Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,E11,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,H13,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,E05,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,M07,uncertainty,H04,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,J07,uncertainty
0.0,0.010577579669314866,0.24991193024651587,0.010132165639644376,0.25660773308531132,0.0099778435142951986,0.27556022639523126,0.0087330946522935979,0.30325840923108971,0.0092184068495866824,0.2278116230100096,0.0086899657955181505,0.28800069756303753,0.0092869138256524101,0.26927765886494276,0.01059131942643058,0.26576592650473801,0.0093170656507681939,0.25716368054372191,0.0052606071878914485,0.36271805036643062,0.0092643683413554164,0.23768072541762153,0.0079776198451481217,0.51906999053458736,0.010145642223596124,0.25701732297501645,0.0036496237617612928,0.38617724688222138,0.0041658630660056884,0.19726274914771488,0.010104915541984628,0.27851091510924286,0.0089421050544354706,0.28103663209994878,0.010901728029253595,-0.042422910178724606,0.0091187689160101282,0.35357882647581468,0.010022028510105006,0.015032757536696296,0.0046639237638124529,0.27343062551015263,0.0089557742849428971,0.21318501758622585,0.0083580275348686412,0.24550538666598762,0.010110954922489665,0.23159790081652593,0.0038751734521964244,0.33100025750331563,0.0093333267373322138,0.16389469877455889,0.0084051171480551568,0.2540887387281634,0.0088427242834621823,0.24423368826408184,0.0094246827474115651,0.31814396196846029,0.010462445789200551,0.24482115524848883,0.0099434867666477987,0.46702412183576419,0.01054209323959724,0.23575826069649278,0.011158198575053921,0.26439443351749076,0.0058269628155727523,0.38982984650201191,0.009310598416371647,0.20802496403218557,0.0096840336555456905,0.050878631928569756,0.0038624322160618618,0.3588222916576666,0.0099386633174450376,-0.0056448401784121582,0.010184313098854725,-0.12103788660774245,0.010732148243505794,-0.042005672728144927,0.0095618084935407497,0.11158524375359542,0.010273539588928187,0.27936656720038627,0.0085854205430689733,0.32246500672858391,0.010601845147144982,0.078408289715921106,0.0070279973179174981,0.20563624051189835,0.00599529689934986,0.37474421736633123,0.0039022786958245676,0.24117250680168265,0.0059206945569545769,0.33689224451889888,0.0063506480711127905,0.36821957785586423,0.010013758141211257,0.085403566631103461,0.0065772855437567232,0.34133463312771128,0.0068758476586070405,0.31824919166278498,0.010320627833622555,0.035262068863626962
6.0960000000000001,0.012971442835175344,0.25078171704274649,0.012659977676361079,0.21435801075235586,0.013469164622222548,0.25553254141748549,0.011835387721052439,0.26335617717397114,0.011301189527424272,0.21606814275233741,0.011193939819992237,0.24181037911894457,0.011945085073525147,0.23381381348178337,0.01382431809120597,0.24130747308713124,0.011836605001531175,0.222801515839741,0.0073231252559162966,0.29922791702151585,0.011669929736095732,0.21759237947187096,0.010476224486707824,0.28828015413726038,0.012591968414212198,0.22368174360811349,0.0054024340012392286,0.31558783174890598,0.0048588352588240435,0.27846506863558973,0.013025737036812186,0.2411401312198877,0.011639867983662507,0.243134625515215,0.010683504515878765,0.27519074999565424,0.013258920077645276,0.30338953833915944,0.010372968588301836,0.23187533911670843,0.0061854522583363394,0.24711097363109841,0.01084680453139439,0.23485020130844567,0.010416357934007522,0.24482312814859231,0.012372177389479882,0.20772946678434448,0.0054051411633308606,0.28061131811498286,0.010831441312552101,0.25833614045865283,0.011689782501998782,0.25342726556897982,0.011165342105521295,0.22025997525818788,0.013055568108646599,0.27671521876714383,0.013546763852182385,0.22860582335826843,0.012002506531352961,0.23241448295055425,0.012828665059889119,0.24581820843688851,0.014211384683670621,0.21969493166062617,0.007865525741061339,0.2815107521048768,0.011235383165706525,0.2311472049957754,0.010313062785987733,0.24070404670235646,0.0056750775203072605,0.30468818441209056,0.010092229324717695,0.24009755122020446,0.0093704320470737422,0.25964308735392305,0.010418844668868945,0.24717507870760932,0.010711857443252273,0.25022413638610436,0.013220249120672574,0.24077422472845231,0.012244625222254019,0.28698774176726349,0.011447421068038676,0.25459255475692533,0.0082121095581905203,0.27677706510197347,0.0085388062604423737,0.28159991942743201,0.0047281715524964711,0.26368683046401553,0.0079957394945680584,0.2557999745565106,0.0087293916957463975,0.26824339175941175,0.010841282715738258,0.21309360292404461,0.0088755429594880517,0.25281599948720479,0.0092773405558416403,0.23923913675624775,0.010632967786282187,0.21240586636105563
12.192,0.016167330890632339,0.21266896686764092,0.014987087132811688,0.19087322988458083,0.015761965776681229,0.160665534503587,0.014352853216380109,0.20171578649250602,0.013642912697038974,0.19811604777740441,0.013800583139076995,0.21046938220869038,0.014329243407309761,0.19382541246960019,0.016327959200201816,0.16646502333745766,0.014075187985425681,0.19380035513349964,0.0091572820728969256,0.21170561889747427,0.01373392846103611,0.17764993683450023,0.013141395489002112,0.21696455511998927,0.015194470584010581,0.18814687504909078,0.0065884998899949782,0.21438327212314423,0.0061690781645828462,0.26129960793396922,0.015704965216395767,0.18122004632714453,0.014157712436182097,0.20380739154366934,0.013536575864699314,0.29422292977810405,0.016159606213974154,0.19280627269647399,0.012709319415310501,0.24844373576524534,0.0071761769362881393,0.17933291930988474,0.013332891301260414,0.21737754695697165,0.012860691824970247,0.22025222848064691,0.014604564962117096,0.1688741163220798,0.00646592124993521,0.20196160332269722,0.013659245031917577,0.24953202461718302,0.013243846323169911,0.16077584925220409,0.013325201965917076,0.1886091401881837,0.015703274485653937,0.18183192679746313,0.015641382675092338,0.15709009148142664,0.014140667792312368,0.17318098118057584,0.015855611431725165,0.20946336687782874,0.016804714874509269,0.16008482973318874,0.010121749257099532,0.23003313805706579,0.013758554076668561,0.21471402316719304,0.012757759605977314,0.2511499941539953,0.0067677219577310307,0.20012918318136608,0.012501665050130372,0.26162366428055484,0.011834457659571966,0.29829423284275564,0.012883594398569266,0.2701635353760497,0.013338070247195518,0.2484675378304691,0.015970234026305982,0.18270852064104479,0.014630930536542575,0.18453026186075758,0.01430960034799072,0.25032852800795963,0.010472688431156271,0.25785695145240661,0.01037738172842184,0.1988223395225967,0.0059102603687209128,0.23966122292068173,0.0096903576836854331,0.18692311719946691,0.010758601265284806,0.2055103170133688,0.012995427959961963,0.21708357317455454,0.01075334425345535,0.19305093371834289,0.010889260843628684,0.18167592471091407,0.012803421939706849,0.22589110311316524
18.288,0.018332060718306061,0.12832324653543378,0.017409025975478668,0.15408884848011112,0.017735709598152571,0.11280966253591825,0.015531412110073476,0.10640224475485072,0.015537176938965891,0.14341745712603202,0.015784454530078599,0.14751108231328919,0.015971383381747813,0.12015635232685229,0.018128362163734219,0.10255653675657685,0.016492718263542025,0.16102071530198625,0.010600354501344748,0.15717027505645331,0.015378590847057564,0.14077969549113467,0.015163841002826108,0.15754548987188574,0.017396765032016939,0.1327616568623832,0.0074205795358923514,0.15878894703271121,0.0072632233956760831,0.18327673833429756,0.017517423785790773,0.1077072909103224,0.016247692031625946,0.14157411720439889,0.016527136433674747,0.18061650144980229,0.018024793495953907,0.10625151687312777,0.014992566355283796,0.16467174293859602,0.0079742628092752191,0.15061481502700497,0.015386396431155601,0.15602550032474316,0.015155068222834472,0.16881071366180983,0.016408393104588137,0.1305229355035577,0.0074641670983363719,0.16701377686282309,0.015847121683627577,0.15532015861510362,0.014302341952216959,0.10970249546410885,0.015488872664014965,0.15862683189652529,0.017879558659740776,0.12354159588774136,0.017207315870903246,0.097666968155802628,0.015970270615623505,0.13049986051479992,0.01826239187676866,0.13335887147420097,0.018561502342778789,0.097163517684026132,0.01176036577401658,0.16569936569227858,0.015875123868937059,0.15509398633267379,0.015014390532211789,0.16358034743006908,0.0075039362146821957,0.14871337509071286,0.014966545033536475,0.17512234674494734,0.014259039913133388,0.18695992055626653,0.015375679357214032,0.17099622131797096,0.015845830170617282,0.16470517100077225,0.018026034730718281,0.11738832839759802,0.016354165228037787,0.11377243555313965,0.016830542653560966,0.15086441422956873,0.012709524576289577,0.19583680738615009,0.012024847849474522,0.16486511927314665,0.0069140892311337276,0.18268150561299976,0.010985475838000684,0.14581821298230557,0.012134695564158566,0.14829914568720121,0.01519643950166137,0.15966398024194053,0.012006317039727547,0.14205578425772736,0.012494504250680421,0.16206471130105332,0.014621883719330866,0.16351914341778939
24.384,0.020053885495528369,0.092676879374391244,0.018966002133483179,0.084156930565195132,0.019269902401378339,0.081952922640000148,0.016157679693771503,0.069089740143381401,0.016846011735934623,0.088613467636625198,0.017312406688882502,0.095582909204285402,0.017421877235084801,0.088053845222844748,0.019498627221133286,0.074313785125132328,0.018123760727289044,0.093356076189478152,0.011724865080755417,0.13317779016179648,0.01702892789701204,0.11103854888674287,0.016936805995395966,0.11235565547657127,0.018951363329173871,0.085277220379406646,0.0082265186688248726,0.12382159510380218,0.0079376775184778516,0.14193473323093408,0.018978734527076321,0.079188970793903204,0.017706650739675367,0.087096667301600303,0.018398216314610104,0.10738788761857156,0.019532424464306718,0.08052102343938021,0.01632860732930097,0.094313951586978126,0.0085878075460193715,0.10291390159783213,0.01727136199206069,0.11813281991147652,0.016882578962686478,0.11112609003856433,0.017721832383727504,0.086505618500742842,0.0080338322878756481,0.14711317372473218,0.017209671283915578,0.08788103966511622,0.015267795107762053,0.15835491898684684,0.017146874790556235,0.10529672492738897,0.019462756975151325,0.085204179478595418,0.018318910461231842,0.065460665056060366,0.017299100963782586,0.080094170230144104,0.019678361932716097,0.075478572063538904,0.020104003021212617,0.077917960693776406,0.012885192524103388,0.12761709578119057,0.017730954033536746,0.11185882178395086,0.01630461748593845,0.092008166897967092,0.0082019139001054415,0.11371295227675521,0.016537200057530274,0.10636757953211014,0.015636835966718599,0.11641375021312768,0.016875182980118045,0.09984149413157023,0.017481669715505015,0.098900795141596637,0.019513704035528483,0.079341634994777241,0.017573016042366125,0.075090867939168679,0.018522146050179069,0.095337080728555221,0.014139398092565432,0.14040909239818142,0.013338912225770641,0.13671506272127831,0.0078350728668579277,0.16458253000440934,0.01198730984822435,0.12421666710254237,0.013053436907174249,0.11731772438157884,0.01681770749098576,0.10548123799072746,0.013088728168960543,0.12544451715301122,0.013619480066654803,0.12717820279735642,0.015934752617180938,0.11443787596580791
30.48,0.021464685877478927,0.066721744141780434,0.01995877562372066,0.055476830821067594,0.02009992754971255,0.051454296436739135,0.016777089060586524,0.084874330147569788,0.017717436125791918,0.057275951942530726,0.018376345333492548,0.063205624730764368,0.018393045192976715,0.059901962940323482,0.020453679973940563,0.050862433961433536,0.019064921592356829,0.054608242948350962,0.012502801196985385,0.11240193602652863,0.01785691514863116,0.058871795313616269,0.018390531074990318,0.082109864160447354,0.020098555542269785,0.060630286568963208,0.0088310878922157939,0.084814307643851283,0.0085585981599972105,0.10427596070368927,0.019783661914311391,0.053932680125536064,0.018747921732225902,0.061097982363673871,0.020238634889442348,0.093586446164343792,0.020861605945649429,0.06502997155449558,0.01757612577487629,0.076708780331164655,0.009013866500218147,0.06813438212186361,0.018612608922699753,0.076727312510736792,0.018188167414566581,0.076715445482740272,0.018540516733016207,0.050720946000619348,0.0085585102118448352,0.10312631686327085,0.018486289542607084,0.072689294076855315,0.017562864280775733,0.17060143495102675,0.018061928521559977,0.061664630774138363,0.020527174627552814,0.0554412388937,0.018976038815517321,0.04172930684126086,0.018115669143268152,0.050695640226196687,0.020854798065320403,0.058795841778599166,0.021015758852971654,0.053469746750615242,0.013979665994362617,0.12024167821579625,0.018756350605649893,0.06360248693566746,0.017446695757907939,0.070446241736941376,0.0087086248791648519,0.076640329664624238,0.017934775902189191,0.081772606554395263,0.01689148769775373,0.085683876887076862,0.018084017057542728,0.072111286400381239,0.01881368391768597,0.071421070813070323,0.02068213039743096,0.059621456711275653,0.018280734242866904,0.051227122743944462,0.019683965328353831,0.062779050332245789,0.01521267784222816,0.099304775213940558,0.014068559303601451,0.1079309731625426,0.008457584283287049,0.10390283582127138,0.012728988521417973,0.10987388477630163,0.013943188251954316,0.1117493207784573,0.017774532335934679,0.064364162031901581,0.014070252470700045,0.11391995091347057,0.014345728849362006,0.10372020525668417,0.016845456013274088,0.086453342014483694
36.576000000000001,0.022042603339820815,0.033011379390682723,0.021089733843427452,0.056917515768633256,0.020791144625466513,0.041549978256994177,0.018017208897111409,0.088777697039939554,0.018305964968593408,0.039983609327750226,0.019082472864152183,0.044394277122875206,0.018857794975366333,0.034455946158830117,0.021210966215692188,0.039140338598029997,0.019702579899966245,0.039914975254314741,0.013081800259290883,0.1036936971419686,0.018270098715547651,0.036564122118251607,0.01908146947254305,0.047154627988776274,0.020923483934505677,0.043614346232692607,0.0092129583704408709,0.067572720727609031,0.008996323345367244,0.069690813686573261,0.020436692702834176,0.041056273888774975,0.019446561594974258,0.041532880683181894,0.021470932600087905,0.05972294190508802,0.021625799017856169,0.043488834213920823,0.018325180803375404,0.048190009836844065,0.0093147492964335225,0.062804759127708651,0.019430037336196034,0.047477761268548926,0.019036127077271685,0.050761155124180633,0.019168420492932443,0.040793131753393747,0.0089331852750231203,0.069480479898586425,0.019306492189965257,0.048267774848220514,0.019009613430216576,0.075406261059804816,0.018842437033480645,0.049244009595804723,0.021362645071732352,0.04220359644958132,0.019372585453188679,0.029943009504336832,0.018695210456432607,0.039889016982671562,0.021913932035191284,0.050542585223208022,0.021705190089316519,0.03930772491147691,0.014714644406982254,0.10732484215517933,0.019402736667684117,0.041612351772817378,0.018287817589020039,0.052423122641643442,0.0090138520696993098,0.062958728115084989,0.018776297907895145,0.052191927052727655,0.017724478642211754,0.055502641227596204,0.019012116935941098,0.053837168981776325,0.019323884727481581,0.05130779639562684,0.021464632385071153,0.039971522900317399,0.019028046946635811,0.0485239521485391,0.020382675447141653,0.039028612569238896,0.015857605206138502,0.082226115019710472,0.014668422612482093,0.10372532535630664,0.0087983605265666287,0.062577033891688227,0.013211740250035128,0.10100175679486693,0.014522212012391537,0.10018898375967056,0.018627496874130605,0.053680182822633711,0.01442792956332959,0.10248616884014275,0.014886937493005105,0.10135981846592444,0.017914832263720815,0.075581592818424193
42.671999999999997,0.022500810699715004,0.026190445261854517,0.022009021597169193,0.044880784515234355,0.021357693789580728,0.030604142660980615,0.018769993354127351,0.047003759582460232,0.018618559172167204,0.030533399641776954,0.019560177879542378,0.032615713676665083,0.019181495608940027,0.027003673229892302,0.021772976712509013,0.03029951975164372,0.019976661429894998,0.024063197013302749,0.013482916760037116,0.098765825241264427,0.018874274114840082,0.039671024546951178,0.01957926295235235,0.035881439291271577,0.021364148466679802,0.026759578034402386,0.0095495426132238374,0.061192711825500519,0.0092397344766512682,0.059630806259498688,0.020871632141465198,0.028599451419073028,0.019822888338812236,0.029411640821131402,0.022088899899583975,0.032622114114903816,0.022193497744553935,0.033415435665647274,0.01866719946261907,0.030412090129423228,0.0094983305856511571,0.053647960166874606,0.020006550219584796,0.035317974006029332,0.019674438160137361,0.039714398890379775,0.019580952195787267,0.029946251248357956,0.0092135960836808289,0.063763720768419074,0.01971878864533743,0.029709958884040114,0.01920228373694929,0.022926726796150088,0.019360942895202231,0.035392029531229621,0.021940120897665265,0.031541489119249345,0.019487141090073039,0.025260613584336788,0.019083761514647125,0.031066648104199575,0.022508001690619492,0.035205764877246692,0.022278934725336885,0.030954862266935265,0.015147763985315319,0.077924699114580942,0.020018829371571921,0.03690559842687844,0.018722959260230491,0.035421334536565804,0.0092896175061928394,0.060437456547550665,0.019175107190676482,0.03184504941887039,0.018239604233404677,0.037179193998299102,0.019459633749472731,0.031777318888836031,0.019901686678641735,0.045076848322349095,0.022019452717051129,0.029819365320873231,0.019527463280878753,0.033338826552545539,0.02075653937086901,0.026661471301171427,0.016537712142257941,0.066985313787137749,0.015125491562011048,0.07877377364645477,0.0090656449559531321,0.061096147868281818,0.013515734643419489,0.096621532589557718,0.014846211561702178,0.093407513873335485,0.019068602306525316,0.037506387011997135,0.014975359009128358,0.106176802392109,0.015201499719720164,0.0758897936471159,0.018749943686120291,0.050316284262474253
48.768000000000001,0.022761066821883821,0.028354519811012172,0.022449345155949707,0.026515531580687614,0.021711252069086764,0.023117712982136964,0.018831852991533178,0.028999127190450766,0.018780582220014407,0.031228068591893639,0.019849109404602449,0.024547548457433808,0.019218349101410303,0.025864226173865468,0.022008027083104894,0.024371862412893738,0.020068508077650076,0.025044614032443034,0.013630015430716381,0.094451503138905768,0.019116241844580498,0.025763929394448659,0.019952213119447712,0.026092321192201364,0.021513477871078213,0.014861433301175358,0.0097553934080286432,0.053115377855136828,0.0093984231058368752,0.052578425737940374,0.021116672391007056,0.02121386665328703,0.019968393628967553,0.019954049972916006,0.022543469451067659,0.026150537032432686,0.022622179387196458,0.024546900051130079,0.018892678513738853,0.027670728351966139,0.0096232695218709929,0.050946204829876114,0.020239248259048229,0.021489434811872172,0.020082442694561397,0.027271997938534753,0.019732770752752291,0.023414623155802925,0.0094369730307197718,0.054622402496578737,0.019911491769473565,0.025394931428922112,0.019270086913140801,0.020927855517183121,0.019781098113772554,0.029016680211469442,0.022226273620742892,0.020249271129267114,0.019365157743735758,0.026530461329077073,0.019335366071283621,0.025772274300004026,0.022972080504713215,0.028148247586435249,0.022655560902159221,0.025387658876905271,0.015367507238612051,0.06228160679630039,0.020364335205551906,0.023562536240925049,0.018960116027781485,0.025674101055596185,0.0094643753562340151,0.055355880319398712,0.019503073538598356,0.026275121538154016,0.018612933938484982,0.031525716271845805,0.019754752562639311,0.024492969348952936,0.02037920029349195,0.029615585511051933,0.022302224763018807,0.023878732342596569,0.019675366933287877,0.021724861421630007,0.020963638710360954,0.018749041766482902,0.017103486118953074,0.048362987282203972,0.015480572413760692,0.064552853367166943,0.0092673862327292186,0.056586942076050438,0.013671064418989678,0.094504447724060248,0.015016025612467626,0.092001527329601332,0.019247621717757651,0.023799058646308151,0.015365216606002581,0.077709610768234141,0.015386203046105312,0.059935144458188511,0.019027152530043417,0.0274384220922579
54.864000000000004,0.022440428338468668,0.027813955454934754,0.022362862088337026,0.020640500503095554,0.021603716133198277,0.018772564820699816,0.018595207949172084,0.030716338825574473,0.018589342125229152,0.030640385527700379,0.019929012598204482,0.030583724067115226,0.018974448956067747,0.037214967103116114,0.021807699490002604,0.020506543346917053,0.01982770477462098,0.034007282544863689,0.013658252412930604,0.095294106404050213,0.019079330666962102,0.038119100968337982,0.019986349736024867,0.028722030862180767,0.021540191529639562,0.03126354649589249,0.0097617142281610902,0.049315695768033616,0.0094727133150102477,0.051564733707210382,0.021042825283667636,0.027860595907261917,0.02004925122882634,0.034206593953737131,0.022810360431747164,0.025865741646957617,0.02265051141155576,0.02297624989186086,0.018893838153890969,0.033162737137600061,0.0095466500543960574,0.049645934251482671,0.020249895660056211,0.029946787840104499,0.020248773384442306,0.034089089966424721,0.019653631131748769,0.029357273891400679,0.0094448443879708681,0.05399504507637011,0.019821274949165298,0.033372242701708091,0.019265014373140845,0.038280142603344086,0.019991501320387496,0.035011074875876867,0.022300081997722956,0.029336081525322598,0.019126647554237968,0.028263197662853418,0.019243421645151481,0.025328792655890428,0.023081272150281495,0.030904936104114659,0.022578588038831646,0.020552830760468852,0.01547225027717633,0.064476129425934919,0.02043837444283882,0.031834185944645814,0.019009081327320546,0.032824278328500045,0.0093437070536582199,0.054242652638772856,0.019649657160303775,0.026745554265654968,0.01878780445618301,0.033655761413179899,0.019909562651248897,0.032613900305970139,0.020431140543592425,0.019963516919201577,0.022155370511764829,0.022945508828253237,0.019649213453167544,0.025682086007510537,0.020974171772696278,0.028756805832512444,0.017332142994067105,0.037209770543462015,0.015610115909321957,0.062481793402813873,0.0093386668572408276,0.054453440711700364,0.013665472520033537,0.095137680391930726,0.01502265759519537,0.091542572746142081,0.019252307492624732,0.030845539360222097,0.015387192519690868,0.057575113169607312,0.015250855190257151,0.081484387210317449,0.019089286658552591,0.027955787661856132
