Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,E11,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,M07,uncertainty,H04,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,J07,uncertainty
0.0,0.01009231993330788,0.24076058624444568,0.0093324499055471109,0.36569184692327505,0.0087595623521410666,0.34356382467374846,0.0094580557958871703,0.25988567339992674,0.0092456158884401066,0.26201655158645271,0.0090234458931051607,0.20656704327116865,0.0095839795745618836,0.2870846539635174,0.010111325817674476,0.18323903389061197,0.009611974214712422,0.27723566078644046,0.0055090127194150299,0.37223677793077942,0.010144586987733134,0.072725025991417405,0.0085676284684110347,0.50247340813479469,0.01130905006706134,0.10966820367516671,0.010550248472515298,0.045945961189684366,0.0039854236910687908,0.3437977637050123,0.0043243795380411686,0.28113645060742748,0.012487954741226536,-0.15215969085055606,0.0095752450888492227,0.21808662447767718,0.010733336112331626,0.27336718513294039,0.010744268790409437,0.20537852484612895,0.0092198533034694545,0.22254112748798724,0.0046733933983350382,0.080957607639235415,0.0089870677935882659,0.28105694938491155,0.0091460514171802839,0.48249535148276945,0.0090201496174787312,0.28073313347440759,0.010024554350014809,0.23355446824249429,0.0044164852347310058,0.28973805893205429,0.0094613295559745729,0.21659002423547086,0.010241580911402285,0.3227601471147391,0.010650275781181825,0.20460246747068195,0.009472580126051398,0.30765769517714026,0.012183731425913303,-0.22573805803324906,0.010053680822959469,0.47542267012831341,0.0096288535600259056,0.321601027692762,0.0090849909068013435,0.27705507767325727,0.0060836863594115548,0.2775314756210277,0.0088393499149007314,0.31895112556694477,0.0091976933496325519,0.28151805365154087,0.0044368082961007112,0.29423449182322559,0.010350905080218889,-0.0062470197688650163,0.0086708789895142951,0.29863860908301521,0.010463215121050253,0.2291165475914779,0.0094422459974461952,0.2791987854514193,0.01089222262538575,0.21699309916294532,0.0099312068286642931,0.2637291143537735,0.010620657083184135,0.21901622812171678,0.0071040179645795072,0.30589269591055235,0.0071575283908077523,0.31254790289947915,0.0044780913669253573,0.032977770048627696,0.0054528122667909223,0.38304170764838241,0.0062148823820923887,0.34959833263990436,0.010670764413378641,0.0052812171133980214,0.0059108216484714772,0.35679606193486524,0.0075349738645743933,0.22880117144618506,0.0095855008795678823,0.24429163669883799
6.0960000000000001,0.01307030152245281,0.23212731341545986,0.013340595140642994,0.30149274519099567,0.013164397397218775,0.30937283911590496,0.012321766097353363,0.23936969274384468,0.01186424725426748,0.23043211353612231,0.010785317916776678,0.27321852628293358,0.012784502470635787,0.25233644656816778,0.011912943747793626,0.24770872809435662,0.012819845840201459,0.24893264869866152,0.0077743671928722415,0.28155601385598933,0.010877105085090637,0.25481305907142848,0.011075148042540658,0.27507779266324928,0.012398798976152887,0.23097614666797645,0.010997417918500533,0.23605569147081182,0.0056322392261018168,0.28922577067361765,0.005548945095857712,0.23998641835002954,0.010512188083249479,0.32124181269313068,0.011623815408097741,0.235074957578606,0.013498036943547977,0.24139604072304888,0.01274259592045863,0.27586723418167264,0.011432746327515756,0.20480653013680383,0.0049186665521148447,0.28586865618954183,0.01154677719095175,0.24180165124312464,0.011362491041257482,0.25128699978668667,0.011576172214018793,0.23703995477540141,0.012200036652690937,0.21407368583296973,0.0058277154962306753,0.24941871443247532,0.011422485202317444,0.23792433541196553,0.014509676057026225,0.26906624462766071,0.012636727192701308,0.19353391793696237,0.01312714770324587,0.27187157231174386,0.0097957500267530986,0.35241587742796765,0.01226099210004661,0.24341379327698484,0.013388908173973316,0.2721148404047331,0.011939233274802917,0.24767223204581634,0.007534571108574529,0.26903973142916432,0.011655927194924804,0.26968019947592614,0.01220533680923306,0.25220012323838154,0.0060566362585573489,0.26271114215945734,0.010360966864383852,0.20964334731872267,0.012093196216253115,0.26772583882201467,0.013338066824782295,0.21668549465034334,0.012045381122261384,0.23861530233154166,0.013046090026934716,0.2292354143328352,0.013229122492333019,0.24417420659101899,0.01273189380656344,0.24585785070084867,0.0089749584506145629,0.24011896199127405,0.0090866517402129789,0.22187254610067075,0.0045474466479681289,0.28543803499645787,0.0077622968154524167,0.28779105404551542,0.0084005564539432129,0.25719076765828786,0.01080063668995059,0.22216906780854873,0.0078800628615315286,0.25881194299703986,0.0091319388533790576,0.18530303214572319,0.011844117232849687,0.22405860586312115
12.192,0.015127420097682873,0.14896936163797669,0.016493138473554974,0.20083024830757809,0.01558319747650869,0.17404591098261943,0.014613334149507079,0.17641424354922433,0.014141540500942134,0.1897944408212475,0.013820281625135737,0.25843231601290223,0.015179823876750289,0.17741511651527445,0.014759559947458461,0.22481235096838115,0.015066455835006326,0.1705206194384436,0.0095180949286839643,0.1959762438838164,0.013608150808421086,0.26056970917124611,0.013656911945556949,0.20662353325888777,0.015053727772497865,0.2141878938419049,0.013560250941027981,0.25076136868913113,0.0067775978747617706,0.20469619861466215,0.0066325916115916065,0.19678821409611674,0.013650330843739022,0.34453309349023387,0.014206896791413862,0.20568112876824676,0.016587019272213538,0.19664912391660308,0.016212390471384876,0.2434822816725129,0.013324928925061052,0.17199620451493197,0.006308959089308043,0.28699223163593385,0.014116498301588429,0.19726042810807715,0.013668454987016448,0.18846288208901554,0.014077461817925487,0.20288142454921823,0.014583402581046418,0.18228324177606578,0.0068912154507381395,0.19493949444806125,0.014053025520688997,0.21135090975817261,0.01702599363970074,0.17090305983917947,0.014798442965735866,0.16643683797331218,0.015588396950338312,0.17647127846038604,0.013165131143641743,0.39097815051478502,0.014585098262889598,0.17012085875552579,0.015980662003830984,0.19172654873812078,0.014335626652277333,0.18544219339952309,0.0095579289194339286,0.23409980536359926,0.014742527355264608,0.22381403334331942,0.014633000570159361,0.18465265757960478,0.0070643040033202134,0.18382499061368282,0.012269485080520514,0.22629227304722199,0.014210812350050103,0.18388344864558562,0.015238498812173413,0.1523267787021487,0.014759717319497411,0.19920722710109462,0.015876625798236621,0.1959247003645134,0.015335153154375454,0.16074831603400636,0.015753605906373112,0.21320594368676968,0.011105797500559591,0.21142989447566704,0.011057799065789102,0.1935815193208642,0.0057723563904601115,0.29125766755924531,0.0095557645947337896,0.20015559240442804,0.01026537495913841,0.1999369064765088,0.013004950808904524,0.23833470502435958,0.0098252731240726469,0.20631088086732485,0.010824437942440208,0.17556949663397733,0.014372458999970757,0.19302050044329777
18.288,0.01667006556407534,0.16993534253221013,0.018605421717173897,0.11431052352541755,0.017474208089553214,0.11079452304901354,0.016243522202418401,0.10992133284601065,0.015869577447285475,0.12380458009694445,0.015924545744488688,0.14769206021153811,0.016690328057279203,0.099907585938275881,0.017236960618708965,0.14686787464197268,0.016891906285010562,0.11384699591303558,0.010887241969918721,0.15163244289594602,0.016099059081172117,0.16006526719535127,0.015948280440785927,0.15682025810320832,0.017577669371244491,0.14209429207570459,0.015712954801691069,0.14337435056556827,0.0077597770555393065,0.16917895357427651,0.0076827179112542113,0.17776557261492201,0.016813976760247422,0.17700740249843702,0.016481768235166502,0.14342954340485634,0.019029795852269063,0.12819301265188965,0.018988575249862336,0.14113899542772024,0.015133467867323148,0.14103290060756732,0.0073808179611867843,0.1856355660696053,0.016033217253917691,0.1281112269311892,0.015625659388719564,0.14007802641877334,0.01612822270470874,0.1404737499230394,0.016643292248541153,0.13079161206850859,0.0078432416731388822,0.14211969249240675,0.016089645723894107,0.13362292838880543,0.01938530502384965,0.12854712869157248,0.01668858705681777,0.12097819069031185,0.017878433544584273,0.13101837549912912,0.01624758484347049,0.18152412966347761,0.016453577183034928,0.1225250230718791,0.018643535889630389,0.15172438092817167,0.016120354050850931,0.11933588694073466,0.011356055290519314,0.17899844503701987,0.017098976769925181,0.1436342785107167,0.016235065903921368,0.10826769646127574,0.0078695024631966169,0.15187969960582084,0.014814722860341814,0.18152885240789446,0.015858586546077143,0.11852111747119329,0.017016605773679718,0.11317936528108002,0.017037157961191072,0.13817824769207038,0.018107196127354244,0.12432012529318209,0.016935533468748126,0.10120476096679493,0.018113793936303649,0.13109097783707099,0.01304607185229479,0.17585754190602676,0.012642617889137741,0.15713058521494785,0.0070177651107985444,0.19997577854013268,0.010950409152846051,0.1529105497218898,0.011730729231412822,0.15540077988343315,0.015563990269935012,0.16851806920164167,0.011419035817404043,0.16468238684842329,0.012318281657746852,0.15430433413328326,0.016251989294299916,0.12429097587108705
24.384,0.019752270899329332,0.19271866894812778,0.020049273454806928,0.074687222623251392,0.019237225999110371,0.094695749920937516,0.017265263880561332,0.064986197121492756,0.016989396156830469,0.070308509261592378,0.017487041686506815,0.095494425982925554,0.017760011731046563,0.06532540540193045,0.018965704835831657,0.094232741442722714,0.018370850460169091,0.083191890182939807,0.011940751129871134,0.12742503840834699,0.017414576591946344,0.081337908651412397,0.017658215689840925,0.10010518389672242,0.019293773293226998,0.092272205479360089,0.01725158001412818,0.093786194410617654,0.0084540297555549208,0.11052027621492759,0.0084447957019541057,0.11614261699809689,0.018417149643742657,0.091711834250827365,0.018019198076725425,0.089830500344826175,0.020455154756564741,0.079874723963201805,0.020161657219660144,0.083684346785603977,0.01665096440248592,0.10104294327445715,0.0081221878407155435,0.12033646361138499,0.017474003904925522,0.087706782800531527,0.017050896780028201,0.086382881264353867,0.017707074218894038,0.092847438394792745,0.018025700127173451,0.081746711869657568,0.00854483805725763,0.096415060961305171,0.017617411374621535,0.090617029557364212,0.021166796359589179,0.084194085090555884,0.018110999917799242,0.08318278504300898,0.019581806854946225,0.089980254754529795,0.017614622356433879,0.083733305163214894,0.017554870596323827,0.069080191664404267,0.020758548152125317,0.099847929388287876,0.017492534601431232,0.084110897630803177,0.0126747070193114,0.14007728364332103,0.018625713588180798,0.084990216722454937,0.017347002784013781,0.070730263011667821,0.0084179192094878796,0.098422083720771353,0.016724890099282463,0.12255315201770105,0.016931343732880785,0.071682952836685618,0.018272301399654862,0.073594131897636236,0.01821649719422851,0.077747672903427184,0.019849549616560387,0.089036246865623711,0.018135524997256455,0.068489408929395923,0.019471355743759491,0.072930520142069619,0.014410299812807935,0.13418607224054455,0.01355868701646739,0.11908326626999415,0.0077212897370657835,0.1511411322590516,0.011954026135447122,0.12493503687474466,0.012798525185678585,0.1251140669041276,0.01710131459085187,0.094223519579649209,0.012689159557088801,0.13648972199506068,0.013416343236958055,0.12334182466234221,0.017356939979345273,0.0702004026056708
30.48,0.021889348191288842,0.093778023217523682,0.02130211834466831,0.061151718014102657,0.020490800506756651,0.063329625948022147,0.018024276302476529,0.048409170907407775,0.017800836514655444,0.05051958962018737,0.018664312108421573,0.067603426544192421,0.018602284504171875,0.050443035575074936,0.020364558235717714,0.07164342008946592,0.019500257839135438,0.061274892697426336,0.01254409990707956,0.10509674144806744,0.018247191269431758,0.052809014184202814,0.018812315257024648,0.065549326947496461,0.020464388065588056,0.060165612888248968,0.018426980708982413,0.069008577143937835,0.0089706858065918965,0.07595192605449283,0.0088551161625073579,0.069692512372647356,0.019787649555967363,0.072052379649628073,0.019076135318210442,0.060178265135190076,0.021658501704541203,0.062452887460285551,0.021589216943777339,0.080012140141380722,0.017700101412751971,0.064376381566750421,0.0087202881420847464,0.085433164160894068,0.018688962497599895,0.069796577757756287,0.018030594965782562,0.060509795815915403,0.018933568322987419,0.06853748990229741,0.018875486823901836,0.051114865601304287,0.0089674666873523576,0.071180638374987365,0.018649671494333331,0.059833119479391378,0.021917465037003123,0.04739487880501226,0.019114651081730948,0.057580115176237352,0.020835766488379179,0.061342494162827194,0.018806193296920664,0.066484483410002154,0.018316266448743172,0.04945859057004303,0.021646906338318277,0.060376408093182628,0.018439767536696183,0.057366061781909623,0.013591657507254669,0.11477153086635418,0.019636010559533252,0.055747657669027957,0.018296351801199439,0.058198648492208266,0.0088286383528916879,0.06791171518954521,0.017761724282820229,0.068242811551072327,0.017679035433666921,0.051954485014880564,0.019087762902644426,0.048689221703246598,0.019213687168242701,0.060694287407763149,0.020684547944609631,0.048134206017587312,0.018627180729177847,0.049000097820315593,0.020420635108289856,0.050195981276681581,0.015265496433331013,0.094666029075877053,0.014293453186371978,0.10967348461399115,0.0083162850396970057,0.10599595042708333,0.012632707941823158,0.10727915218684389,0.013500248760110318,0.10615309170188067,0.018209187658803971,0.065471927889943729,0.013459179002705069,0.11027461856201858,0.01421949468081039,0.10644836880899018,0.018181168173930635,0.052941583907834724
36.576000000000001,0.022558718302469524,0.036290148703274377,0.022202678648731797,0.045517184785736554,0.021434966631894922,0.046953563854285077,0.018475052239230717,0.036667256402401219,0.018308365086060017,0.038573679286508039,0.019481313229123155,0.045621715246634463,0.019207201329130463,0.037600231550858648,0.021185816305747056,0.04110613945873904,0.02011950132016967,0.036932211497955232,0.012893082968138528,0.099303014664605269,0.018769887299950629,0.03644517819603537,0.019732889761121142,0.05010471465547419,0.021217217227691283,0.039578610075108031,0.019073639368796615,0.039763726768178125,0.00943801047314137,0.070231148369430327,0.0092352458465522237,0.065616400247594742,0.020719855636218559,0.048000180901567886,0.019757082645978329,0.04020588623548238,0.022745383810200019,0.051006433698173856,0.022667919683645135,0.050836474403223766,0.018447572949429242,0.046562624652746652,0.0091592089175179647,0.068592687795557883,0.019653979382636924,0.053123104995829257,0.018708536568133861,0.043302420853749017,0.019627963419003278,0.040857081744892908,0.019416047813630419,0.035908025544846768,0.0093003682043915435,0.061558044091996542,0.019344677679152777,0.04216701356703071,0.022792088041956614,0.047856879132550913,0.019741553879143003,0.038111094442824053,0.02144852011254194,0.036863060879654783,0.019519771581472431,0.041844683064771022,0.018917352280547833,0.040007037130878928,0.022734175592197994,0.060214080640028769,0.019018366267288929,0.037038239505548604,0.014281523677961245,0.10218347604091665,0.020262853604111081,0.036107117503629195,0.01888415003690997,0.039704513814742798,0.0091903252449292549,0.063788451974036042,0.018567883515782539,0.051040328006889915,0.01828959885580075,0.042429172145930338,0.019729899815030535,0.038719391183626412,0.020099678917291558,0.047431096388142802,0.020816369008576609,0.057242119108814438,0.019296840018764642,0.04914729161657258,0.02097460838241923,0.031293279683143105,0.016056694826841984,0.067449927708149934,0.014938856472305683,0.084337006435559886,0.0088657330676596424,0.078604688518313495,0.013071203578929038,0.10003787752516324,0.013992691969280172,0.097397432515045776,0.01896220654695948,0.045733367522233469,0.013867254675837624,0.10397960706277458,0.014705103329014138,0.10013459230598923,0.018733874431608857,0.037842388854671852
42.671999999999997,0.023082390065089674,0.031240094154824847,0.022707704882551236,0.031446637281862519,0.021955867196950404,0.030061030285953149,0.018731407782436912,0.026828318826993144,0.018614237690862238,0.028967610081742302,0.019874678603589727,0.033300578314219689,0.019482679823984599,0.025108772617074351,0.021600116997745916,0.031173347454653166,0.020379139510358541,0.021723488718251801,0.013349676585260628,0.10047590568898503,0.019076030230245032,0.025596794627896859,0.020221383391568544,0.031751374894460963,0.021652275967736334,0.027290522909202832,0.019475025417790878,0.029701633198679248,0.0096392331801269816,0.055521853181290728,0.0094901357362109362,0.05616275479342938,0.021236841398553218,0.028824067952362718,0.020130828679115538,0.026789997231794347,0.023347345226987056,0.035095276868907878,0.023182163357911449,0.030679623372373399,0.018854585635114638,0.031333179763642603,0.0093706341484303436,0.056343275036879213,0.020178882835608314,0.032815783015594166,0.01916694575952374,0.031398212722264271,0.019976092597461075,0.0261305417550078,0.019752775776301957,0.026840230503802645,0.0095097055446304608,0.053232000941226466,0.019898105578566465,0.034007406455683321,0.02340263962724571,0.03558562108255707,0.020089984354046554,0.024582260206467768,0.021564522662667829,0.040579323973356035,0.019862983368598455,0.026149080621495274,0.019397653196783434,0.03281288460330558,0.02352353637768605,0.041196272879722287,0.019375804237800467,0.027722273548613011,0.014752414332528989,0.099841070510635788,0.020611301892062606,0.024740643650800986,0.01912841758184922,0.024433212065158916,0.0093357583056629372,0.053167499586824728,0.019251363776170042,0.041813366100396973,0.018513327161086078,0.032315109773532372,0.020043233223243161,0.024023370943945688,0.02052027103280768,0.027867313983695966,0.022081212850628418,0.080516572917462961,0.019792896485611486,0.031121032095823172,0.021288646205598529,0.020580715566041855,0.016698747946995121,0.05276765930924638,0.015330342961310001,0.065207667071337988,0.0091905499652588617,0.062428826464163534,0.013344934680560453,0.096174867140176895,0.014337751517611351,0.094508897335193562,0.019338639353810895,0.029158760202438672,0.014607010874763173,0.11192713653523896,0.015011400657407982,0.075722221902443917,0.019058023177891095,0.026739081174075262
48.768000000000001,0.023304974518501484,0.024511608321821726,0.023004635228919039,0.023494571680569561,0.022283171929551083,0.02325472245163996,0.018847301910762438,0.02127628926172026,0.018685363819153596,0.025632744917433163,0.019972460106126667,0.021426387756399861,0.019498799611029332,0.030945114132267557,0.022205531745253235,0.035402048364006775,0.020349279057236765,0.019314705345765515,0.013528587912801785,0.096141892363037759,0.019181469062548442,0.024355622351699118,0.020451582692832659,0.021151735045408484,0.021928631528860487,0.019518763144148892,0.019583157690667565,0.023634753178085579,0.0097172796160502773,0.05060922331445869,0.0096020116643450604,0.049710561565002788,0.021531252966533476,0.020401277320866187,0.020256262397471695,0.019624907705491419,0.023635026390543067,0.029802828923524465,0.023526620991780323,0.027050114006880517,0.019008434794025381,0.02304676224886406,0.009416347500133336,0.053535248392298757,0.020387157331764268,0.02162853515279994,0.019344041285008599,0.023315736529320948,0.020314516810910798,0.024344688325653237,0.019926965872048605,0.021697021021493779,0.0095978106398185697,0.052104621004612384,0.020038509850957922,0.021273514173571768,0.023632587779989975,0.025307877189311493,0.020195394306000862,0.027821274907745316,0.022430507713678823,0.053317322973598216,0.019949941700930146,0.020974693837715573,0.01961098135147854,0.027178796805369047,0.023867538888826787,0.026393020967641481,0.019501750112132264,0.027701725967004896,0.01502920684570974,0.074874048828818957,0.020766047330164336,0.022253825083537418,0.019235290289009627,0.02388987465323051,0.0094266573385205985,0.051095180410133834,0.019598956172814222,0.026183479201132256,0.018658120999709805,0.028435501437998535,0.020150868585997385,0.025630147461036815,0.020686479078166838,0.020149699895789318,0.022779606175417334,0.039698661502319495,0.019932362819099787,0.027623971953861556,0.021405620873204422,0.019693463854605124,0.017038498700200983,0.039540391315706636,0.015377843140941202,0.065253191038088673,0.0093700600393862923,0.051389413318373073,0.013483541405613676,0.094245852855109558,0.014558420624902616,0.091896112946958042,0.019493155021134186,0.021664327107954434,0.015120691017915014,0.080391316881175873,0.015159619349541254,0.060188355422028494,0.019175185995007542,0.020984273655960058
54.864000000000004,0.023196154641282947,0.033118311279760421,0.02307270398069939,0.031565890473021004,0.022262742369749913,0.027499629797042,0.018841749373861676,0.03572958513284407,0.018535805471046454,0.032969534590202965,0.020271718671031141,0.029003173389339488,0.019119311645162652,0.036284115128619822,0.022489234982465987,0.034977742650400358,0.02020650333765343,0.040151530882805389,0.013444169612152689,0.095600303266560271,0.01900088125050526,0.0287461562765234,0.020365831886223928,0.02256959839928669,0.021909148302653007,0.02779595317209128,0.019484715730166149,0.025269046927023021,0.0098829624801375516,0.051432664077764541,0.0095804833540516429,0.05063033039605902,0.021664056484357565,0.0273545399923696,0.020220887009553282,0.028103604377391157,0.023446006662183237,0.027137043425838187,0.023595060090340209,0.029441753014313669,0.01898056116083752,0.034059633678394756,0.0096614990401901416,0.056552377951726691,0.020290138933519282,0.025146547385065606,0.019248690091068287,0.03282374898994378,0.020231149865304207,0.032716655145971961,0.019862617108284387,0.028101469650701059,0.009478664275401125,0.052030499293174166,0.020191385811932812,0.041536047843865241,0.023630492487047128,0.026724990042880866,0.019814929947431621,0.032489995052393389,0.022828850789903959,0.040474992240771293,0.019848138069128538,0.034382284862042922,0.019468186539445174,0.032852973394304714,0.023999671902153925,0.033375106288035729,0.019241888941797434,0.028392153580400131,0.015151218007019804,0.06196171241922023,0.020606371597628268,0.030675949679511243,0.019081058224714176,0.033602559244805874,0.0093917111148068538,0.048471712032772028,0.019680199433226755,0.027562758240420121,0.018556600066914432,0.030916525637072485,0.019857909998287231,0.027634646056858315,0.02061267916968439,0.027138611106075385,0.022596250676991107,0.027925818984270104,0.019597190419905843,0.033152320760999741,0.021196662232408962,0.02635145774668762,0.017187622939494766,0.037069340287129264,0.015145900721118951,0.060962595988090611,0.0094446766019338942,0.052575207815302123,0.013524189806839304,0.09631842289031646,0.014557511921636433,0.09359693231642896,0.019538623135881981,0.037439138210546043,0.015255062993623088,0.059555945043021585,0.014987349596259589,0.08179841792531152,0.019155797984963294,0.029710398652853961
