L1,0.529556305049
K1,0.654348782905
J1,0.732502288576
H1,0.710737131903
G1,0.732502288576
F1,0.654348782905
E1,0.529556305049
N2,0.587178731796
M2,0.794637782529
K2,1.17961904074
J2,0.812996433907
H2,1.21638315689
G2,0.812996433907
F2,1.17961904074
D2,0.794637782529
C2,0.587178731796
P3,0.587178731796
N3,0.710320073036
L3,1.25607737494
K3,0.96412917697
J3,1.21107831795
H3,0.959369531904
G3,1.21107831795
F3,0.96412917697
E3,1.25607737494
C3,0.710320073036
B3,0.587178731796
P4,0.794637782529
M4,1.19208682739
K4,1.2602595229
J4,1.03867118639
H4,1.26473204665
G4,1.03867118639
F4,1.2602595229
D4,1.19208682739
B4,0.794637782529
R5,0.529556305049
N5,1.25607737494
L5,1.31701707193
K5,1.05564635606
J5,1.28758220975
H5,1.04729648082
G5,1.28758220975
F5,1.05564635606
E5,1.31701707193
C5,1.25607737494
A5,0.529556305049
R6,0.654348782905
P6,1.17961904074
N6,0.96412917697
M6,1.2602595229
L6,1.05564635606
K6,1.31806706339
J6,1.04478611992
H6,1.26447902579
G6,1.04478611992
F6,1.31806706339
E6,1.05564635606
D6,1.2602595229
C6,0.96412917697
B6,1.17961904074
A6,0.654348782905
R7,0.732502288576
P7,0.812996433907
N7,1.21107831795
M7,1.03867118639
L7,1.28758220975
K7,1.04478611992
J7,1.23589538847
H7,0.945476941068
G7,1.23589538847
F7,1.04478611992
E7,1.28758220975
D7,1.03867118639
C7,1.21107831795
B7,0.812996433907
A7,0.732502288576
R8,0.710737131903
P8,1.21638315689
N8,0.959369531904
M8,1.26473204665
L8,1.04729648082
K8,1.26447902579
J8,0.945476941068
G8,0.945476941068
F8,1.26447902579
E8,1.04729648082
D8,1.26473204665
C8,0.959369531904
B8,1.21638315689
A8,0.710737131903
R9,0.732502288576
P9,0.812996433907
N9,1.21107831795
M9,1.03867118639
L9,1.28758220975
K9,1.04478611992
J9,1.23589538847
H9,0.945476941068
G9,1.23589538847
F9,1.04478611992
E9,1.28758220975
D9,1.03867118639
C9,1.21107831795
B9,0.812996433907
A9,0.732502288576
R10,0.654348782905
P10,1.17961904074
N10,0.96412917697
M10,1.2602595229
L10,1.05564635606
K10,1.31806706339
J10,1.04478611992
H10,1.26447902579
G10,1.04478611992
F10,1.31806706339
E10,1.05564635606
D10,1.2602595229
C10,0.96412917697
B10,1.17961904074
A10,0.654348782905
R11,0.529556305049
N11,1.25607737494
L11,1.31701707193
K11,1.05564635606
J11,1.28758220975
H11,1.04729648082
G11,1.28758220975
F11,1.05564635606
E11,1.31701707193
C11,1.25607737494
A11,0.529556305049
P12,0.794637782529
M12,1.19208682739
K12,1.2602595229
J12,1.03867118639
H12,1.26473204665
G12,1.03867118639
F12,1.2602595229
D12,1.19208682739
B12,0.794637782529
P13,0.587178731796
N13,0.710320073036
L13,1.25607737494
K13,0.96412917697
J13,1.21107831795
H13,0.959369531904
G13,1.21107831795
F13,0.96412917697
E13,1.25607737494
C13,0.710320073036
B13,0.587178731796
N14,0.587178731796
M14,0.794637782529
K14,1.17961904074
J14,0.812996433907
H14,1.21638315689
G14,0.812996433907
F14,1.17961904074
D14,0.794637782529
C14,0.587178731796
L15,0.529556305049
K15,0.654348782905
J15,0.732502288576
H15,0.710737131903
G15,0.732502288576
F15,0.654348782905
E15,0.529556305049
