J1,0.7289809307587004
N2,0.5526257756480826
K2,1.126486415778581
H3,0.9153326415955455
F3,0.9703230648681223
D3,1.008348718663189
B3,0.5675051735873031
P4,0.756577359310802
N4,1.001974079830793
H4,1.219772617494692
L5,1.245758978484196
G5,1.24723510970729
E5,1.303213650708387
C5,1.21308484311262
N6,0.9141237353763558
H6,1.216256129153108
B6,1.13656986459482
M7,0.9894765312665
J7,1.190782091500565
C7,1.189237156487581
R8,0.6926203775489648
N8,0.919847097468382
L8,1.01874082837858
J8,0.9100563553612312
F8,1.232256974603902
D8,1.228996406229389
C8,0.9354268568572215
B8,1.194180896988893
P9,0.7908565681695241
G9,1.218674998989305
E9,1.264507232806682
A9,0.723411583490362
L10,1.011142027056453
J10,1.019040694875109
L11,1.275537204627583
H11,1.053865626691984
E11,1.28601901917538
K12,1.23599125029349
G12,1.01450848106942
D12,1.196187864567319
N13,0.7067648550985436
L13,1.241607696562976
H13,0.9389111523233868
B13,0.642426918056931
N14,0.5734565237576391
J14,0.8493782280782247
D14,0.8140716543263005
L15,0.5178497586195872
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
