Location,D14,uncertainty,K12,uncertainty,D12,uncertainty,H03,uncertainty,L15,uncertainty,L10,uncertainty,L11,uncertainty,H04,uncertainty,E11,uncertainty,B13,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,D08,uncertainty,E09,uncertainty,G12,uncertainty,M07,uncertainty,N08,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,H13,uncertainty,D03,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,E05,uncertainty,H06,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,L13,uncertainty,C05,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,G09,uncertainty
60.960000000000001,0.011825621367588494,0.07423675797135465,0.017479238985379408,0.069832308537349161,0.017297978742285499,0.046091469056012038,0.013016317874282382,0.092600438798706344,0.0085290218244693343,0.10293506155929641,0.015630138662077516,0.095159019906382952,0.018123382259110768,0.076080717482709642,0.017337262789989011,0.063392063870760365,0.018529888470493468,0.075841865135459402,0.0092815072967888813,0.1136024525705593,0.01359463466997789,0.094738240720223577,0.017399672844417062,0.07134622275589729,0.01680045236112113,0.068931105114577826,0.017361984201733942,0.07432610102284809,0.017540236848543,0.073836706465021246,0.014007552755789663,0.061784194794143987,0.014504279461100552,0.087554348190244408,0.013136975788598005,0.096013687645179507,0.014702568818860043,0.081140953548337932,0.011958312004207043,0.093485831545614489,0.013051188162333501,0.096611358393318955,0.01458786838345155,0.077741056130146535,0.0080733805673444525,0.10275354540669995,0.016356404890343262,0.061438744801956935,0.013309277674691951,0.08572739573448776,0.014698647934100778,0.08969692304308155,0.013939530527700895,0.09303153964820797,0.014386352145376749,0.077557987157034769,0.017472221681417488,0.066448398937323142,0.018072758776101181,0.073297188835255836,0.016885366689123056,0.061435135437881185,0.012975781932375075,0.08233761819081821,0.0083315388038917443,0.10014395435351495,0.01667494271312445,0.079945524733582948,0.017282347355771551,0.053767768988087022,0.017998335755681601,0.076045316396662677,0.018432878658713243,0.075884524101993076,0.01650845586356613,0.069625627508754881,0.010221452915284828,0.073942009315850071,0.010331440875525474,0.09140566671875662,0.0084023455977510451,0.10186077297642124,0.0099259175784911363,0.090412889265263308,0.012479837689669765,0.10452817881164303,0.011068807752999045,0.094882644230468632,0.010548930903481805,0.078364243925150248,0.011376829185932451,0.097821914176057317,0.016633914538950325,0.074892882887502107,0.017084692478269714,0.071476772271212741
67.055999999999997,0.012134158964147228,0.10770145746788547,0.018450737046165941,0.075830529548138181,0.017810694175453879,0.08977708639232318,0.013800440535286191,0.086636044186337011,0.008938795476238829,0.087000392147137437,0.01665053889419673,0.069579928209298744,0.019259229375734033,0.074196549114363297,0.018105090399434944,0.075157000180750305,0.019976508129091457,0.082135801156093147,0.01006057161737977,0.11555986956399006,0.014650260824280966,0.10026452825614367,0.018518063979084839,0.070436185353239991,0.017667811332918098,0.080878801922831769,0.018477022195402378,0.084666720483508137,0.018552511727444865,0.077237745075064188,0.014358416571237143,0.10186829473041155,0.015584471982564324,0.09006159145134178,0.014109003765858266,0.09845793237657631,0.015628180835767561,0.090651879307379973,0.012689592666080345,0.097589737909217836,0.013989760679583357,0.10364250932918774,0.015393598514360738,0.077333432912318159,0.0085337654458912063,0.10207815032525648,0.016961079630148423,0.07665044228593948,0.014164854757289678,0.091099308113704924,0.015714027905756447,0.1011977383551574,0.0150135142808627,0.10814497880152607,0.015044460790919036,0.080666939385833011,0.018446593135385745,0.075426393644249995,0.019371198054657503,0.080518414487368739,0.017651141991269971,0.075294843032640946,0.013577123451694127,0.087844645988804357,0.008682531062382412,0.10695950189646941,0.017801773694071665,0.086881802254462931,0.017873030097668701,0.078159516512344915,0.019173787497584541,0.08064068463650173,0.019650989707245714,0.062639822034095585,0.017469481964104562,0.079841677166103867,0.010476648213091952,0.085723158515746647,0.011018194461556285,0.095768434411526798,0.0087833600958601103,0.10156177995102622,0.010190331411042568,0.10534186033171286,0.013445824876268128,0.11538027935625575,0.011945744722769845,0.10681211123977374,0.011034590713188791,0.095269171444077011,0.01227503320671048,0.11800110121135504,0.017640704826607498,0.083308015482159367,0.018125255645963293,0.076710759502827783
73.152000000000001,0.013256815652608611,0.12451775420552487,0.019846535242445659,0.074013304627434481,0.019473643634184329,0.11391990347750987,0.014698647267779523,0.076675674045757591,0.0091825503264116471,0.085298526053026541,0.017239799892903553,0.049448689622291132,0.02050211234384566,0.062941704409261612,0.019473986588960761,0.080678433348597603,0.020822835851501909,0.067361488638570804,0.010503029068223216,0.08224186342418098,0.015536211836058314,0.072170965683052771,0.019773546739964353,0.06804216848917391,0.01905398306914613,0.080219212152606995,0.019854515427903393,0.071450530085024846,0.019993784284812407,0.07409395705389113,0.015720200152020757,0.12265121332691151,0.016467184772359398,0.066597728946644189,0.014962471114023762,0.072234753716690817,0.016641189801019505,0.071222164650315042,0.013690323187207467,0.089402104408396244,0.014685721909639052,0.083671607528025285,0.016293539818576556,0.067810227757892971,0.0091184231327597499,0.099699917449306757,0.018217702552874516,0.086674558545883573,0.015196166620226034,0.081186418909367661,0.016834126181399785,0.070155895598809082,0.016099814615525693,0.075378642793141631,0.016091114772361831,0.082075937915796829,0.019816984183582721,0.079339904998226685,0.020589647035778324,0.062674027121549569,0.018894407984333426,0.078639189708117591,0.014562925964184096,0.093637764600212531,0.0093571742007754581,0.11245199050292354,0.018897756058059212,0.062772645447289041,0.019232524823532705,0.091150734325847943,0.020084518352084628,0.07049698399759928,0.020550582916901223,0.050716932503800466,0.018762093327718429,0.081959075053117961,0.011218089815129463,0.11077775729062071,0.011852348414482581,0.098327235064907578,0.0093985548175140998,0.10407630017564394,0.011077006434234546,0.12256097601573383,0.01425682630826503,0.086304835453554329,0.012554435564175159,0.080119683771183212,0.011884715316071954,0.10015001859829657,0.013145802194879864,0.08548044899067575,0.018964639462929485,0.072081356610626202,0.01934671785799854,0.063391559157787436
79.248000000000005,0.013951458451883655,0.086561357126926669,0.020850199982519312,0.056204135017273657,0.02050907272685544,0.072426244602917592,0.015298223439198917,0.067390324619193545,0.0094753302368071265,0.088930282387267121,0.017834003340930861,0.048956459750813489,0.021342714219453572,0.050114396788616511,0.020629188932658738,0.059094141798933388,0.021753648006564121,0.059846688262360212,0.010873397519220444,0.070543061882631694,0.015983976254552817,0.057271093994529385,0.020759695947115742,0.055895746518412309,0.0201050984654727,0.057835537714030681,0.020775850805342267,0.053171233091322254,0.020980949894166011,0.055182727557302858,0.016608839650829623,0.07942972370562755,0.017039907053659736,0.048250095945802242,0.015500447435219911,0.060357644835988683,0.017394759773853342,0.05371016994501368,0.014149202939137854,0.073450521352640061,0.015339782228477098,0.074672773229989831,0.017143543552389295,0.058771864180414045,0.0095253829391185405,0.092941311739081572,0.019316851777710711,0.056828175733204526,0.01592869574187275,0.061494840581405835,0.017525468054416841,0.048918509319084064,0.016777612990260184,0.054777633800476268,0.016962611972758657,0.059487563894411392,0.020845981335870414,0.056400237324443235,0.021375506399317054,0.04349563726554493,0.020075174160682833,0.06368952189987491,0.015358511654858095,0.074015231512993246,0.0099006478471597437,0.098010634267290217,0.019606991108511752,0.038894943966457825,0.020434780248726223,0.060161397968371257,0.021107707993974226,0.066939123300960079,0.021312603321484127,0.042187784980779769,0.01986295139289539,0.061341095755823756,0.012023630484270648,0.090830689864802208,0.012503747779424756,0.083214215245493842,0.0098146706987291537,0.10037931664914951,0.011806463153904233,0.092958576504338891,0.014899204546612543,0.07079941550193504,0.01293928366616174,0.074774274366169971,0.012487822650570373,0.080357643842964427,0.0136534677132029,0.0676638002853404,0.019893561329514829,0.055069181734569997,0.02024936773275705,0.05236027527646199
85.343999999999994,0.014393843257368311,0.067185035356350023,0.02161055445156301,0.041547924664282664,0.021237211860390126,0.0518329570390152,0.01596356384627726,0.061038550623822213,0.0097533057343201796,0.086125809788816426,0.01843312710257642,0.042134235368535722,0.022234011315511833,0.048616421939795207,0.021209692426547955,0.043303532760911492,0.022661866664088055,0.047297480620858215,0.011363224212611964,0.074703834448367895,0.016626826858318504,0.059151267745387134,0.021546473284708302,0.040272365098306125,0.020790228977566685,0.046699171831420895,0.021519702192589054,0.040350675458666545,0.021672059495181042,0.041040343785778428,0.017224807597204354,0.057875368691639631,0.017653064189876812,0.048711198305036528,0.01613042719626747,0.057659308953402967,0.018015430683314192,0.048736279743343554,0.014626039038910034,0.066087766809963172,0.016146738857080963,0.061000044406988745,0.017861437336307975,0.052780643771878612,0.009763909458679821,0.086186347736968663,0.019771580237410435,0.03943870172904701,0.016543664470374354,0.052745207923202989,0.018059476427295513,0.047350267970266355,0.017271535536725603,0.048362091947965147,0.017669630620180628,0.052580217523138378,0.021592764209870208,0.041216392095563562,0.022095923097226702,0.039778531408904458,0.020937882202474913,0.050053846343840601,0.016065537240802754,0.062271640661678333,0.010175714298742049,0.088477915498729076,0.020023992378763573,0.045857997061112973,0.020984861071966926,0.043249803449814259,0.022177483434321719,0.049676818861168988,0.021906270562610641,0.036492482987308825,0.020629383351375725,0.043885134804538227,0.012512047870637017,0.073054250582093958,0.012975059897543134,0.070484676653059603,0.010229656069436209,0.079100556672714123,0.012220992584678285,0.072350380077432053,0.01573999186761002,0.069010677275323784,0.013531403736170381,0.076291439550848453,0.012792990724567641,0.06825420402509734,0.014065855105727014,0.062265841266417613,0.020631738729474582,0.043901022854231996,0.021011503404068523,0.045796697773279257
91.439999999999998,0.014991407500599721,0.060558707399006248,0.022286490268173375,0.038187385915157482,0.022182837858517108,0.046780519509991451,0.016496197435290749,0.048034603957688271,0.0099515237470681576,0.084014879214240806,0.018876740005980101,0.033015171245062563,0.022956761845454948,0.035947217198028,0.02183729702166454,0.039281387815239835,0.023446407782129284,0.041500744486998177,0.011519048601275398,0.074015307571823619,0.017218459366361821,0.04623478703687816,0.021963801872407734,0.043593171011760856,0.021579327368316168,0.044994829504155037,0.022112643309679717,0.039443901149221645,0.022444103470932671,0.042643712650270435,0.018067492030836633,0.056417147704901284,0.018216933207429849,0.047841204951845968,0.016631134005863427,0.047946128591099695,0.01855609255154075,0.039547187941620425,0.015180676496464844,0.058940154111181038,0.016486124150892227,0.049139063529001693,0.018318531747687754,0.03855269160260888,0.010062136236529821,0.090694557553667829,0.020372171993736445,0.044186728457814899,0.01714059325849987,0.047831550865807079,0.018607111661946507,0.041341875204910873,0.017843815276748873,0.049824769188576645,0.018357245748733757,0.046416179113222836,0.022339072179940831,0.040625832068875815,0.022759152321395418,0.035193639079559365,0.021631848444953774,0.038745051349287699,0.016645351128582137,0.050561944698135304,0.010408573207928751,0.067337285314940182,0.020728399585579451,0.052082091577589903,0.021628030724596917,0.040461401778642103,0.022567805766406688,0.037713676747186724,0.022506617192152481,0.036646263932545185,0.021060540666975346,0.046258450823340631,0.012920498946209223,0.069723920425244168,0.013178246819599842,0.067344610230166954,0.010562808684161457,0.060160672889761152,0.012621577960044353,0.069318133729984327,0.016269591244692821,0.055800210482366663,0.014089902139875016,0.064851480684828475,0.013113853828028637,0.064655284037837726,0.014525140184208803,0.060013683836164122,0.021181602160336373,0.042524227554110117,0.021619349980217431,0.035977801859217305
97.536000000000001,0.015386833203245846,0.052556694261545862,0.022914482197982037,0.033752347855358585,0.022793252746343601,0.033661669444622969,0.016786793793170648,0.047069088768359385,0.010005190564761691,0.080565744729456767,0.019253047469478399,0.02800594507829008,0.023424449217655303,0.033082170023063552,0.022413371429053534,0.035569473084813508,0.024199835408323107,0.037134693032791981,0.011703207296093901,0.0725091773743409,0.017517061246084445,0.036179048236826918,0.022685981847357754,0.046460158368437532,0.02228787692152772,0.038985963368727082,0.022786868387593556,0.038260990757164312,0.023135555349700871,0.035611993600885392,0.018610245766524168,0.039858007251931643,0.018642929940657499,0.035828651721808644,0.016946497821041809,0.039648398209878984,0.018903045709160102,0.030859061078642103,0.015568108212663813,0.052427694785536758,0.016844429099327467,0.042820891503562344,0.01874700509672925,0.031915692957251919,0.010279343195824863,0.066561367849908362,0.020938757354723628,0.040233200812835254,0.017587222407341233,0.03864657388766092,0.019098329859977892,0.034575089270330095,0.018388267516689608,0.04006881680080298,0.018891068164420384,0.03576873371402195,0.022998546655675651,0.034724065238569628,0.023405564185427986,0.034095959705681432,0.022142766436442547,0.034313073619372934,0.017000374855226388,0.044029899006343562,0.010646335963779964,0.055489552667471027,0.021441312352607142,0.039184832730700163,0.022207760241677452,0.036049984434705577,0.02305068875289722,0.03389043919283416,0.023067491223396318,0.031343859074794873,0.0217639569164794,0.047814363176624297,0.013209138014477779,0.063652759955716648,0.013544168671115075,0.067030771982335577,0.010789454319531391,0.056681785496951152,0.012994036513264435,0.068534466163320373,0.016789708817730762,0.050784314042788152,0.014403854414126664,0.054706898838363195,0.013477954105779608,0.061986876065497507,0.014908741061581158,0.057021861221824406,0.021824656839778054,0.040558580618939771,0.022145503930025682,0.032977726924408757
103.63200000000001,0.015708807855572104,0.050597230819213614,0.023500922912648388,0.031999124857991779,0.023325757149059295,0.028809413406027287,0.017283605453739463,0.047824589613193871,0.010003313260542834,0.092015258905452063,0.019298922078584409,0.03714866814845335,0.024111726530740119,0.038177923051597028,0.022976685500443197,0.032942716876736756,0.024652768038209729,0.028784260600923196,0.012023223954484581,0.071735393583497994,0.017895102160074755,0.037946487296778013,0.023458904961235573,0.037163293196157826,0.022891955067552455,0.033461255167224549,0.023345200793551551,0.029470503251708552,0.023741623149168521,0.032137639649082846,0.019089556328207462,0.03450350310844489,0.018938108425196953,0.023342056261790527,0.017357691582267496,0.037836525484110831,0.019256485696431416,0.03088388877295261,0.015862513622777991,0.04724175901186959,0.017390900767598409,0.0412927638782844,0.019158793783904692,0.032404489019892083,0.010438980242089668,0.053444813391889633,0.021475835046651348,0.035224136294826909,0.017955958803919415,0.038586755755367803,0.019469630639561024,0.026245344159374122,0.018748676363207921,0.026937991503155508,0.019210321406587228,0.030197356073388359,0.02355051723100925,0.03091931774113086,0.023906474131005325,0.027690221175778799,0.022671737328057006,0.03276078269331506,0.017521199123322461,0.044959994576543455,0.010896883182039768,0.057875390584383055,0.021855388087106974,0.027052155910107425,0.022764710510539046,0.033072169490064425,0.023714742338913616,0.032910446488849519,0.023286128337097665,0.018395763013007313,0.022506760492304264,0.039519875121326618,0.013499543387146214,0.061043984788722701,0.013916359181025848,0.062100014254867823,0.010971641489621337,0.055797296396997265,0.013248209295846785,0.062133728032236046,0.017240952676625912,0.041268300764533555,0.014600067530855835,0.052071953995855624,0.013859881915149627,0.062999638249061504,0.015204982831579287,0.050103362640335561,0.022398593799652977,0.033927631570441263,0.022728020347043625,0.032434785227351097
109.72800000000001,0.015871037910444731,0.044319620168731672,0.023776364180384899,0.021516421265346652,0.023511576971174827,0.017164095875767317,0.017624131027124831,0.032136786324108359,0.010353661426049852,0.080128872465564341,0.019691812024740241,0.048602031337317955,0.024488047108333924,0.027165258826718029,0.023336678069613488,0.02156876995433139,0.024689758862694471,0.032896872426025202,0.012075435188986816,0.076805097324660149,0.017910883429760195,0.046259671250632649,0.02377907075813734,0.02407368940911302,0.023281529252260756,0.022312468327017877,0.02352198826265808,0.017980026821022566,0.024046014971762154,0.023720193485429454,0.019467787525975371,0.024226363574791316,0.018850194260364508,0.043964697021310485,0.017480264183291828,0.034840466382759436,0.01939275783546926,0.023607439798451688,0.015724306280473159,0.055990378141192343,0.017543550449269911,0.033974289501931661,0.019568221527180282,0.026490355936444967,0.010510520354715794,0.051035033748723202,0.021813894357253227,0.024669140317838765,0.018050536813255372,0.036546411138610145,0.019471658930390164,0.029313055429115387,0.018790009125152947,0.03135138419781261,0.019526709221672628,0.022303763937802229,0.023830395433169633,0.02153025819985881,0.024010428002589321,0.033299937550892326,0.023126264455523071,0.021505514392234276,0.017944992752032485,0.0383538056874239,0.011059569604852817,0.053738123274493094,0.021916091802929218,0.027634362082503201,0.023150359304088985,0.022297737570464354,0.023999320329581401,0.025048873713128993,0.023312088755449819,0.037667143615908442,0.022879629988196981,0.023347703179923678,0.013781978952706201,0.05846994942644209,0.013987065981955584,0.055401158649196626,0.011158150673157284,0.05280345690955935,0.013383232082026577,0.054411001923122752,0.017326643604690082,0.030001243820885825,0.01460643490924232,0.04751747071864721,0.014080977659129719,0.057023982662309923,0.015197579479196886,0.049598491395171793,0.022634978419854141,0.023726231099595586,0.023039828646656154,0.022730901676980979
115.824,0.0158328682874538,0.063669215736594606,0.023770400129405601,0.039953303729378262,0.02339137934969078,0.043147025040067608,0.017608573413725553,0.049547291251162154,0.010767861473469247,0.062477248362708231,0.020647311709673884,0.053661665913722803,0.024526617632384156,0.044054541533428068,0.023347258926648982,0.029800362792487614,0.025058761310181189,0.047784199726767423,0.01233935113226366,0.074258475195940754,0.018211145901176024,0.052411759315868993,0.023943119273818356,0.037482579553708047,0.02337016578545497,0.030965751778957173,0.023578025746911927,0.041446987051302273,0.024145229452689043,0.037446738580178746,0.01938205703927558,0.04185718781242511,0.019435133958602722,0.055075839630428773,0.017639241628726269,0.054613810747970379,0.019386317649742472,0.049850067116396418,0.016019091313369486,0.060240099286874758,0.017639227706690092,0.053258062485764458,0.019736426940925773,0.039981046689042475,0.01043002982165336,0.069694348640647871,0.021773439270248451,0.031151792884782353,0.018145762091500758,0.056139349499834339,0.019695482194041568,0.042811944295451258,0.019084140685253069,0.044156199096364875,0.019471677219276905,0.040300461920267483,0.023867011661916366,0.039159926407620907,0.024514923567543138,0.045341673773564892,0.023143295465697409,0.043347622250370588,0.017902879010660792,0.046812827754984437,0.010980063165412998,0.057990458868488207,0.022176839694189786,0.046797771129943648,0.023132689528200284,0.028307761282388631,0.024152035284614071,0.042663660427650393,0.024124799582473384,0.054047567805911911,0.022923653703317896,0.031654466594209694,0.013708135777174148,0.062322570338436876,0.013967149574300891,0.066941816645360724,0.011099879937170312,0.064398121884421233,0.01333340432211449,0.070707014092494386,0.017389951399602678,0.051277388445112836,0.014514379589484079,0.070092852197444419,0.013966073883590686,0.066746283200389375,0.015360918934776573,0.061268590242475766,0.022705552837723287,0.042267841855461737,0.023218835738206201,0.041645319862493035
121.92,0.01649999330074475,0.07375976547527853,0.024577342903868676,0.055274211693665143,0.024347824613405698,0.06444504524619514,0.018277142939619254,0.06128380703073754,0.010980445561814892,0.056358347101831463,0.021253631571077205,0.039793140024811546,0.025431855552895257,0.057163701058311721,0.023865159284021609,0.044381278285693847,0.026173871295055415,0.054514703261411057,0.012849704567819276,0.072005427152394622,0.019120017423831761,0.05549551758150887,0.024707041010076251,0.049051041178315852,0.023891356380781152,0.04609182268513564,0.024494627415300351,0.058439888830095064,0.024904372479490029,0.04966138405418731,0.019954093634103182,0.057942931829212278,0.020275191453384449,0.04635850651229495,0.018473347000588562,0.062414648637337998,0.020343558648677932,0.070011823358615763,0.016808849141244375,0.055540459570780756,0.018446036351344716,0.062955766782906514,0.020371726049246405,0.05168570793705117,0.010866029073065725,0.080297525530531447,0.022215752796377105,0.045334454031926132,0.018999638928607197,0.065531114823545275,0.020497931962549835,0.05006536437331497,0.019869070543794214,0.051068104963803131,0.019976931217644531,0.053794991586563076,0.024656118661689035,0.053495392839304136,0.025544401247089222,0.048074558412411428,0.024027968399353547,0.06177168061837951,0.018279261823983685,0.050945777526472072,0.011193253617224116,0.075621203078731242,0.023180226573839901,0.054970769785467569,0.023573729488597477,0.04204928937606122,0.025130343614459351,0.057414416074895017,0.024938502037614604,0.039933563062581785,0.023431207468542877,0.0438694054776467,0.013905756855395489,0.064934555115544565,0.014415212293163133,0.070388203558676962,0.011423745247094086,0.081248069432452844,0.01381966618670449,0.076934525119921701,0.018144872338334981,0.061606840783031948,0.015212126735256159,0.082446934434997399,0.014326789732017557,0.070082328949004305,0.01603215881364967,0.06258667397656352,0.023556915719107046,0.055417893608434139,0.024175101997405416,0.057793220673555086
128.01599999999999,0.017122437122514194,0.046696392556132671,0.025518317462637927,0.042500038352407753,0.025275283634068259,0.042750532865388942,0.018990097150888202,0.041555304979473226,0.011072420122106299,0.05460860485530606,0.021568289335687416,0.026861487698530966,0.026370357788351756,0.041743943162231643,0.024694390748794023,0.042474775550002453,0.026952521830224455,0.035744309188569551,0.013124876059028562,0.062852178587868249,0.019699373072577953,0.035454026385772199,0.02559250937006147,0.041210499676893976,0.024982481936209448,0.051514204576632618,0.025358367018798761,0.040747844712374047,0.025852591933988884,0.042643146675328321,0.020863889446259568,0.048150738380889534,0.020681457561637737,0.034148877075306144,0.019110774084043804,0.03985803690981711,0.021019650252603189,0.042484565690067727,0.017240297348517824,0.040032745014705585,0.019040760258792803,0.037868309589409711,0.021085176815577891,0.04157572679001361,0.011292476301981279,0.073525173530550547,0.022961717306170797,0.039029186363143627,0.019621757480186026,0.036801851101713572,0.021110227294620469,0.039408440922833146,0.020484178502912846,0.042114369978788729,0.021017279113101684,0.053289452271256768,0.02558408020577578,0.042152076834462822,0.026196659303956378,0.035944363486623998,0.024911330109456002,0.041874907637811293,0.019152631867217027,0.05055214493837188,0.011626675975853562,0.079329018661546166,0.023866188523022996,0.034897111890310618,0.024325971722643943,0.040472876358835314,0.025961127765342124,0.039237097382194573,0.025330007546364837,0.02976205496858246,0.024434596589976338,0.047151073337148443,0.014488180150996972,0.064381762627385444,0.015017868487110031,0.059683061226726154,0.01187958071064985,0.078093324294297009,0.014379888528576572,0.061602084549119945,0.018822447757435117,0.041035473137322032,0.015813001430774715,0.058767123125908975,0.014983227342458867,0.061636803649499694,0.016517410371029356,0.047363281463829586,0.02445588763533918,0.042152573988711084,0.025006352383855675,0.040947312816097682
134.11199999999999,0.01739322727892419,0.033347617860013445,0.026024854403501347,0.031665554109704876,0.025669810249697566,0.029212622935035532,0.019328916639914422,0.029938041172512586,0.011203502057139591,0.052853965634580835,0.021830578742246226,0.024273903972219124,0.026781138839448968,0.027480893201871356,0.025498889603197007,0.039910026456571289,0.027198916782270856,0.026098114965533676,0.013287702898773509,0.057186962739252119,0.019966514537036642,0.028565925859445663,0.026103504679527312,0.031814866885088125,0.025628071995198738,0.036398413528939542,0.025771591444239021,0.02944436103486817,0.026431531631391794,0.033688294858454496,0.021299121178575069,0.034327364845383006,0.020933034575493382,0.029254419613203846,0.019433693817451272,0.026690885062553481,0.021294163743021143,0.029704816240285609,0.017492559128893262,0.032876868558829445,0.019262257339991793,0.026276552523885811,0.021485262755002139,0.029683289550395477,0.011444764715154264,0.070531614522703137,0.023697511587166358,0.036297291601612595,0.019836246515760068,0.020798178925307696,0.021422958750373658,0.02703887351718794,0.020795482867340696,0.030996395795289806,0.021500988571273711,0.035289325045038858,0.026121205587993072,0.032324087420153108,0.026620870198609287,0.027503994832601134,0.025428167020262085,0.03216869926711094,0.019649365531543884,0.033810550352558928,0.01199313072268998,0.074707428527733016,0.024167405736279488,0.023717365483067614,0.025061426104008459,0.038638517011035795,0.026262939648899974,0.028304080878061823,0.025639725452138187,0.027740303742073931,0.025018393171713005,0.035495479320117374,0.01491838047117543,0.057806238319761609,0.015268452577599919,0.050497160317821539,0.012081198468042583,0.070530122138049309,0.014597328682541925,0.052368249432706071,0.019142020287159483,0.029274883709834915,0.016045644341343538,0.048266079152183942,0.015293747372031034,0.050931252006515798,0.016766122124626071,0.039828388908915165,0.024934389730433538,0.032020399009540991,0.025464602363838216,0.03043511220406668
140.208,0.017641111934519095,0.032625359579492856,0.026381784928671291,0.02852596039217857,0.026009895553159478,0.028038956046248197,0.019598328659580472,0.025041902238127526,0.011333876418632701,0.065371934783799518,0.022075455719151611,0.023697221073932764,0.027141130418094912,0.024873030234995045,0.025974666695339269,0.031479708679771207,0.027591344351760097,0.027351960568475622,0.013480308537249613,0.058235137032752925,0.020248427333658066,0.032806212603338623,0.026477241128999122,0.02873456386548387,0.025928622875639358,0.026756279927476187,0.026122536485963067,0.028225914081419307,0.026787650101411913,0.026146996223378995,0.021602607565635451,0.026775113567950145,0.021233422853406798,0.030763966203690533,0.019653470086909208,0.022593286805271912,0.021583247396799218,0.026618875928358581,0.017709801327224592,0.031996949857804956,0.019500387711408888,0.024402714174597374,0.021822772000181435,0.025989133568154518,0.011611498992606325,0.070068207352818476,0.024175258216565642,0.029302261397936881,0.020065351561593586,0.029434640247555436,0.021666486182106249,0.02376260368535699,0.021071445328173781,0.028681907763341188,0.021800012722433326,0.025550987178861177,0.026481822758018202,0.028610170664288923,0.027029260965774512,0.026042698479363989,0.025838368853979918,0.029684560672745514,0.019945237908600276,0.023115796776848201,0.012156622472873187,0.071391877326264522,0.024432687255162146,0.026315604226368271,0.025572440607333019,0.032122010173354441,0.026583861628910702,0.026248967194628332,0.02584677874302339,0.026109612258818814,0.025365471804132757,0.028524071346361583,0.01508979368412682,0.05248885269031104,0.015467091885638667,0.048161586017913684,0.012172947696209377,0.070578832016202089,0.014768538007167618,0.051446122745511684,0.019465068884186611,0.02679428443720637,0.016175906397752224,0.042227019392060326,0.01538612506732029,0.046724987557222673,0.016951613848076683,0.039772660435683116,0.0252623151953183,0.02859054573120641,0.025793519230260721,0.029182087000670036
146.304,0.017811140396234614,0.034594493565966035,0.026657518895568028,0.024890461393708138,0.026332662998911835,0.02768238365763517,0.019776441453743864,0.021530372319810531,0.011306714067298013,0.060193422455816624,0.022216832996133425,0.023343149428087184,0.027405683235229635,0.023646565616764023,0.026266651898455246,0.02693483189403096,0.027978192065245114,0.028385969252480766,0.013603040243947217,0.057227949038659159,0.020456758853340942,0.031233316500093929,0.026790078119625228,0.02552146895901402,0.026198581090101196,0.027597126954925309,0.026403339130670077,0.026901407396179886,0.027091635086309213,0.023997489967340201,0.021880803530795478,0.024589616684467758,0.021482865707363703,0.025523180261589208,0.019799375372519291,0.021003792379467045,0.021743390763540843,0.021992794069248398,0.017890937009440225,0.034604305290194419,0.019754347791881587,0.02316522381247256,0.022062889867270601,0.023728038674287789,0.01170844878493894,0.070121597664542332,0.024354383709016703,0.022563104886522398,0.020362695756033847,0.033900838982599747,0.021825712737168747,0.022462206682810862,0.021272230011930369,0.029389134428601159,0.022126522149274387,0.027013537949742882,0.026792644765090294,0.025455742602818028,0.027331691345126478,0.024088021595402281,0.026142749843735383,0.027308651677397943,0.020184297608072801,0.0288387934748182,0.012221001016222081,0.064494113678380247,0.024674592840996178,0.027287537399658984,0.02576206200950178,0.026381480553695109,0.026962717768629661,0.02526015144727586,0.026032740800702333,0.025378057452668416,0.025713534179774903,0.028568898874656332,0.015257301544032742,0.049131237074399495,0.015669484208040277,0.047698527549569505,0.01230409002816543,0.065823848662771217,0.014972151199478539,0.051788837343531624,0.019712799233721417,0.023133202236521589,0.016299443625854074,0.038085798385416376,0.015539675851464671,0.04759944663674643,0.01712007875303867,0.033994578971709731,0.025551921286256895,0.027417882477830738,0.026127050268870258,0.028538521617611442
