Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,D03,uncertainty,K06,uncertainty,E09,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,H04,uncertainty,G12,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,J08,uncertainty,P04,uncertainty,J07,uncertainty
0.0,0.0086725044674635064,0.18825816734067599,0.0081134579861473332,0.30389999921535793,0.0075547238828117024,0.35043570308361316,0.0087204732629977914,0.078377804061016826,0.0087086564303794651,-0.0069853928487762264,0.0086382795973833342,0.19280488506041499,0.009123446429932125,0.08610665661585748,0.009794880466604771,0.12742263838162393,0.0084293827769866304,0.30383328626414136,0.0049490922041142936,0.40601897941527565,0.008579150093498385,0.27208465388172809,0.010005116301493748,0.02407350108572948,0.0088861537840891434,0.16795567131080646,0.008032248489628269,0.29139404753859732,0.0032786387963749685,0.40884444770838158,0.0032993118742216622,0.23289743914447245,0.0079299244913952939,0.24893666401063771,0.0083276989075859332,0.2416487525938435,0.0078194087456392343,0.26702281303079867,0.0033857771292635846,0.2822947903420725,0.0073575136184901935,0.30274381981852205,0.0090878601108735965,0.13472188301512919,0.0089538686352891826,0.18074248821912423,0.0031962685868803884,0.34461997986022258,0.007578083444271526,0.3647516033170598,0.0076667550932980324,0.22031819160610128,0.0093811659114148988,0.18897652414858576,0.0094562258477350891,0.041036822215749322,0.0082394420205415507,0.316257275951913,0.011132506070721316,0.020914990260467888,0.0052496596292096308,0.42239646937978614,0.0082362882635742592,0.28791567710338378,0.0082555692882667255,0.13534064018818329,0.0032264352538868861,0.29045252949774292,0.0091287823527287145,-0.10170385899794322,0.0083590630162668923,0.10984356882657913,0.0067636918840459411,0.49591983012779717,0.0084121710508576544,0.13547590469738083,0.0074861751343853807,0.3211368919193146,0.0087271891447500624,0.22157183517995505,0.0075895418601632236,0.24790597524359353,0.0080698807974352842,0.024686698589431663,0.0038469496217415607,-0.07389311000806259,0.0041990228248766611,0.44268061711219242,0.0086180697836763295,0.21910255129845024,0.0060263953674819359,0.2853302973635658,0.0090586900761074861,0.22870358486777301
6.0960000000000001,0.010102196067849572,0.27699566437842282,0.011197712175588886,0.2706203516833291,0.010990984583111438,0.3009506486821043,0.0094864684493476403,0.30318047535665216,0.0088497626426310184,0.25578159422536223,0.0102092191118961,0.18683062858572774,0.0098529990584593045,0.23934321073058662,0.010799493628503019,0.23817340817765303,0.011628039870956883,0.2589106531257328,0.0075996656434243783,0.30716312406837903,0.010897706683738817,0.23956448898200078,0.010180700141194812,0.26276610655253252,0.0098418322872001821,0.090318650576260151,0.010325182254686477,0.26402340993403778,0.005198765133468947,0.33831129949809202,0.0040048614610732969,0.27361920181526717,0.0098274797451435268,0.25357032960658543,0.010230849420209022,0.22331232813753704,0.010016404812205681,0.2379836306380701,0.0042622105899805234,0.23563346895145595,0.0095928767767374627,0.25033186494668586,0.010219640668715169,0.23159372249984345,0.010528009317164713,0.23253829999162468,0.0045883520661057038,0.26678596399069976,0.011698807001437132,0.32077081883568187,0.0092197792674863187,0.14773204547669938,0.011016452727693459,0.211400462642095,0.0098333714579917474,0.24258780271519814,0.010900062848495219,0.2640945860051469,0.011180464840503923,0.24957293458293633,0.0078690349723091173,0.31113471339529231,0.011042812285454541,0.23963059291627326,0.0094333622948452427,0.19940799854233374,0.0040411349448641731,0.33081497589089093,0.0086922329507884491,0.32168542807109302,0.0092779496158825747,0.2975227389736686,0.011061623514630548,0.37768038105179413,0.0095535650760214426,0.25926013986691743,0.010772326815521895,0.26276378166471914,0.010636816928949943,0.25759422810592891,0.0099377657383738251,0.23021966685547038,0.0083725596930697126,0.25285138461638107,0.0036201648637007779,0.3664713261039288,0.006441255382909912,0.34943590759447868,0.010295227813491899,0.16519077987745079,0.0074368503014153008,0.19524480034257138,0.011026911183955736,0.20493074928605287
12.192,0.013089414346596709,0.24110909371513289,0.013393881326370517,0.18605641569845158,0.01331953556399498,0.19568680846568373,0.012472539208724138,0.2965901243482198,0.011124077167946628,0.27551739077197396,0.011890179500563921,0.19857962033356164,0.012184257927328943,0.24389197093435294,0.013331511002350624,0.22836276649190559,0.013599691686342749,0.18855221176821302,0.0090418270726856115,0.19810919253202394,0.01334881109634075,0.200151518611936,0.01274385318532557,0.26533130594359983,0.010403365442465564,0.22814904417411877,0.013057865086557544,0.22067277150980999,0.0062012182739637307,0.20612567092577513,0.0050135668987745024,0.2458716504601389,0.012350455920123208,0.22555062581190066,0.012424012273484357,0.20457876076645881,0.012208386332643057,0.19228686505160392,0.0051702320685556051,0.20331881307791017,0.011896392277905236,0.21469140216493662,0.01255668989958264,0.22019737893676039,0.012856491837646682,0.21083566983222377,0.0052754576544998752,0.23507952041158547,0.013859542877542954,0.18062013366345178,0.010311175644378888,0.24707725370570766,0.013060189106296749,0.20005020582223246,0.012212363894085521,0.24918322305053756,0.01357947000596061,0.20800077307109116,0.013922297801821257,0.25465665765738399,0.0097096073914313425,0.21072821035236922,0.012932168637425103,0.20804856830025464,0.011176656381733365,0.19240378014759224,0.005397449897497064,0.29298510351880658,0.011567754204506248,0.34501017715356258,0.012160739502706297,0.29572378329021132,0.014283171736081226,0.23397112284921215,0.012056092926173226,0.25447807272220024,0.012348486939069179,0.21536194665327205,0.013257654996106712,0.22593625452598415,0.011587178280558325,0.18040300472110826,0.010521333052127466,0.26756380186779738,0.0049308771910669168,0.3732895697141882,0.0081696226695849566,0.2247986770505038,0.011747149226298241,0.22197181386094275,0.0087717090354907414,0.22080077674808593,0.013012629840851629,0.16848815714452178
18.288,0.014132260499124681,0.20284940917582123,0.01544853907509371,0.13727472929266296,0.015081710399399163,0.1206409820999832,0.014739030080674358,0.15346399764984819,0.013391793613917803,0.17917349130012797,0.014062616274034295,0.17762564699599864,0.01410258766614151,0.15741837632860251,0.015080992180756928,0.13237013260699243,0.015698337076966436,0.14923525955404135,0.010164825760570709,0.14501398937215421,0.015513465255363817,0.14437754616746729,0.015245915670704081,0.16187823283568961,0.012490071729494255,0.25851583787422944,0.014789707309681575,0.15357835348693402,0.0069830411226427021,0.15858084295098371,0.0060931688134979603,0.20421142866509209,0.013958839033902571,0.175508075345193,0.014135477892032263,0.13403116704995133,0.013268943098856418,0.17154698969838866,0.0059576017253848354,0.18589306267622432,0.01372427706216413,0.15466779408497733,0.014174636669170864,0.13185506086625159,0.01489145504869013,0.13968424959892897,0.0062269505280111246,0.21995627554787126,0.01550055536787792,0.11189780406022506,0.012752287519648051,0.26115894989965055,0.015588707323190348,0.17256564990052992,0.014022444459722382,0.18237146190885858,0.015263068629597252,0.1391288426779457,0.015940946587030422,0.12259939292904838,0.011326107516539124,0.16926192155751552,0.015345208055492074,0.18203895183797739,0.012874183163469144,0.17276085281783021,0.0063629132157899827,0.19060897551719511,0.014335608051725507,0.19090992376322474,0.014292746820109222,0.15467403285602219,0.015897930380024128,0.11889205451521867,0.014049469447122046,0.15910970034246619,0.014331601547979439,0.17631033141775085,0.015684840748741095,0.15635577537784676,0.013157426526908563,0.14338212323453964,0.012487002506665956,0.17942438769652444,0.0062072029164039243,0.2215971142173486,0.009580266180302591,0.1635454793173034,0.014273573110777931,0.22118955429321593,0.010848548106239904,0.22836143224085886,0.014513437481994086,0.12441192602252529
24.384,0.015862703422288224,0.17910698051154914,0.016932724945381835,0.093625701863930308,0.016301248786632392,0.084344826859835798,0.015811816230048653,0.073090333726052156,0.014778001348256447,0.10409698610276381,0.015768986628766222,0.10916222587365693,0.015836332595293337,0.11988535209230765,0.01607115408416333,0.08599061850977209,0.017148593307534408,0.088543770852584594,0.011066825035550601,0.13691212895466895,0.016927397951131306,0.08592838069431076,0.016867722025261316,0.098582145568898993,0.015662423911693625,0.19856526480187414,0.016518646693700862,0.12285870474435459,0.0076283224723508033,0.11247768883366123,0.0069216022300758176,0.16684801284644621,0.015872240853719979,0.14832183013214048,0.015343920727280091,0.085353989884689535,0.014991590967420747,0.15816474628928259,0.0068444256207559175,0.18026234021232157,0.015398504784635175,0.11634550435391927,0.015126799856510501,0.088578505447584888,0.016457099277147041,0.097531330607774247,0.0070950625433568639,0.13850344628833286,0.016787970202893261,0.080097321309441305,0.015092610804676698,0.15108618927908357,0.017479332088457811,0.10946127841308112,0.016015337879002087,0.15209603212348494,0.016904420727725005,0.11089447760793239,0.016894935228456989,0.061375604114455425,0.012664713835101123,0.14294278971585539,0.017067226394915355,0.10089516354266603,0.014896295723133576,0.15374760585771416,0.0070415122032185962,0.12200654967384034,0.015722409158590977,0.093104666600282285,0.015654273399433781,0.090526478456925547,0.016916786990199734,0.072972288516042302,0.015745647489198645,0.1158976188569549,0.015956541175877127,0.10129707577530543,0.016913225990366945,0.083888331410366099,0.014439950902212131,0.099681893615148662,0.01361023259924703,0.11177755421983698,0.0068861843209659431,0.15184193263334864,0.010516680314166086,0.13893648008436565,0.01625711210400466,0.11963138635351316,0.011928633188232309,0.15959634798607791,0.016040407472296802,0.10540034275705634
30.48,0.018140305334844672,0.11719271271745818,0.01815049558141613,0.071295443933518637,0.017430642225387337,0.071413632915402578,0.016639158087561862,0.054228716816536057,0.01603011433982001,0.082708500561496409,0.016671707771239035,0.058626954202987039,0.016998799690524761,0.073499366130335628,0.017348197735849745,0.08145424714104664,0.018162278065039058,0.059809318941413316,0.012136506309483756,0.13261691071254514,0.017844220642099222,0.054884184137592495,0.017907755233217273,0.068181526756653871,0.017507846021734753,0.10901459735359388,0.01797357320668096,0.080005571426474742,0.0080704765586945646,0.073958045782141463,0.0074901009134762031,0.10565995775484804,0.017534167511311958,0.093636629320268047,0.016591750271133535,0.080312041557550187,0.016405433579704885,0.085157392133614507,0.0075777296601943558,0.12032924762700285,0.016619253562812113,0.077506281617466963,0.01639037659348613,0.085604192328968487,0.017603472958499036,0.068460996223101825,0.0076529373913536286,0.088411588837251684,0.017565796401871236,0.048478580695285836,0.016281510657402302,0.078172898834958843,0.018479966549264665,0.056597553844063141,0.017752187840258102,0.096489870247313592,0.018294904693818958,0.075697727154245609,0.017732023543286918,0.05080653963682976,0.013716168427434491,0.10718681997416332,0.018021138078471506,0.056627157808089752,0.016478247831260531,0.094018887662751224,0.0075992569302625853,0.088899909304113289,0.016749721321005724,0.065243658324134077,0.016733316996189431,0.068971626369518063,0.017973346514628983,0.060338120757172577,0.017043166456665131,0.079661595633471527,0.016859716311921007,0.058396265922760107,0.017650051586690352,0.059660142228065226,0.01531643897485031,0.063203415478483044,0.014459965370409646,0.073761175983532795,0.0074104262129070396,0.10246038769354902,0.011469906159151375,0.12800601578544329,0.017214000337355321,0.06094583753077458,0.012819666670700121,0.13138293370801418,0.017227808865553501,0.072240257802006491
36.576000000000001,0.019147733851425888,0.057082603238109708,0.019161871590143893,0.055499276328322203,0.01845253399969456,0.057162136011065748,0.017233782152973717,0.04105471340602506,0.017019187400371838,0.062384020617282397,0.017313713430338558,0.04326068524963024,0.017771574954971159,0.048163323098563936,0.018800075241547098,0.077330510774445235,0.018793446090461061,0.03942099619738082,0.012702160959687805,0.10757211692828282,0.018449748172635571,0.037984362232483311,0.018926429568965002,0.06012848924065313,0.018227400596634781,0.043378017899927769,0.018579063814290989,0.043442150510726397,0.0084951522968153195,0.071359409752604977,0.0079324367834372883,0.074704465601508063,0.018559768094287488,0.057923082671436685,0.017582683822442755,0.060004359006895679,0.017040270397273662,0.043890042041907357,0.0079921785474447588,0.072398702445363616,0.017571949882123569,0.057595206099374852,0.017678380962853353,0.074002164077384483,0.018311663248989578,0.042911532375307135,0.0080875587072305882,0.075571804501585266,0.01824312588379693,0.041953663469119606,0.017165945416367848,0.056657877032711967,0.019242316294706081,0.042831015466586422,0.01876387243724106,0.056661249575667059,0.018941615190326999,0.045397920449563152,0.018137010256379701,0.030064929604542521,0.014585373382302605,0.074383553022948148,0.018740820499468125,0.041749470184192936,0.017010166444329823,0.054842562970267059,0.0079642538394104293,0.070345007595723916,0.017563316044370371,0.050983816158549793,0.017432548460707638,0.04511958396092193,0.018550007509154327,0.037267688680999604,0.017935491532672355,0.053306465401236292,0.017550287665837258,0.044253159564447982,0.018690582878750604,0.061874910141554516,0.015952402166900245,0.045961066281744081,0.015112139836433397,0.055280952174432241,0.0078591824996769484,0.075456064289057018,0.012131780851248943,0.11212949688931056,0.017940700753032827,0.045405248835161192,0.013711208684579396,0.097664223509703135,0.017883942484038694,0.041842720998904633
42.671999999999997,0.019861671497802186,0.040675455746604472,0.019890786707780873,0.041708066921529854,0.019092530381120881,0.037796562974813042,0.017637961024824136,0.031222812718389573,0.017522087714924101,0.035409650620180547,0.01795738876745016,0.041242264828209148,0.01826219680352276,0.033848839452706544,0.019453509435563173,0.043507584900917655,0.019183357259089109,0.025900637478682584,0.013034496506943912,0.09551334304722249,0.018766021381640709,0.023498084888002934,0.019606211083033676,0.03905550894731781,0.018623564125709837,0.027011239344435944,0.019230319085936268,0.041562628096698757,0.0087625715068736804,0.055661838265237025,0.0082610018700081094,0.064504800077031049,0.01938780812653847,0.045864917547846502,0.018132334446210673,0.035902629634722238,0.017629116528317161,0.038874706156714407,0.0082876799393912341,0.062690959187523362,0.018252782956399621,0.04237161405584576,0.018202188124471729,0.037574570434438063,0.018750563359925275,0.028890703738968272,0.00831265844985744,0.059899862723956511,0.018642848590357485,0.02582548530552612,0.01791136084398668,0.04619278890809466,0.020033905306458825,0.044381098053975478,0.019471717511848216,0.039923131494124242,0.019652201260494905,0.043604323780069489,0.018378296374822876,0.021297289216419962,0.015163852752006327,0.051662121721648128,0.01917133576574458,0.027821156396316833,0.017702069564678929,0.053277920083317526,0.0083291011122467173,0.066369540340203342,0.018118130966675576,0.036003343686616611,0.018000463996874137,0.037051890085315335,0.018909177793938671,0.023674830262262688,0.018521641303494384,0.037502749628809916,0.018070717255695024,0.03471037651238431,0.019414057554845199,0.040894267820803465,0.01654519811352444,0.042754050095888049,0.015539687858998239,0.037963907700172841,0.0081787213298055144,0.064325728608852495,0.012690541595611761,0.10275493097509666,0.018610256064231785,0.039284769652234687,0.014258898634853179,0.059399835052408596,0.018322117631444753,0.030168125542280339
48.768000000000001,0.020256306180923691,0.029352059104701792,0.020339229742306179,0.031123580109688496,0.019477047318288941,0.025693279171727534,0.017896265907961537,0.022957905277982884,0.017890098967039258,0.027311820931489199,0.018374568870100586,0.028930985137195782,0.018524877719462471,0.021156957896052091,0.019824254769906215,0.027162876837334246,0.019459033154178334,0.028330674994575061,0.013308390853587562,0.094226714311584608,0.018926188904640734,0.017955444824731857,0.020012598356411903,0.02669186512328605,0.018837874175596136,0.018807338640201402,0.019797676241242256,0.032939439162983593,0.0089160107998035153,0.066417942942845684,0.0084744323582129182,0.054677223154835135,0.019795539172734494,0.027301598473291805,0.018496551365103114,0.026023683967054612,0.017892857250368953,0.023550895660278352,0.0085947316697564634,0.060667022869010323,0.018684252684257441,0.027155051131751141,0.018467776414581995,0.022458029635709472,0.019026185613632007,0.019650622571742767,0.0085600146495744753,0.057505098097045473,0.018692622464073667,0.022688566435528506,0.018384428309100212,0.031781739841394437,0.020564252886330507,0.033526239173863222,0.019773816903388433,0.024533049018953482,0.020213928652852427,0.034241310202957211,0.018338226709754563,0.022609309757838942,0.015546406646381128,0.035974384402298491,0.019458286167022758,0.024023184918958111,0.018252191433211117,0.034076845843828585,0.0085699205038983987,0.056823664600497155,0.018544366199865853,0.029169019026245913,0.018325149756761396,0.025254408775886826,0.019121359164597028,0.026438492181998702,0.018821136081434327,0.021637434770559644,0.018399106867568786,0.025171137867131203,0.019747322184387003,0.023308755961681374,0.016908432586022273,0.030548943152190738,0.015760939144084003,0.029316595312015341,0.0084206167728664988,0.056025991141752648,0.013125214279289237,0.097573657307648665,0.018911384223168761,0.023155794713122704,0.014789328315040274,0.049899456813978456,0.018555753704048435,0.022827638026896305
54.864000000000004,0.020351311867283738,0.026168925928331584,0.020412429072465939,0.022084037492503889,0.019563908917985293,0.022062448518864724,0.017915902405863167,0.024018783932878845,0.018113181077551326,0.027284839791007584,0.01834417377276969,0.018301177306270185,0.018730459940730117,0.031617060237501861,0.020012632022731833,0.020064588815052426,0.019230460136044507,0.029977057863335124,0.013155896655594771,0.091927974723894398,0.018857524938586955,0.028720317105472105,0.02017944887521448,0.032007919456041832,0.018767801529165701,0.025891028902115081,0.020083574643758224,0.024863199944098104,0.0088622524095596008,0.060666813871903723,0.008600875049174327,0.051215498048754436,0.020122023429462784,0.025390809333695877,0.018639230721110685,0.023791140435540512,0.017947597120482609,0.027353802512723645,0.0088131523126888395,0.054487951466694502,0.018924748152204327,0.026059272783595946,0.018466001855851857,0.020127123625163508,0.019124817459351632,0.024429468495982626,0.0086571155802404043,0.051759247146888086,0.018303037749469037,0.034217567093539521,0.018601853573521388,0.021811758588920691,0.020607770636454695,0.022573013454887148,0.020082621349399307,0.025010255487380725,0.020412196505790309,0.024013315249707172,0.018049346692892081,0.021428287086250573,0.015671528808755057,0.025012430835220749,0.019323267450563956,0.023401828560092267,0.018424917505379914,0.023379827505890446,0.0086486898576389349,0.048782727136068578,0.018768518324824492,0.022587217919591968,0.018414902882322344,0.02233317104684927,0.018820744553649852,0.027928631081739028,0.018992390632363281,0.024102512820445843,0.018300125329623544,0.018893637459094104,0.019833850288455128,0.023246312288476165,0.016813437438642772,0.022731510253241771,0.015762997182538502,0.027672445952489196,0.0085664591598873727,0.052785489048969264,0.013299052488618139,0.091020909395234384,0.018840543708761631,0.025608361480107443,0.014922634558821393,0.037471862183156325,0.018471133605008235,0.022925043671182956
