Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,H04,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,H13,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,E05,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,L13,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,J07,uncertainty
60.960000000000001,0.018105200789875077,0.026359404893071973,0.017982068297115558,0.044774067955791454,0.01705104500594298,0.024247217654970243,0.016537582296275419,0.035951212168481468,0.016699262186507944,0.036072974345301059,0.016597213887863439,0.039880852830028984,0.017376537394601009,0.030889966563721009,0.017547976075802781,0.02761159174451509,0.018264381876348296,0.029695571131642392,0.01213044852347789,0.10274040369316925,0.017819122764259961,0.038746866755040514,0.016411061164522685,0.039934804190512478,0.018343726021807272,0.034370961187338143,0.017412663597104736,0.043892936884374879,0.017352399828929086,0.043391263083176805,0.0078933347522808141,0.11519515984677878,0.0075309782590239531,0.11161556259132284,0.018345060200849733,0.037002764291910364,0.017679219907143641,0.030535262809578592,0.017336172754911661,0.037689090701081812,0.016913908351853101,0.041970626819815442,0.016401555529624124,0.049995006120252455,0.007833087273529658,0.12342703037511059,0.016874137650749622,0.030879845797827637,0.017193631691008422,0.026643839795999904,0.016608573825083787,0.040121704494396379,0.018011410327688715,0.028994030458558039,0.0075205934100446353,0.11426487438619974,0.016553572494730589,0.042997228648408971,0.016840078694413323,0.039622879917244135,0.016833243650109235,0.03052829716029147,0.018912572951528175,0.017820658872752571,0.017276107508790248,0.040926788193177771,0.017707971999463792,0.02979214189588544,0.017404519568573636,0.047552200199941656,0.017352833187440138,0.026004901859379315,0.015053934266343525,0.070569488313680637,0.018082006722718012,0.030791951953706761,0.016993566588652861,0.044904011656057119,0.0075823873680961867,0.11180489736647589,0.017186330863210787,0.035446259989002173,0.017239448248335336,0.034763414300209801,0.01766572279831068,0.038961767814971862,0.017849349817952453,0.046991088335583811,0.016719035950699259,0.043935215256469255,0.018150075674615893,0.039924728227534768,0.015736818942307478,0.065006802592705734,0.015370688938944149,0.061967144779025991,0.0075788060869735356,0.10921395554768409,0.012321215323921738,0.099385991080125732,0.014377078904368762,0.10192014720799425,0.017814330468940823,0.040585008551227653,0.01353128841950524,0.094255597637511471,0.014694227971067028,0.094801358292493657,0.017659211582353153,0.031205622132127509
67.055999999999997,0.017895129835677388,0.046482547269389468,0.018482989170324687,0.05511306833361574,0.016853548880839491,0.045090046887045265,0.016269107827696382,0.050884013181053504,0.016715485265810258,0.043927812990524007,0.016876474400892329,0.040020099784644173,0.01743980472332083,0.031499109632945395,0.017287236687124639,0.039075717911171953,0.017896121016513673,0.038456664214983803,0.012573253487742334,0.10950844804732353,0.017783015502283266,0.038845627908154191,0.016514861865457788,0.043642475429097154,0.018179360432074739,0.037780301645330687,0.017925686765835249,0.045271173263199495,0.017760812836047864,0.052429144378435009,0.0079234592969376558,0.084811645009702077,0.0076704752507841282,0.1200773396068525,0.018930712923516429,0.044013000467637634,0.017511822248655315,0.040639078591577962,0.017531511828187806,0.043123016250675994,0.017479184828979144,0.055929230363010347,0.016724540946933764,0.05112723482082121,0.0081907338211792777,0.10084634914096322,0.016644387605711693,0.056655293883087328,0.017239724014706623,0.026669070111182434,0.016816100008897619,0.040240691571107663,0.018017781710118905,0.032853457963951317,0.0077913995902646775,0.12587974158629406,0.01672749833212181,0.044411989053089448,0.016803323688298056,0.040812226921408616,0.016687681049171631,0.052135676022175295,0.018728547442489276,0.033406399680577153,0.017296047054582257,0.036822106139433541,0.017515927516794347,0.041627345863053819,0.017986791492803821,0.061043147286934753,0.01723296062389626,0.047707758978116702,0.015463609317407484,0.079788526322736225,0.017845421684755593,0.04142140613806726,0.017234232129014395,0.048341640311619041,0.0077477736561472757,0.12051300881761219,0.017351687243785541,0.045780535335983204,0.017481768586974946,0.039511445381324971,0.018134795944508515,0.049921747370239654,0.018425658457724627,0.059088568405658536,0.016950328063528277,0.046955484154976704,0.018471069537930856,0.046115790282426843,0.015850769923483735,0.057536161432974568,0.015411450137241153,0.076609399686557209,0.0075608767725688026,0.11969189686578126,0.012635868944431326,0.10343203501433942,0.014887006259376452,0.0912307130241201,0.01794921107121502,0.040919884826106666,0.013529279338953567,0.095450914295061834,0.014692554608725766,0.081468770552382483,0.017737534252171391,0.033948830089564098
73.152000000000001,0.01855071977168362,0.0575089055340181,0.018984686409583663,0.033062424926293597,0.017418783967415301,0.058147197289389566,0.016704034871473743,0.054793085850772139,0.01727677210028955,0.046856490128148881,0.017293456791054554,0.033496317356820869,0.017747087783355969,0.032182376942745207,0.017646975899815898,0.043975010215343349,0.018166890487259058,0.040838299575803164,0.012978890271801168,0.099227799398170155,0.018344251927770682,0.038661474296315841,0.016990822190743965,0.038938491956073663,0.018697644847369164,0.039212333590721148,0.018141584488594265,0.03333302828483329,0.018468546523881076,0.041665525499463424,0.0082602449669383089,0.068460509090988317,0.0079712345426116629,0.081369135652567148,0.019236478275007397,0.029129172965103929,0.018007148989604305,0.046004454952982603,0.018214476008655098,0.042798909769823451,0.017911661534368822,0.035205613205929895,0.01721319940792156,0.036334803960676836,0.0084791122961544712,0.060551547115899058,0.017344291890372652,0.069109741649949749,0.017405485695638337,0.040902367553173197,0.017399840953860515,0.041105169581725221,0.018430809159643066,0.034276699575998035,0.0080195830110352129,0.077632781132678505,0.017386656862695905,0.046009975237510596,0.01736648014195874,0.043216033650262942,0.017244127962383497,0.064001412776772335,0.019171626391683277,0.042596568545828065,0.017800791861924667,0.035579297098564874,0.018016411943388742,0.047285280249036103,0.018525524760963807,0.034866855161731145,0.017870815464287437,0.06260926542575522,0.015958797694420584,0.053630460330730718,0.018377481381158293,0.047559285982376007,0.017838506070175352,0.039699510085045388,0.0080192484091943378,0.079572908473870482,0.018113948269855473,0.052514994580448719,0.018125779801413472,0.040748034697758236,0.018751769863241979,0.035944008997348315,0.018893777979880056,0.035831949103414501,0.017664067951614956,0.04539348066258999,0.01907546594208168,0.034883880592923799,0.01641140790538359,0.051900340982306878,0.015983225708414713,0.072259824642179352,0.0078601457827420246,0.090986679082808664,0.01309156384957893,0.099205830592246316,0.015345366841313126,0.067688940052662641,0.018403678617934852,0.030376858381394076,0.013781532754314669,0.098417029918907134,0.015220000971466915,0.075778026455964792,0.018161777049463004,0.033589129522593603
79.248000000000005,0.019010663630292801,0.032967927086786995,0.019098574945374432,0.022415413439445524,0.01786585193259662,0.035226413565676594,0.017097996709118844,0.031942618449182406,0.017502251662529143,0.033618489876790489,0.017379309737276021,0.029321896977971783,0.017782983112294849,0.026139460661261316,0.018100723785854502,0.034243605655893621,0.018332480678725747,0.031124033370991455,0.01310873358870452,0.094123170323867578,0.018554538798500046,0.027124925091160275,0.017259053506195211,0.030842399522864421,0.018868322436692675,0.026679996705330569,0.017961046384453144,0.026898249400549804,0.018697687336634228,0.027746038576877526,0.0084776280892573021,0.060065881424611139,0.0081061614065420316,0.053033800479967433,0.019182309370314263,0.021306466226917248,0.018265747895979848,0.031817682889809129,0.018528855600702294,0.028817230394612831,0.017914488635379391,0.025674678279580136,0.017227476340713282,0.025445716360181961,0.0084788163328046381,0.052145433869666073,0.017995182214813311,0.042311748865266993,0.017952615988570713,0.048180854307328901,0.017623456091005404,0.033309714548773808,0.018603946402920256,0.026438365915616411,0.0080325351948262978,0.049219358939730291,0.017682435785700123,0.03177034590942699,0.017583627600599363,0.033842844867277115,0.017788771317076232,0.039073885058774759,0.019474912602237923,0.027460764057051602,0.017894892684593315,0.029364089515216126,0.018303695047540886,0.030080568060909824,0.018539092959616588,0.020734236902305168,0.018507076649721576,0.039255334509796819,0.016065539427525619,0.036248115728237586,0.018669825110016962,0.030294153832193846,0.017970876400374355,0.029542338440502858,0.0081163580954823587,0.051553554574240226,0.018503383681947025,0.031592335763376021,0.018416065406461877,0.028781445091670986,0.018874384841190892,0.023003590463829111,0.019113399714732589,0.025495791113523236,0.017930483109120994,0.032438296468569376,0.01921095710551524,0.024783921596501796,0.016705657953228429,0.039401257912989568,0.01649632233647285,0.046905867607429319,0.0080594387934157883,0.056542379501564696,0.013259782533582974,0.094982174580711315,0.015442600857903693,0.062255223108304433,0.018375756279756569,0.023705974471821777,0.014361180900347744,0.09875712250064797,0.015568606589058865,0.06738469676639261,0.018332148349041937,0.026583867956812238
85.343999999999994,0.019019989928978333,0.020996263895319243,0.019185730981545617,0.023291643252780242,0.017898123538267672,0.02511794212538607,0.017047807159511978,0.022337538661699085,0.017435306304727824,0.027291701374750291,0.017366512994553929,0.027518101255615945,0.017734408746766621,0.022767815915378024,0.018153620381410177,0.026841161536155744,0.018225982749506989,0.025661930612719191,0.013191830058901524,0.094359272431688165,0.018431569513509667,0.023186452384918552,0.017278498955529631,0.028013646089840787,0.018763905551005104,0.019630756041144153,0.0178511978871401,0.026880064013562716,0.01873928321547693,0.021129394995792292,0.0085648171213698002,0.053104435968358982,0.008150533247110292,0.053295120787042176,0.019130436389896775,0.022673611948128496,0.018222294160274079,0.024882453263009554,0.018574560817670824,0.022016906208920634,0.017834749308532842,0.025327388043172146,0.017199051113064769,0.022977067478507182,0.0085011204597552157,0.053021892598186647,0.018111133134973412,0.026659001403161089,0.018224594648201899,0.032310990136273476,0.017623582255222328,0.028172304810170246,0.018546861273163091,0.021853264044739588,0.0080298038448009691,0.053184830041415339,0.017683520216193925,0.022026249547239845,0.017541006970618566,0.027511269632223462,0.01787172455453151,0.025580822504296143,0.019328400705464086,0.02019244168788846,0.017795212676800853,0.024027941893447455,0.018207829178480919,0.024162276369296864,0.018536208629362672,0.021869016917663135,0.018580824055270725,0.023623412697012364,0.016073584220680944,0.036966009972528982,0.018620686122481217,0.021796106127043319,0.017948126654365817,0.026300386136217952,0.0081533853617966629,0.053467657212337087,0.018544275562083365,0.021643977801629757,0.018502330863335133,0.02149858699160211,0.018910351682622051,0.020509996924847933,0.019297710527021471,0.022637637102942268,0.017983341522282408,0.02582680325458998,0.01923238533018929,0.02049389915455593,0.016739282931890212,0.032807157506026481,0.016604454343886611,0.034755386519958895,0.0080806801660575408,0.052511604873927711,0.013300352900982207,0.094593110842334724,0.015504452792212218,0.0624503075451915,0.018292757088974404,0.023905448286226132,0.014612717602258277,0.093795759547895652,0.015615593133858869,0.06168297428476386,0.018271069954036628,0.022874932824482417
91.439999999999998,0.019062682579382751,0.022694563782061382,0.019227572828904787,0.020744343792831889,0.017942646586426626,0.027004140188594393,0.01703916370320243,0.022893727227031781,0.017385894942654679,0.028081408816293358,0.017357440504665023,0.028168460759096375,0.017680000191579486,0.027200510995855427,0.018071019750895326,0.026664461914761621,0.018244978158561614,0.026058434153698403,0.013239731895314685,0.093950222965239152,0.018337549614917521,0.024150110193842351,0.017321203845127756,0.028162712303240484,0.018725758336684845,0.022467096779591304,0.017829454278786693,0.026390356485663884,0.018789332612334456,0.020561211732198971,0.0086186689966271952,0.053513588642607066,0.0081957484924364173,0.052996326083231446,0.019120087383433529,0.022314594402981325,0.01822441766813316,0.026440459617319775,0.018621474593479733,0.023404711181013192,0.017765469849046169,0.02357414201851183,0.017201465334997466,0.023162152179899535,0.0085165029952028425,0.052787714922405242,0.018175154634747989,0.026149119740423422,0.018169168623388514,0.025272222502338963,0.017667656327204819,0.025533813109250351,0.018502853280048828,0.021873561557191865,0.008033239761161862,0.053699729549582784,0.017687436183148414,0.02296087911346191,0.017581421177251595,0.028740921502205963,0.017964726966560915,0.027145776334067007,0.019242171417898808,0.02076512235120824,0.017775009420091591,0.023155349497166765,0.01818536708566431,0.026294531551667364,0.018539946412233402,0.021728750953508052,0.018567262128191833,0.022920199510206365,0.016072046940222753,0.036769974271895906,0.018623176318837056,0.023401636013468046,0.017952254800218052,0.026961540702989395,0.0082135044766626919,0.053375953223748523,0.018597634706255604,0.023595441692604517,0.018534181502383711,0.021997205482403165,0.018955398862071385,0.020783736230168933,0.019345728844650915,0.01962874654901834,0.01801253520091858,0.027259858162404567,0.019277575479190463,0.020089192468339047,0.016859186132723258,0.034299489087892494,0.01666774773379847,0.033357053070179624,0.0081054608646958671,0.052926025396628634,0.013418344617844262,0.09296229896595877,0.015542331639880487,0.062261248759439385,0.018260800805128648,0.023188119654917991,0.014655288598510695,0.09090477157331156,0.015647180797140416,0.062475125071692325,0.018225834377020016,0.025678659466035682
97.536000000000001,0.019105534189109079,0.022127233175864569,0.019262138424108191,0.020485471937127259,0.01802332248400168,0.027642844987780614,0.0169838806277419,0.030277830111013149,0.017371478060480838,0.027866487690755656,0.017428378570582173,0.028570355216429959,0.017608488837972839,0.028341727736300788,0.018025594412048988,0.027464461231450982,0.018237503633452602,0.025535206978690342,0.013238877927608535,0.094472396066820521,0.018286288824943823,0.02392343109340361,0.017354108621919731,0.027632586448559506,0.018709409379194828,0.022928599496698236,0.017818727353625937,0.024749242261432089,0.018821718221487375,0.02126335872034233,0.0086596773537888447,0.052734325547862344,0.0082308327224451579,0.052915738535586704,0.019077103240926905,0.025162283531600393,0.018256994380859485,0.024542744982792662,0.018643362772897198,0.022995438567644747,0.01770251553533057,0.022941986133327673,0.017215405231049793,0.024089489954437489,0.0085038389060198578,0.052852494539049603,0.01816441983187796,0.025985753967120776,0.01823231461917096,0.024684093344286229,0.017705039964919494,0.021802512877531054,0.018465267779991162,0.021675151462159807,0.0080141333325446911,0.047332044223429168,0.017661004167897416,0.026092700383092735,0.01760219164132815,0.028097286343654212,0.018027774903839971,0.027063282232980993,0.019231330670221432,0.019296658846603202,0.017782132126908944,0.022919747482886998,0.018202800022201295,0.026468588139906057,0.018518537581135284,0.022193206678539183,0.018574886285116009,0.023332862633096217,0.016073225829816549,0.036851963344676643,0.018659240094477149,0.022929678792816217,0.017950235671113198,0.026239935392675554,0.0082689342391424302,0.052746355271141326,0.018614567358189553,0.02237808313949443,0.018541272498603125,0.02191898100955024,0.01896695282381633,0.020426292461022542,0.019394315417215317,0.021167648791923128,0.018035927063792354,0.026424396792721582,0.019292739046052488,0.018998633560684371,0.016898541947020271,0.033116863916828131,0.016715997055449256,0.033461164505626875,0.0081109888944192587,0.052582465525647035,0.013483036690533625,0.090941169805236088,0.015566333284048745,0.062332864518350434,0.018227601609928111,0.025042680374061741,0.014677047296539144,0.091246941225256645,0.015697292634465718,0.062302256872811816,0.018131742586316901,0.02801372988036702
103.63200000000001,0.019111038742133268,0.023911996995388721,0.019159414139017433,0.022285961600678132,0.018095850246214362,0.025484250834741894,0.016874399438372156,0.033400047408152354,0.017351436747852698,0.028445108955202386,0.017454914670462542,0.029861783527857899,0.017557811516267945,0.037259583975721405,0.017945940821993928,0.027584917890754634,0.01826335537505204,0.028442936819161217,0.01312028964265294,0.096505499003678108,0.018157511031277242,0.031969952165368097,0.017323923830470066,0.030799525659414038,0.018701328528432131,0.02553319670582067,0.017716128968026289,0.031660528262112783,0.018724457874827707,0.023277642197951691,0.0086800184184285239,0.05438287393165249,0.0082562775731589017,0.053001722854072876,0.018889212664852086,0.028609632644538589,0.018283183588199022,0.022893202517460028,0.018604039449046067,0.025885386205353737,0.017661016962626824,0.027202758907007782,0.017121907756708049,0.030362838921713053,0.0084893650246761765,0.052391594698792211,0.018097065528828289,0.028127451326947554,0.018214641085794875,0.024293844250509487,0.017700714496880415,0.031188537209831065,0.018428608478877777,0.023180592460738437,0.007976158695376696,0.089758704347199569,0.017587821480806502,0.036597156054719554,0.017587268479473894,0.030887309222874804,0.018050832454747052,0.026817665341643447,0.019229215372743937,0.024159344216855037,0.017757013470456693,0.025798676511985006,0.01811550697250253,0.027182003121927412,0.018413587488674051,0.025736613275743732,0.018540126550080228,0.022862331085506716,0.01606583348452309,0.037263015481342039,0.018662507411185213,0.024709784427904287,0.017956709580236471,0.030532126348535787,0.0083043887262128982,0.055578004014060295,0.018611898793562696,0.028027983040141206,0.018459994677808414,0.029907502285163836,0.018919404154609822,0.025305138051269591,0.019259549541340997,0.025221827971089416,0.018046300041163522,0.029328442860475822,0.019279033873668139,0.027791781344728369,0.016916511294206835,0.035572061440593751,0.016742706715492446,0.033076236286116806,0.0081032517954514691,0.053917297940438459,0.013428713995506394,0.094196560290529224,0.015507512973719826,0.064100570054770864,0.018146282409063935,0.032854557441922873,0.014655235007490322,0.091562278334734196,0.015705527115082819,0.062577817328126645,0.017970072927244916,0.029204743623690365
109.72800000000001,0.018971032595608193,0.023553742556685357,0.019075281125906007,0.026508011507337285,0.018106163034152082,0.034368340990399732,0.016829511949671024,0.039647807614216588,0.017254906306196204,0.03469581802080976,0.01729945588848622,0.033450745317245588,0.01709100648928431,0.047168836159358088,0.017792628199756483,0.034939346067963367,0.018104727290953936,0.031399909225970649,0.012788410541830015,0.097540118048104502,0.017824371400552319,0.032036054448518758,0.017153266394320552,0.029255308285536755,0.018548762097284774,0.027775281212131339,0.01729680014165726,0.038452228349817305,0.018603339989069871,0.030146346112609673,0.0085896115919360857,0.055402431974366777,0.0082297081138722212,0.055110888099772805,0.018401300353428126,0.0360909098020126,0.01824199236225623,0.032219180118991685,0.018392612430279964,0.027992645682590297,0.017534053693450728,0.037031247258828975,0.016758579082517384,0.040166647820282411,0.0084612783604672507,0.056586418145077484,0.017946236398681526,0.036214253494180129,0.018156411976754376,0.034863138985949969,0.017416896390314081,0.0365976743851123,0.018298590374606221,0.027617700369971476,0.0078218698834353374,0.11340077877330995,0.017214820664184637,0.036018236282354024,0.017424374600295833,0.034173817632718498,0.017985716618073785,0.035348509884200012,0.019019855760676302,0.034691884739850978,0.017579854373758596,0.0290925304740395,0.017996228538453569,0.03262314579036743,0.018228852310056973,0.025392742522191925,0.018423999637277057,0.030541431782964028,0.015875026638230844,0.054502888261540393,0.018528710355120021,0.026661665903887858,0.017724671307708918,0.032173993817195434,0.0081831311172074015,0.055871092115178038,0.018372233222182212,0.031403158612027741,0.018097290486762532,0.034467770535216595,0.018661357139096477,0.02546962701499414,0.01908627204218153,0.02580536024826784,0.01789361259829245,0.030790127092389812,0.018964942901052381,0.029539704883547513,0.016758784114811208,0.036790544710981046,0.016683354195668926,0.040152739797206884,0.0080672720510442664,0.050422903755519256,0.013239855072102352,0.09523412420297768,0.015269347569512605,0.064391408433632238,0.017799978313713227,0.035725917151503306,0.014534545374244454,0.093418684006201208,0.015605186361564756,0.06548824266303517,0.017767275505536435,0.028783550942811025
115.824,0.018765930322645136,0.023479896762274868,0.018772358899874709,0.02911643774113876,0.017659078161100673,0.041502349145444394,0.016436396123044018,0.045868245242277179,0.016784578008537575,0.042922321319906802,0.016930826306451981,0.05284598249782068,0.016815021513957151,0.042743970541569205,0.01731117598247776,0.03882083482158151,0.017698229450054344,0.035163838374627734,0.012759709733223186,0.097343234497082723,0.017447911623528489,0.04125325959004434,0.016747706022395663,0.040529308122195906,0.018071809462177256,0.041418609626798622,0.01750109483983317,0.038976041764599664,0.018062529062007296,0.046563050382046466,0.0083954461000828127,0.05777557670034128,0.0080598461045661759,0.057725472629583122,0.018616837244402717,0.038455026764643879,0.017772991294153245,0.039153242024777511,0.017956728887265676,0.042480853036536724,0.017208095660800147,0.044497781549391636,0.016400368818571664,0.053508082534411132,0.0083677668518092156,0.063892998817612623,0.017372354345006478,0.041330386106049756,0.017673864643439056,0.041611362666554651,0.017095552732536715,0.033467980711885406,0.0179189701623194,0.038572447589352105,0.007778881813987574,0.11582936933508541,0.016838116067016858,0.046936079502386416,0.01692435791072797,0.046278781730687842,0.017500825029761618,0.041293200735050897,0.018573317895961665,0.040683015401555195,0.017202185521880145,0.039851898527859579,0.01758150453412971,0.036897569633617629,0.017849608037234309,0.04811333436259476,0.017996454053659735,0.035535639903775076,0.015529295900987629,0.07686464715982852,0.018152891978764286,0.033478526960454856,0.017343400371176921,0.046892006200155753,0.0080562128648547469,0.064564108552534707,0.017853200990412123,0.042524935476182565,0.01771379890333297,0.04201940525657593,0.01834136034181558,0.043968377415805955,0.018684830992269232,0.040659643023079006,0.017387785508199482,0.044131829009696033,0.018603101392296355,0.043181180163599835,0.016409478574921855,0.039501050801140657,0.016323598982894053,0.043818442975603833,0.0078630666204879945,0.098060119905778412,0.01301769339758671,0.099778469424216712,0.015074537667275978,0.068150959593938687,0.017458699157143754,0.045640986352456572,0.014224786220574426,0.093773829724435667,0.015222067224720975,0.067147594029282262,0.017422645826993533,0.031146969180608695
121.92,0.018790192414658,0.026592982436220595,0.018839464385968632,0.035936531416487567,0.01758377595475687,0.039793798527275104,0.016309640911048112,0.049920881879938962,0.016633030220844239,0.049985717234526203,0.01745297093785133,0.059593530267944068,0.017116874143788621,0.048269407595505395,0.017074490191780454,0.04208473740583845,0.017865838742029103,0.04759298302029509,0.013096034292507166,0.097569506366140119,0.017858275599994321,0.048535783183234343,0.016979314680257783,0.042595280172003744,0.018394636581259751,0.047731642003310065,0.017996813229317826,0.035063758891912142,0.018411331515300854,0.05220034781817999,0.0084720944136187758,0.058761570172221944,0.008116928655381786,0.060030343683522731,0.019115445689085471,0.031645240511546928,0.017950488893211287,0.041188754999007871,0.018369197314550275,0.050576572331317925,0.017635687747298973,0.048887764029057035,0.016885913034062019,0.05404947971045538,0.0085927468664045645,0.066933134095013627,0.017444929510229822,0.035929229175121216,0.017753882668615297,0.03923349288820438,0.017301340369352571,0.035327595616678482,0.018211031923223004,0.041851599525751654,0.0079360953705218899,0.077586566546990865,0.017301203459836569,0.053920411508901832,0.017215656369949622,0.051392824347620353,0.017417628252577162,0.041345248773279747,0.018886253102915276,0.042139613774331459,0.017574484529241111,0.047588816910070254,0.017660816228118371,0.038776558533292246,0.018455235954081207,0.061672948174365527,0.017881157384190872,0.042028464342579133,0.016011971314984608,0.069355875192837049,0.018296305377118877,0.033857042344690697,0.01786122351765097,0.056435878798160817,0.0083152087769210216,0.070603860238231814,0.018211192063982393,0.048351212442152992,0.018156598867233486,0.046902351232780026,0.01896637116938742,0.056457850107159591,0.019117522267908499,0.049875951006763529,0.017733776067117107,0.052548644175600873,0.019194420188122917,0.053201563922091036,0.016537536019895726,0.051220300350468942,0.01628870438386822,0.045584381482190295,0.0079193460489586243,0.082246454063689356,0.013359645038706928,0.10106828838976702,0.015421530204222978,0.070958302998033226,0.017962372704376926,0.050979699617548127,0.014034615501435839,0.09679672490131272,0.015298491069108425,0.066614907775148308,0.017468796575725237,0.035295155982612965
128.01599999999999,0.0190895827903735,0.027478807715895906,0.019465426736564595,0.039591726309372959,0.018153761787738348,0.040464412795694606,0.016841625444670643,0.046220572190626662,0.017238706156744846,0.051264745311394772,0.017932712980134262,0.036092350515610848,0.017599494552156026,0.041199607235378431,0.017618602722895404,0.047014778356365007,0.018424047185378958,0.041649613623992471,0.013254513720580232,0.095206563206745448,0.018233132046436198,0.03149675338804838,0.017411545359144891,0.034095971364631786,0.018977883709243588,0.034764431336290744,0.018201365452048465,0.027246172537903412,0.018957323813654298,0.032896280679242731,0.0087362835149556589,0.058846241610227536,0.0083973894790089747,0.061424252054180034,0.019310329872597801,0.023420717264460881,0.018513564425586292,0.035229247213497246,0.018856452252903711,0.031517674687548521,0.017971797683873348,0.033538317197260317,0.017222231726745221,0.031421220668931479,0.0087467343096770522,0.057242185260110622,0.017808202428499557,0.035630152221176388,0.018228717864084733,0.032073541238138686,0.017760556099038208,0.035743055940240291,0.018648209229287581,0.031103922849647938,0.0081244200081455834,0.053609691284799796,0.017783892344130327,0.036431283957589482,0.017698397334004714,0.034025714414076237,0.017951631707929842,0.041225662958927413,0.019491632150376463,0.034032031722638481,0.017972479712193488,0.034136144870000315,0.018247687250734529,0.038493298333486227,0.018912324603595685,0.032019855952020747,0.018462986035162127,0.045750506811888567,0.01641697808752425,0.044007763976779503,0.018762659598737571,0.02997957290499878,0.018329856153102793,0.034363460140589698,0.0085524294218251914,0.059278282053842411,0.018715818768379064,0.031497351876768796,0.01862728003211131,0.032510890083906889,0.019435504270116866,0.031370911960219725,0.019567850761373958,0.029056256191818553,0.01824542539539847,0.034738052734116044,0.019645463737156067,0.029924544429396523,0.01697983331434183,0.040531249596817406,0.016762022715199817,0.047053559773847065,0.0081657143825773545,0.054772123038271919,0.013655171620484397,0.093883085219340329,0.015729895217746252,0.065358009836510869,0.018358897458812338,0.032150592582974979,0.014433632867928252,0.09843905849173501,0.015690370218327018,0.065716554094277846,0.017900319455946449,0.036137819918501755
134.11199999999999,0.019415304566840437,0.025611489334632528,0.019730293545996213,0.025257715650990657,0.018406503369704494,0.029094178378568473,0.017067584877726378,0.028974662145881631,0.017504921935246453,0.035087868424010793,0.017959297057412695,0.025460605966300145,0.017783002236021764,0.025432552286281784,0.0179182252853946,0.032951992310342973,0.018623009872005089,0.026072800843747773,0.013247815197743634,0.093858949739323433,0.018329186607601942,0.02351049077862602,0.017523595103789015,0.029531228187769879,0.019095268161097995,0.024123904480370224,0.018330370267441547,0.024238682274459696,0.019038422893678814,0.025379145750317338,0.0088073921340795468,0.05493955248331793,0.0084965953245617534,0.055530124912432748,0.019384513733075648,0.020056883265574511,0.018595287180706181,0.025369660191511434,0.018979360425361087,0.022164787538037897,0.0179555392175146,0.025442987544876668,0.017253806686446879,0.025389125094635711,0.0087503581082743979,0.052115711772603872,0.018019921363109585,0.031865226617552068,0.018327916639418806,0.028122883092999245,0.017907323395169313,0.02868145958981199,0.018816134903813193,0.023157859279409242,0.0081772526306316679,0.05445673431473922,0.017832700005217833,0.026057580318447335,0.017741152464699893,0.023341646306364577,0.018187006239284889,0.030705290764648441,0.019650583446173653,0.021987274144137245,0.017970789298554397,0.026228223387820902,0.018515149969250265,0.027584576161422947,0.018875454574635707,0.021891560415403882,0.018824884498782207,0.028883746964077226,0.016405522022201753,0.035880150968506538,0.019007934627119281,0.02576845602247934,0.018354572312092175,0.022718212456456038,0.0085693942764180093,0.052577471734093439,0.018761474224371431,0.020688494944495674,0.018668671763667766,0.023007189241680447,0.019442848675622047,0.018439811510350613,0.019602592180509054,0.018212010097802062,0.018292173618234518,0.022966330084218313,0.01965714390425103,0.01778398571627356,0.017102044387457094,0.024980102041594832,0.016980015571338481,0.030626328648978397,0.0082284027349029346,0.055044332437146411,0.013651127193633428,0.090901096428882402,0.015779519848103187,0.062081789327297257,0.018397873551131448,0.021896257245430144,0.014677891472409745,0.096627546916826415,0.015803819404388651,0.063182034906006906,0.018058962560848778,0.029660682416085084
