Location,D14,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,A11,uncertainty,R11,uncertainty,L08,uncertainty,C05,uncertainty,L11,uncertainty,E11,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,K06,uncertainty,E09,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,G12,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
0.0,0.0074317773771213971,0.052317084953911477,0.010515822257704499,0.3164365854060065,0.010334603429299606,0.11907888641369552,0.0093671081066086636,0.19932811458960098,0.0094182013081626093,0.33028733447373804,0.0078282997596080019,0.3632480636148438,0.010356148210440919,0.3127724474168565,0.010058908492681082,0.29246886858855053,0.0095825395197914609,0.19306230629667967,0.0054639621722027002,0.33430268202098057,0.010720467413548294,0.30977649150173769,0.0088218234193968292,0.20547007685404417,0.010525193917150828,0.25810633723221893,0.0058313959343740032,-0.032412091788686072,0.0043010058229649636,0.33164234096759815,0.0088664466492353166,0.26990098322013045,0.0093471563442812013,0.4129425925426139,0.01124114146511274,0.20019720329725976,0.010993813779058876,0.30027220301218999,0.0096834006534248021,0.22701338621846928,0.0050381404803292408,0.15898476797128464,0.0099028558883927469,0.036258276416902629,0.0077105463192400081,0.2696857313511043,0.0085690874393065074,0.32388372839726631,0.0087789816162002193,0.28483815611274282,0.0048984155494988463,0.30360618964247399,0.0099750773573271355,0.20329028452752768,0.009973816216600366,0.29646626196410847,0.011139636149751215,0.2870982378217023,0.010554782206223938,0.24377527251047643,0.0076974663894078194,0.42407448490939559,0.010588329432017644,0.12205087745434416,0.0084343040703954222,0.35024581595467541,0.005764066604748039,0.2954484682990639,0.010598511849340101,0.14132083290227257,0.0059703809550765196,-0.052371195768904047,0.0099817917427825892,0.13940496819587012,0.011924134274317308,-0.076067573265901856,0.0096265441705284324,0.12724324101132825,0.0063878474568958505,0.17366491182086793,0.0045832631871535719,0.34327217850277641,0.0054910956470567932,0.32691889725727113,0.0050430151216861825,0.5854574673296179,0.0064086504181454481,0.29105765229468583,0.0063462982604084294,0.19989005876780402,0.0078816187916354256,0.27518172665044272,0.010473863304171112,0.10543145906837409,0.0047296408366931837,0.29771857675388075
6.0960000000000001,0.0076615936608459652,0.24728434802693289,0.014708347264484188,0.26478267144309825,0.01146989905163001,0.2654393726219525,0.011055611172935367,0.25909115329349552,0.01363630246249917,0.2436950672756284,0.010625943064756699,0.27618119067971325,0.014405719741172794,0.26218517304691447,0.012914769136467557,0.24836055928612533,0.011289829070075391,0.20121916273682638,0.0074147719799138,0.26639490595569754,0.014728373921226048,0.25684335634977878,0.010463966796289595,0.23643225223318848,0.013175357573255359,0.24031926485857669,0.0048344953614936252,0.28034918497949246,0.0061569181155797731,0.2609420293407092,0.011070242016455616,0.2360739075440689,0.014053586727447661,0.31730807535775374,0.013315400002941784,0.25118674197191326,0.01405151623279555,0.2305882378203627,0.011648904030823002,0.23077285651908463,0.0056767388106370885,0.23603998612938945,0.010184871425893839,0.26008269501842107,0.0097868610259193821,0.21333898261724255,0.011395941948881229,0.25602243005871589,0.011462976736829118,0.23670204726818203,0.006309243505609686,0.24546907659330205,0.011960659307261211,0.27148152996073754,0.012953217555119495,0.23768489122508898,0.014752091119462334,0.23741700354395323,0.01309315730734064,0.22387724917747145,0.012407330133749587,0.3412253957336755,0.011982899464317454,0.26977189647103256,0.012015517113886593,0.28356529505158251,0.0074535048482863974,0.19323701121676723,0.012121777667320243,0.26522152619700828,0.005186169883574899,0.27481963028882828,0.011279950323039812,0.26609698979791446,0.011504665183018105,0.2599694661055752,0.010756615611111225,0.26058210057151665,0.0073266375475357663,0.24176040530434789,0.0060995938152649662,0.2682078774136849,0.0071950840124986619,0.25411023643446806,0.0067819538186095285,0.32019384122414762,0.0082337820809015114,0.23423237096387028,0.0075479481444826113,0.18753548457801333,0.0098850824975143959,0.21617105162270525,0.011657877144755233,0.26970334705459087,0.006297013356949684,0.25073224285265761
12.192,0.0094478194351149958,0.25103670746666723,0.017493712667096428,0.16842588192549587,0.014485198287833984,0.25119938258928093,0.013921428493826138,0.23449801591019936,0.015421216052831891,0.21854591512209973,0.013489247002628749,0.21918271622339727,0.017135860960807062,0.16753700048419096,0.016133710092259532,0.20774707037977641,0.013396567885201592,0.17753034767273784,0.0089716693534428842,0.19326192977654455,0.01758290858444753,0.17048380545004641,0.012945424353660629,0.21530180440138191,0.016328586772418888,0.20380279477342947,0.0058361367331852725,0.29533310603119578,0.0069089602215770029,0.22853555384314575,0.013654059770156554,0.20119161774426814,0.017588367922303831,0.20866937896339333,0.016713138147410631,0.2263014383605734,0.017357776304854158,0.19351582319578492,0.014328376588535445,0.20528066967769135,0.0068539608092755763,0.22144149395821022,0.012862973669141683,0.26555484199243218,0.011543239673294127,0.19656762533135086,0.014056026530990222,0.19814508706643069,0.013736037150757068,0.17698172526773409,0.0076582091363033818,0.19839960633159792,0.015238068894801369,0.24395123106633501,0.015914219950204863,0.19141144021637371,0.017638803770916759,0.17066295982417989,0.015956965954615331,0.19014567917100875,0.014987542407511354,0.18458036408472711,0.015183046835721381,0.25114225144472047,0.014566190736263234,0.18747227268401723,0.0083227463031691987,0.23017737488349835,0.015356453090868388,0.24664581160621299,0.0063441832344221785,0.29041440908623228,0.014234149970277258,0.24793740361656347,0.01442112883855497,0.27615927071106877,0.013517692836219498,0.24554895765206003,0.0090138797944335058,0.22723380155681802,0.0075338029746765166,0.21119926845576065,0.0088331794795214764,0.19962847897673677,0.0087350195288546113,0.225296186361189,0.0099435476515455663,0.18178652002893725,0.0083864616596591203,0.27923831127588961,0.011938683953774076,0.18295320048387431,0.014820519836967607,0.25710598156757658,0.0074127343862163677,0.18556079556763791
18.288,0.011300250595607636,0.17300851171444689,0.019594526095325852,0.1092941833464323,0.017371268788695722,0.16354871756271144,0.016369938155118988,0.15260131067717239,0.018272136188288209,0.19847411953549857,0.015907371780815176,0.15806659661258818,0.019327268105825253,0.11432979038187993,0.01881473080156101,0.14493933704988221,0.015623926927841793,0.14976206827095934,0.010195879789366044,0.13395093827948445,0.019338336080100757,0.094185453182072498,0.015146190408725233,0.15247495379422044,0.019093518591259417,0.14600578204528003,0.0072506191757556963,0.21002559614243152,0.008093679125581241,0.20562147202929673,0.015691487194749974,0.13863976780074144,0.019895810608050513,0.11660378066095145,0.019513302788819326,0.14284086291502157,0.019701578864911529,0.12196599684140678,0.016514256643194967,0.13764239385111721,0.0080284551976325027,0.1696529247505347,0.015315526871156252,0.16184232725585376,0.013782322512472946,0.1757907001631723,0.016223791918057055,0.14007854611352463,0.01596518208417649,0.14483227501704796,0.0086878834058298198,0.14132898560064319,0.018206223957122129,0.16264820706662556,0.018388494574342853,0.13722829556677824,0.019801454314157172,0.11130547771371124,0.018685789838292968,0.14765643245326734,0.016344054818405406,0.10230777702213857,0.018527839749116398,0.17721040564879803,0.016647969855646521,0.13068009517627463,0.010095274376231632,0.23127517749568163,0.018394858150926379,0.16275891742253226,0.0077890204082343957,0.19571642512325957,0.017157991467971256,0.1699547162867581,0.01762307986067501,0.17661944827175563,0.016207634021372989,0.16576181378353436,0.010634004641907601,0.16089935326103572,0.0086664297000697884,0.15149220004956462,0.0099845430629659435,0.14332957418526593,0.0098636630161394057,0.16903549307542945,0.011531887132895267,0.15129420748100411,0.010618347827752991,0.28308994787283587,0.013984009774241885,0.15601810925278267,0.017889612839655036,0.17104860494610216,0.0084790345176965053,0.14887493205882921
24.384,0.012374989721026342,0.11274746966721971,0.021298805479070128,0.081307248132012122,0.018963469802185502,0.09664383769776505,0.018154882262061713,0.10500504163448732,0.020320456577281078,0.11516309246536609,0.017680390764815243,0.10541133376645835,0.021191984975822465,0.091654536994821401,0.020701660575545809,0.094555570028814179,0.017461791937150972,0.11165948057312829,0.011122862682755516,0.097286265550952364,0.020815692636993129,0.075144700620460803,0.016929746444848022,0.11073397478900958,0.020996100272282357,0.094381050983420534,0.0081776097507739506,0.1473666020541311,0.0089622089919340585,0.13291535540791377,0.017107149822699341,0.090329676591308111,0.021106291855608032,0.068650987795781604,0.021510221794297867,0.094882065264610682,0.021272076271112293,0.077177556005531639,0.018048914672728573,0.092432401387249369,0.0088979660552516923,0.12465949035500805,0.017199348574697362,0.11569401113526784,0.014863290014049867,0.13325991730980893,0.017801655775415762,0.094481707809972074,0.017634507593075114,0.10105763821075878,0.009333013417417076,0.10573853971571411,0.020106726306025228,0.098709516919343127,0.020360073129890886,0.10054783953145736,0.021234163179843991,0.072049374354323778,0.020609646174325754,0.097632098550188756,0.017438912620252614,0.095399589303062846,0.020639643724506829,0.10743052906244549,0.018321556725417128,0.098740138636270042,0.01136372171012397,0.13500158150854902,0.020395091394717978,0.10289972702187718,0.008690872434389119,0.1307608034342469,0.019200446308087333,0.10955191972568094,0.019673425637014283,0.10835006133812113,0.0177931384147673,0.10025100739331561,0.011769171053853399,0.11593651082925413,0.0093503508807155026,0.10834302346220734,0.010926860929136539,0.1053105522963133,0.010893095493057017,0.12663434536309781,0.012654724605806309,0.11109875482761616,0.012442185314008609,0.15285301066886925,0.015580357034867057,0.11323743893558484,0.01992482606438362,0.10583242202437357,0.0090707910182161247,0.10255044635779817
30.48,0.01337857288147252,0.095641294382997788,0.022092038551851191,0.057638677406680466,0.020506284258977749,0.083756693317082201,0.019596989107390245,0.078359961700178962,0.02174335614533298,0.07811656111815754,0.018874453651792314,0.067824540280438994,0.022407544380165827,0.058676426349471768,0.022104758905101482,0.067706519383060021,0.018730980409738352,0.071694354227555504,0.011912099020291729,0.09103631248344575,0.022072202634813586,0.061260749882734854,0.018351333710179076,0.084974179202201808,0.022187454684968716,0.058289377536714523,0.0088871448187549558,0.11052479663172796,0.0095667884187485338,0.10477352848433516,0.018523242452675955,0.079814639103183094,0.02220916819527478,0.057924105735253043,0.023031698981018846,0.070380690747939637,0.022295684161803251,0.051644213622863137,0.019290131262106217,0.070388367270726254,0.0095055683527116713,0.10156898224399212,0.018870648956425849,0.092072004387195608,0.016082492808896773,0.11290637332800815,0.018995710291169952,0.067602688755173598,0.01886734141310498,0.068011349277002406,0.0099224109858745517,0.10067775621410022,0.02144461184512057,0.068320545260588852,0.021913824528297189,0.074797373265085287,0.022348468696585855,0.054484241620042943,0.021713260496631165,0.057908896056743937,0.018990638651166871,0.093081828947283257,0.022089193364254169,0.069300838360931108,0.019512200440051603,0.067181019558960414,0.012274716906917857,0.10134682164808677,0.021950392896882359,0.073120499033754893,0.0093597625211066168,0.10599333129637348,0.020577747330356097,0.072786018157276741,0.021270403396208497,0.078484281828832672,0.019267197896660343,0.082850176664690647,0.01246836687273449,0.08615940221015439,0.0099157779844264264,0.098767958259027941,0.011554007323080288,0.084538636635193537,0.011965021123786463,0.10799562189454158,0.013507459066712234,0.084999655945835223,0.013191368615772558,0.083400442661382176,0.016544485289795845,0.071334531827489847,0.021421157498556775,0.072416692243208458,0.009386702798057504,0.09058024867131606
36.576000000000001,0.014044298316139341,0.075472353713280094,0.022481104844875449,0.041851449418147897,0.021558464035424049,0.056503738467895526,0.020549048372437533,0.053595889079166049,0.0226741210614772,0.049847745807620414,0.019738562070287319,0.049555519013224497,0.023098264589364745,0.038086786417988946,0.023196290687504822,0.050522271969039828,0.019535680349277006,0.047365581176933381,0.012403816455526497,0.081644737563194431,0.022754371854962603,0.037988340109643789,0.019394799674213797,0.060645534568464388,0.023092838540284863,0.045315130210766698,0.0094708019939194234,0.099858602814794584,0.0099693368127410989,0.095067910419174478,0.019546272907192769,0.057631604678422058,0.023213014208785725,0.048736488323359382,0.023994101420289755,0.04440638190723295,0.023083330156133872,0.040776567920199451,0.020141389489990922,0.046217926934091005,0.0099372259091212809,0.092562315575933918,0.020007768930924742,0.059616288268377629,0.017307201474174409,0.073924025364543705,0.019965431491727876,0.052588423979765681,0.019608125509758843,0.052635008330516021,0.010372434026161925,0.09553718119972715,0.022453841927078496,0.049978165154811224,0.02288075702204611,0.048333850992689775,0.023076630581918032,0.039957361269770467,0.02260565014540156,0.046020648242396253,0.020002077347968605,0.054521851734929246,0.023015273649184379,0.046827356931402025,0.02028025470779397,0.042420505051776622,0.012866970596994499,0.084793880758897225,0.022798506102477734,0.052059946044166978,0.0098922950040188484,0.098114859344297756,0.021714511785826424,0.057606970842612834,0.022489656854316663,0.059428738889055331,0.02025363824654457,0.052561676826314907,0.013053647674513157,0.076128516310271135,0.010336116745358408,0.094402876382637044,0.011998715352174802,0.078344598639579002,0.012611995757658111,0.083208700453513668,0.014129536342608183,0.072541797850027248,0.013535412233106616,0.065641888827942349,0.017342689853532097,0.055997697608281702,0.022218047438472933,0.050689449071890574,0.0098905035868759369,0.099238561516146184
42.671999999999997,0.014510397544008836,0.060655151363644598,0.023180005093244971,0.039040379410773103,0.022158128801752365,0.03487437227354441,0.021074365606059551,0.038805173920810246,0.023200805670761736,0.034479628409241792,0.020293454737092265,0.034003466865891001,0.023436671391952948,0.023316542959390552,0.023880439453644351,0.033967529041398686,0.019973682304452997,0.030842273791420613,0.012642842746461925,0.066360244122746062,0.023093287201138714,0.026197473110080381,0.02000424445977456,0.037276069394003013,0.023593561012065771,0.029002713669858026,0.0098667900401094386,0.091419114716974767,0.010220477426447437,0.08519631790581414,0.020042152839058393,0.032729749229902592,0.023720896001241942,0.028537461290818092,0.024485486679878439,0.0278526796085986,0.023530885245354734,0.027723842499674044,0.020643718430687595,0.035342118873382365,0.010206128736236223,0.085731141091028168,0.020730628294208322,0.043948881374337057,0.017858727116752845,0.0427020765309521,0.020536638760534656,0.033208128516303614,0.020032902849618769,0.034310026690726109,0.010609607338188779,0.066710940666473942,0.022960377792199924,0.031954917677928935,0.023471182851436588,0.032199076058685508,0.023471635361083723,0.023830288029423344,0.02319214817914441,0.034813313520968829,0.020478995732915901,0.027403558933500851,0.023759882362557997,0.037253864189443937,0.020715882035114229,0.032528430196183275,0.013275086575687378,0.072040736929570914,0.023342538190704538,0.035388444474272855,0.010271340598332372,0.088958891933452522,0.022515330646629566,0.041493358846295347,0.023231918815501275,0.040335953930939188,0.020798542761895654,0.035579465833688394,0.013488050309075997,0.067083735334558275,0.010562649126390737,0.066592956195275194,0.012359084116346423,0.074922070299980228,0.013029723437527922,0.069088338470225677,0.014566033543223039,0.059877172174686251,0.013738599435296721,0.057725152701313079,0.017928851665372218,0.044299377374653517,0.022736863375859381,0.036574927685214143,0.010298802365636777,0.090563284993784382
48.768000000000001,0.014754050304516948,0.054004735898531102,0.023568119452417761,0.032325887845634817,0.022510698591111451,0.027067171359702248,0.021309520844307685,0.030328156380120094,0.023568505423885461,0.023133722587990117,0.020631235584113363,0.029539909706190665,0.023566123409303433,0.026470432513878768,0.024186893513810818,0.021109109256899555,0.020272163934134564,0.022181366299861217,0.012730493423155015,0.063469878691170351,0.023244578667609317,0.03254067207412803,0.02044767644566009,0.02710765066931372,0.023694351168717733,0.020150414019183951,0.010099860225072171,0.084655350105824326,0.010359568355884946,0.08332257111641285,0.020316005104112311,0.021489967596471069,0.023893103755743769,0.023602878381639034,0.024648846216829938,0.026500569446390513,0.023608497209518083,0.019887338144025477,0.020889409699541877,0.034789235480156062,0.010301694425685359,0.081960582855085437,0.021097372834230799,0.033018762293757539,0.018086162470877357,0.033335706049402072,0.020755138298750513,0.028577787581372967,0.020363563781016586,0.022653365738144762,0.010691628729440104,0.05230148585910363,0.023127468674601474,0.025908781544245633,0.023780912434345422,0.020214773252150386,0.023544041351143141,0.028840499227635791,0.023372471272993037,0.023857917446720344,0.020747273191250994,0.039221731614773839,0.024216398800719477,0.02461056577677315,0.020937062887028061,0.037549059432229644,0.013619251624637577,0.063116843142712376,0.023791282115292703,0.022416530832458204,0.010489131988118031,0.087153409668355331,0.022815394730196732,0.023615748871426243,0.023624066627554126,0.024227463965758738,0.021077305520790818,0.036355967369178219,0.013652156180500528,0.056808027646127426,0.010650370444993772,0.051315307773784333,0.012501007323934762,0.069331982729318703,0.013228160964469758,0.063475682652162524,0.014783200907941592,0.052951737848772863,0.013876881336760979,0.058614116372994213,0.018163429576712704,0.032485380502474133,0.023240361426372244,0.029359602782229002,0.010540898506889773,0.08427606716802559
54.864000000000004,0.014666636458882337,0.053213115534735789,0.023233819721350874,0.030446481701420981,0.022398614802667225,0.027650415690262074,0.021160718749782807,0.042441888441852538,0.023585497156751976,0.033055031819690321,0.020704780596441888,0.033551159827555369,0.023179781568164338,0.035369493645082538,0.024121551938434869,0.030814532653143784,0.020225414346253079,0.03304593194818916,0.012574242510852131,0.070533292131237268,0.022838836882574584,0.036406125516535229,0.020638274258447237,0.031872930416254434,0.023500328340254732,0.036623424119288213,0.010299039377527214,0.083621162165734925,0.010311562962110322,0.08602673988274924,0.020301885724132579,0.030270980280601285,0.023629241652789984,0.029158606266298542,0.024370088812531943,0.037759662956684953,0.023422285047570175,0.033903415958086131,0.020710409224091068,0.032783144783412876,0.010270693583810532,0.084834588529042146,0.021209894356901206,0.037628630699676403,0.018006697700265344,0.039557408812358773,0.020674779861587889,0.035678388624488237,0.020333341828605887,0.030834930528124509,0.01053066242702121,0.074997270427540758,0.022969637609594248,0.03721733329753657,0.023835222221148627,0.029551119298835388,0.023143781273673655,0.035557349394889061,0.0233162753421352,0.036636615307650881,0.020299818555874018,0.043267992758550637,0.024199602751548008,0.026653445624855835,0.020627659709431815,0.034921864364735045,0.013690700645731952,0.060647967796866584,0.023748573421679096,0.0304629782198832,0.010606386636140146,0.063857187578181901,0.022814638535775509,0.030869835899673643,0.023726844818739008,0.026734876566862943,0.020853411515106206,0.033138386279664714,0.01360057404672591,0.063592882417894361,0.010525405147535014,0.074532546340157949,0.0125130851018399,0.07176372443279555,0.01326994467634908,0.065231132540374756,0.014653189738273554,0.060370424900376592,0.013760366932288588,0.057557953275946504,0.018100905074623513,0.039890569556093415,0.023319262075376254,0.032733705193979133,0.010545358828911744,0.082016417804419817
