Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.7165248459269452,0.727536293675,0.0110114477481,L1,0.546150436226,0.536595187759,-0.00955524846743,,
F1,0.6656826143799974,0.668187341448,0.00250472706843,K1,0.653842138838,0.657404610894,0.00356247205571,,
N2,0.564361796527028,0.565861561747,0.0014997652203,J1,0.705209737399,0.715795832076,0.0105860946767,,
K2,1.194843098420072,1.18800230233,-0.00684079608978,H1,0.69416833638,0.700694654184,0.0065263178038,,
H2,1.225802097624586,1.22381632523,-0.00198577239438,G1,0.705209737399,0.715795832076,0.0105860946767,,
H3,1.09540693914426,1.0959091006,0.000502161459192,F1,0.653842138838,0.657404610894,0.00356247205571,,
F3,1.087540162263421,1.08976955382,0.00222939155712,E1,0.546150436226,0.536595187759,-0.00955524846743,,
B3,0.5737642987957412,0.565861561747,-0.0079027370487,N2,0.559566448194,0.556730091614,-0.00283635657957,,
P4,0.7666696397768574,0.775629410135,0.00895977035763,M2,0.758813292656,0.763112856137,0.00429956348095,,
N4,1.099212222089247,1.0969323584,-0.0022798636938,K2,1.17211746418,1.16883116883,-0.00328629534755,,
L5,1.274687679087699,1.26065360592,-0.014034073172,J2,0.918558654929,0.929225812948,0.0106671580188,,
G5,1.245296680746699,1.22893261421,-0.0163640665393,H2,1.20597964637,1.20406725058,-0.0019123957898,,
E5,1.273674283408807,1.26065360592,-0.013020677492,G2,0.918558654929,0.929225812948,0.0106671580188,,
C5,1.260618009954396,1.25860709032,-0.002010919626,F2,1.17211746418,1.16883116883,-0.00328629534755,,
R6,0.6628400249802114,0.668187341448,0.00534731646843,D2,0.758813292656,0.763112856137,0.00429956348095,,
N6,1.080977396994822,1.08976955382,0.00879215682712,C2,0.559566448194,0.556730091614,-0.00283635657957,,
K6,1.238193829312979,1.22381632523,-0.0143775040844,P3,0.559566448194,0.556730091614,-0.00283635657957,,
H6,1.231154663098808,1.21665352065,-0.0145011424535,M3,1.08459615444,1.07923084667,-0.00536530776611,,
B6,1.195278372598359,1.18800230233,-0.00727607026978,L3,1.24339623864,1.23829658714,-0.00509965150484,,
J7,1.232693033425398,1.21563026285,-0.0170627705805,K3,1.06693271982,1.07218363032,0.00525091050434,,
F7,1.064921060182993,1.07339742906,0.00847636888494,H3,1.07176562848,1.07822410148,0.0064584730011,,
R8,0.701027626585342,0.71218742672,0.0111598001349,F3,1.06693271982,1.07218363032,0.00525091050434,,
N8,1.086251316413217,1.0959091006,0.00965778418919,E3,1.24339623864,1.23829658714,-0.00509965150484,,
L8,1.065547431147311,1.08056023364,0.015012802494,D3,1.08459615444,1.07923084667,-0.00536530776611,,
D8,1.243591393737847,1.24428148117,0.000690087425843,B3,0.559566448194,0.556730091614,-0.00283635657957,,
B8,1.23408628088627,1.22381632523,-0.0102699556644,P4,0.758813292656,0.763112856137,0.00429956348095,,
P9,0.9357661822894469,0.944466946642,0.00870076435251,N4,1.08459615444,1.07923084667,-0.00536530776611,,
G9,1.222437323458008,1.21563026285,-0.00680706061048,M4,1.14380868083,1.15372999094,0.00992131011056,,
E9,1.236186605516667,1.22893261421,-0.00725399130933,K4,1.22664512575,1.23426960636,0.00762448061399,,
A9,0.7219179610032066,0.727536293675,0.00561833267209,J4,1.07554631258,1.07923084667,0.00368453409389,,
L10,1.090568742468976,1.09079281161,0.000224069144135,H4,1.22040515943,1.22420215444,0.00379699500606,,
J10,1.070428657765285,1.07339742906,0.00296877129494,G4,1.07554631258,1.07923084667,0.00368453409389,,
D10,1.248521397745815,1.25451405914,0.00599266138596,F4,1.22664512575,1.23426960636,0.00762448061399,,
R11,0.5489462923832997,0.545396405807,-0.00354988657593,D4,1.14380868083,1.15372999094,0.00992131011056,,
L11,1.283948607786374,1.26065360592,-0.023295001872,C4,1.08459615444,1.07923084667,-0.00536530776611,,
H11,1.068136567417143,1.08056023364,0.012423666224,B4,0.758813292656,0.763112856137,0.00429956348095,,
E11,1.254674190128429,1.26065360592,0.00597941578802,R5,0.546150436226,0.536595187759,-0.00955524846743,,
A11,0.5679380255080732,0.545396405807,-0.0225416197009,N5,1.24339623864,1.23829658714,-0.00509965150484,,
G12,1.090673118328899,1.0969323584,0.0062592400662,L5,1.25234105362,1.24031007752,-0.0120309760993,,
D12,1.162875583230186,1.17265343538,0.00977785214505,K5,1.07790541059,1.07319037552,-0.00471503507286,,
L13,1.265392474833181,1.25860709032,-0.006785384506,J5,1.2189957382,1.20910097654,-0.00989476165583,,
H13,1.078884539144587,1.0959091006,0.0170245614592,H5,1.0527963679,1.06312292359,0.0103265556892,,
B13,0.5729458392282215,0.565861561747,-0.0070842774807,G5,1.2189957382,1.20910097654,-0.00989476165583,,
N14,0.5629249128642473,0.565861561747,0.0029366488833,F5,1.07790541059,1.07319037552,-0.00471503507286,,
J14,0.9205231921774015,0.944466946642,0.0239437544645,E5,1.25234105362,1.24031007752,-0.0120309760993,,
D14,0.7722910959791697,0.775629410135,0.00333831415563,C5,1.24339623864,1.23829658714,-0.00509965150484,,
L15,0.5415700245744143,0.545396405807,0.00382638123307,A5,0.546150436226,0.536595187759,-0.00955524846743,,
H15,0.7018018686596619,0.71218742672,0.0103855580599,R6,0.653842138838,0.657404610894,0.00356247205571,,
,,,,P6,1.17211746418,1.16883116883,-0.00328629534755,,
,,,,N6,1.06693271982,1.07218363032,0.00525091050434,,
,,,,M6,1.22664512575,1.23426960636,0.00762448061399,,
,,,,L6,1.07790541059,1.07319037552,-0.00471503507286,,
,,,,K6,1.21997383372,1.20406725058,-0.0159065831398,,
,,,,J6,1.0512202953,1.05607570724,0.00485541193966,,
,,,,H6,1.21095875454,1.19702003423,-0.0139387203093,,
,,,,G6,1.0512202953,1.05607570724,0.00485541193966,,
,,,,F6,1.21997383372,1.20406725058,-0.0159065831398,,
,,,,E6,1.07790541059,1.07319037552,-0.00471503507286,,
,,,,D6,1.22664512575,1.23426960636,0.00762448061399,,
,,,,C6,1.06693271982,1.07218363032,0.00525091050434,,
,,,,B6,1.17211746418,1.16883116883,-0.00328629534755,,
,,,,A6,0.653842138838,0.657404610894,0.00356247205571,,
,,,,R7,0.705209737399,0.715795832076,0.0105860946767,,
,,,,P7,0.918558654929,0.929225812948,0.0106671580188,,
,,,,M7,1.07554631258,1.07923084667,0.00368453409389,,
,,,,L7,1.2189957382,1.20910097654,-0.00989476165583,,
,,,,K7,1.0512202953,1.05607570724,0.00485541193966,,
,,,,J7,1.20881020329,1.19601328904,-0.0127969142521,,
,,,,G7,1.20881020329,1.19601328904,-0.0127969142521,,
,,,,F7,1.0512202953,1.05607570724,0.00485541193966,,
,,,,E7,1.2189957382,1.20910097654,-0.00989476165583,,
,,,,D7,1.07554631258,1.07923084667,0.00368453409389,,
,,,,B7,0.918558654929,0.929225812948,0.0106671580188,,
,,,,A7,0.705209737399,0.715795832076,0.0105860946767,,
,,,,R8,0.69416833638,0.700694654184,0.0065263178038,,
,,,,P8,1.20597964637,1.20406725058,-0.0019123957898,,
,,,,N8,1.07176562848,1.07822410148,0.0064584730011,,
,,,,M8,1.22040515943,1.22420215444,0.00379699500606,,
,,,,L8,1.0527963679,1.06312292359,0.0103265556892,,
,,,,K8,1.21095875454,1.19702003423,-0.0139387203093,,
,,,,F8,1.21095875454,1.19702003423,-0.0139387203093,,
,,,,E8,1.0527963679,1.06312292359,0.0103265556892,,
,,,,D8,1.22040515943,1.22420215444,0.00379699500606,,
,,,,C8,1.07176562848,1.07822410148,0.0064584730011,,
,,,,B8,1.20597964637,1.20406725058,-0.0019123957898,,
,,,,A8,0.69416833638,0.700694654184,0.0065263178038,,
,,,,R9,0.705209737399,0.715795832076,0.0105860946767,,
,,,,P9,0.918558654929,0.929225812948,0.0106671580188,,
,,,,M9,1.07554631258,1.07923084667,0.00368453409389,,
,,,,L9,1.2189957382,1.20910097654,-0.00989476165583,,
,,,,K9,1.0512202953,1.05607570724,0.00485541193966,,
,,,,J9,1.20881020329,1.19601328904,-0.0127969142521,,
,,,,G9,1.20881020329,1.19601328904,-0.0127969142521,,
,,,,F9,1.0512202953,1.05607570724,0.00485541193966,,
,,,,E9,1.2189957382,1.20910097654,-0.00989476165583,,
,,,,D9,1.07554631258,1.07923084667,0.00368453409389,,
,,,,B9,0.918558654929,0.929225812948,0.0106671580188,,
,,,,A9,0.705209737399,0.715795832076,0.0105860946767,,
,,,,R10,0.653842138838,0.657404610894,0.00356247205571,,
,,,,P10,1.17211746418,1.16883116883,-0.00328629534755,,
,,,,N10,1.06693271982,1.07218363032,0.00525091050434,,
,,,,M10,1.22664512575,1.23426960636,0.00762448061399,,
,,,,L10,1.07790541059,1.07319037552,-0.00471503507286,,
,,,,K10,1.21997383372,1.20406725058,-0.0159065831398,,
