Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
F1,0.7867659723374035,0.781036383683,-0.0057295886545,L1,0.506094739568,0.486859250154,-0.0192354894144,,
N2,0.4808088356329843,0.470650496141,-0.0101583394919,K1,0.790764426872,0.780184388445,-0.0105800384271,,
K2,1.079263870363818,1.0741786108,-0.0050852595551,J1,0.939509646456,0.912231100184,-0.0272785462717,,
H2,1.069531716601945,1.08736493936,0.0178332227606,H1,0.916268432658,0.916263060848,-5.37180992566e-06,,
H3,1.057665145258169,1.0833076075,0.0256424622373,G1,0.939509646456,0.907191149355,-0.0323184971015,,
D3,1.035329870863646,1.05287761852,0.0175477476626,F1,0.790764426872,0.776152427781,-0.0146119990909,,
B3,0.4824716430253498,0.470650496141,-0.0118211468839,E1,0.506094739568,0.484843269822,-0.0212514697463,,
P4,0.8370026173148013,0.838853362734,0.00185074541933,N2,0.47928441385,0.467707437001,-0.0115769768494,,
N4,1.025652277438446,1.05287761852,0.0272253410826,M2,0.84435941924,0.834615857406,-0.00974356183383,,
H4,1.120430309909453,1.14011025358,0.0196799436733,K2,1.08127076813,1.06746158574,-0.0138091823895,,
L5,1.143111319783624,1.14213891951,-0.000972400265066,H2,1.08550130577,1.0805654579,-0.00493584787216,,
G5,1.16368630508374,1.18372657111,0.0200402660336,F2,1.08127076813,1.06242163491,-0.0188491332193,,
R6,0.7892728914154494,0.781036383683,-0.0082365077325,D2,0.84435941924,0.83360786724,-0.0107515519998,,
N6,1.064880028915673,1.07012127894,0.00524125002161,C2,0.47928441385,0.466699446835,-0.0125849670154,,
K6,1.186232299717423,1.20097023153,0.0147379318126,P3,0.47928441385,0.466699446835,-0.0125849670154,,
H6,1.081529699359347,1.1218522602,0.0403225608385,N3,0.942602770628,0.958598647818,0.01599587719,,
B6,1.108859526179862,1.0741786108,-0.0346809153751,M3,1.0305013184,1.04730178242,0.0168004640215,,
M7,1.10546819603866,1.10562293275,0.000154736705362,L3,1.12290123718,1.12995697603,0.00705573884936,,
J7,1.085895936957864,1.13098125689,0.0450853199309,K3,1.06930954683,1.06846957591,-0.000839970923555,,
F7,1.131470085335525,1.12996692393,-0.00150316141492,J3,1.17662020375,1.14406883835,-0.0325513653973,,
