Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,N06,uncertainty,H04,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,D03,uncertainty,K06,uncertainty,E09,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,L11,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,D08,uncertainty,G12,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,J08,uncertainty,P04,uncertainty,J07,uncertainty
0.0,0.0076784189859309508,0.15371338581338834,0.0073314906528832565,0.33394783683498064,0.0074990618311202529,0.023543175522626737,0.0074851835808675228,0.063565244380421881,0.0071535364642177262,0.23985673928616383,0.0067213722445829613,0.16204151676208112,0.0073964544684758642,0.31461793373158997,0.0074399959391206211,0.090917946860253368,0.0085681779953819849,0.05399232704318388,0.0037391682330425256,0.46084781969704247,0.0087954626302392969,0.070529558021007133,0.0083104324018053038,0.23945607998798596,0.0074774763456427994,0.31642788189075494,0.0034304234797432466,0.26614661209537693,0.0029229696575641196,0.36652545668437442,0.0077018196603263547,0.16524407165752986,0.0073036671856601988,0.24289142438083278,0.0029944950462819971,0.31129445616584001,0.0064997231091307901,0.39184755495401996,0.0068142460646231293,0.17146994837955909,0.0069718989448107139,0.31130450484849242,0.0077965576583097626,0.28026131937271981,0.0031737411752970602,0.26647600121093079,0.0078481789562668738,0.019643080232077843,0.0075787106840362571,0.086727920374433692,0.0078256902662380504,0.27508913597823614,0.0086247595082205985,0.24988917873618463,0.0073621159780051272,0.1442812218528102,0.007603970029109325,0.21180233460891695,0.0050903579124944526,0.15528670666454095,0.0061053970186598396,0.35606047767038118,0.007254733772899714,0.31567741854209841,0.0027592270425409204,0.3318639780553988,0.0068115145836947872,0.33419926358333335,0.007306503186404311,0.21118528059897038,0.0074378995630572878,0.22942287150057039,0.0076646106727561066,0.13705711730291983,0.0066586137461733296,0.33212664069580927,0.0078367574224422511,0.3316161260534769,0.0050479526337641875,0.39966357379057882,0.0052681293740950092,0.32362001484399922,0.0028058353425493001,0.36967184572015821,0.0041091977855401106,0.42704932424018027,0.0075411878895936977,0.31748573589518514,0.0041951414861783115,0.41593579000527764,0.0083917259050139692,0.20923554995525495
6.0960000000000001,0.0088962000322477044,0.27094215566956092,0.010184958809364271,0.28492642961568099,0.0078148784254590369,0.2764872555789667,0.0080534829177786715,0.24510106949811486,0.0088619930845142275,0.24829735544490167,0.0075062760491318038,0.23826235521720712,0.0097542369209975693,0.25849845077164896,0.0081192756572703601,0.29910983650376438,0.0091697974120669556,0.26399105709779275,0.0060334898902815251,0.35051342687006987,0.0094480630307053459,0.25162541116514198,0.010294543918674025,0.23428292894430622,0.010325481025723117,0.27541663229695623,0.0042613718296073272,0.24887469988155911,0.0040196376523970569,0.28921278481314661,0.0089817586422208991,0.21249631234795052,0.0092310003737543101,0.21896233024461051,0.0039319646262549173,0.26005911396651488,0.0096434810962069406,0.31597557988032721,0.0079142812780285329,0.28224034477806825,0.0095616550507701126,0.2660434510666741,0.010205608748782279,0.24816603016217498,0.0039544896205460037,0.26477419563538523,0.0080759249205699709,0.20366084144745741,0.0082828348272776155,0.26193613331770577,0.010109598963982388,0.21894455972458743,0.010665866470330035,0.23102575390246879,0.008410955736006755,0.27001130552129771,0.00924614970750629,0.24007094634147028,0.0058489818568821508,0.33582139237212144,0.0085897736531425316,0.28750635591326185,0.0097970218349199591,0.26569963046439177,0.0037023622140158878,0.26428660266443738,0.0094468717406466871,0.27811468662251698,0.0088785323337323956,0.2167837676857878,0.0091348556389569801,0.26789492317434804,0.0087588783042144673,0.26750010372690913,0.008943772696422863,0.27068153939868983,0.011210447425945087,0.29204438816367395,0.006884867739005489,0.3186846457310899,0.0067578146465584353,0.29974863447575995,0.0038714252366442809,0.29129356577487758,0.0060814314887764707,0.33551448729940264,0.010161745552872654,0.26957651403843241,0.005872435971250989,0.32460916028035436,0.010051407393061875,0.22040034096095426
12.192,0.011265613387416294,0.25909651133617551,0.012599527808609474,0.20621384083371669,0.010000735793850546,0.28795283461890092,0.0099900459101362332,0.25056375055615843,0.010991376846848857,0.22519812907947145,0.0092902713842287037,0.22503436941046451,0.01216554045984073,0.22071469253796194,0.010679855201708284,0.29694065831291322,0.011579243512657579,0.27081161554981387,0.0073991463296765947,0.24198676285691142,0.011739536249468116,0.25546476978232813,0.012538198138396029,0.19961193565403357,0.012506044084287888,0.1932804681660017,0.0052313924389470016,0.22062360627512945,0.0050321784380880476,0.22933542457981509,0.010823877485404377,0.19917099788464887,0.010976488942500825,0.18866508434435109,0.0048051916073803755,0.20647267921893622,0.011994184126868524,0.22308960236224212,0.010241980125501661,0.26751388626265654,0.011562831576324742,0.20473973912607429,0.012337440808274577,0.18859404659704743,0.0049165303358360262,0.23378547847005501,0.0096446530463278213,0.23428936568170419,0.010468146415871689,0.26559702642099953,0.011873465646546245,0.21899604159455943,0.012933429419897915,0.19515414505423143,0.010712425433616158,0.26371882637496546,0.011363327160669614,0.2209422669740761,0.0077248687917859053,0.29537816993950816,0.010656946778062089,0.22322631233359419,0.012048588369659824,0.21243244826444202,0.004507347687888413,0.22403648025288117,0.011606841097424393,0.21233436050921359,0.010648878053817775,0.2071205507866766,0.011547101583703935,0.24535261738034747,0.011069043421557338,0.25792763414989495,0.01122030531966522,0.22007873514371618,0.013520420779251495,0.18478888612559635,0.0091054716898441562,0.26449340322244852,0.0088132261840829333,0.26070608293429348,0.0048524430660642198,0.22998779841895728,0.0077726454788953504,0.22905751882787859,0.012598177849820369,0.20918863469337179,0.007736544909499786,0.24310945283342736,0.012167390388582866,0.20452544715962576
18.288,0.013562465509028461,0.17460240985073439,0.014202806877529832,0.13322069860851338,0.0123415018904545,0.19778779065763127,0.012083154411207464,0.19411482387891593,0.012921803785013258,0.16669396716659096,0.010832403232631134,0.21582818515477301,0.014004753378046932,0.14405695395634513,0.012645326782683824,0.1888247062343397,0.013835138217307254,0.1675396223389336,0.0088846037491932921,0.20132588754759603,0.014083862502825797,0.17085870724401112,0.014642957950764153,0.14833087744131437,0.014040347343261761,0.11665782507773505,0.0061411579403990498,0.18202852500693723,0.0058681507625286478,0.17815302085873397,0.012257418419169852,0.17916674480907385,0.012712268605697668,0.15721571486600849,0.0054500298626488199,0.19322608180926229,0.013723410431975891,0.13830877339863756,0.012009942978024275,0.19380598776971039,0.013491374942767214,0.1563405755335622,0.014124668720066624,0.14346819114386986,0.0058866742992151298,0.19379609776531712,0.011805767007676113,0.20738475332964959,0.012592451413662969,0.18036134711446308,0.01420252331292976,0.19442922058023321,0.015034497355893439,0.14358791508279217,0.012849982124930263,0.17988151457171153,0.013447273007001071,0.16451655374776428,0.0097162397139099535,0.20931650613181302,0.012680209611321694,0.17884007568384894,0.013946304449699104,0.14823027729012792,0.0053664432097852354,0.19982132079399398,0.013441642196403217,0.14886624600753798,0.012652639179366558,0.1792209715457527,0.013703344400612679,0.16538662146448443,0.01325424853925559,0.17765448964932087,0.012656992244270053,0.15693244320491334,0.015265306512365288,0.11642937928012838,0.011014133739407983,0.19682903720392811,0.010590558688449686,0.1916108879861618,0.0056821083682360397,0.1825473043643373,0.0092225185748836605,0.1744905173806871,0.014563433671651393,0.13984131792845356,0.0090027212096587868,0.19519761811430031,0.013878858174974518,0.14664874236858041
24.384,0.015069081794089743,0.11046650482858249,0.015498148886450914,0.095340471769213855,0.01409986806618157,0.13356891891185957,0.013731862657481353,0.1349616259304211,0.01412411806478276,0.096545823221011864,0.012819139421279945,0.19885786766548277,0.015102030148121292,0.078149921597899366,0.014301165327729643,0.13618623724164539,0.015213947093653285,0.095125278755492482,0.010212104617844074,0.15700396493132301,0.015786041459142194,0.11057231591845779,0.015897827608212393,0.082978946963517722,0.015176416202186597,0.087520089428214307,0.0067694483180145235,0.14790454879461329,0.0064258018893834402,0.14451086679785718,0.013934734277206477,0.15233573066212139,0.014315521140277858,0.11928628347628897,0.0062919790501276577,0.19371846483400168,0.014895983461037909,0.084135065073085116,0.01361797905539246,0.14449143536714726,0.015140887549566195,0.11227162719266451,0.015491052940845426,0.098644611118191852,0.0065127166583656155,0.15559154654567983,0.013732478802593087,0.15252221579972047,0.014140349135111897,0.1194244571093544,0.016144025595170357,0.11754338571145143,0.016270469968483445,0.082021690221098009,0.014335313480431133,0.11054624898144763,0.014918366170422363,0.10292743382983968,0.010854681190293425,0.16410582321337616,0.014586167508154418,0.13556982770601464,0.015248192060626432,0.090157065297128844,0.00617690084890604,0.16861381394483466,0.014842982058970547,0.096726677913780881,0.01435490298345918,0.12564952924799139,0.015199077594923699,0.10737242084744753,0.014860844534694198,0.11583321323664374,0.014037846325769574,0.12013184505783085,0.016622618582422734,0.084521440859896921,0.012331347380235837,0.14345932121603638,0.01195895182612079,0.1484381523442429,0.0063688491657971288,0.15041318599398112,0.010332703728576476,0.14378182918851018,0.015868745467890903,0.085111546967504476,0.010389432956146253,0.17836462667424699,0.015190689007577911,0.097021899675537274
30.48,0.016214869288752574,0.077746076784876078,0.01673284000075876,0.076113282669016791,0.015440610733708131,0.091566525445448868,0.014895451310980003,0.081409146126624768,0.015092503924659615,0.07104588864205523,0.014505056889094804,0.1193641163664271,0.01610971993119829,0.065788252521078089,0.015869425937869733,0.098439952146808618,0.016433760528992702,0.074902097495612968,0.010926855918936648,0.12178458582007376,0.016960465620912656,0.072281373887428668,0.016810377111187654,0.057809526957057183,0.016396470103624706,0.08207017448260169,0.007307506452972224,0.10450393237447991,0.0069023664070312421,0.10258448706047694,0.015412723289484379,0.095069485971823534,0.01528210600466891,0.07232177215502171,0.0070347814561582392,0.12400098997742529,0.015966321344466669,0.069130721054014188,0.015061363037488817,0.096353783036277854,0.016152978752634817,0.067874604764979266,0.016469489977140019,0.062528782016807338,0.0070766777021561535,0.11273491611599101,0.015026780435143416,0.090811376441715677,0.015348226454566584,0.081676884720255943,0.016986796752840778,0.06041688344932241,0.017272339672679379,0.062761981698570238,0.015382631030884062,0.08585783721527987,0.016005693806029911,0.071676809863877436,0.012040518990231099,0.14743343739717812,0.01582878440331217,0.081906317288118896,0.016234403679383662,0.065404792469770143,0.0067222623723441942,0.14070725995303768,0.015749658897522441,0.066134480201605908,0.015465640741559154,0.077305955572745694,0.016302156313951113,0.074394610486851948,0.016001580729167238,0.074526172886241776,0.015440302523733648,0.093631352222166023,0.01741353343339376,0.054505100394765284,0.013552991698785512,0.11412612716199505,0.013090610818908898,0.11369727522627525,0.0068015400354951745,0.13878376731307582,0.011155565781656791,0.11941629071685848,0.016764051315166284,0.058154599357970606,0.011510396226168671,0.13794323383361914,0.016164368990573504,0.06412146154485171
36.576000000000001,0.017316987081406228,0.065890677912425602,0.017821643840210066,0.063361651961800519,0.016451512051102606,0.065312709483959452,0.015726370435169491,0.058813425982908944,0.016033812173829959,0.063335686848189854,0.015279081913328931,0.062187711974480378,0.016682270438678766,0.046273338097136414,0.016675661232549273,0.064791852018769233,0.017077275511314181,0.054500061227881445,0.011712152629470453,0.118088619176934,0.017749781602986396,0.048327774066726177,0.017419227091677168,0.040530990555751614,0.017473398635735726,0.063743050016111191,0.0076617822268071015,0.070905255742821249,0.0073792572233006932,0.080742556167312005,0.016082612640072765,0.053046171084051311,0.016068888176315424,0.055515065931039526,0.0073446633999960003,0.075879948146185608,0.016619047901383636,0.055686599132303671,0.015780906231055103,0.061541397030859507,0.016942970264917392,0.05004956928926186,0.017129948329171765,0.043650653340843511,0.0075034960452522786,0.075680365473261638,0.016058792785206732,0.067850317221959472,0.016105891242561749,0.060523200582277718,0.017724013662543846,0.048764619163150932,0.018004668590826608,0.043950241381565426,0.016532510135322146,0.080567579316297502,0.016730989941822788,0.04904520738495205,0.013276964744286475,0.11808918675666506,0.016852117133985864,0.064077703574132033,0.016867094895125161,0.04427006251894771,0.0071842206155125791,0.098202736972934093,0.016631546189087788,0.05986731111691123,0.016363868592134827,0.058364539283988826,0.017157776962100475,0.052870571467604648,0.016764286983454654,0.050651723038849579,0.016420652195519223,0.063879263769672248,0.018166753652962858,0.046996809813204768,0.014258487972939783,0.087126985756417627,0.013815193278220683,0.075047859104443698,0.0072704204142421966,0.10495425759353896,0.011775024542491439,0.1062558376866778,0.01736826828763343,0.040334995138308134,0.012370445981510266,0.11904869663258448,0.016873913827154724,0.046548999688657562
42.671999999999997,0.01830513189058134,0.056096460292458385,0.018455697417003088,0.037868185144594259,0.017218901823577132,0.04863205334266537,0.016271579211730974,0.041218987555820631,0.016722528606482996,0.046704852195043577,0.015995109122227572,0.053076536110293136,0.01715461505160536,0.036814063121842745,0.017556846193091339,0.060216075291601542,0.017726449689185676,0.047564339359518724,0.012321401662823646,0.10393406113069219,0.018264051904263001,0.032761339678717021,0.01774263908969035,0.025466855283985908,0.0180487094887492,0.038653679131286992,0.0079088712023312139,0.06263209037734481,0.0077514280998309988,0.07157151010289492,0.016698046614709458,0.046040849658234996,0.016647574950329581,0.040822646702951326,0.0076814576924912597,0.074637778941758284,0.017291775428885669,0.049420156699129636,0.016542240364493963,0.05634537047551972,0.017353232280020069,0.035016220487053988,0.017579598367612206,0.031901294371027879,0.0077866735575947907,0.064452157104368163,0.016681754404334059,0.045927916517136062,0.016960304451905051,0.058951501446648805,0.018482880176845198,0.044425920167448361,0.018394041277752019,0.026016716336238636,0.017687749353663226,0.066700105145266156,0.017216102593191687,0.03476725608214444,0.014114794739510529,0.074491647290453558,0.017627065487811552,0.048238460556011914,0.017344552081717046,0.034290984917564264,0.0074868018654617782,0.066237367330517952,0.017289098888379699,0.042862303567705949,0.016898611045653301,0.041894507426575189,0.017748170484197346,0.038671594702106508,0.017276261624300068,0.036110547201996079,0.017026336220476699,0.040963436539608933,0.018701456137163522,0.033449657576811315,0.015132190385181791,0.077114728210529115,0.014567080162525919,0.065529470811275137,0.0076647944417451291,0.070734442289408395,0.012237940361940381,0.098529732817771776,0.017705028163204819,0.026066530148949368,0.013154733416263579,0.09346361857266762,0.017297507753900866,0.031830195850182506
48.768000000000001,0.018766937763486483,0.031021399712182332,0.018854914096168261,0.026988724963160706,0.017787037333067447,0.037208657328666142,0.01672678414192217,0.034431210266110047,0.017054919744625269,0.028747540212298667,0.016622996856959789,0.043294537036671236,0.017414596892793722,0.024193007023743836,0.018242869490766308,0.04019898061816455,0.018127270173251119,0.026890379153784637,0.012696194425443343,0.095600901168073169,0.018604465458893289,0.023364284769423819,0.017961910735819011,0.023955211827629361,0.018494810091166717,0.030632825154965581,0.0081411356739798501,0.059252622636103133,0.0079498968597574542,0.059299003008643214,0.017244540737176114,0.03687870153343465,0.016968394121471973,0.026653938327650284,0.008021659826043458,0.065008580118648657,0.01775007757582946,0.031928659669196044,0.01708904278989494,0.037707979845518422,0.017597949498081192,0.023458997670440754,0.017867190612804125,0.023426278879438107,0.0080814598389310557,0.062019876174004153,0.017108721166247884,0.032127683715740249,0.017519498712611527,0.037635251532097146,0.018988618842574009,0.031045271344958502,0.018742561961049543,0.024300219953001162,0.018250114259257263,0.037716806945178621,0.017543214726866704,0.025301984199814775,0.014693418547155862,0.052193602187570187,0.018182363123807999,0.034541293113283203,0.01771909155686616,0.026898839129761088,0.0077035739917153982,0.060108235367467608,0.01781208574336322,0.035548251632680161,0.0172715721313552,0.029887811045066649,0.018110799142746922,0.024709561620076499,0.01761128833162388,0.025839238098294495,0.017425861058645204,0.029876364591409185,0.01898689920351285,0.022438852447837328,0.015805969874966474,0.050144267380324431,0.015125108889702314,0.044857231531538228,0.0079033245188988768,0.061583661925539393,0.012611319297635601,0.095953748655472973,0.017799578796938734,0.021363858457397539,0.01372426826323851,0.075719832296060774,0.017552752477780865,0.022696035821098002
54.864000000000004,0.019025931288048397,0.021396967213996726,0.019119268581935842,0.021463711181318783,0.018153448855086532,0.025427833130794796,0.017025536097181482,0.02988826532241444,0.017242610375809795,0.023037013473672686,0.017018831570756704,0.030027653993048964,0.017421467611698188,0.028743850595812661,0.018645479907729183,0.026798348599995105,0.018175636629440994,0.020900139440446251,0.012901707656996539,0.091875561316849652,0.018698187253268581,0.025635546375547318,0.017843117043012752,0.029662435844433503,0.018767186975084966,0.023142104494331888,0.008395235832148077,0.055121520073717997,0.0080661426954990022,0.050734110039982419,0.017501231738954969,0.025659633604433778,0.017194799725871339,0.028629608540807806,0.0082078284087330512,0.053015486102199555,0.017760254798468395,0.015543827415659257,0.017308852093105249,0.023846468026122274,0.017636241777143312,0.026539112355312304,0.017920161709916772,0.023646046780230336,0.0082483264169516124,0.05210221493465992,0.017381996521577028,0.03083808307370273,0.017832017267483152,0.024244388030393981,0.019098398232392448,0.022836994326755025,0.018840312064780873,0.022001190798952495,0.018608296726543339,0.026778652539599185,0.017591797383026613,0.026597378325936151,0.015047270787717093,0.036273300364206187,0.018648001644381056,0.029587945066385596,0.017706085713689937,0.022525076531508009,0.0078711727187581095,0.059815456191441782,0.018149900405882467,0.020213154584249098,0.017518533114728455,0.029405596832201564,0.018304927051769313,0.025663334080343016,0.017742323241562333,0.02566241936164302,0.017689653139680135,0.024512982639453583,0.019039333964760055,0.019877498565064745,0.016232603768517144,0.034718407615406975,0.015440022149561406,0.033086228794466155,0.0080821966643067865,0.053664969927284645,0.012798772121460043,0.091424346565127185,0.017673739339682137,0.029441196700322348,0.014148787767962951,0.054799649395343882,0.017594443881585299,0.023799236281352939
