Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,B03,uncertainty,B08,uncertainty,G12,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
60.960000000000001,0.013184292823077433,0.076160811285276492,0.021781577452944064,0.063418188106807799,0.022522225849076895,0.065805697250200954,0.020966978960311484,0.071832233263096623,0.017092975444329403,0.084705953163477135,0.020300612691727175,0.063990289618818724,0.018968913654611685,0.075593382072866755,0.023173231799068068,0.052448540663602987,0.021188388939320037,0.050021300889736067,0.019455453426245477,0.071876794197178143,0.010309182424017708,0.096775875473472189,0.022676553021975625,0.056154905814758245,0.016930813134138377,0.10042106395365938,0.023427927929206872,0.061213200914017392,0.023894136924959227,0.062385872181340438,0.0087368378039247088,0.11855365637391152,0.0083777756716237363,0.11533758852983017,0.023644210515935793,0.066606220157247015,0.023018475997564108,0.071576222217724417,0.018553680112293407,0.076221563623925487,0.016967929445313785,0.089655814687649896,0.0086246072603821163,0.11252977274006162,0.017288348971034324,0.076183846438639111,0.01432347491023447,0.084358857912960758,0.016386342609637134,0.065766873628070349,0.019262395373534087,0.062825435713580763,0.0091585830009435591,0.10587189771859275,0.019341871610918895,0.068725403740742277,0.023538137181661534,0.063837126323743332,0.023188424392857187,0.06351170986722475,0.019203370007256897,0.063540296001264845,0.019859523569013278,0.052331112356123588,0.022864618209485949,0.057960042631255169,0.017004890355400086,0.079408467928913887,0.012000049456137789,0.084126322141082149,0.022285666803132684,0.061801570705559264,0.0091807079898614235,0.11226470353097545,0.020564350814229148,0.07155864851493289,0.019148356040799105,0.070871080821581736,0.011991764796352921,0.086687897592649027,0.011892974400492496,0.078173336834596485,0.0095125631189249393,0.095871383589371265,0.010171516311094395,0.095177265939870637,0.010842340789110198,0.099577716433550761,0.017945329132551195,0.0776296057756303,0.012475591049564116,0.066829957728758493,0.011830573837369409,0.076464643874628979,0.013853449487706336,0.080604035834032653,0.022726617981778531,0.069156210051612016,0.0094955883685666608,0.10791178285594595
67.055999999999997,0.013588219792847295,0.093631745568725624,0.022845064811164228,0.068993461818260882,0.02370435416823401,0.067699838061194881,0.022300837806057554,0.085894882472079534,0.0185467429728031,0.10933245786650567,0.021468831491242013,0.062841520916853313,0.020091124514480498,0.087260585996330839,0.023970680394650491,0.065650666263005392,0.021915550633753944,0.064762740202535224,0.020747675350548278,0.087528746748467057,0.010909598897582373,0.11265534426303712,0.023777318713982667,0.065175111270705258,0.017574444267227023,0.085147786945487094,0.024765009081954538,0.072016539739981761,0.025357492966238224,0.070194916359756887,0.0093898296206067194,0.12868561413810886,0.0088528430618498126,0.1145699862316992,0.02517878472932775,0.083126333010905218,0.023390896207400154,0.06681448243588424,0.019770115433224718,0.09181163607589779,0.017290107449520122,0.082491211440397977,0.0092036559250380096,0.11964858653571266,0.018219579860381904,0.080542646195073286,0.015189963976673384,0.094168784361779265,0.016977377262614612,0.08412726364064399,0.020215015694542548,0.070008639635666683,0.0097027556579649451,0.11113068946094848,0.020567554932739318,0.085637230443528486,0.024941171115133731,0.072858043607681153,0.024241739099408039,0.065237426469156146,0.020031501807811228,0.07389675684022548,0.020633743317005258,0.060736539717709578,0.023729422844852233,0.060951527205999445,0.018329316330690494,0.10214110638054136,0.012690050666421336,0.085883688511552383,0.023363980155404807,0.065804631051332191,0.0098398376230905485,0.12178900791784644,0.021941821940406,0.086685271561003058,0.020416288732202564,0.085928329212938442,0.012871278921293543,0.11443019715135333,0.012612145705285837,0.098975513877876078,0.0099032958702224092,0.093936938199334866,0.01067629285550566,0.10243949342102601,0.011289921592321284,0.10741825779550114,0.018801314357714857,0.075509123092452085,0.012869260900687433,0.078666408448915301,0.012324366117529578,0.067935359716505841,0.014375824982285883,0.090925752119847783,0.023983389807177423,0.072847746063418831,0.010027438860603909,0.10886135135530586
73.152000000000001,0.014507344317863298,0.099514349367629928,0.024463028266298308,0.066618549760156756,0.025012332550957056,0.054617449377832479,0.023561393468793324,0.057305104069397803,0.019499906458362214,0.062861843837387479,0.022624363437881854,0.05710544106643254,0.021403288277950502,0.063737653049996137,0.025553264765718807,0.072097729270916205,0.023401198424539315,0.075688742163949621,0.021973803493948944,0.055703242965139482,0.011624348478152333,0.086055863196879093,0.02530250633211897,0.06650246960256577,0.01906059707833729,0.081799703280740488,0.02583380697000812,0.0474085584534336,0.026473645877917982,0.045423876219315547,0.0099860377711646509,0.097330105988167256,0.0093952579060496352,0.10197226635052874,0.026600519498678348,0.055145811144600473,0.02515799718100906,0.085796892231029112,0.020877586067905917,0.055817986600384117,0.018719670176150886,0.097984998763684814,0.0097210036446769323,0.093573601251534286,0.019368658359946625,0.064759011111046705,0.016097700860726954,0.074783659584386472,0.018250163915695051,0.089742629267835189,0.021540634900532759,0.066998665270330701,0.010247392626761491,0.088959717448499911,0.021602186317150506,0.050881141770193331,0.026155260280053522,0.048512139104441292,0.025769368974158918,0.058893569826657874,0.021403571610338484,0.070733732519068712,0.021822585241372747,0.0632886670233338,0.025137846275944127,0.063218197921610708,0.019323019528515679,0.063026672370056935,0.013386865827080279,0.086169196657090719,0.024811665817224333,0.058778959667537482,0.01041185061284833,0.090772958354906355,0.023065689579067739,0.053741013732552044,0.021570543628341942,0.055968840776101633,0.013623232248643626,0.088561317918756738,0.013269158467942502,0.086149033398933386,0.0104467927647656,0.095188768562587123,0.011346662668440931,0.10174952612419554,0.012109020302875008,0.091615904358455749,0.02008134080918849,0.070784351420756467,0.013508380079701584,0.086174246756551165,0.012932613448631933,0.079312716986567569,0.015419945838093465,0.093432012486297414,0.025534986551766267,0.061001508902799338,0.010693625074305459,0.097845267923059129
79.248000000000005,0.015164523722136855,0.072588449502238236,0.025088981461323184,0.05238459965048102,0.025645985067347003,0.041309357561979121,0.024193406701069151,0.0373288201039551,0.020046624876370985,0.045697890965568276,0.023347135562148291,0.042954334128098647,0.022216431413377213,0.044613450042491169,0.026732197299694168,0.04782873093351319,0.024454141580301885,0.048267544405687535,0.022677710200231523,0.040620863113982414,0.012023737885753939,0.060908234375832523,0.026093808282786721,0.045772769661590933,0.019704060342147622,0.055824311090087626,0.026603992074449433,0.037142081936108767,0.027156291867455006,0.031564064998806013,0.010268494132272762,0.077965997941123161,0.0097070522386084133,0.086009967370312357,0.02731094687371851,0.033300583844088634,0.026174242423137966,0.051671805477655944,0.02155241693896922,0.041535368776790184,0.019533840690774681,0.05869047917921532,0.0098881419102204385,0.076538802021888994,0.020021964901483939,0.044511282884027371,0.01658590816835389,0.058174985098776985,0.01913453445980217,0.059982726749287889,0.022378952318846786,0.042350180258075618,0.010480589597134549,0.082138810977403637,0.022104816210759642,0.031279883478272291,0.026856377790780862,0.032926349708890655,0.026502429421440297,0.035948203586039854,0.022396623543691627,0.048185664666643077,0.022860927103155747,0.05205712017039018,0.026154927091615474,0.043223281724176908,0.019987703895743367,0.046434652943889751,0.013751849066947966,0.075323298032753644,0.025492200074243031,0.044437288722634707,0.010663732479448865,0.081977174203154313,0.023644068953558466,0.036669861904170285,0.02220620538447398,0.03509934862705847,0.01395913756205115,0.068078137184531942,0.013737737251347125,0.073384859182909989,0.010848602527608666,0.090337432225894285,0.011734640396865233,0.071625303619475597,0.012674099741583057,0.067189889986082441,0.020884740248880238,0.048239855799697952,0.014147597987206618,0.077893731832279406,0.013383932653001331,0.077631715718360875,0.016154505140818669,0.069308877369091221,0.026246111630756522,0.042505742670777169,0.011040669763486948,0.088426955143054348
85.343999999999994,0.015499547637212759,0.059623098753728253,0.025850379104715205,0.046382238355502224,0.026359184132326036,0.037363805458961098,0.024826133678691627,0.03416793290563,0.020605640563710781,0.045575751243774817,0.023757462116489141,0.035612081053830416,0.023062511823156263,0.044163157364207992,0.027426404174320563,0.032415133641616412,0.024996617228469249,0.029155329487181952,0.02319409256074258,0.037429575241860101,0.012201362917186234,0.057813989088378884,0.026753347329393173,0.03688344776998697,0.020249504605610445,0.047714511336267904,0.027403336539434366,0.03552157263014756,0.027779239497344784,0.032931244197985765,0.010532238877079143,0.082903345600921385,0.0099828146038654676,0.079074431092852143,0.02781730250737811,0.030011822225428846,0.026875617452676293,0.038043128198584339,0.022395729158734286,0.042900924526279131,0.020017485512501425,0.040700678770622875,0.0099760285442663226,0.079169811951986191,0.020473112939982385,0.039322942869896661,0.016912042033916743,0.054896509533169498,0.019575551826496847,0.038253135666324836,0.022874120994683837,0.033618145389042731,0.010632143890945004,0.083141669249717221,0.022619843516781469,0.028857696342524872,0.027448572232597484,0.029865973131203889,0.026778917844242998,0.035220948312463585,0.023045795603038939,0.038375177941951076,0.023459758781228645,0.037584546186427981,0.026814094497892977,0.031467331964490385,0.020578420421848976,0.045231950706263929,0.013997563952877599,0.066777666706067315,0.026151864726910785,0.036879920086883851,0.010910050308487228,0.085042358838924928,0.024219518421638601,0.035468742841208344,0.022777108909723554,0.035908836338868586,0.014241786953291658,0.065225919923995318,0.014187543924362341,0.069154188235928782,0.011099481802813387,0.084270538536038872,0.012028858821708906,0.056409662560858553,0.013064391035125637,0.069182824052423014,0.02151676003206604,0.03715570414433314,0.014542191692813063,0.068945266732607868,0.01373030674705767,0.073608631770525762,0.016529759933176368,0.054477128143604614,0.026954868403420849,0.037382909511015,0.011271322589625722,0.083639482241834068
91.439999999999998,0.015853094785543573,0.061421145242186705,0.026595378395531204,0.031759608419449442,0.026960920850831408,0.029604440925733243,0.025323092586392513,0.029651684468103085,0.020972819482918886,0.032055805432428162,0.024317997123858723,0.034677796015471919,0.023304513765355719,0.037816812313666355,0.027953145189210413,0.030665083167491242,0.025338948862095995,0.030045492911959647,0.023611396391162102,0.032444863680787465,0.012451198029784071,0.058434314279893387,0.027478938391352715,0.032821951246848759,0.02080801669144014,0.045206014573190116,0.028110513888967313,0.03440254370826968,0.028282299978282927,0.031158311190521228,0.010710824727860023,0.084002972836358575,0.010206848680005933,0.078003957764633786,0.028277470541913093,0.030367768622364861,0.027604860389896839,0.032928928649918997,0.022631342837726068,0.028518528916985815,0.020522758789390395,0.042511562759112415,0.010222825240958329,0.080671418752904109,0.020817421313374367,0.040459988597902161,0.017297198345246796,0.052963004577006909,0.01984799655644269,0.038485653574341395,0.023371205383657889,0.035044462533533396,0.010769778449638388,0.082476677639414894,0.022972585365169534,0.030822343505519722,0.027967555787623225,0.030181030455293512,0.027595785717470865,0.045111324526453243,0.023554241559086489,0.035153491490962807,0.023991704968202361,0.034311753415262096,0.027461589202145052,0.031319196591078895,0.021001212019561205,0.033926757439337443,0.014252539240513496,0.064044044655249086,0.026845304030445858,0.03187189762595119,0.011069617039189867,0.082790241978875509,0.024601637158766974,0.027831913462926308,0.023224684940383891,0.035502554910021022,0.014515088273132207,0.065046996194918397,0.014509600427948919,0.065752870237045929,0.011255358696614185,0.08288544622420696,0.012302267638532167,0.05731806961415898,0.013257340641773335,0.073208561382546902,0.022066124281854723,0.034577962086082673,0.014882495462200027,0.062954332906451291,0.013948153391324757,0.066547157650026625,0.0168590048571679,0.053796430939841745,0.027622631870296867,0.031383902749608054,0.011421370266083627,0.083305932183331322
97.536000000000001,0.01612436409593071,0.054802144137969099,0.027040779070562206,0.025509759674209764,0.027348336802712862,0.025363685863935954,0.025534485056622706,0.025750961940087962,0.021232372914102616,0.024851002067717579,0.024788842800470456,0.027898341612275744,0.023522200470717999,0.031219710307319855,0.028382961256242283,0.029716741582570032,0.025783847988355306,0.031812182950259567,0.024072944500813927,0.031523286784524013,0.012708058727271255,0.056060702821955792,0.027978176080998417,0.029709993390052869,0.021072722620006593,0.029415939538643528,0.02851261453377146,0.029718738677721224,0.02865130596211693,0.028271309234730136,0.010879166525224703,0.083049813703957559,0.01039864430918276,0.076565449892023449,0.02871430468903536,0.029392324762969092,0.028062333105347049,0.028798786954964101,0.022822715600411842,0.029076012037364166,0.020884007587957429,0.032229378099504838,0.010445547132401154,0.077319231236662386,0.021085724367237192,0.029232025186585107,0.017562607948412783,0.047958003373784759,0.020288807684632711,0.043590554371540434,0.023867064823967769,0.033003437812017464,0.010907453022452496,0.082305452333415227,0.023310807890550317,0.033666863660954137,0.028411615138692205,0.029896729419567419,0.028381764782308892,0.036782174074064901,0.023926378826064361,0.029966539112072026,0.024372773763980407,0.027919513019711847,0.027971980318932957,0.030086961100779262,0.021333875300440022,0.026419503334936856,0.014449205422082455,0.063144238926856597,0.027361627671573678,0.02828982207197938,0.011200148205023353,0.082234868646160128,0.024937182431101303,0.024577170236074673,0.023513715141843979,0.030706165602427442,0.014735805793187562,0.063163013885184138,0.014680950165941391,0.062878873987785813,0.01134828911012363,0.081626916480887865,0.012430399606741778,0.054277536495979599,0.013475357787086322,0.071463975708444608,0.022342941753367988,0.025552398157720806,0.015089232118360775,0.058105886156004573,0.014076110240489163,0.062070625702904593,0.017129727118176515,0.053040507348064203,0.028089229229726852,0.028855990237495986,0.011623509526524143,0.087458822215221735
103.63200000000001,0.01623376271622726,0.051278964191094588,0.027360521650505228,0.025243046564744801,0.027626864101063294,0.023188142872254972,0.025753720736644756,0.028258480785702259,0.021344134803268185,0.022290640591551527,0.025015171046797378,0.024112958094154039,0.023792588750879608,0.029552819685839168,0.02880983888201432,0.029167434097021574,0.026120530137410926,0.023442518458109976,0.024262790735497173,0.030035100930263729,0.012800677859696647,0.053628081065309578,0.028348880425150751,0.029048666286605612,0.021224200038791361,0.023387957062120351,0.028716073974093408,0.026351181726034213,0.028847921097565173,0.027366835805483884,0.011021854153431,0.082711405811093042,0.010516753154628727,0.076333909469270364,0.028961108554004914,0.02750718297776325,0.028422295653270448,0.028599733472599632,0.023060506482802993,0.033266760606248703,0.021136961668747938,0.025033901272434315,0.010503466737254868,0.075336474689858851,0.021268384647583991,0.026340910426519686,0.0176206425712877,0.047380209894147651,0.020714708209896342,0.040427402783185622,0.024220020032018823,0.030013602970816913,0.010995066371280537,0.083037878006322174,0.023570410062931074,0.028901044198398635,0.028667790847707882,0.02743072841351275,0.028741165299205288,0.028272688978596156,0.024190973816638456,0.029098820918884015,0.024552293644523087,0.022065539170616908,0.028274770796217451,0.027744127756275824,0.021529658967745936,0.024583483752191115,0.01449077174557385,0.063158676432561289,0.027707235997857287,0.024703972834955373,0.011292385277781255,0.082532652083065941,0.025144675901601597,0.024175112398961772,0.023648617487756506,0.027060954840850249,0.014785083234520952,0.064874717250156866,0.014767822465666826,0.063412089767906951,0.011422165320559478,0.083356911722598792,0.012488633476742419,0.053650034103738121,0.013658658287902801,0.070610292618426426,0.022520886741893641,0.02222958531429205,0.015184273942687298,0.056988666166690932,0.014199839628862366,0.062423903211493624,0.017298321598529894,0.047992006045791069,0.028418098480412331,0.028406776527589078,0.011787501378833172,0.062164917191854276
109.72800000000001,0.016358464972079882,0.051206398672621375,0.027244930123205797,0.019927371217893716,0.027505281049864948,0.02200881227631795,0.025436297521250342,0.02799570588095255,0.021029562322545339,0.041476231423850138,0.024861730040435962,0.021684765067114139,0.02355389907599259,0.029558701348304794,0.028880402893806671,0.0250518964875447,0.026160287703752848,0.01765384467867534,0.024001872330658341,0.026960645836727366,0.012780889754368649,0.052046133890422681,0.028438794392760189,0.023508600820498927,0.021017153115726266,0.032412296514524437,0.028593370716250729,0.025366031068416749,0.028448394014775356,0.036132830286541233,0.010925143960998361,0.082617024403702027,0.010418947522296954,0.074883103608536949,0.028647639023094758,0.032439309389430328,0.028411915585702628,0.023877482389731291,0.022690955331909297,0.036733312565599877,0.021127565764662581,0.018619588104370678,0.010328778542734656,0.079631792256236941,0.02096633470526147,0.035552103786211861,0.017675666118461025,0.044448127288200662,0.020774010918876717,0.034545608611935612,0.024207176351305301,0.02425133481605081,0.010855320251757807,0.082912993065399787,0.023335779797328187,0.03471447954214614,0.028451143243670204,0.028053485814497962,0.028712510748207919,0.024621953255565408,0.024079033914927071,0.026301415452725751,0.024498473066495462,0.023521181529227549,0.028415979278256467,0.026080424050987341,0.021415329323820845,0.021925296092361345,0.014357700876770829,0.060779541197261998,0.027702318192359483,0.018796238233022511,0.011145942015522667,0.083886644228879106,0.024782029272099843,0.03372092838905754,0.023498321544173334,0.030082947964546598,0.014467811680112455,0.06578763109424518,0.014628837104573737,0.062798828077113178,0.011223565222716839,0.08433159314060662,0.012620008728283552,0.052462390117844919,0.013586971790044776,0.068371804380157733,0.022803571856346034,0.020282357598656167,0.015140658105073011,0.057323296117063605,0.013983450849991367,0.072719957414381295,0.017325173942822594,0.048350746359593223,0.02838654624355031,0.023313256400573891,0.01174032472306793,0.0678260928677515
115.824,0.016066055853448068,0.066141829931153417,0.0269451429483283,0.039463004200710569,0.027570728555988674,0.034543099814917169,0.025458126549574064,0.032909867545151225,0.021570247654839333,0.053845609304058038,0.024746206608151234,0.034654113983610131,0.023523911806388662,0.040024738386680282,0.028603367187201911,0.035448131591090358,0.025820866728056793,0.033561628921911078,0.023959526486705532,0.04040881787803819,0.012566196643771755,0.063774367907136517,0.028156505122669657,0.04186835943819335,0.020996580425182189,0.043942294615417092,0.028582480361931419,0.038054874528289623,0.028836960277749596,0.040347083453398942,0.01095893435436881,0.082532560508457004,0.010343926164515653,0.081609817185517103,0.028921293316036011,0.036130920888879606,0.02807785881121767,0.040798898836401885,0.023034877122925207,0.043635071556122312,0.020882865574260726,0.049273002507561732,0.010496044802589385,0.086873833432476219,0.020815884823026588,0.048646918978565087,0.017502809227657706,0.060355992930215888,0.020503090908381125,0.04687590100153062,0.023998627044119515,0.042464670575219597,0.010795601175220954,0.086693785703786636,0.023609928300739717,0.03712133454472176,0.028571497714010897,0.0394400530229463,0.028548674824448825,0.03399604464692161,0.023715006362464246,0.041661256475483598,0.02421302572365815,0.037572459141597479,0.028002112297620094,0.039854620235566594,0.021389099509203278,0.039113622961981398,0.014218216078126029,0.076369213974485345,0.027436281684070817,0.038639981011496856,0.011229908126140654,0.08342486230860427,0.02518799159166207,0.040536220566944253,0.023615651751276365,0.042226958624348471,0.014512660046664962,0.070711010850144432,0.014397950555741345,0.07152110137336129,0.011259067210964804,0.084875809511985797,0.012553945246788999,0.059780192274405425,0.013396263814302558,0.077143053676723736,0.022611992620217666,0.034393489553008708,0.014819781850364006,0.067007936275220642,0.01416749276804379,0.073095972828654349,0.01699689950232991,0.062976999408192527,0.028213151462141393,0.041197191163460434,0.011579693419190877,0.095845546881269589
121.92,0.016419733365713927,0.07098382684392987,0.027801194459134215,0.05386569884851794,0.028415219655204285,0.043943042047995776,0.026168960530206398,0.035036268510712322,0.02232817798479244,0.03671970478515775,0.025453351783128023,0.045080641177584369,0.02424637338625513,0.04407080590372163,0.029132734635107824,0.04136489526608237,0.026244444686041594,0.03903939675824894,0.024779639316469839,0.047955885572913394,0.012934993219242666,0.081075269361351329,0.028983448737038221,0.053956408112040923,0.021766906102964539,0.049789468419239077,0.029473378527902609,0.046408606315876864,0.029692235489706526,0.035572079086036844,0.01112382206378465,0.085789490302080773,0.010694824287804224,0.090945816186937548,0.02977160226618808,0.03693759023288487,0.02886496830755729,0.051848887738048466,0.023830764043881143,0.040682560639069179,0.02165761813846992,0.065201225229249926,0.010842242183971947,0.086744666702528284,0.02147031460809682,0.048789823956847389,0.018088891315702498,0.067165031633436567,0.020927832701124707,0.047438424792352579,0.02474234216018234,0.052446085812985488,0.011109568075721615,0.089301116421216103,0.024063353512141877,0.036027025890511065,0.029553422988988696,0.045979716919974066,0.029100585881403154,0.039183530557983008,0.024371036543739129,0.050426966006849767,0.024699416105698792,0.042141178076556589,0.028568309247529962,0.047877254465082675,0.02215439990406445,0.049930129679494561,0.014824994913400689,0.08341765664847732,0.028275656599550704,0.053443074018685109,0.011433624296484819,0.088719452911780142,0.025713123307155045,0.033875157346930147,0.024455476937266869,0.046637737723993322,0.015087268870509245,0.070818234744871866,0.014821174602151488,0.073954131133487311,0.011609683244249101,0.089459268165021505,0.01285016142590662,0.075321201186637904,0.01375912181769212,0.077982112509969781,0.023043167434073478,0.046994211698678325,0.015034412601163005,0.068095503891115072,0.014673316612580306,0.068306818844671074,0.017429043939431059,0.067609857409854493,0.029118545912362546,0.052879039953597606,0.012003946064766098,0.084176679909448535
128.01599999999999,0.016963606055628307,0.057550982707573022,0.02851726390556468,0.035460873120656641,0.029013499999272718,0.032991878308236189,0.026536050557016435,0.023282650459554202,0.022558782291215371,0.022357284451610969,0.025998148570648059,0.028229789932328653,0.024824500270927766,0.030880700922231667,0.030117242823512816,0.03886064136083018,0.027062107325246217,0.033295334132262842,0.025226801769322415,0.029102635379576174,0.013314905594248506,0.075191343049317114,0.029842740944178551,0.036384240290318455,0.022233116690908824,0.030263988125509293,0.030049850120411135,0.031971146099444882,0.030061146521630916,0.028217164579107681,0.011442963328401638,0.088039181574057518,0.010952301321744554,0.085728195891231651,0.030308898870916909,0.029065152694846164,0.029671487009641614,0.035344223458806993,0.024203866738912238,0.030761287852849942,0.022340792961247184,0.03467093460201872,0.011004985569142573,0.082981554186368531,0.021988820211131275,0.032499655456368862,0.018553574349584091,0.045597234015171108,0.021717693605384607,0.03963372070744816,0.025490518295850192,0.035378011434473569,0.011372307152318151,0.084693264334991622,0.024606220261406173,0.035254736611053369,0.030108657557683865,0.031941047344428528,0.029911586821048441,0.03501192665549481,0.024959866233734807,0.030903673022322681,0.025447300886322525,0.034793510704115051,0.029444969964650791,0.036334823970834755,0.022632440950110261,0.02924356748070546,0.0152367130540241,0.063889597769846915,0.029049688201494006,0.035631233439693169,0.011757874459859022,0.071730012423708911,0.026139106219503095,0.028182253686610179,0.024936317214545964,0.029487548534972267,0.015365353908058415,0.060272300847077735,0.015202754424327388,0.061588474985385618,0.011741997210437418,0.064815356359559748,0.013227914568836494,0.074578008255773154,0.014169958885584895,0.067267407144877264,0.023839951132586773,0.040641107771646257,0.015571554836890969,0.063697875942353155,0.014831449104718494,0.063910977259925492,0.01796787712203738,0.053642986871430924,0.029866044114256456,0.034746432129488802,0.012351812252820856,0.059012884094154443
134.11199999999999,0.017076113577528116,0.050533296559352757,0.028652766627436866,0.025058202294799235,0.029148476030460994,0.025025675797061889,0.026605458483195663,0.017580132133786033,0.022650373560585125,0.019951300312434941,0.026122014742961431,0.017805155960143225,0.025023985234296938,0.022474405152287096,0.03048558521126021,0.027007147292273267,0.027362561319501238,0.024838898324263069,0.025243699064603307,0.020102323960903445,0.013357862578525278,0.068284472951644429,0.030051498088699231,0.025453022266099808,0.022319026444152002,0.018908156416940578,0.030146629458158995,0.024309493037684159,0.030166074944524703,0.024984978328146216,0.011610509777064515,0.083548751847109234,0.010994232759922534,0.081166524180651622,0.030570333091776425,0.02261814909539759,0.02982525025788264,0.025042772267036637,0.024383039586098575,0.027328641160535228,0.022426828861394004,0.019136237368256447,0.011077237711452942,0.081736564602309769,0.022089798013329925,0.023835058863303608,0.018568437624234147,0.036279246500666863,0.022032040897082238,0.029001200124614969,0.025697168425606674,0.02470737199466912,0.011435176677289889,0.081614864199239398,0.024934703281483124,0.025557613471379137,0.03024869773521242,0.02456773503531029,0.030249374107169429,0.028293855358303085,0.025048085545636398,0.020800651283183355,0.025753615302861528,0.026885177486957661,0.029674998134348634,0.02634337623956403,0.022677985371942263,0.019115773876237179,0.015241922274310543,0.05546311780389223,0.029207263216451899,0.024772534838019535,0.011913928772522916,0.054036119654279804,0.026400341053423072,0.020943225541516505,0.025004606287979916,0.02058163228245655,0.015391145766504888,0.055941617308312111,0.015248301684367908,0.056076626136679103,0.011743678845462078,0.051129705608430102,0.013344251368355512,0.069177732968375677,0.014268942998581967,0.062241873328026234,0.024180322289271045,0.030099530354333891,0.015765624014425304,0.058726750993065548,0.014821948576460051,0.061537193252865205,0.018130936440522341,0.046464358687871743,0.030028396656404097,0.024757195188373798,0.012378373993448622,0.052127061664907486
140.208,0.017145298069757366,0.050289014029633601,0.028776796016106672,0.025897146417018877,0.029217557442290223,0.024919936933473143,0.026689038070395452,0.018111022877567773,0.022737847994366782,0.019685123806691816,0.026207058601969573,0.018319928407302826,0.025101950325063876,0.021497834187711951,0.030547724124839519,0.020738748036193751,0.027435215084984328,0.020797980668512059,0.025270036340869457,0.021532240694378407,0.013394134088499706,0.06899774896633476,0.030149923183990027,0.025075062124223231,0.022397920529223431,0.020227581793338851,0.03021077850491171,0.025014717376273702,0.03027006860853957,0.025147572007782632,0.011616573127438001,0.081188574699408447,0.011019059159280888,0.081583065584219433,0.030628401486744623,0.021758808800969486,0.029910074909288379,0.024971140272183268,0.024485528845243021,0.023459419859654461,0.022482465424347741,0.019882173957152086,0.011105225298382339,0.081588951786000216,0.022102546565019691,0.023585218730977627,0.018635209705933509,0.037675996528018361,0.022119522060522628,0.023400021898823013,0.025837512796643362,0.0239606714277588,0.011469859390488632,0.081594284747523366,0.024970461142424294,0.020586767190790622,0.030353217152732103,0.0251540229185011,0.030404766152211504,0.022900303918699579,0.025173362212607273,0.021817935434885454,0.025862686564630172,0.023555920173577247,0.029718224176195712,0.024764404480345698,0.022782597966857953,0.019303172045562346,0.015199865182311664,0.056858776631597614,0.029269411826049304,0.025027396223583884,0.011895294707606236,0.052425027585644379,0.026399651110613244,0.017363814811921178,0.025049918209262723,0.021380839203515706,0.015409899148049494,0.056624274749943249,0.015284147563605405,0.056514909605957786,0.011742511221109286,0.05016324378371137,0.013365930369490237,0.068861605392664185,0.014332990867923702,0.06200282958360815,0.024306725751212333,0.026376496031123613,0.015806949089816436,0.056177387240792964,0.014828246954724117,0.062028477276381222,0.018239711842543544,0.04633178529476692,0.030140086047661746,0.025195139211992935,0.012404473648485044,0.052797741343422223
