Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,E11,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,M07,uncertainty,H04,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,J07,uncertainty
0.0,0.010675165294459424,0.21558935778166599,0.01006876016512033,0.29914136651182271,0.009599629501653004,0.2922775576181823,0.0089339754309963049,0.2636951108946643,0.0094503604840378633,0.24108963742828693,0.0093715809483136802,0.074403368227625041,0.0093237133886673023,0.28176573499439511,0.012078042315392988,0.05184243165170184,0.010405692240294508,0.23822039949662324,0.0066995832108163447,-0.07083939776663685,0.0094077067718566238,0.26397656287357529,0.0094303444963715968,0.28480460879503894,0.012792931119288066,-0.079531728188951337,0.010640520849981445,0.023957264231197019,0.0043133060452424194,0.23661652593924212,0.010481296453852656,0.21026644392561011,0.0093012716939158673,0.33777682351315308,0.010259277712444307,0.20038741014846617,0.010394455663230173,0.32660067961740313,0.0095528769232046985,0.19368171423349173,0.0044186183014626509,0.30656303838046867,0.0088627456251409564,0.28588614331974571,0.0090187088441730616,0.49409173589611111,0.0083550553263937056,0.30141255108653897,0.0094262645339820983,0.22030933628149849,0.0042462209036357983,0.28009289060630194,0.003614617513361664,1.1520317710789341,0.010054774340365117,0.37230293927912189,0.010811142141155881,0.017113677978376429,0.0111747325903348,0.039048191521549307,0.0094572864889180853,0.27483088533137923,0.0085766783346258608,0.50613391573936128,0.0097795126459980387,0.370816223015973,0.010382928373441567,0.099651108691554205,0.0059078812284120595,0.35735085552592483,0.010309357599385144,0.27885409844895953,0.010756281685762101,-0.07898558330038935,0.0015853101363743605,1.1504075715566662,0.0095591687668074663,0.18826218730225347,0.0048520060401524758,0.71765178044723033,0.011419616399121356,-0.026230709790517823,0.0093938079972429207,0.29036348161948378,0.010520751508490647,0.20924377103027997,0.0093164205343096267,0.2657163922775394,0.010684394847051906,0.28280037481250425,0.0091655503073901599,0.10632076652230081,0.0078664600017027183,0.20313526913105351,0.004240687479813118,0.27490365012775742,0.0061495921486889645,0.37573900373086511,0.010020434348817652,0.13453102680685133,0.006837880986043582,0.26978512291041401,0.0068945506245991599,-0.00034057855219036572,0.0092313175729648572,0.28543757348076432
6.0960000000000001,0.012826386641936846,0.25224411942705427,0.013748771750380005,0.25435450067570814,0.0130487947878582,0.25923513883686261,0.011231188159901191,0.23509153277720776,0.011705718913502987,0.21189963011106411,0.010237397827937674,0.24366782817080937,0.012835127901580553,0.2605496542646854,0.012509010504539338,0.2773701131331574,0.012937816602458149,0.21775497816277053,0.0062977674342254517,0.37974022831766718,0.011837570808753733,0.22941551413987613,0.012304802198803887,0.24778168248837676,0.011407892385417315,0.25415535147616936,0.010914572951022484,0.22676558940551572,0.0051955293765193122,0.26270228866870826,0.012482055014662496,0.23704842939583093,0.012876928853189433,0.28262623656193253,0.0122008323232667,0.25776863707329739,0.014606624723264561,0.27297450906383347,0.011312803659880757,0.20933743283733641,0.0057062244539464596,0.24912766837363814,0.011849585763076318,0.25556745173054302,0.011417043561122088,0.26845778995296121,0.011358398405200946,0.26254124230100861,0.011481142724833653,0.23942750463742696,0.0053278193323203051,0.24188736196432936,0.0080589664549087243,0.59909372400502181,0.014456704481953138,0.29466980772331786,0.010892694833848252,0.17793642714114072,0.011628234009688999,0.27245078008981705,0.012767396685049195,0.24753154774822661,0.011086542708584224,0.28699309178146037,0.013997301749858483,0.29263904808757418,0.011414299785533478,0.20734223374121707,0.0077758090063919857,0.26859407097559351,0.013896501881995637,0.24382826946352071,0.010104240226139921,0.2531579800127905,0.0035934972015640946,0.60930112220043231,0.011292254756213939,0.22010830502057727,0.0082660685122409022,0.43385612588063549,0.010813195320282671,0.22526899853309926,0.012062157827139928,0.25062592141292667,0.012503000523138491,0.26163160858346646,0.01208353998255355,0.23954156042105035,0.014299148373620389,0.24278097129720988,0.010151185035634214,0.22947206090367717,0.0093703903446743855,0.19656761688760893,0.0052783028174036243,0.24985267529951369,0.0086725978793564841,0.27844828889498607,0.011298511237253336,0.20251989554016928,0.0083587697959584557,0.22550453737945525,0.0069086527244004011,0.31620106029354517,0.012655399939639576,0.26043635578129509
12.192,0.015899848360116542,0.21472740587248981,0.016192575027235714,0.16170958390573692,0.015393915796967025,0.17509751471170998,0.013828221529190443,0.21311296838788885,0.013947643907194407,0.18811509874602556,0.012617834966768,0.24568871105834328,0.014873656310113179,0.16138975588615198,0.016059088264920356,0.27517174878216427,0.01530098539306555,0.16173925412480067,0.0087705804354291077,0.37950116521610389,0.014403799750865788,0.19318617162849486,0.014954922511706532,0.19399513822856279,0.01386435266189044,0.2699117270404735,0.013271011039465963,0.24274498593297195,0.0065012013483980212,0.24020917738710676,0.015305993526900558,0.2054275167686809,0.015787679826202081,0.19558299194383424,0.015167124216471645,0.22293150352322738,0.017389471171406677,0.16907819048092998,0.013524817247427247,0.19741620061186546,0.0069696527592880359,0.21431081857621306,0.014200039986903546,0.18540382923431015,0.014031018808404098,0.19465425355710747,0.013710528680773151,0.20105845705357459,0.014069054948448942,0.20875162482296714,0.0065081201661476972,0.21198751942105526,0.013104558361423997,0.38759613089485223,0.017764783969233807,0.19308338347389431,0.012516830840294318,0.21260012543941481,0.014613597096306314,0.2628034008666969,0.014765723597782046,0.16957104345738175,0.013969202395118679,0.20471550383385681,0.017217572829452674,0.19412984308977663,0.013553880007686729,0.20797707143469193,0.0098917399816161582,0.22320542239706329,0.016148484298909502,0.15036876136228006,0.012498697274880264,0.27954554127338943,0.0058193315304778887,0.3879494157910226,0.013619290928326415,0.20724074206049573,0.011992031676061717,0.31801990550226328,0.012939775821391582,0.24645677489443837,0.014984361496278853,0.20454718174176975,0.015713685344841508,0.23005074977945975,0.014454769356577492,0.18291822541533445,0.016736907158605603,0.15467243787565269,0.012482741710939375,0.23252646772964014,0.011190959787308979,0.18752927002663852,0.0065188922419587136,0.2219917380263037,0.010605355499069246,0.20142907218285483,0.013408746149344054,0.20030364493960326,0.010223469076691616,0.20493288168090232,0.0089531033663145538,0.30786833658539986,0.014760466900123819,0.16576867974099241
18.288,0.018617424681712361,0.14615675253124283,0.018399687759875369,0.11877206548100973,0.0176449141405929,0.13287656308826853,0.015701396176236358,0.13293724611653845,0.015709953309322386,0.12704563322517695,0.015232363830301974,0.17696153417317051,0.016273269233843039,0.094778259450283675,0.01840939027761156,0.12732449639282845,0.016578008921390289,0.10762864062756362,0.010595351766014864,0.18728566328885018,0.016154011320320318,0.11814152413053045,0.017028719191262445,0.1282091041844107,0.017122738741364663,0.18282651895076227,0.015608819817279063,0.1549699371952826,0.0075404352765360266,0.17912933487724791,0.017564661285175275,0.13011143315755111,0.017619500387121449,0.10744624105571576,0.01798420465165914,0.15581081784192777,0.019583336181648637,0.11241292727517811,0.015488134084655436,0.13914208375964959,0.0080383672786662943,0.15219271056122341,0.016188559461911341,0.1262066027999586,0.015811210998472488,0.12334833459380477,0.015780140651368953,0.14008986439331431,0.016463784634297984,0.14857380968303571,0.0075238998313964149,0.17756911141965331,0.015823993066636212,0.18315776559504957,0.019838071343872887,0.10574017457806145,0.014997833862442644,0.18583707932937718,0.017805597987371222,0.17362730700101189,0.016654994510980823,0.12519572778514815,0.015419399031876465,0.15687112382800453,0.019272098546947392,0.10820857456858959,0.015975591043457027,0.15885860184323058,0.011483600597001459,0.16475342898492815,0.017866519386241789,0.098303322794088557,0.015162052007033458,0.18167535820377592,0.0072027028733601646,0.22942957393699184,0.015825470566573598,0.15001304794091572,0.014509601807611301,0.19183868590347619,0.015560772799573656,0.17030981120040134,0.017124523364748515,0.12867374979776303,0.018193842786819212,0.13610240170193744,0.016540423653434083,0.13094425124992326,0.018497619299221855,0.096656155932174831,0.014236770937693639,0.15470550703742145,0.012643978562516396,0.14921060683345602,0.0074821225400620193,0.17334064507604674,0.01189000048185399,0.14365900062598314,0.015518946775568145,0.14622889142385745,0.011847219235099736,0.16622522197397807,0.011250697093284995,0.21150893368539039,0.016436618262185433,0.10954418013359071
24.384,0.019759568023769453,0.054833046213212153,0.019878898966300292,0.091912833551980877,0.019467757095501387,0.095876636771962592,0.017039440254435149,0.082642674208247585,0.016972265968222294,0.077944140812720955,0.01728617116006647,0.12172905792953095,0.017031124426038768,0.062278959182168116,0.019616091180070488,0.067825172207758244,0.017899722651546181,0.09177351012001872,0.011544716949343951,0.12323453053031737,0.017440779173029879,0.078000524114472877,0.018448836048611882,0.079989910514843429,0.019024702630075909,0.10419523764458083,0.017032666122311392,0.089034714721068428,0.0083294120948029307,0.12053811057941398,0.019042566222647418,0.080811169421757451,0.018726210731655549,0.063183825201478069,0.019876475436535489,0.097831645826533239,0.021146300410947207,0.076408210428163953,0.016764157965494336,0.080029102709848712,0.0087076292524861446,0.092453838908621938,0.017313287730956563,0.091008742255817357,0.017064945785433355,0.076493456095973647,0.017044975373443318,0.10087736629361417,0.017881397925115797,0.083540851847357586,0.0082955313399716516,0.11814638929592687,0.016914803389045323,0.068079058620023447,0.021458449423587319,0.077094442611667341,0.016875625674213954,0.11774035348802145,0.01964182075629043,0.096886723411186593,0.018136472332544385,0.084489936618302092,0.017033572536554777,0.12701065293707015,0.020874536886677723,0.078350171218015061,0.017556083021918356,0.09426678185428268,0.012667561722041292,0.13139956290800037,0.019042979706986433,0.066430755883028714,0.016501633244376031,0.094933512288122954,0.0079475227412215219,0.1176130727321496,0.017263210183813694,0.088343122679875666,0.01597921663833491,0.10188418551810167,0.017103176807933881,0.095271784122945652,0.018552158535922975,0.080017012963872661,0.019815965825465402,0.08423342544467495,0.017932095941310788,0.081723549774469786,0.019644658724305451,0.062068485544167232,0.015136954685038988,0.09528400262815824,0.013633629017989307,0.11630387874159637,0.0081254074157552196,0.10809132360031404,0.012848288482632945,0.11967460836880683,0.017173366527121148,0.10044487408116928,0.012956385161297558,0.12726033830327682,0.01262205932166484,0.1460817415606421,0.017504767148371039,0.068620043651195228
30.48,0.020131231021482413,0.07947350549923908,0.021331490109481141,0.077520599893961803,0.020718263479280533,0.062326804481878544,0.017881423130782656,0.054981908741119467,0.017740605235501403,0.049129828697387662,0.018530541987187645,0.071345662472339033,0.017736829924180766,0.052247738250173315,0.020859489129617388,0.061861762459710021,0.018968335816829676,0.059089521385264049,0.0124775986516151,0.11987973419203983,0.018278645629215811,0.052194662875691682,0.01953193247294592,0.058573302312703447,0.020260641420967375,0.062639306745628995,0.018071179504222913,0.062591246147128354,0.0089064505534460301,0.082472189641133051,0.020135940335419263,0.057508516607359055,0.019438448919832263,0.041574996904636161,0.021274719354829306,0.067706201085773646,0.022243507607985925,0.052888227727457875,0.017621046365619435,0.053444446227314701,0.0091379406027450333,0.068647709632522605,0.018502183342763035,0.07920867345704255,0.01779312325779258,0.062011600299892861,0.018412432160641073,0.08960082492095231,0.018650981789996524,0.046655244187211446,0.008752049884649225,0.075672323691324664,0.017666816547578231,0.048788242153551757,0.022514702996909448,0.051714605645052411,0.018095161802678488,0.071170110945978207,0.020791110557091444,0.057675231701222802,0.019024114344850067,0.051782637044946442,0.018212895967551112,0.067501075166512645,0.021981353130661956,0.054928303610599777,0.018514152867262341,0.056738221157042225,0.013488355414060339,0.11146266065565126,0.019800212941223239,0.042926825028165735,0.017619878369883574,0.069403032097695105,0.0084832725484670513,0.080937082691075649,0.018223609954500574,0.058324654102908421,0.016909309135661171,0.061122061971937681,0.018045305974997514,0.061971166441708816,0.019432289542246392,0.049943389764145127,0.021021520085428756,0.060338563049367896,0.018782012495571598,0.050369099252914058,0.020414948443887432,0.041068630448268806,0.015805211411602408,0.061356534803123974,0.014294343162261091,0.10531057276327593,0.0085871680189479379,0.073261631781850245,0.013523147967125188,0.10523087696588022,0.018178608044280266,0.061127566335104362,0.013661140428752981,0.10583118078527318,0.013537861149763722,0.1136077805382843,0.018215276376692058,0.045853953586187587
36.576000000000001,0.02198531148849538,0.11630068784848656,0.022333771605349273,0.049153391183969289,0.021500014267617117,0.040154814409408386,0.018330061924467109,0.034173817183634631,0.018176251417258586,0.034738226602047437,0.019282472889532398,0.044033578568970506,0.01831731803307211,0.039507349103756285,0.021659565091352157,0.040706529408056052,0.019371930917368461,0.029380185947347249,0.013037980842311012,0.10334755389272322,0.018813803222429398,0.03508653734935515,0.020141005838417183,0.03606417433206259,0.021051909457311471,0.041452307573025475,0.018749497674589471,0.041972002025498507,0.0092601053829883366,0.063014247735320855,0.020724270791434317,0.032848458411196983,0.019714913425433928,0.024723229771320382,0.022302467791541283,0.050389666826905967,0.022849981067702956,0.034968924449857865,0.018204364878893566,0.041183059889543037,0.0094141543628958723,0.05718905275072185,0.019529190843895199,0.054426262807537158,0.01856581090588658,0.054412838981614767,0.019569695303768373,0.06054932739296065,0.019160050845770851,0.034422133352343023,0.0091355273643857621,0.066919827467707374,0.018093595656288888,0.034357219783296783,0.023202055880592317,0.037258106967759011,0.019017128738775257,0.053773601821637228,0.021584009946219257,0.040826073400514758,0.019502272140749469,0.032435125406404114,0.018681979069191654,0.033324402630137889,0.022748728043107132,0.03946550051267414,0.019144442551305346,0.040391644082157577,0.013985948354139063,0.097320003463919794,0.020261864726846511,0.029864759817208885,0.018338282200517239,0.046702973918206284,0.0088313347521651372,0.066972338832049214,0.018846628536784225,0.039534504348120822,0.017464467079340105,0.04112594706432806,0.018978433420761383,0.056459351898502791,0.020035455210568962,0.035301612435499174,0.021917838608946208,0.043739005386574568,0.019314223856460842,0.034316073083052685,0.02092521394827878,0.028895727315058503,0.016335115362061118,0.048436991567661104,0.014717334975249028,0.077965179136197035,0.0089076362997600432,0.06445371010602606,0.013912377302319725,0.095106390377669658,0.018727352893862403,0.035935281595205475,0.014151781216158866,0.097269257202683951,0.014196383461583249,0.10189449395555365,0.018689175707514039,0.035199714350713916
42.671999999999997,0.023193967261594294,0.054835606213317324,0.022718307633723192,0.027141225185827247,0.021959812347743562,0.028925345073650126,0.018597450962646873,0.026421948285701487,0.018435611830844516,0.027579058932753735,0.019758401962178911,0.031258112613398913,0.018447089242394871,0.023434538483740691,0.02210618360858765,0.028375350438035234,0.019550542235982862,0.021338961766204301,0.013341592910583556,0.09680397047643885,0.019063819695984731,0.02511596599438615,0.020447462300352076,0.022640545905473319,0.02142721611078955,0.024952216447502087,0.019137506164383422,0.029435425307509911,0.0094827519787978008,0.054275544963290227,0.021150275354440154,0.026003288006337888,0.019902801792913073,0.019307935651115042,0.023015026903601007,0.038950139879791956,0.023240942095414076,0.028470282033003863,0.018588099506265266,0.030731686043084672,0.0096130553319456209,0.052658190848009226,0.019938306153244243,0.028095951834911422,0.019133645793197169,0.035665812862623714,0.020047555695536838,0.030398445158839358,0.019434603988893861,0.025164522975647929,0.0094574764706228109,0.059294111107406712,0.018430774493838672,0.029829981146246173,0.023595868620133138,0.030047465421532801,0.019604827132039728,0.036016780164196974,0.02220252145676185,0.033761190854907412,0.019638822757871557,0.020612633235921298,0.019138176712607965,0.032663522776155869,0.023209466281135134,0.031519275366295056,0.019501881798362129,0.026543180753951866,0.01433572427881465,0.094479695170031602,0.020419882191596229,0.018252636203942667,0.018688923322924742,0.02970685720995004,0.0091945464547373481,0.064164872625861014,0.019255023230464106,0.029157343653405155,0.018024657513351031,0.042042023191538908,0.019535896149457031,0.035663323085281307,0.020428602366617515,0.026558187178134712,0.022220326207580791,0.034044170323284814,0.019653135350116945,0.025532396032859075,0.021132965228848211,0.018310254406331664,0.01672223021635327,0.041099502181494128,0.01490643700022933,0.062472874423921784,0.0091296116752730017,0.055856869511287315,0.014139589515155428,0.092508966054630062,0.019002012364696098,0.025271835707063681,0.014525722282568061,0.09479775641656045,0.014558058983137263,0.097472776986246762,0.018882257626376638,0.022444013163771596
48.768000000000001,0.023300340880201702,0.023773773577680995,0.022996464912003245,0.024693474483131247,0.022218049012267156,0.025186838425187087,0.018701521936337881,0.02420992530056305,0.018494322836742745,0.027499423518033063,0.020028164124740809,0.022132718246280946,0.018463873446061953,0.031078265257964029,0.022340051263644124,0.027853476907985519,0.019512563935451754,0.026215625003100703,0.013476482377530163,0.09412634153929797,0.019080151351262727,0.023595651275460372,0.020459612530235094,0.020787074903214138,0.021629782341497004,0.019738200739111613,0.019239468083305726,0.023061497092756653,0.0096150479980533169,0.050271272564367503,0.021373077680427489,0.020192780094908717,0.019897614042704386,0.028466825705294355,0.023466485913357385,0.030333806244302278,0.023512157517010582,0.026393819917707697,0.018739158569513439,0.02439289093414735,0.0096909533011158046,0.050143082930186343,0.020108791116098187,0.022198484089214113,0.01923563137898689,0.027352332808330434,0.020279198351839233,0.022280434212410358,0.019553039954284476,0.02119719134046965,0.0095845114716925708,0.05046425540177292,0.018552320916021443,0.028152441114854789,0.023778733213078516,0.027356642168162807,0.019851883477376077,0.022582590917596429,0.022409767717670191,0.025014965791878944,0.019573461479145404,0.029367887704517825,0.019342643148902442,0.021403142764650621,0.023502447733997463,0.027036686300396875,0.019592315628603162,0.02552935815687981,0.014461151438250381,0.091477115720236743,0.020426921640412678,0.02992446482259515,0.018906339054567629,0.022838569291213365,0.0094297437988019525,0.054709639102444356,0.019480387930337666,0.021975099708342261,0.018381444290907548,0.02997649228719456,0.01971368678589059,0.01975989087209774,0.02051906578978225,0.020601801588652043,0.022578154628469172,0.028871854094205309,0.019799141051397556,0.021550310787822626,0.021165159946321486,0.026532846703591441,0.016848498703098021,0.037456474197324854,0.014909699979121163,0.060792760804717037,0.0092471194114353717,0.04977566081207184,0.014260620004368197,0.092465772841143615,0.019064319658420117,0.021544659604604759,0.014735012357646394,0.092187762205269655,0.014804716863263227,0.074739213683288383,0.01893605381044873,0.026784198654027948
54.864000000000004,0.023174745636865994,0.034625272591267117,0.022940925762843692,0.028887632632920896,0.022143634702434908,0.025658997713873751,0.018592674839468904,0.035074509669784829,0.018235462766226888,0.033321460081197053,0.020151613013610754,0.02662480481990873,0.018148123257575727,0.035688137314878389,0.022133372307492502,0.025258206909192435,0.019201038455514258,0.034900153739862952,0.013512761616417755,0.096446283927914878,0.018868218237593208,0.029039783848765058,0.020279514977711036,0.035385761159716637,0.021552379745630054,0.02930796409139199,0.019172509822556281,0.033948108103702086,0.0096097632995677078,0.05012517674067829,0.021338969140501516,0.030818467608251215,0.019460952596627473,0.034758059557058948,0.023617349395413299,0.02982188088726416,0.023652162670134622,0.031524004359348018,0.018652464945592619,0.035225827130627371,0.009663569125035798,0.050837753379893449,0.019995794653122546,0.030690573562247487,0.01900133946809645,0.036290817817894755,0.020172817479482495,0.032602613836016626,0.01946382548552554,0.032596386883057007,0.0095560795174032039,0.052814258744679633,0.018342883574555404,0.03514999312279822,0.023599900850270385,0.026775959788333272,0.019838104664774498,0.021252069818752065,0.022505137556484225,0.026146021750074203,0.019163669494097965,0.034980825280103565,0.019367265808717504,0.032697146681346705,0.023351265370152058,0.02839592572886156,0.019337945888064138,0.035503641860880474,0.014438494061115883,0.093358805199160982,0.019967933284164463,0.037988155996015939,0.018904360729053382,0.030579271200344631,0.0094910292865305335,0.051712832265791341,0.019515630001141218,0.027806692724646004,0.018386454477385978,0.030856796859116811,0.019746885620562069,0.026526983408857854,0.020378162307706317,0.032218258492814379,0.022733402486993792,0.034128340594274983,0.01971039640871431,0.032706511442318904,0.020754397922320901,0.032808383310423905,0.016631572110274787,0.0397707535931527,0.014770883608379658,0.081032128776106882,0.0092520350451274214,0.051713113829755429,0.014122935548721941,0.093948241396627941,0.01894366509935343,0.034316240318056732,0.014756596398738431,0.091876350979734359,0.014887368209618957,0.060378458137390838,0.018678698436560403,0.030955654185402508
