Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.674915801201579,0.687255563048,0.0123397618459,L1,0.51330001793,0.509035927713,-0.00426409021741,,
F1,0.6124876555980803,0.624140256237,0.0116526006394,K1,0.618855545393,0.627978976168,0.00912343077521,,
N2,0.5257208919878974,0.528966380888,0.00324548890021,J1,0.681274671832,0.69148246814,0.0102077963083,,
K2,1.12324893595898,1.12705905019,0.00381011422795,H1,0.669417330183,0.676362589099,0.0069452589163,,
H2,1.176266664860923,1.16713226086,-0.0091344039987,G1,0.681274671832,0.69148246814,0.0102077963083,,
H3,1.044323954421093,1.04591079857,0.00158684415442,F1,0.618855545393,0.627978976168,0.00912343077521,,
F3,1.032033360420058,1.03489066564,0.00285730521925,E1,0.51330001793,0.509035927713,-0.00426409021741,,
B3,0.5345407162584939,0.528966380888,-0.00557433536979,N2,0.535608285176,0.532219742242,-0.00338854293393,,
P4,0.7132828580830298,0.735343415856,0.022060557773,M2,0.732102011675,0.739866081071,0.00776406939637,,
N4,1.015792167904244,1.03088334457,0.0150911766719,K2,1.14223355165,1.13399092807,-0.0082426235774,,
H4,1.289821320912212,1.26130430594,-0.0285170149663,J2,0.86134613983,0.876952984376,0.0156068445461,,
L5,1.288585906788072,1.28434640208,-0.00423950470915,H2,1.18429242484,1.17431060552,-0.00998181932482,,
G5,1.288037031376172,1.27733359021,-0.010703441167,G2,0.86134613983,0.876952984376,0.0156068445461,,
E5,1.294019448075845,1.28434640208,-0.00967304599915,F2,1.14223355165,1.13399092807,-0.0082426235774,,
R6,0.6132865850579173,0.624140256237,0.0108536711794,D2,0.732102011675,0.739866081071,0.00776406939637,,
N6,1.011403997614506,1.03489066564,0.0234866680292,C2,0.535608285176,0.532219742242,-0.00338854293393,,
K6,1.288975270946356,1.28033908101,-0.00863618993649,P3,0.535608285176,0.532219742242,-0.00338854293393,,
H6,1.278505663889892,1.27332626915,-0.00517939474432,N3,0.745896253006,0.727770177839,-0.0181260751674,,
M7,1.105068549315625,1.09299682112,-0.0120717282044,M3,1.02860071614,1.03722370221,0.00862298607041,,
J7,1.283032443185737,1.26631345728,-0.0167189859122,K3,1.03043130324,1.04125566995,0.0108243667147,,
F7,1.092627668981599,1.10702244485,0.0143947758713,J3,1.25501740756,1.23882208942,-0.0161953181367,,
C7,1.253635283447634,1.23124939794,-0.0223858855113,H3,1.0493801363,1.05234358125,0.00296344495137,,
R8,0.6634253473722568,0.672228109045,0.00880276167344,G3,1.25501740756,1.23882208942,-0.0161953181367,,
N8,1.041473266135077,1.04591079857,0.00443753243442,F3,1.03043130324,1.04125566995,0.0108243667147,,
L8,1.096602514727467,1.10602061458,0.00941809985444,D3,1.02860071614,1.03722370221,0.00862298607041,,
J8,1.080824238253283,1.07296021578,-0.00786402247107,C3,0.745896253006,0.727770177839,-0.0181260751674,,
F8,1.294493191642434,1.27332626915,-0.0211669224943,B3,0.535608285176,0.532219742242,-0.00338854293393,,
D8,1.259686986088362,1.26130430594,0.00161731985367,P4,0.732102011675,0.739866081071,0.00776406939637,,
C8,1.052629898480737,1.04591079857,-0.00671909990558,N4,1.02860071614,1.03722370221,0.00862298607041,,
P9,0.8593094601496897,0.871592332145,0.0122828719953,M4,1.12291997619,1.14911080711,0.0261908309236,,
G9,1.283878345173573,1.26631345728,-0.0175648878922,K4,1.27213563892,1.26805385557,-0.00408178335082,,
E9,1.276808660422494,1.27733359021,0.000524929793013,J4,1.10606837116,1.09971920225,-0.00634916891359,,
A9,0.6830485694243639,0.687255563048,0.00420699362394,H4,1.28056616318,1.26906184751,-0.0115043156748,,
L10,1.100676808177564,1.10902610538,0.00834929720495,G4,1.10606837116,1.09971920225,-0.00634916891359,,
J10,1.105293392894119,1.10702244485,0.00172905196128,F4,1.27213563892,1.26805385557,-0.00408178335082,,
D10,1.258449630777645,1.26030247568,0.00185284489684,D4,1.12291997619,1.14911080711,0.0261908309236,,
L11,1.293272369267535,1.28434640208,-0.00892596718915,C4,1.02860071614,1.03722370221,0.00862298607041,,
H11,1.097728748571688,1.10602061458,0.00829186601444,B4,0.732102011675,0.739866081071,0.00776406939637,,
E11,1.283577504341114,1.28434640208,0.000768897740849,R5,0.51330001793,0.509035927713,-0.00426409021741,,
A11,0.5204407839091943,0.505924284751,-0.014516499158,L5,1.29868359298,1.29224566203,-0.00643793094527,,
K12,1.271393561537141,1.26030247568,-0.0110910858632,K5,1.11199938193,1.11584707322,0.00384769129344,,
G12,1.088244243067062,1.09299682112,0.00475257804561,J5,1.2882365013,1.28518971848,-0.00304678281772,,
D12,1.120408688041407,1.14208650419,0.0216778161505,H5,1.10655090736,1.11282309742,0.00627219005525,,
N13,0.7366080540077863,0.723321452654,-0.013286601354,G5,1.2882365013,1.28518971848,-0.00304678281772,,
H13,1.030642875224373,1.04591079857,0.0152679233544,F5,1.11199938193,1.11584707322,0.00384769129344,,
B13,0.5355564199975097,0.528966380888,-0.00659003910979,E5,1.29868359298,1.29224566203,-0.00643793094527,,
N14,0.5332977078015151,0.528966380888,-0.00433132691379,A5,0.51330001793,0.509035927713,-0.00426409021741,,
J14,0.8448087178421094,0.871592332145,0.0267836143033,R6,0.618855545393,0.627978976168,0.00912343077521,,
F14,1.14577633678327,1.12705905019,-0.018717286592,P6,1.14223355165,1.13399092807,-0.0082426235774,,
D14,0.7394385444147741,0.735343415856,-0.00409512855904,N6,1.03043130324,1.04125566995,0.0108243667147,,
L15,0.5016069185550359,0.505924284751,0.00431736619604,M6,1.27213563892,1.26805385557,-0.00408178335082,,
H15,0.6609860406334752,0.672228109045,0.0112420684124,L6,1.11199938193,1.11584707322,0.00384769129344,,
,,,,K6,1.30074317788,1.28821369429,-0.0125294835895,,
,,,,J6,1.10584108802,1.11383108935,0.00799000133131,,
,,,,H6,1.29379119641,1.28115775074,-0.012633445672,,
,,,,G6,1.10584108802,1.11383108935,0.00799000133131,,
,,,,F6,1.30074317788,1.28821369429,-0.0125294835895,,
,,,,E6,1.11199938193,1.11584707322,0.00384769129344,,
,,,,D6,1.27213563892,1.26805385557,-0.00408178335082,,
,,,,C6,1.03043130324,1.04125566995,0.0108243667147,,
,,,,B6,1.14223355165,1.13399092807,-0.0082426235774,,
,,,,A6,0.618855545393,0.627978976168,0.00912343077521,,
,,,,R7,0.681274671832,0.69148246814,0.0102077963083,,
,,,,P7,0.86134613983,0.876952984376,0.0156068445461,,
,,,,N7,1.25501740756,1.23882208942,-0.0161953181367,,
,,,,M7,1.10606837116,1.09971920225,-0.00634916891359,,
,,,,L7,1.2882365013,1.28518971848,-0.00304678281772,,
,,,,K7,1.10584108802,1.11383108935,0.00799000133131,,
,,,,J7,1.29221371241,1.27410180719,-0.0181119052244,,
,,,,H7,1.08944386575,1.07955936353,-0.00988450222488,,
,,,,G7,1.29221371241,1.27410180719,-0.0181119052244,,
,,,,F7,1.10584108802,1.11383108935,0.00799000133131,,
,,,,E7,1.2882365013,1.28518971848,-0.00304678281772,,
,,,,D7,1.10606837116,1.09971920225,-0.00634916891359,,
,,,,C7,1.25501740756,1.23882208942,-0.0161953181367,,
,,,,B7,0.86134613983,0.876952984376,0.0156068445461,,
,,,,A7,0.681274671832,0.69148246814,0.0102077963083,,
,,,,R8,0.669417330183,0.676362589099,0.0069452589163,,
,,,,P8,1.18429242484,1.17431060552,-0.00998181932482,,
,,,,N8,1.0493801363,1.05234358125,0.00296344495137,,
