J1,0.6786795439848865
F1,0.6160047897022258
N2,0.5237843523140128
K2,1.114989018444785
H2,1.175736478516887
H3,0.97517216569267
F3,0.9704670062944047
B3,0.5376784387560842
P4,0.720115255026168
H4,1.295720930429279
L5,1.293143283911298
E5,1.319322428347991
R6,0.6082047858793312
N6,0.945660401821208
K6,1.346470713757185
H6,1.31543193813299
M7,1.060724350032814
F7,1.096264734755138
C7,1.237865588551193
R8,0.6541348849077804
N8,0.9741170823697859
L8,1.100761426917855
J8,1.016079392913469
F8,1.335335527851835
D8,1.300415017092554
P9,0.8011149685078732
G9,1.296343855205132
E9,1.352516173552491
A9,0.7118934001135602
L10,1.093028759918278
J10,1.114543591273029
D10,1.300924392752402
H11,1.124139590053147
E11,1.343502490490139
A11,0.5259111334508244
K12,1.28774265231688
G12,1.097601007573078
N13,0.6776995123024744
H13,1.005836015061234
N14,0.5413064407760344
J14,0.8230544493676625
F14,1.187439629702229
L15,0.5031224011797018
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
