Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.6786795439848865,0.702330336191,0.0236507922059,L1,0.508245648867,0.508251936679,6.2878123297e-06,,
F1,0.6160047897022258,0.628400827118,0.0123960374161,K1,0.633570024496,0.635567531156,0.00199750665966,,
N2,0.5237843523140128,0.527497037708,0.00371268539407,J1,0.701599288685,0.71034018188,0.00874089319486,,
K2,1.114989018444785,1.13192072675,0.0169317083086,H1,0.678846256784,0.691141798586,0.0122955418018,,
H2,1.175736478516887,1.17288167096,-0.00285480755546,G1,0.701599288685,0.71034018188,0.00874089319486,,
H3,0.97517216569267,0.986059803443,0.0108876377499,F1,0.633570024496,0.635567531156,0.00199750665966,,
F3,0.9704670062944047,0.975070281824,0.00460327553001,E1,0.508245648867,0.508251936679,6.2878123297e-06,,
B3,0.5376784387560842,0.527497037708,-0.0101814010479,N2,0.545710923476,0.533512967329,-0.0121979561466,,
P4,0.720115255026168,0.749285564926,0.0291703099002,M2,0.753958487866,0.757830919502,0.00387243163598,,
H4,1.295720930429279,1.28377593457,-0.0119449958564,K2,1.16332001126,1.14482990906,-0.018490102199,,
L5,1.293143283911298,1.31474640459,0.0216031206806,J2,0.822605739677,0.834624452678,0.0120187130012,,
E5,1.319322428347991,1.31474640459,-0.00457602375943,H2,1.21126960749,1.18625799933,-0.0250116081629,,
R6,0.6082047858793312,0.628400827118,0.0201960412391,G2,0.822605739677,0.834624452678,0.0120187130012,,
N6,0.945660401821208,0.975070281824,0.029409880003,F2,1.16332001126,1.14482990906,-0.018490102199,,
K6,1.346470713757185,1.34571687461,-0.000753839152475,D2,0.753958487866,0.757830919502,0.00387243163598,,
H6,1.31543193813299,1.32173973653,0.00630779839989,C2,0.545710923476,0.533512967329,-0.0121979561466,,
M7,1.060724350032814,1.07597407123,0.0152497212041,P3,0.545710923476,0.533512967329,-0.0121979561466,,
F7,1.096264734755138,1.11893311029,0.0226683755299,N3,0.687179174242,0.675985180196,-0.0111939940462,,
C7,1.237865588551193,1.21683975744,-0.0210258311098,K3,0.984686311592,0.986190636579,0.00150432498658,,
R8,0.6541348849077804,0.683348435213,0.0292135503047,J3,1.23228780065,1.23071741327,-0.00157038737878,,
N8,0.9741170823697859,0.986059803443,0.0119427210729,H3,1.00188841038,0.997305490065,-0.00458292031539,,
L8,1.100761426917855,1.11793406287,0.0171726359499,G3,1.23228780065,1.23071741327,-0.00157038737878,,
J8,1.016079392913469,1.03001788992,0.0139384970086,F3,0.984686311592,0.986190636579,0.00150432498658,,
F8,1.335335527851835,1.32173973653,-0.0135957913201,C3,0.687179174242,0.675985180196,-0.0111939940462,,
D8,1.300415017092554,1.28377593457,-0.0166390825164,B3,0.545710923476,0.533512967329,-0.0121979561466,,
P9,0.8011149685078732,0.825213168839,0.0240982003308,P4,0.753958487866,0.757830919502,0.00387243163598,,
G9,1.296343855205132,1.29476545619,-0.00157839901746,K4,1.29136388046,1.28427079825,-0.00709308221064,,
E9,1.352516173552491,1.33372830557,-0.0187878679813,J4,1.09169830677,1.0882452004,-0.00345310636515,,
A9,0.7118934001135602,0.702330336191,-0.00956306392314,H4,1.31079628805,1.29841697541,-0.0123793126366,,
