Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,E11,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,E05,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,M07,uncertainty,C05,uncertainty,F14,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty
0.0,0.00619904225566537,0.22085135913024809,0.0089312773157654481,0.32234970985695105,0.0071554559338704894,0.50146493702892669,0.0090209313149072923,0.15802969770427813,0.0084092041962788595,0.068080298018485724,0.0095157974109137174,0.080398605802044998,0.0082588235423239481,-0.081725923438076067,0.011649829322806156,-0.20007340633146151,0.0093417535613944339,0.14302740008090137,0.0097290057040502302,-0.18912652277736769,0.0054552058724002209,0.17897987919205552,0.0039000991515557651,0.83327657257989274,0.008408628332804308,0.41693694454007441,0.0090281527501498721,0.24392641886286032,0.0042758865126360113,0.23919400938365742,0.0051689690874029302,0.010141844192636749,0.0092058337949382438,0.23449696378998613,0.0079970500242559119,0.27179741968479165,0.009226037638496316,0.21690490769601001,0.0096017658131100341,0.2746476362526189,0.0079913700608339258,0.26919076779500195,0.0054400500463781696,-0.15565905918590303,0.0086750830311461309,0.2048067352327865,0.0082005592352120318,0.3995648909997514,0.0080647863293891731,0.19952088032552243,0.0087163017023957675,0.16194429816173853,0.0053396993026798159,0.033957055564090517,0.013716403012832388,0.3908686872231516,0.0074079315665514277,0.15651431421076417,0.012792680319131245,0.38014529208631437,0.010952931922848833,0.33958821368634118,0.0098926007690390456,0.11534444139006232,0.0078425698885033462,0.28650147435732726,0.0059342628388764666,0.15187649926771588,0.0060234471320661943,0.76017761787938232,0.0044420892313858469,0.32439122279057075,0.0087007427156272996,0.33764517657596882,0.0098216100224891752,0.30759719295101218,0.0086212489709887388,0.1500212101148625,0.0098774413966597006,0.1604414713501445,0.0088010509327980484,0.17870046965920552,0.0083732213469651824,-0.03433329024172372,0.0062103155814284975,0.12040124239463454,0.0051864761035937176,0.25346749768243448,0.0052646692469920202,0.22453728162687719,0.0062896703381524937,0.41341013691669332,0.0077044675481462762,0.31607277702149938,0.0073200813101291793,0.0030747998387560087,0.0075611356392410534,0.40037509794946879,0.0070569580523052742,0.30560655930862096,0.0063417965131459747,0.64981064631584862
6.0960000000000001,0.0073101074823088462,0.2048818180277058,0.01187651953077554,0.24881043407160244,0.01170806315032169,0.36474138834557507,0.010307388622109876,0.2141875263432807,0.0088936694763877295,0.28029766185251981,0.010142806622426908,0.24133613397592912,0.0077922711962148186,0.42617969169097603,0.010098050723347341,0.38278155335245512,0.010590112203807773,0.27245567212674615,0.0082297515101439449,0.38486796262297834,0.0061972792052593815,0.2515647966673335,0.0069936646158647734,0.51823006553538187,0.010393016407256307,0.32500281110379109,0.011054820830173444,0.25497170607168662,0.0051458849758532167,0.25731574443452643,0.0047728117110449877,0.23582104881468677,0.011242325266240444,0.20921872298763844,0.009942912874943791,0.20962691291952648,0.011045898590699141,0.27827627617411849,0.012776933907172184,0.2398499483720041,0.0099093898024026853,0.25742063774374929,0.0044906207394790247,0.38651237975483421,0.0095258593352330421,0.1192265293097593,0.0096184600685452794,0.2981131333983309,0.009482070815007293,0.25378423561893576,0.0098848668762992874,0.25283907111847498,0.0049354562373597451,0.21292771715037193,0.015009786921973314,0.25612378462165797,0.0084101162716300262,0.42777589050164827,0.013704488874896113,0.25057620893311783,0.011611802348581841,0.27266887636661485,0.010875681332767189,0.2544760511027202,0.0098630696090100823,0.24381906745352355,0.0065301834702360534,0.1936176059416459,0.0095673268603630474,0.43483597162301851,0.0059531561236790898,0.26830560861365266,0.012012138958465614,0.26554935791116085,0.012963756458651081,0.24740147209501448,0.0096614221907849619,0.20520435442483625,0.010925128100390894,0.14199348529200045,0.010219985406317756,0.26568205463144784,0.0070396442981372253,0.26491376068877293,0.0067395783439319354,0.24061180499982157,0.0064982908822221117,0.22742299986044973,0.006528904577239719,0.26858351681302678,0.007224705978002852,0.29191610602128115,0.010045982233899946,0.25397940497297383,0.0067304219227114761,0.22784139677687762,0.0084505825546664515,0.27477114975038375,0.0095343425382747992,0.24730004237665312,0.0091376977777896974,0.40847828412142539
12.192,0.0086076182310545618,0.19557796477668135,0.014510694660736449,0.19122858711495963,0.014910400106444547,0.22655836692660614,0.012331896726193075,0.20665681140092271,0.011293073141752067,0.26863524797799243,0.012552911090610458,0.23472920162011734,0.011183803466298598,0.41075686302035719,0.014138460505019693,0.40331352335653847,0.013403188084464304,0.25329117580712407,0.011368626859855124,0.39808946325252625,0.0076311200022297597,0.23618552509854676,0.010098948963074922,0.361727355506477,0.012362489540593675,0.1977946149981348,0.013819084279871894,0.22338074066948962,0.0063435949227142125,0.23545685679755982,0.0056831793422670827,0.24676571878373252,0.013383825256088938,0.18192536484256899,0.011872269189636783,0.18618696110596719,0.014116366770400903,0.24967402024968074,0.015022779457833211,0.16496042094253963,0.01241870273448591,0.21973952949687955,0.0061116304255269529,0.40384226911896043,0.010377978587824738,0.3140868444293729,0.011023223821653301,0.18239099559859406,0.011796990106628286,0.22509913455352359,0.012335580951099998,0.23330211587264824,0.0056683081258606634,0.23981445070766047,0.016304808398875565,0.19803071187191706,0.012123136381441886,0.38012920185485427,0.014618414515711584,0.19532481512732663,0.012279257460268068,0.12096565362712799,0.013621281185721899,0.24540965490089961,0.012207946679361519,0.20401178128803213,0.0075077831150628504,0.23454854071963813,0.013637506248071378,0.30274921446887237,0.0071878186584742321,0.21085124362848742,0.014569495120147401,0.18834406064200451,0.015784815508448027,0.19014721077871174,0.011435457152769939,0.20169729876761852,0.012223444260031326,0.28135566770959786,0.012906348687148708,0.24551519076267098,0.0083988030221988641,0.27161995701929487,0.0081833509747131633,0.23333310665629958,0.0075803240511795418,0.17825631245087417,0.0078320782037647214,0.21397865363635024,0.0081614417418919508,0.23269228760664429,0.012442465135185982,0.18772235391382414,0.0078757364957763691,0.25108503032066826,0.0093410546446686827,0.21735009994967514,0.01122060799569281,0.18351590619431934,0.012751638482387504,0.2982146435819884
18.288,0.010021935440856649,0.16528639713703303,0.016423998315904038,0.13307929097797863,0.017091676260969694,0.13704893180599986,0.014683108553549767,0.1732006085933952,0.013732342612549034,0.18287225819800149,0.014633551543584295,0.18650754950710355,0.014279355425365077,0.21164325317988358,0.017316813920579176,0.17598229591156414,0.016176079345999361,0.17528010511920222,0.014118007920522735,0.18909974915269712,0.0088312066114211666,0.15981009422472711,0.013161323972345849,0.25834122186527275,0.014386574555799834,0.14715093064119031,0.016135509395592079,0.15209664395360353,0.007402786706323319,0.17330783317075277,0.0065992203854932895,0.20557319381981276,0.015648637233643781,0.15795615402653518,0.013862065098887155,0.16213138737653737,0.016680596857033082,0.16034783309627387,0.016932982177413972,0.12330825649339736,0.014475132684157326,0.15325649364248334,0.0076710180717664139,0.21498073998188383,0.013855635890425341,0.3485058855562605,0.012476089720646216,0.12545469842945231,0.014045878499024963,0.16796764142903881,0.014494873631868499,0.15711019569603743,0.0068863341071146583,0.21289758389320898,0.01759383383084228,0.11691083737684359,0.015551332085961496,0.22023027103310031,0.015524588332513731,0.11313858610512559,0.012915279269499074,0.076685996398045519,0.015939029416429999,0.15317042944537823,0.014084077523240916,0.14626280249430179,0.0092174863107692476,0.22301483173047162,0.016327527220747279,0.17533126888829856,0.0080919123441193092,0.15106973247387753,0.016583846730700021,0.13276792021894174,0.017919146365540976,0.12695073954051783,0.013731951845224596,0.18103576122232756,0.015864231096590409,0.30001427264707414,0.015268495700261212,0.16348737571390956,0.010396462306515881,0.19803058634042073,0.009586388515063585,0.16889361133550887,0.0084159972937965857,0.14091067064231447,0.0089852929372935698,0.15490022607231163,0.0090919524075756646,0.15893741116234927,0.013439146366871615,0.16740706251877049,0.0097060210206063712,0.19367044256517912,0.010227773001253201,0.14076774503451822,0.012817688255196859,0.14894391922686204,0.015368183496720136,0.18149525003446637
24.384,0.011094019908379941,0.13128879957958364,0.018190879421133552,0.10970501750337633,0.018523137077563021,0.091286635452596424,0.016435770883904344,0.12637989838856503,0.015358848650587023,0.12365568788302925,0.016992881763099439,0.16428400341930316,0.015742810679937904,0.11161286626048555,0.018430183949352377,0.077730358591090024,0.017872545886700713,0.10593505785585748,0.015345399977839846,0.099648171976988248,0.0096624489608634675,0.12743295138685226,0.016469436126350972,0.205142934323431,0.016076989517969872,0.12193018271439292,0.017792776284566547,0.10469765856503956,0.0079314030288922879,0.13427037436757372,0.0076188662133781166,0.18334250031775562,0.017662255887090039,0.12436100897535497,0.015486694836744641,0.11997251412826189,0.018301882889219936,0.1007997964674931,0.018640953107256917,0.10356850308676711,0.015794593856969023,0.10251421117493646,0.0083557219502580059,0.12868708821778874,0.016556550200162359,0.16001777307422338,0.013638272086297145,0.11396548728088461,0.015497403856512978,0.11040237442466742,0.015700399848355643,0.09764086319412621,0.0079854605826827647,0.1730270742320682,0.018917197964660924,0.076091234189698029,0.017390131983475766,0.1191410221055906,0.016475156008345197,0.072306211297348724,0.013751050593401232,0.1525008722156273,0.01764728190232984,0.10912127232181223,0.01567157797896029,0.11673787353627037,0.010254578952213565,0.15112089207328899,0.017953504799691218,0.10122780048940351,0.0085302617429990155,0.12193368587139838,0.018223833805140591,0.10179865918713384,0.018982907199029217,0.082010493367838888,0.015541762150854291,0.13088082244801108,0.018802072146362928,0.153207634262155,0.017154706534086999,0.12145850651972648,0.011836715851294369,0.13916793064300279,0.010610915355144343,0.12387128983745846,0.0090095573180290888,0.11207821596117265,0.010112162502836863,0.13551900542380307,0.010058113538452942,0.11976274468515079,0.015058448142139856,0.1612316729488672,0.010595633118109125,0.16124693792120931,0.011135988583767164,0.10837239706310557,0.014391616325301063,0.12611899558916884,0.017027913937293245,0.10968273555158364
30.48,0.01212639172079023,0.10913719988868226,0.019585742923469911,0.082303147387362732,0.019403514766278229,0.060483392584914954,0.018112724198272725,0.10706593144453783,0.016749237686868555,0.097585823027031476,0.018531131141380604,0.11113170488173188,0.016759397190641252,0.079593698942791585,0.01927163462950587,0.059450036743490531,0.019053886889663304,0.082393664406074596,0.016270627377948006,0.080828837466306785,0.010569403033503871,0.11668022215208888,0.018262941942089356,0.11137976923863152,0.017183244076346842,0.082877132093742228,0.019076099478384543,0.078162580646344959,0.0085452074402903797,0.13166437252630933,0.0082782588174644869,0.14266969294768503,0.018884418686690226,0.076363162467074711,0.016954630196204263,0.10066995666327429,0.01965176162928543,0.079981788224808475,0.019745632754864999,0.069537635573282464,0.0168896078268671,0.082858724450452337,0.0088576058880857917,0.11571717125741138,0.017597078979630369,0.077692940114043443,0.014670789906723077,0.099557189908619753,0.016477396799289602,0.086713556136725101,0.01661408381196983,0.075244841618108987,0.00874990047314992,0.13336410924893999,0.020025580038583596,0.064543991073605131,0.018639824272126609,0.082153795627751339,0.017152179013539347,0.065031132578099213,0.01583368910274285,0.1713935349542946,0.019259281129878066,0.093062464104015599,0.016912736410605395,0.090815626994298279,0.011203593800493116,0.12511299100475459,0.019318734327195209,0.081966311625624649,0.0090159644618002556,0.11077726991273067,0.01940805245127886,0.073783545819793836,0.02009076121046844,0.071098268764390057,0.016810655049142524,0.091654433481404535,0.020012986007505045,0.069141668361281119,0.01859716944607551,0.09159967562266895,0.012909358670489087,0.095985933624037262,0.011435615533561925,0.10629545062745063,0.0093791297184849642,0.093038974561681087,0.010828925830018451,0.10050707208902783,0.010803153582564043,0.1012023993720267,0.016461861589346545,0.099481571469170901,0.011792541516235303,0.14471764339293663,0.011910014539837352,0.10799172649296974,0.015424223615564269,0.089092187069838527,0.018348659182521744,0.086838001407661736
36.576000000000001,0.012818155278495278,0.07532125097769235,0.02039767515381161,0.05110327247819272,0.020060737324761456,0.049826899430791459,0.019273446545146372,0.072484596789131536,0.017801659277478177,0.075923688880826221,0.01981204097437482,0.082679039841697888,0.017429328802824672,0.06294484450969394,0.019780193911654823,0.044934855047907063,0.020298795947204001,0.072949004509299378,0.016918602260913965,0.064639545358945588,0.01101894342909979,0.097140262204728142,0.018908357728974083,0.055852912227516462,0.0178764332326872,0.061182756527587978,0.019857212207902274,0.054953749360570424,0.0090346131626531361,0.10542854303181388,0.0088635961918327524,0.11886883395658937,0.019629741909590021,0.0526524590588534,0.017868491450179706,0.070772824717950267,0.02062019358529046,0.056607300137428491,0.020388927120963001,0.044957869632747324,0.017715556471143874,0.068896640271598267,0.0091922977985981168,0.097584613512933044,0.018410285620115086,0.064947903862498282,0.015502117184159317,0.078754400112821699,0.017487248762087779,0.079634044226688405,0.017226672362002451,0.061773026996376768,0.0092435945904879059,0.10510768179780258,0.020574361919257773,0.040604735695938379,0.019553234378000335,0.061396666105192101,0.017630366912004602,0.056749193354225951,0.017186651766011706,0.093154582488481533,0.020308503707633107,0.06098851174712433,0.017799726552775091,0.068109088670913615,0.011771596866675898,0.10538193628685813,0.020134105848732355,0.051722330037512636,0.0094045741290305247,0.094675856870573533,0.020120312922694134,0.046602976151371517,0.020953163347399984,0.04979804389069465,0.017832911536498797,0.074217848067387557,0.020781345380588994,0.047197480734829433,0.019407827085586717,0.05848990296923668,0.013658064817352012,0.084318127296943282,0.01205312188534256,0.099308025502907182,0.0095569747899500075,0.091277961909379826,0.011182191566295038,0.084329841953041121,0.011216450426782192,0.089687370560045623,0.017055719100797839,0.062075162282255729,0.01277895868145237,0.091351797165275458,0.012380399461013367,0.073578860921322736,0.016044197818647844,0.068053628767050678,0.019155316109671978,0.058194440527915788
42.671999999999997,0.013110848798974393,0.056864261269806024,0.020952180838214533,0.039212463667423536,0.02045045970365722,0.037952079480599241,0.01974765227516621,0.044077128024665367,0.01851082148115072,0.059362930231939316,0.02062461812682205,0.05149514884904792,0.017826802777590047,0.05563817517434138,0.020094563099904421,0.040152230800379766,0.020922147745809704,0.046037309761309812,0.017360530718828159,0.056050956519244938,0.01144029009222397,0.093020011000614022,0.019290901572123098,0.045490135846869631,0.018465435401555336,0.055192262767942354,0.020232299125494523,0.036654968894026398,0.0092809037663835608,0.088514588450564896,0.0092272078261074197,0.096526018202331212,0.020059516453246096,0.043025432965206202,0.018269491173777953,0.049799796707595712,0.02123257127231732,0.043480517177595261,0.020771644605410828,0.034295244045311236,0.018322012337456242,0.057693698081872219,0.0093596408408647067,0.08655471844973843,0.018923308894133763,0.054006851280024873,0.016162291730477736,0.068818968169573544,0.017974786351422783,0.059712472970377177,0.017535532461268481,0.052593583914641071,0.0095959426674080313,0.091907058869151043,0.020948116896000787,0.033918934687789525,0.020059446668739128,0.045945241911964939,0.017972954783138359,0.052776793687904715,0.017616636162956292,0.054087773514753607,0.020912590160081814,0.040932653972963126,0.018380551429849117,0.056168613260570273,0.01210194874287338,0.071856003600897528,0.020563587348425491,0.036020104684252409,0.0095854993211030044,0.087151960836489462,0.020447213191280386,0.040233745462132854,0.02125257153264954,0.035517014376200057,0.018498555959154204,0.058024892280527214,0.021304639474786523,0.041014394084339413,0.020096765567497163,0.046717518125203944,0.014188839533631432,0.078781044473851966,0.012383803773861772,0.068170984609158047,0.0096915856243713436,0.088064615356927084,0.011443781553562959,0.085103793062364291,0.011657542008014823,0.091400211181147328,0.017453389522021214,0.055495875248054619,0.013226531159319556,0.060411191423591755,0.012662330096730047,0.055090732320580413,0.016474696281871006,0.061650924654202958,0.019642208355598701,0.044477244259580023
48.768000000000001,0.013275595812721981,0.053461242861532629,0.021165853536911215,0.033512480469124806,0.020628912797450612,0.031112529251812883,0.02003456411639128,0.038492881806969408,0.018891631345137778,0.050302771566457904,0.020995868374181416,0.033535188211927795,0.018104121890591851,0.048087344804581073,0.020152494817997885,0.03992712471349609,0.021366762753431506,0.03857261865546531,0.017510865313189735,0.050707154523308283,0.011706958131421438,0.085463750455849988,0.019381818580653253,0.038351775360639419,0.018727981244754666,0.049016011694341666,0.020295712262106132,0.03357337628487949,0.0094635675224960178,0.087860456149434649,0.0093636191649805797,0.085687300541996012,0.020157951256367046,0.040220696282029761,0.018396561606946291,0.04717977416163413,0.021499921870738299,0.038705456352208789,0.020847934866109908,0.033218963682833669,0.018687379033383907,0.049358332045326803,0.0094054577658814961,0.087344914451511269,0.019233584968948721,0.041828847180760277,0.016458478451799152,0.060497571629182068,0.018395692450715064,0.051740481188974764,0.017644965980592647,0.052773428354607611,0.0097419422501837521,0.089288549145693411,0.021189712617104783,0.035932722939464486,0.020339583448312784,0.034150924000087832,0.017990480859783851,0.055406499899724189,0.017885904031494319,0.051801438996570068,0.02123605253850163,0.035631413893701634,0.018668673328782553,0.047092301335558903,0.012390620552929619,0.056165754374256173,0.020702893274978783,0.030960544651771057,0.0096905596274426374,0.088177570281878503,0.020719381836117701,0.034294657100276522,0.021286663466905765,0.037611565426613112,0.018705020268998434,0.04739357233916771,0.021526904463302354,0.036578867879376691,0.020446986392247443,0.034652603786484076,0.014444594130945171,0.070852231623608736,0.012496024690919216,0.054107984711608055,0.0097770399459933908,0.089239610940835851,0.011583461365593196,0.082921505568131104,0.01194134209562785,0.08539244732064559,0.017560905896615311,0.049575882388426085,0.013519207834503531,0.06640501722499817,0.012761259704147888,0.056056958608138356,0.016547959670755862,0.058395058833525387,0.019863831405808309,0.03822001439835649
54.864000000000004,0.013256733275921612,0.060386847099477663,0.020995671318112162,0.041155672395329607,0.020527953945995374,0.041981926021452246,0.020105464308725698,0.046812107030895798,0.018879138088871861,0.045679603378424749,0.021217088049718974,0.037748233726531237,0.018133547508608919,0.055092184760747613,0.01992847693130953,0.046299287392299299,0.021528410724771675,0.045435708766434525,0.017463987152203524,0.055798942685564901,0.011648979389253456,0.085840202884267205,0.019174995736497315,0.052522397596609254,0.018642498073981165,0.052244907102464551,0.020343635909471153,0.039576986753040645,0.0095533159144273218,0.087066531839844905,0.0094410845089933602,0.088753782567138603,0.02028548332771242,0.0482518975496374,0.0182717490234315,0.056195615399508132,0.021348063783553414,0.036007331776943284,0.020613055724525486,0.038632485366847533,0.018651965184103645,0.0475821505459584,0.0093064959170149966,0.08698558406448835,0.019235388052748045,0.046939295304750862,0.016364792256459624,0.062247108320379732,0.018541127819269893,0.053616801574203073,0.01744438115319177,0.055527528214915703,0.0098290596073688802,0.086903298663274869,0.020942982845114543,0.03936518326232484,0.020386366971424954,0.035781064121282756,0.017545531298764124,0.059827526588157411,0.017890142751096717,0.057635047999213887,0.021320908696146851,0.042428309241684142,0.018770189628231227,0.053545517662595396,0.012435607112834434,0.054576889408033645,0.020603266251271096,0.041003512353186791,0.0095647030751054383,0.087565992030515086,0.02070818831939045,0.040950004340890432,0.020939146238786645,0.036733149789739704,0.01863128349143383,0.054004106576504209,0.021504480755836733,0.042990337712760299,0.02044483894453521,0.03337243545160113,0.014522606107584816,0.072123245400298783,0.012619969508002794,0.058408360168590995,0.0095544991741801505,0.091428840819447244,0.011512177040767997,0.083329816083714287,0.012035226320482564,0.081696542526100493,0.017545936099716698,0.058230467293847808,0.013594506371901413,0.076071501926608193,0.012616685907233837,0.056936164322208611,0.016600526181919421,0.067889972195301712,0.01990845046084742,0.044200799745995965
