Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.6854738025228377,0.699343537176,0.0138697346528,L1,0.527010270511,0.520444071106,-0.00656619940473,,
F1,0.6343374083012607,0.640314540476,0.0059771321747,K1,0.632779636718,0.639317093106,0.00653745638759,,
N2,0.5415235124394981,0.544267359404,0.00274384696534,J1,0.686277118879,0.698254137626,0.0119770187473,,
K2,1.147192025190329,1.14756371551,0.000371690318789,H1,0.677605084256,0.684269076215,0.00666399195857,,
H2,1.193963558115904,1.18458189988,-0.00938165823996,G1,0.686277118879,0.698254137626,0.0119770187473,,
H3,1.062317573430107,1.06352243207,0.00120485864135,F1,0.632779636718,0.639317093106,0.00653745638759,,
F3,1.059745315008901,1.05651899178,-0.0032263232251,E1,0.527010270511,0.520444071106,-0.00656619940473,,
B3,0.5543580623478966,0.544267359404,-0.0100907029437,N2,0.547067018386,0.54341952914,-0.00364748924625,,
P4,0.7323044855492811,0.75036860212,0.018064116571,M2,0.740424266001,0.749199718483,0.00877545248211,,
N4,1.048796083591328,1.06052095766,0.0117248740729,K2,1.1383747871,1.1457761028,0.00740131570017,,
H4,1.252606355491208,1.23160499895,-0.0210013565438,J2,0.891481183279,0.903035394012,0.0115542107326,,
L5,1.261646795559479,1.25261531981,-0.00903147575442,H2,1.18669927264,1.18273662225,-0.00396265039467,,
G5,1.243397379775191,1.22560205013,-0.0177953296507,G2,0.891481183279,0.903035394012,0.0115542107326,,
E5,1.276454401014451,1.25261531981,-0.0238390812044,F2,1.1383747871,1.1457761028,0.00740131570017,,
C5,1.236905920924104,1.22860352454,-0.00830239638226,D2,0.740424266001,0.749199718483,0.00877545248211,,
R6,0.631893291618465,0.640314540476,0.0084212488577,C2,0.547067018386,0.54341952914,-0.00364748924625,,
N6,1.049164239920309,1.05651899178,0.0073547518649,P3,0.547067018386,0.54341952914,-0.00364748924625,,
K6,1.240545075074048,1.22360106719,-0.0169440078797,N3,0.7757049525,0.767180511727,-0.0085244407733,,
H6,1.225135127284305,1.21559713543,-0.00953799184567,M3,1.05078241554,1.05886893546,0.00808651991613,,
B6,1.131645182211584,1.14756371551,0.0159185332988,L3,1.23173367708,1.2266896724,-0.00504400468366,,
M7,1.083685838656586,1.08053078705,-0.00315505160726,K3,1.05357131093,1.05487320362,0.00130189269422,,
J7,1.235110225450593,1.21259566103,-0.0225145644241,J3,1.22933062305,1.23268327014,0.00335264709421,,
F7,1.060612528641481,1.06752439795,0.00691186930933,H3,1.05836187666,1.06186573433,0.00350385767006,,
C7,1.235452534553646,1.23460647335,-0.000846061195296,G3,1.22933062305,1.23268327014,0.00335264709421,,
R8,0.6695171665286125,0.685336656603,0.0158194900739,F3,1.05357131093,1.05487320362,0.00130189269422,,
N8,1.062500517962463,1.06352243207,0.00102191411135,E3,1.23173367708,1.2266896724,-0.00504400468366,,
L8,1.068283587096653,1.0725268553,0.00424326819679,D3,1.05078241554,1.05886893546,0.00808651991613,,
J8,1.051938861772543,1.04651407709,-0.00542478468003,C3,0.7757049525,0.767180511727,-0.0085244407733,,
F8,1.225394089883032,1.21559713543,-0.00979695444567,B3,0.547067018386,0.54341952914,-0.00364748924625,,
D8,1.236729869323776,1.23160499895,-0.00512487037378,P4,0.740424266001,0.749199718483,0.00877545248211,,
C8,1.060547796311349,1.06352243207,0.00297463576135,N4,1.05078241554,1.05886893546,0.00808651991613,,
