Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,H04,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,L13,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
0.0,0.0064818695464226826,0.051343496131221869,0.0083886023159572519,0.37227879772003303,0.0093775543971703918,0.19329884102255032,0.0085849912218675401,0.20114878000618466,0.007820734232021502,0.22538581772348393,0.0089277116671334124,0.24068939487423371,0.0075674705294624363,0.32908377955217183,0.0096956155491880504,0.1617432161410558,0.0094556223636737755,0.210761392574667,0.0079581040077702121,0.29845698615352334,0.0046840283314409812,0.33658455156964162,0.0087405161336165764,0.33824141983751599,0.0057274840704270961,0.63340566994005665,0.008205174363206745,0.36757895425523573,0.0091200622666992425,0.23856976828693072,0.010251509701413652,0.30372734073935709,0.0041102008628350869,0.19938837075751698,0.0040557211006325552,0.20240316756120372,0.0091514194175628515,0.2972660009211599,0.0082827597758239214,0.16164537200827017,0.0094697719838682283,0.23468810104464846,0.0077357167420995434,0.33062425645172311,0.0077446260251339228,0.30761197311110849,0.0037142403664111256,0.33521649116983365,0.0078241151353469554,0.25226989498582741,0.0058268260714632704,0.56109029918896847,0.0072140351473668337,0.36289816605959369,0.0080429529988168443,0.23718894920000955,0.0049587421172956675,-0.019894983198688383,0.0081177925145153752,0.20972110639421299,0.0093073242300843843,0.37800952059087811,0.0090503328174263448,0.21148152007125032,0.0057029536079086472,0.66711037094612979,0.0054717995549198699,0.72757548676076411,0.0091662360289907017,0.29824104460886375,0.007081720764636844,0.39711849334575489,0.0060449460319582119,-0.017817170425010995,0.0088563203430559369,0.33697950509078595,0.0081123250946041094,0.020278620556915088,0.0048072757664103811,-0.0020110870426973092,0.0090595128563596954,0.29194564041470045,0.0094536408907425953,0.027733327730977045,0.0084402097959324039,0.30566145375266485,0.0091563988391288025,0.12651396775965149,0.0078407392138895911,0.39576663277844321,0.010670606293624124,0.24280295258820578,0.0058560062960503487,0.27817536691258626,0.0061618199508438505,0.25869313029326885,0.0039813136808647598,0.31289507050588816,0.0049028323776742575,0.25832115076719453,0.0052193940511371861,0.2959255476513602,0.0080540476333766878,0.29410662109574265,0.0056959491217562479,0.25461357483659103,0.0053406609980467621,0.31651160782553561,0.0067026485384104372,0.30186471912642354,0.008902378388833591,0.30361836928303265,0.002648216158949029,0.70494939785745003
6.0960000000000001,0.0066395640985306842,0.2490753589718234,0.011912768404952933,0.29196365270996255,0.011095019081347959,0.23502425523085188,0.010251504612721245,0.25380206847669873,0.0093622504315367325,0.29785134637804678,0.010850418759113929,0.27354400495553627,0.010080695069116023,0.26070152789434275,0.011062875501465211,0.25756636444260467,0.011262267102104935,0.28397580547100015,0.010868274874809236,0.25263994821237684,0.0063852630327422217,0.28046900702502464,0.012243684847839229,0.27679111928469957,0.008292992397578712,0.35336247524363623,0.011494902690243412,0.28561604963514581,0.011159610013489628,0.2609718687530726,0.013647566936932413,0.24652117942123536,0.0047853480633072796,0.26831834647737723,0.004734889537711227,0.28120995556969686,0.011729727132985417,0.24820200323412123,0.0094909308102674762,0.25167486880302048,0.011499856908673165,0.29885096118222376,0.010666754492569252,0.27314796977074296,0.0099098780834338627,0.27978500993810052,0.0050283682867226431,0.28072445615987496,0.009542900480091987,0.25915743698402793,0.0076858427386452648,0.30096560167759967,0.0097750931666327132,0.27681363749890175,0.0097464010943676335,0.2582945185802995,0.004573366821458264,0.2693404027871098,0.0096234045194446526,0.33201547669324505,0.013787560482423732,0.30278141407446496,0.010826922390828383,0.25734895977762928,0.0084720755542039509,0.37306304823638414,0.0085441792052933733,0.40321141516257886,0.01173908589149329,0.25619656459519657,0.010436377920015949,0.31183149228658519,0.005707379467523332,0.28861469450758193,0.012056167879748872,0.26777462794756657,0.0082944505138382862,0.32729851800802817,0.0046351440505116095,0.2966501964703061,0.01201345370196665,0.20515758044139992,0.0097789654619967244,0.30656696525536792,0.01081483797748691,0.27700907485818421,0.010276835540475792,0.25372884861288258,0.011404264219343348,0.30036891493050316,0.013710293390256638,0.18682428942743487,0.007429916584185849,0.22602232396645866,0.0077556984986654675,0.19739151075093223,0.0051931328018695261,0.22572913936703981,0.0059675303504657436,0.28756343790437755,0.0066060987424744096,0.26520810696255159,0.010218537644926902,0.27206271541472593,0.0069397890570917038,0.25830520703307486,0.0071283538875736383,0.22399634631087345,0.0085969259403874451,0.24395273553339539,0.01148486914286837,0.25000890049755464,0.0040929165389575065,0.40592812662459932
12.192,0.0080209715589476642,0.24849115891608597,0.014831627465968488,0.20819372897138499,0.013612798320399173,0.21248003331043294,0.012676235453857614,0.22922165625239974,0.012163769929435742,0.2672835044017936,0.01385721652641253,0.24426201112888102,0.012408640914142469,0.20063487940265942,0.014014938050961111,0.2430495610113276,0.014551043949101018,0.25814090366605308,0.012748009730624277,0.18323858155355185,0.0077639017268322612,0.20901029699641546,0.014881138057045844,0.19098812687359865,0.010842586070651361,0.23852833897945644,0.014327536946945251,0.19672793974669608,0.01405930542707623,0.22985634989995599,0.01643655578224314,0.18113905179036022,0.0059566634361481324,0.25076020039065661,0.0059722102126585457,0.26203972231984579,0.014609808882755005,0.20887435289049366,0.011700788959158891,0.23044221335580181,0.015040605635444602,0.26621185537383851,0.012972790217083098,0.1935493645293325,0.012654491250889221,0.23766848319917341,0.0061413520729345049,0.21679065320286875,0.012011798774110766,0.2241229914446646,0.0096110102610998237,0.20968781320156224,0.012308871235388348,0.2179992880451784,0.012179687069322554,0.22764136864595649,0.005585999129777198,0.28190155515054155,0.012862220152392217,0.29658979434340998,0.016754561383752184,0.18887156039663386,0.013532586703911229,0.22780430728589884,0.011343229822458001,0.25467862829102383,0.011789292084710721,0.27486460420743059,0.014745159821258619,0.21666790346054471,0.01290371653676828,0.2085764522644073,0.0071644816094476229,0.29642291592247633,0.014890248138695109,0.20112018468936374,0.010988745006481244,0.31768024807659606,0.0058957436543840289,0.30784216289626187,0.013693109160585916,0.21211981983876102,0.01276177500806143,0.30219780576750072,0.013831357820540758,0.23621957046996048,0.012690112648643736,0.24802426269672681,0.014180727041223353,0.2077170942611426,0.015389836694374416,0.19242474858967412,0.0087693537924537091,0.1912933519053403,0.0087168908921813493,0.19893218163643775,0.0060073053424664962,0.26055560747809697,0.0076227680383956472,0.25675766772042352,0.0082125895858017432,0.22245281145371326,0.013017323588201216,0.23461716440721128,0.0086385904005222766,0.22774292941256605,0.0081457348760905143,0.23875960935164756,0.010559831671183125,0.20482789870863802,0.014309479070676272,0.20853314652774815,0.0056034913846140086,0.28823244596641762
18.288,0.0099365338612228144,0.20195264394287976,0.017327375801393527,0.15290530714233347,0.016399754245754287,0.17606277240828136,0.015544074503000174,0.19138868920325641,0.014607449288027359,0.17500769646310818,0.01649704266529942,0.16733479259196962,0.014325782351085054,0.15613375949016922,0.016289497362209443,0.15650042762006922,0.01732418740170228,0.16548322428801962,0.014320581396183958,0.14339311158173318,0.0088987410307342502,0.15633798427368464,0.017347777034169638,0.14978062118115962,0.01344787564817667,0.20238636668209409,0.016128051317225042,0.18285736856238952,0.016838121643882972,0.1709163026299261,0.018757407800334268,0.11918877720984683,0.0070577144021372043,0.18463440314418095,0.0071036387355948513,0.18798674452977443,0.017258542350356107,0.16152498913238691,0.014424262039957687,0.19379501549748884,0.018015942419083407,0.16728896852552572,0.014785863363890818,0.14635177221139881,0.014878217395830074,0.16076912355677031,0.0070125199612512366,0.17803855487622286,0.013864890145417086,0.15528013086116557,0.011282387026425684,0.1698116774112006,0.014373522585764095,0.15821484174511083,0.014409590255467135,0.16455148519210616,0.0069028762078798571,0.21532529408966625,0.015680883823906824,0.18345386745427253,0.018872543838988509,0.11749401770167976,0.01601247139551723,0.16884114945098927,0.013817677784830206,0.19025633919644017,0.014360773288020419,0.1898346761170597,0.017391969910534797,0.16199453097200048,0.01469153774295646,0.13553523584614918,0.008833892371977738,0.20081234468667544,0.017411391394340843,0.15379543769027854,0.013621265279727795,0.19375302377736686,0.0071693266714248282,0.19862758658806759,0.016342306779126708,0.20620185507489194,0.0156864652514874,0.1864448155044047,0.016468813853894662,0.16871757885270894,0.01583727229075118,0.20591365557822763,0.016320356150131405,0.1419749953745173,0.018032841672516883,0.18561833930031582,0.010045909689558345,0.16375026097125422,0.010207333780935184,0.19386392164056679,0.0074201304302850832,0.25590490381665459,0.0088610093116714608,0.16656140397858096,0.0095417476147808093,0.15859966950569548,0.015048179555120717,0.15085902609406646,0.010079612409203263,0.16126118972355427,0.0098412797665388616,0.22847220543490504,0.012446621606323543,0.1685907062120772,0.016986268149079688,0.16603422238746168,0.0068574470569239205,0.21973719540161829
24.384,0.011254772269507373,0.14602606602528134,0.01939033113865913,0.10799210404951268,0.018629153299556323,0.12725580154240548,0.017574588734827212,0.12658206854694623,0.016189679291337647,0.11114545627509004,0.018336623652498402,0.108912410074621,0.016319177954998178,0.13636783812140443,0.017880406946370594,0.11096301716188993,0.019277146792657022,0.10623781530845969,0.015900730409422435,0.12577115170011516,0.0099153226336080313,0.12801111258649367,0.019327618452104567,0.1084615658847236,0.01538953137657798,0.14021410246079291,0.018837165750252179,0.18029872162515387,0.019087783990102834,0.12277027057174041,0.019482552393491011,0.11174796095107689,0.0077340714009262882,0.13630859904693271,0.0079119009429941042,0.14324646425473983,0.019417444099372804,0.11682050942534301,0.016327975075393023,0.1310801783536906,0.019889903785287308,0.10141595032739335,0.016759085213055039,0.13263685685045642,0.016325942696681483,0.10288696654491462,0.0079296101605157189,0.16053612847497936,0.015246903119100609,0.11838317027103387,0.013026882746266059,0.15171190135864321,0.015923124359099716,0.11132846676607713,0.016122229091373279,0.11845375001654367,0.007959556602241076,0.17154624850911152,0.017682333421797553,0.1224858080149247,0.020629074134784531,0.084950327910601475,0.018452169792035324,0.14123204848210844,0.015780690300773465,0.13569524505107491,0.015825036598408008,0.11326179761726657,0.019515215373887607,0.10433679563454884,0.016341085870896135,0.11331348581475244,0.010009494158236027,0.14119074549547947,0.01951616782550045,0.10964177690735859,0.015341493010610259,0.12796073171331812,0.0080335567682449423,0.14641994392526628,0.018491970134550201,0.1186702012084857,0.017758059846925297,0.12618640089074928,0.018381316041830877,0.11205216804899742,0.017999812843435992,0.13276302328255699,0.018071007645660719,0.10569176506102808,0.020153812720622163,0.10749567925465406,0.011287038203709755,0.14229579975244142,0.011362187979590425,0.13137298199069003,0.0085391593696906593,0.16285326354325116,0.0098192416954434609,0.12284328626782626,0.010459702536839663,0.11756024599649041,0.01668902601079994,0.11165130985238632,0.011244397316360052,0.13145325499964999,0.011204029505645299,0.14426147293566713,0.014096778865087317,0.13329781190251458,0.019101955246648001,0.11256441507874643,0.0077214536275214737,0.15298302423369639
30.48,0.012277965305794194,0.10291657393478797,0.020433610382057987,0.083588479470450325,0.020215940897447989,0.086490338889808616,0.019149113777663068,0.088594286384467105,0.017655772503827057,0.095588351005183494,0.019851881966976029,0.08301101891105063,0.017702311389922714,0.094686034983962081,0.019565050028711378,0.095365629457903098,0.02064220255154969,0.078736841893655082,0.017750113931789178,0.11664557116225586,0.010710342133702732,0.10869053351902454,0.020664221667778402,0.072816839364827621,0.016701162243350783,0.094068348491608028,0.021006321505346093,0.10172091974866984,0.020648126175676632,0.083336959821785697,0.021133453090760972,0.11840676839923192,0.0083584214302827795,0.12713144013238142,0.00857749152098841,0.11918500725482302,0.020848324077094357,0.072824009248531066,0.017891014598382195,0.099477672022172142,0.021564461475638574,0.082017133137272005,0.018250217705024094,0.092261598247366725,0.017654992248576962,0.08903407833823361,0.0085909579742770702,0.12016004539021116,0.016668086578371068,0.11007481180662373,0.014343538246410341,0.11409349222377979,0.017322875582376097,0.093721572305582923,0.017527561084856057,0.093428512190158394,0.0087166025001808329,0.12489833972242172,0.019043630683023925,0.084922826184517713,0.021180732106691001,0.078826417916713354,0.020167657485358058,0.095398623661051327,0.017436073722135195,0.10611343573864213,0.016982745503787228,0.094025353990582552,0.02021075033857089,0.10333123372205621,0.017678119396123772,0.089945177786020916,0.010957421327421935,0.11900898298873543,0.020585876203121727,0.082528455828175459,0.016929617079041583,0.10613395288464723,0.0086293884619562996,0.11906441731220536,0.019648422373572196,0.06693163436811396,0.019183577398942834,0.087922637754445337,0.020054362935119953,0.090858787187200321,0.019793362355984723,0.099606414040652916,0.019399924484673699,0.075226771238434229,0.021270275325811907,0.059553245539980537,0.012812676173983186,0.1384179538094662,0.011974446059323048,0.081410896612845909,0.0091050621325587215,0.1089579112313961,0.010489077836411146,0.10479304648336045,0.01119001035093741,0.10708779426810083,0.017926583436821641,0.085782670131914221,0.012135026998237689,0.098141410816684593,0.011909378195880749,0.087000993863613638,0.015232340504137437,0.09543964120375166,0.020190508337353051,0.083283172696384702,0.0083264126112111321,0.12381305730245029
36.576000000000001,0.01301709058906407,0.085651058802703933,0.021723539955788348,0.078247673211489246,0.021283003592392703,0.05713556900460743,0.020265452389067073,0.065809100850841795,0.018846720733925185,0.075530355013584974,0.020949905339298025,0.057853535443344165,0.018795346149573133,0.072225615801421353,0.021371447867475041,0.087545833151533747,0.021858678737655356,0.06427510815684076,0.018837420491773511,0.076173647950841056,0.011308684975202005,0.096749255530180836,0.021603700864110936,0.052962506433388352,0.017925250101048305,0.083337022963413734,0.022059233538454771,0.051715845702043031,0.021779233064163728,0.059188205198113741,0.022597673233240436,0.062414987383261775,0.0089176734761716447,0.11019675730927736,0.0090663280616511046,0.10074161619866531,0.021861423790350599,0.051574493445821434,0.019030217044425295,0.073211443973966894,0.022834823061780099,0.062305325829362344,0.019475650032191382,0.07055304878713016,0.018739011150337596,0.07113866675037675,0.009122253532294556,0.10286932815842456,0.018332422286479643,0.10217012707392582,0.01542280303259958,0.090999166932731718,0.018419174096439606,0.071910863808133302,0.018647585400489806,0.07270418861449722,0.0092997363458940524,0.10617352877583294,0.020195841347395715,0.068976371734503883,0.022414499417928547,0.08532962277476458,0.021515007797949775,0.069947191753995733,0.018613137524571621,0.075589420405592328,0.018180307680323464,0.081261120671380443,0.021790107554606516,0.1093937696868847,0.01872170753646081,0.068961044643888428,0.011654982890022481,0.087480256642870513,0.021841141382466657,0.074371679077700217,0.018178026802164422,0.07950422922176402,0.0091805541812375168,0.10730380758774349,0.020707510639138556,0.061791810806850971,0.020481904753109199,0.074623697091497049,0.021380256699115967,0.068341337306827218,0.021109597627172409,0.068064476966676141,0.020432740813527521,0.061129683706164048,0.022325444306157811,0.050487530105339413,0.013717705150879516,0.10351914106283323,0.01255497685626758,0.067226655263572285,0.0096301660254286062,0.10187037544774641,0.010999800563705619,0.094221741470921508,0.011749293603175434,0.079162845972431478,0.018915286606481823,0.066769678600981958,0.012934085073433525,0.087520283093730791,0.012542643069925238,0.070225411731216617,0.016077935767406501,0.0735664537882805,0.021465323744879323,0.07736005935313571,0.008866107737342933,0.10898366616122891
42.671999999999997,0.013593691449046428,0.081704952618340682,0.022845048402566577,0.054892446673050162,0.022182463955853087,0.044453825718411347,0.021052628783525713,0.046254535361102772,0.019659035320160119,0.052313422205890352,0.021805379609086444,0.045585260847001152,0.019564083772213997,0.051314811331514172,0.022371824788890993,0.051908586992444224,0.022946850899963889,0.054269415134212677,0.01961023668461951,0.053077646743997828,0.011705639998072314,0.091326825365285316,0.02220468572049589,0.028346475688937642,0.018917351174993505,0.066733389257742831,0.0229499506074167,0.046739312092844057,0.02252378137692845,0.038297860805788342,0.023171828990356878,0.035387455764983908,0.0093587509249961603,0.09648251348095907,0.0094309607858000018,0.093926063573489926,0.022494094031286441,0.03569173408457095,0.019842721572599236,0.05177304854271151,0.02368698607084066,0.045093510624995711,0.020342110826870381,0.055027915736748,0.019607799467042508,0.054421996778011843,0.0094806461489154933,0.094822119039452119,0.019310886897127861,0.067435568874709667,0.016193707192160438,0.071508637091137278,0.019245443370119426,0.057081286904606697,0.019473907848962867,0.053314067178731793,0.0097187004746347293,0.090070706768350231,0.02115640284042784,0.052567830101498333,0.023593486446831482,0.053767532410506511,0.022512469475132739,0.048343434392272878,0.019430035474588204,0.05270160723375273,0.01944444714734862,0.071419014364994024,0.023255183900601117,0.064716388834964944,0.019418296988765595,0.048501529135207104,0.012229720191816833,0.069134534744248591,0.022916232117899844,0.052611896175094708,0.019097007174329755,0.061053276996815641,0.0097210677786146241,0.095967637323436425,0.021353774439898259,0.040096285420154011,0.021613788743086948,0.059326200546202017,0.022390338569821793,0.048652154618930847,0.022063177123826511,0.046830375966913841,0.02117678601100122,0.044450507798820448,0.023029051281184584,0.040031999522133793,0.014366117388923372,0.080440648087757471,0.012920569893060537,0.069378355414353374,0.0099835608190998147,0.086478192197619069,0.011431806346860874,0.090193688719084508,0.012171177439916978,0.061596791578386864,0.019683412296414377,0.050573299523595336,0.013599915506676653,0.086295350282420011,0.012940362905860418,0.070309597973252744,0.016641209678146321,0.060873422879008765,0.022582360010465621,0.05117994866362064,0.0093219893249611267,0.099113880303798918
48.768000000000001,0.014010011422713478,0.07117799342551101,0.02337812593344555,0.035956734631224951,0.022914080962255313,0.040891295413325035,0.021635738628696392,0.034012501582058055,0.020163180050396166,0.038039050120403005,0.022369531105119189,0.032174162753887313,0.020080281730783228,0.038023355412557192,0.023028724938297697,0.037666396764948325,0.023560767496076752,0.038856950609109119,0.020118201310581042,0.039209275598070956,0.011919544648605271,0.065691842570866771,0.022374267558982121,0.068013613062063813,0.019619081380575009,0.047770296902503638,0.023428059303308692,0.035229843552390616,0.022971986862778446,0.031807460329415935,0.023481514745061997,0.033073886765183462,0.0096368858973427535,0.0924176795004234,0.0096685107033796409,0.088921079310763956,0.022888082974768874,0.024324570876632826,0.020353431930683084,0.038542186776428518,0.02413658568819517,0.031197441784034146,0.020745378329597226,0.038364744378758593,0.020101978100923245,0.038884319362173327,0.0096656969563966629,0.087033443300291988,0.019981479781589373,0.047572238249881799,0.016703386779878922,0.057457717860057669,0.01978172003806327,0.042165239806829638,0.020020977884394952,0.039552413240799791,0.01004175711447893,0.080302821177256109,0.021705205105382312,0.033085026899637007,0.023925500872715982,0.030008932077821744,0.023139964708766732,0.036588726299181085,0.019942087771953443,0.039344370227901361,0.020135460094790999,0.04665430541701332,0.023776757739750933,0.034280925074869496,0.019867047282937991,0.036461898656042435,0.012664720677278826,0.063123136298640081,0.023359887984395564,0.033817234779356636,0.019696926670640415,0.044866008912381357,0.010077067461724735,0.081909980888268535,0.021620752723945525,0.027441222336325163,0.022299923079915539,0.036618118177905924,0.023027649161960775,0.038279260834332161,0.022887410060827621,0.044362110206421723,0.021585700501522653,0.028104975535281834,0.023345226321127111,0.035334820027417099,0.014832556618567879,0.069916024411844108,0.013105328749517149,0.073764862808913687,0.010208640237941461,0.076786044749332288,0.011710717909927343,0.084263055165398851,0.012449467877573677,0.057474357478110569,0.020035226196799472,0.034262344512310937,0.013998801260595823,0.069750272318783765,0.013099335167495106,0.073455364295831618,0.017009881128264619,0.054085479045535588,0.023114489696737881,0.034085049211122605,0.0097263109017648019,0.088897668542580521
54.864000000000004,0.01417893776656828,0.06260816417073993,0.023520856734403919,0.035024311244294865,0.023225599717083819,0.035088049753187064,0.02186762563157026,0.02789992656705954,0.020416976013933944,0.037742938315377943,0.022541483238646905,0.025005116556850674,0.02034930012918439,0.037020794383122058,0.023376928617684006,0.038847798606819167,0.023722651295227892,0.032532648153960377,0.020118340545888899,0.032464395105502142,0.011954580947091025,0.050196376166886061,0.020622920414535905,0.10581138749376758,0.019977270401781953,0.035199084614080785,0.023491878355840556,0.034733925172840262,0.023150176553817663,0.032423533692687634,0.023458909090054634,0.032430539694983912,0.0098035621733531496,0.077765123584714144,0.009732090632134139,0.0871244814330151,0.023028893172534745,0.02800276842261824,0.020512337324928871,0.036737529888017914,0.024302719163913217,0.033954473975638513,0.020732067841972426,0.041853221214105008,0.020311759780524023,0.033799240385432208,0.0097037626176116366,0.086562497900312993,0.020386459667005995,0.038828643153347879,0.016950460310412297,0.054491402808307478,0.020012920844956074,0.033688476713963106,0.020227167904126337,0.035214279900502535,0.010253007043893658,0.077792258578966614,0.021874001856719418,0.028720600058104048,0.02379980133542637,0.029438203726691609,0.023472169148317422,0.035647571437268905,0.020245270877245321,0.034261569014693162,0.020414204279953978,0.034042070392452578,0.024014146314230923,0.030971944198926508,0.020035647140574767,0.033498477336002495,0.012887637148068391,0.056065589421916473,0.023404151613899516,0.034580705929454142,0.020079735532876404,0.034397481539423298,0.010223594763492761,0.076400703335560483,0.021411784321053146,0.025881616778364633,0.022597551479032321,0.024463453069075186,0.023343381557792638,0.034108711165805806,0.023285554332893931,0.036093326456243753,0.02166701766015466,0.025399532384546081,0.023060436030396734,0.026898008515699002,0.01492160643021548,0.062224679126561266,0.012884143316613771,0.063406758765485599,0.010260810146528625,0.07533848394947841,0.011813634972474042,0.084502711349654466,0.012497941856978834,0.05246141196687612,0.020030442588747581,0.029355007080178963,0.01415082691350064,0.06444604930266494,0.012974311707027444,0.059978152707999249,0.017111993193899607,0.051212298038822122,0.023297508731970416,0.034688524775153259,0.01004350505140633,0.080732242862275691
