Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,G05,uncertainty,F08,uncertainty,A11,uncertainty,R11,uncertainty,G12,uncertainty,L11,uncertainty,E11,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,D03,uncertainty,K06,uncertainty,E09,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,M07,uncertainty,H04,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J07,uncertainty
0.0,0.0090542763900181063,0.29969013093652147,0.0093461585916781321,0.29824875599494816,0.0091233301817531219,0.29551358366185321,0.0090724799955364133,0.22724966039523523,0.0082695756241601432,0.28966502060457,0.0078656173001236552,0.25324486406251667,0.0090259318309883485,0.2644068326015247,0.0090323232219876818,0.33588691271986365,0.0099872112138143006,0.092225452868152896,0.0046386089024296204,0.41896084958072755,0.011334607435266692,0.20329382879349842,0.010151401062402327,0.18137099781189511,0.0091447554529492363,0.23441418141612075,0.0037480250014638107,0.22603019588395309,0.0036468425802933082,0.36094632203663168,0.0088119516421540055,0.24996986963641585,0.010050248860496169,0.26913602920776902,0.0086436469065454841,0.26109610332813649,0.0091181247504609313,0.1194278100651594,0.0042610334144795132,0.28943616366818486,0.0081521037928074993,0.26870912332849084,0.0082885564930957022,0.14636069758151823,0.0097165919423391686,0.24808747643953544,0.0038801362656847274,0.30418298073100392,0.0094917016370938377,-0.0072810856024601595,0.0086900416743030257,0.2012321463479064,0.0098730680036826345,0.11246898345723089,0.0095039386935764133,0.26930978558439728,0.0089454929074818425,0.47283275958622711,0.010190865939132883,-0.035271298293993822,0.0086623517052698117,0.26060968802991474,0.0058546297117883037,0.38129361887327928,0.0097935505093688213,0.24595566614514655,0.0089502402834433642,0.27136679319123502,0.0036232802011357981,0.36070925703650802,0.0090215486139168348,0.095151655528401352,0.0083735745049107729,0.24801083445215438,0.0095689457756467956,0.12835371063616718,0.008903037261994276,0.25736818451704147,0.0086066328034596126,0.30436875767036481,0.0086227443941706734,0.2759291756264714,0.010203446758771205,0.035571046933855682,0.0072915349558506917,0.35074326881474061,0.0058308219681835654,0.38343862907226528,0.0039215470998313785,0.11782030834890533,0.0050932883948581944,0.36828042249270532,0.0066770433645104571,0.33291566628994984,0.010001484766033505,0.022807135645226857,0.0060381815982509975,0.34905826072642809,0.010141031943535415,0.13602856637259622
6.0960000000000001,0.012271891676050856,0.26432857598342047,0.012803588424669811,0.26638109806435467,0.012347511541028039,0.2627874882877409,0.011110800342755885,0.22270128531495345,0.010646963911907155,0.24128086436111215,0.0098434649276059674,0.23672719231506087,0.012086680072855481,0.23589674761691257,0.012959720345862773,0.29135714323015255,0.011009158280631147,0.25706470171634715,0.0067308181376380524,0.32700989965237393,0.014019807758555118,0.19897164271120188,0.011892377684240117,0.23603956480066629,0.0111818308581838,0.22415003474614195,0.0044925184993803947,0.3023758823170648,0.0049974733992356728,0.28642679710963043,0.010933310935221464,0.24960037626159234,0.012679993791387493,0.24901125721708786,0.010819822400718096,0.27872574996277782,0.010246495838230446,0.20933968436770192,0.0053869495681210366,0.23849195604083936,0.010572313749390633,0.22004559946143074,0.0094901830682987808,0.27032630367148808,0.012065309882414174,0.21519574610921757,0.0049403136057660771,0.27217608930672699,0.0096266641169190613,0.23668015093464387,0.010445693277272428,0.22939748333202983,0.011027203152584125,0.26452457098451998,0.01256964801128853,0.24695549130934027,0.011098559865583318,0.24659739370445785,0.010186047590231716,0.29895655431337548,0.010912770438843342,0.23443485064811567,0.0079260643228856575,0.27205529964780673,0.012529173402109359,0.22866747537708459,0.012397662853516494,0.23082309111550875,0.0048569504954132118,0.2804709656081612,0.0099409828009230945,0.212854376446074,0.010396207543991641,0.25714875985449936,0.010888297634163518,0.18974026503930777,0.011153751557314757,0.23187844843412311,0.011706531604919947,0.26399498274480709,0.011699701577274582,0.24697258030305894,0.010773487849224767,0.23368391281632939,0.0098786808372354398,0.26424636255286105,0.0081449485197958686,0.2823157365248456,0.0042920105163012064,0.31552255021425779,0.0076322890666736349,0.31537703953116319,0.0088281980491644752,0.2427301563751264,0.0104219865206407,0.25342211435356232,0.0084709108068965113,0.27177835159332009,0.011437008116471028,0.21323340905221691
12.192,0.014790115627650832,0.18954336326175364,0.01529326173038989,0.18520957186431913,0.014835223590268565,0.18683119491041297,0.013502926114433784,0.20469388088894369,0.013124336313567608,0.21178950744211864,0.012091772432400037,0.21196828483530414,0.013896483880458693,0.18607970028447174,0.015605920108598452,0.19025116620786978,0.013812289009941831,0.25850356492855925,0.0086330374687570606,0.23271386907864366,0.01584478576396172,0.14070663099916444,0.014628842064786497,0.21654444822608962,0.013699093981913499,0.20849035786735517,0.0058152730421499321,0.27592442533312667,0.0062355069263215638,0.22694835713073541,0.013671585125064434,0.22789945672749876,0.015740768792713796,0.20696472421812562,0.013853686825964615,0.25229617595309894,0.012276169361894544,0.21017336164901257,0.0065589760681826299,0.20783445325089811,0.012423583470154417,0.2152648368288248,0.012087904200380464,0.26154892432537885,0.014466165139955287,0.1922792488492388,0.0062362851839178786,0.23915534575628628,0.011846038373007028,0.25716659647371071,0.012732873900840675,0.21406547269647083,0.013966444750620505,0.26366723713699747,0.014913758617280745,0.17782064154442012,0.013248295137686349,0.18303025410315241,0.013298114194826821,0.3161776794875133,0.013378294847075941,0.20889244528752143,0.010034376602976061,0.21797803038795455,0.014806128044627562,0.17382812240008788,0.013709940258082956,0.20027447845234692,0.0061449012494143758,0.23458576030591888,0.011929701438058387,0.22587942084502013,0.013044025661547599,0.23421964597187911,0.01273984277701619,0.18907188567986874,0.013684252428498959,0.20713170102344597,0.014173205429603748,0.20239729149261027,0.013668990196778441,0.19066846817089642,0.01318590720977351,0.24358928660766097,0.012130479694683107,0.20597314750215212,0.010143766329012325,0.20756712604464694,0.0056387538792584723,0.30549632816548011,0.0091101108680746012,0.19565047042650188,0.010723479993149394,0.19485954704713948,0.013051814292648203,0.26688226384414904,0.010165650769709938,0.1818948156782598,0.0137422752098206,0.21037497668284863
18.288,0.017028484603034889,0.13611548651631963,0.017506914808310795,0.12175391917343116,0.016778611066045907,0.12394239228004511,0.015427299453829087,0.14547393934729483,0.015093812257008735,0.14974252527985163,0.014416124708447289,0.18627842545929657,0.015796196851783767,0.15197951453226036,0.017461525407879395,0.11170961914231343,0.016411510722108533,0.16419726606222809,0.010153635699948574,0.161200635598577,0.017301182127041834,0.090541882250286129,0.016709890433372242,0.1308250639849792,0.015210594736761516,0.13034195924091355,0.0069820303524006314,0.19708799613671268,0.0071957552889164011,0.17121414042781605,0.015609276153877796,0.14678897149317827,0.017985931446116023,0.12807962280167162,0.016248531445892757,0.15729868447396747,0.01466636903478633,0.17706132996223031,0.0074020200975867282,0.15830885326152974,0.014767000860498012,0.19465131751983178,0.014483587089058891,0.18936501127810734,0.01640218299570766,0.13240741655216001,0.0072113067200873515,0.17359658099786218,0.014584522115159477,0.19584113011267199,0.014878739231819092,0.16182703530263792,0.016456796812264925,0.15797348570467004,0.017119645122143916,0.13327343102308187,0.015405259383323896,0.1604450511072352,0.016334288811596223,0.18626760519422964,0.01545491157322963,0.15393722248842723,0.011769545850642812,0.16860264133635314,0.016929621873472585,0.13070813935997161,0.015610571332811513,0.17499946715171666,0.0071459463081153122,0.17848640339267891,0.014527955550440364,0.2047423869228738,0.015186543674644646,0.15954031324089421,0.014872257161859543,0.16155001699348773,0.015559222632662463,0.15269524099207332,0.016320961970427622,0.14421698785497555,0.015655323152589717,0.15401657654743384,0.015714207795998844,0.17253271643503673,0.013759892591378223,0.15057597263477207,0.011776283610550869,0.16282603510151897,0.0067837924499121538,0.19708134201437691,0.010451422725623043,0.14573750173898709,0.012220086265825859,0.15163154762967887,0.015439032863585214,0.16358831516561678,0.011553048953668531,0.14593271313339551,0.015865336963487374,0.14977631227509788
24.384,0.019018553830119196,0.10686477367322157,0.018313341560134814,0.10576989160984304,0.018251449872874168,0.08526727943455277,0.016665368541688007,0.086606959537057659,0.01629054969205869,0.097466274847210821,0.016077928608277583,0.12838505945185852,0.017397376956744006,0.099901897902795148,0.018807541445620225,0.075021612303766569,0.017914924783039562,0.089086789695198634,0.011234879505330385,0.12925767052272841,0.017837254118396328,0.061513625138736885,0.018286968416287536,0.091037444718635119,0.01592602934338486,0.12166666165787207,0.0077218968899726154,0.14410655282578236,0.0077985434258282119,0.13934747980755094,0.017088946149340957,0.097888797477094988,0.019459071352708555,0.078978022630179195,0.017988771211748446,0.099630022744444505,0.016306447582774226,0.11066677880688007,0.0080263433436125724,0.1372571966631268,0.016856675001699895,0.12924195999252955,0.016205597780555085,0.12176776782097135,0.017741293222304798,0.078816710264059023,0.0078245604172734965,0.13785865029992089,0.016507914177570332,0.12641274478997314,0.016538801652572058,0.11047281662955866,0.018110022859770744,0.094869173498318735,0.018668730233009603,0.087067041877231008,0.016890728521970003,0.099113818609963586,0.018104803307196708,0.10200035575375521,0.01689959944267375,0.096948541863785015,0.012685770048040413,0.1322945654217578,0.018121250488376869,0.079633863819005626,0.017348685707216208,0.10394909782561594,0.0077782665102786187,0.13454815330100878,0.016408239571600189,0.12893294050327916,0.016447942327876022,0.088673601201628385,0.016532777813598229,0.1108059588105621,0.017034521900161453,0.1028692713278665,0.018261622933666385,0.10921957040710317,0.017213379938998814,0.099272920650698551,0.017632491447968506,0.11677394818868884,0.014860118305458657,0.11913609109388359,0.013097451972507185,0.13804881761401155,0.0075104962699312121,0.14392167117837315,0.011693581441246124,0.13653969652348316,0.013000483341266109,0.12047382048894641,0.016382584485861766,0.088769998558770241,0.01274503077481816,0.13297189873891196,0.016917329542813789,0.085039423511250364
30.48,0.020470058022355787,0.074059467862038361,0.019667752925686136,0.10347486253048353,0.019380763330484739,0.061839236667833801,0.017502578536391492,0.058729185298927802,0.017288986564707724,0.073552740300396088,0.017243001832212421,0.080050024224022742,0.018246405777997552,0.055124641896998325,0.019880116253058976,0.057953793206296435,0.01886312895158173,0.056856466991256988,0.012111907537261376,0.11693650630564636,0.018495202021179307,0.055234779445922602,0.019687649021867138,0.075209701977296539,0.017700333783611594,0.13197816508514953,0.0082404167090103717,0.13011265867660388,0.0083481015908439347,0.10088282354235845,0.018390028714339902,0.075748525237549977,0.020513682936962003,0.055203749594026928,0.019470973993547497,0.079166006524693799,0.017306584891189105,0.067062022054791781,0.0085877822294388364,0.098913737140264066,0.018099511435050505,0.075507495093755497,0.017462113552581919,0.07892414592514585,0.018576505771306918,0.051945217719967234,0.0083121111667733005,0.094594750595218977,0.017713434630362332,0.072848742829150909,0.017750993466961944,0.073159580212565037,0.01954898014427325,0.077014745678852511,0.01955454874073894,0.050387555660385795,0.017797960162321089,0.05761970493340704,0.019497947455053177,0.074773861824317042,0.017828390260530524,0.058561077226814494,0.013665041775356636,0.12558746214347261,0.019030735621594116,0.057019792774179096,0.018080835455002296,0.050459181635168111,0.0082281199007649981,0.12631423439788883,0.017526916865623694,0.06775404093008118,0.017263441301954948,0.058014270054629467,0.017775733670448612,0.073775872107162715,0.018570922948287966,0.085804380775536912,0.019633008354441626,0.074090001363478986,0.018176563695586612,0.060179328057165554,0.019013868332039812,0.075754505882964202,0.015825970779504608,0.097217699294659857,0.014114484304051945,0.11657414590649058,0.008057131887131825,0.13356749626226058,0.012518323352513284,0.11461917969605637,0.013783947021666517,0.11302631650255421,0.017005960200401529,0.055860911627964804,0.013640739837089853,0.11485636422151035,0.017876083898386963,0.065979502767458315
36.576000000000001,0.021418380620436599,0.047109539688413415,0.020948998754110965,0.059662453989354665,0.020205268559939253,0.045546057221315064,0.018010038206291889,0.04102260023454344,0.018051855014137193,0.051026319597904143,0.018238634879170004,0.061565249117812942,0.018772844950746097,0.038552015533017507,0.020703777549582605,0.044252109766912961,0.019382028333633994,0.035793348362264311,0.012805955596248638,0.10779619656568512,0.019011223817716295,0.038385466315912255,0.020567530547860591,0.04716753425471177,0.01892292844062432,0.066846489689892416,0.0086536118306353542,0.090166784531228866,0.0087796421654999027,0.069825247335220747,0.019159597184861044,0.04683314045488985,0.021289035485116254,0.040294157669222952,0.020444872471674765,0.051560689976757057,0.017946276813649707,0.0444070822896033,0.0089524184364054744,0.064454888375836003,0.018932494731018372,0.051316623826517756,0.018408625927359534,0.058040786919111728,0.019135105249002925,0.037972942932672164,0.0086958422424988687,0.066099334220387621,0.018533231551007681,0.05016295850800466,0.018639088311540843,0.054170750969979531,0.020541150434282021,0.052402001738977119,0.020169375078837481,0.036575134763233472,0.018468064490608942,0.0424914862586179,0.020681152899601291,0.06063387707888996,0.018530821669113864,0.044831305114351072,0.014558912970108882,0.10987154518130461,0.019734042726897206,0.040969684339579766,0.018548220869057667,0.034997368011870415,0.0085736879448891998,0.086174797800592964,0.018249487152881664,0.048276732103119627,0.017845469992262518,0.045676346907480909,0.018386224068425217,0.045668113270086401,0.019489760856879725,0.053495984141799825,0.020610588446952405,0.051256330493234463,0.018832346476052676,0.044927710454520514,0.019896982319392621,0.049650836871213737,0.016564087469694674,0.062789576224847363,0.014813799098718715,0.10538266932824911,0.0084694576295695177,0.088259833555896949,0.013014044990152254,0.10166544582764761,0.014499104302908928,0.10332978978683777,0.017580009385917323,0.068265723045110929,0.014283068543016466,0.10259833498837839,0.018560353347222766,0.043859327451201892
42.671999999999997,0.021995575623444837,0.031033814314019307,0.021473163567713373,0.029880519671345293,0.02075379349775228,0.03295727965559557,0.018373209029852261,0.033769854944880384,0.018511156191528644,0.034955310504785155,0.018887143227035975,0.044159274899380291,0.019003397150738944,0.028921323549756146,0.021274151844962241,0.03282286811387472,0.019813517295551111,0.029213666067124559,0.013266361812319714,0.10027086629327019,0.019023957398180445,0.024661692737578171,0.02104254012422848,0.029582247811956151,0.019260408750984531,0.029436305017940301,0.0090719392179715568,0.068130747094452077,0.0090660172191354867,0.061628758978776496,0.019581068483504025,0.032079380470895369,0.021751540715434715,0.030607314234205787,0.021217286364193552,0.041057871506952268,0.018416553543654596,0.036180788399341579,0.0092074220911727046,0.059733343210976869,0.019419203014422327,0.035367959181949266,0.019132657776361063,0.04433980151585875,0.019455431469026382,0.027687611833148783,0.0089989072524302143,0.062908239732928584,0.01903042088026655,0.039961395641416354,0.019246705664613197,0.039398701024358412,0.021220225564269082,0.03727071420538431,0.020557255661942751,0.026709688921864136,0.018911086950914948,0.034898870249686686,0.021483105594059995,0.040804767904339997,0.018955598182870809,0.03523423742356542,0.015131535571830603,0.10115775229975187,0.020037536412269442,0.025864291381457134,0.018868271599797214,0.029565377942570897,0.0089084866038336048,0.062860167407720338,0.018842399112133257,0.041346095951188169,0.01841436609574041,0.039888068952297233,0.018598664045057403,0.046473562184073273,0.019897877076733957,0.030396854465595018,0.021260678536544071,0.036420320751617052,0.019273917960762676,0.032257094948797166,0.020444048337273105,0.034173645352969323,0.017065748282350291,0.046141439504066573,0.015343469528639407,0.08039728466868766,0.0087550790484451878,0.060979507432798466,0.01341019972108597,0.098217809830503947,0.01492763268104742,0.095400639747451318,0.018797722708184302,0.083102977538427408,0.01473800333372256,0.096154738050694494,0.018906542110224141,0.030983642067095758
48.768000000000001,0.022213843121837135,0.020904202527114227,0.021807657602084581,0.020771685205526913,0.021101977964275164,0.023871633565869226,0.01858011149092775,0.032256530199659621,0.018712800881689359,0.024611452543487389,0.019278765124659272,0.029917849587781729,0.019109594738310587,0.031106416282576613,0.021575884785756051,0.021255741716784779,0.019991433314536917,0.025807003071225035,0.013478252916938369,0.09526693165393875,0.019044677621169875,0.035269995249304555,0.021243782472220585,0.018525894058347838,0.019453759382708612,0.024934859837901474,0.009384108137524081,0.062590101978922605,0.0092367049515084277,0.055869473585387422,0.019788073703138686,0.022080819933484055,0.022146950404271757,0.024761259569033398,0.021770908097710234,0.029471565968321439,0.018600007559255085,0.029474403114594303,0.0093661847092639371,0.055573777651436479,0.019810471892882049,0.027309436975975078,0.019571837386449391,0.031534937082283804,0.019634909344181359,0.025097958868872804,0.0091563284292963676,0.055421304298786778,0.019478516451853993,0.032994251040116641,0.019552404529851942,0.026747282712374299,0.021648056480106096,0.02450940642515443,0.020797854720542529,0.024341095420621885,0.019231921545912835,0.027666843948944902,0.022049362377614113,0.030030353257021605,0.019087643012418755,0.0280888946295294,0.015475837416655865,0.076443450169145888,0.020223445446520886,0.026860696090779922,0.018997351289965599,0.032676812567002958,0.0091542665817885144,0.059241437419177652,0.019167510225380515,0.032763548260433317,0.018785041100798459,0.031279372581159141,0.019363968408920757,0.054625745753301327,0.020182881766271431,0.02472145788017259,0.021652835363317496,0.02279439575127221,0.019540061561797842,0.027733048302430181,0.020772656978471058,0.023712409439481046,0.017383308770617688,0.041224911430131253,0.015632623603659898,0.064087590193146721,0.0090006692693174531,0.059902902905139666,0.013611970150145425,0.095610370546033954,0.015131423291459396,0.092349922813581745,0.019459418990037076,0.041472190721325686,0.015158770731456725,0.095179752991516056,0.019115909050064009,0.028270710295384353
54.864000000000004,0.022154170009022082,0.026379946076865342,0.021992161354522196,0.025425357843081201,0.021059838046322887,0.02094983360165149,0.018458005111025525,0.033841740709174194,0.018684152941517214,0.032504159182819528,0.019468903410340209,0.027733498723945177,0.018896816433136288,0.03612243965015257,0.02157708505345397,0.017047844571329008,0.019819866085375067,0.035383744534446364,0.013586929843288475,0.09546220203945395,0.018587320012557366,0.042603794902262002,0.021314467284876293,0.032734804015504146,0.019354718293094667,0.034841751295690865,0.009491189153126944,0.055102525378881037,0.0092697406359828725,0.053850825819381269,0.019836728061033315,0.031549062045836816,0.022092896628873582,0.02030505347530815,0.022013056918254854,0.02413019919532941,0.01872324628684403,0.033076305911607762,0.0093474286186823515,0.051473418546771482,0.019900663132292683,0.028885006199166053,0.01970916202133367,0.028101837776401132,0.019539478974350682,0.028401622854766283,0.0091773131289901375,0.054498456051828799,0.019618494671410473,0.031537240324404019,0.019708927733453452,0.029220965766859518,0.021847277163692714,0.025719385367148091,0.02065849642362607,0.02466136053879953,0.019285010221293926,0.033212023892568943,0.02238012759766296,0.026276589791383698,0.018969236702908836,0.036603126183578902,0.015587603839458923,0.059682521199029323,0.020056206327936074,0.026986304244592318,0.018739916504859729,0.03352147515774441,0.009205694736603388,0.054975313085021765,0.019432556013462901,0.028968392342999479,0.018796194074494409,0.029604937707565542,0.019757613909256788,0.036754180263408598,0.020230347362280583,0.03171905802723396,0.021779544519815338,0.025120663233218123,0.019389616820054141,0.025269189973563901,0.020915765909856332,0.027226569693278271,0.017428119624384061,0.036631175159149008,0.015758964754191064,0.060676048405976311,0.0091326278594794294,0.057492538491188412,0.013627573309461457,0.093705657905945205,0.015185634196617922,0.091574483859980765,0.019290670980417687,0.03125712587583606,0.015284548016530702,0.090937077698425739,0.019088226382947729,0.032222424187703026
