Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,H04,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,L13,uncertainty,C05,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
0.0,0.0040391290186663955,0.45497850620547287,0.0056414140186215878,0.45715141789396185,0.0060233658510374481,0.3125766955784402,0.0056144500208064781,0.46001284879880427,0.0046554152470961062,0.29909412193976592,0.0043156519514687816,0.62344003627756861,0.00023870308399311446,3.1891269963325963,0.0051028976258192683,0.4132135636371192,0.0053689075037273099,0.44271301717472894,0.0058533736759368016,0.078458462609836049,0.0036778844463248601,-0.03173303982721265,0.0057623390737952781,0.43707613295710157,0.0052380233535708493,0.35203926842810684,0.005543961809446084,0.53101693514519366,0.0055034471172904125,0.32031893655939558,0.006825698315870472,0.1612883758239636,0.0030130072159414295,0.13223319530444791,0.0025084352891746632,0.43323324650661732,0.0060392979505236154,0.31002526001809244,0.0049654157954325063,0.40340467151895348,0.0062211289890833337,0.41041449123173052,0.00083890945990285331,2.1785003595711774,0.0048117617905123434,0.37299199607914774,0.00076031136416792363,1.5897318989217593,0.0057325656070195798,0.35335071080642461,0.004883425614579196,0.38862277640739218,0.0045180164521554135,0.40636601195424082,0.0042504303257347147,0.52209179316928589,0.0032389129642254226,0.0091781579759816299,0.0048504601698723688,0.42337485654482426,0.0072189984140719208,0.35205926285148148,0.0054832542166880103,0.31972118837748015,0.0020099340815284573,1.2778384267354381,0.0048605299362561496,0.46324889347936599,0.006116532648770893,0.33966788614788573,0.0060460436462491723,0.33342768075447909,0.0049555142725143265,0.1147025238727751,0.0036424329753555786,0.3368788651814435,0.005983860902297875,0.44164550938905756,0.0054177344685406859,0.31718607797070797,0.0028392889421206794,0.32825390195089504,0.0062323413348258725,0.37740538091192305,0.0055720503520761723,0.39223170314103045,0.0057943789349528506,0.42544842007532302,0.0092907566342446367,-0.011977783587652646,0.0066835374667962733,0.25372967380874395,0.0049343142851160015,0.50629537945818059,0.0048604233253386857,-0.010055147075743632,0.0035741493120079767,0.40412302185448706,0.0029627800506866805,0.3898596671381786,0.0037316560392849345,0.00057969592067977881,0.0029029395021434512,0.48801289353952654,0.0047190084333418487,0.1958832710644641,0.0037876472275267044,0.35333468836799498,0.0038040477149598579,0.38740899346616153,0.0042234815189352813,0.32520450776970306,0.0059153709433171098,0.43137000115973811,0.0030609275024852355,0.40429052377498642
6.0960000000000001,0.0059129768254850409,0.33998972545933459,0.008125861809683655,0.32599991564365882,0.0077710967552986933,0.32038845136083721,0.008070450862119577,0.3440083935483188,0.005940021623952442,0.29557870780170431,0.0075237387496505312,0.42171088137113316,0.0034545541116276402,1.1249974308075943,0.0071281722858190337,0.34747173889830874,0.0079522460953721352,0.26953479942457614,0.0062539983595137835,0.29899801437290785,0.0035259642313378073,0.31559506414318222,0.0082288805364867466,0.31397071949079441,0.0071473281946169524,0.27438741008109546,0.0089807630119568809,0.37775578081891642,0.0071206193883200106,0.35581473065097607,0.0078323200306662545,0.31498586661806427,0.0030966132883644233,0.18037479355946306,0.0036324159016874738,0.32933328457277711,0.0077437024748953243,0.34051408851333742,0.0069146556530432658,0.31805159962013602,0.0088205279006237577,0.29761175795661826,0.0039090742180925616,0.89663915369615976,0.0065902924075581515,0.28033316473386649,0.0022804223165279699,0.73543545662603904,0.0077106008664611907,0.26960646452436721,0.0069385046011334085,0.30497689063177286,0.0062481044073382031,0.31108375484862638,0.0064387642313529234,0.36883241381780196,0.0032303969245211527,0.31592137275388477,0.0068165384400450373,0.24922514062787574,0.0097728899153441597,0.27782523508491069,0.0070843615702496062,0.2917567351667768,0.0050210881285503075,0.64460480711961998,0.0072288684844356334,0.33705219633148586,0.0080963837023980585,0.26390212754671832,0.0078884942572177551,0.32387541392292318,0.0053949423011815482,0.29604294769170947,0.0048027624406332802,0.28242747683140401,0.0086852433490681568,0.32256137742125457,0.007024670583125967,0.29035713763938065,0.0036501334322858649,0.21080394540289793,0.0089188576481689392,0.29346405570078232,0.0076031618287419186,0.22670883198938321,0.0081282345253498207,0.32553871193523265,0.0092428786696785344,0.31177172031768974,0.0082474911859729272,0.25080198998984782,0.0075114094281374206,0.35762968143586876,0.0045031009682949255,0.25958109965961856,0.0049378603121212712,0.31848995428121851,0.004245837169171411,0.3095310849050838,0.0037189012295486485,0.33420420050991684,0.0042764274295566647,0.362934499897968,0.0055359164179776656,0.35243495004948444,0.00504515095279464,0.30189439187737521,0.0054287771308519587,0.3039276414937791,0.0054904769897926586,0.29440749553715923,0.0084570883586450457,0.31670912968501019,0.0043962525370178085,0.31902451982178104
12.192,0.0077313445453295881,0.25356577453575013,0.010715109502666138,0.24031696561900145,0.010163589890470932,0.26116389431258569,0.010817338088320015,0.26345935208526677,0.0075348105096422896,0.26412012608502866,0.010145334031678742,0.26825749212640954,0.0068081834700572715,0.46977313126627501,0.0095208012425250302,0.27026202927692827,0.009446775363432712,0.31080586468942623,0.0079471698289157299,0.28049005436085361,0.0045371161012970939,0.3232991254452951,0.010676775186953268,0.23551718488241086,0.0087606426963667099,0.21797817896478094,0.011798788120117252,0.25043782978774776,0.0096196551015825839,0.29034307880909621,0.010279269209303582,0.27557905795873794,0.0035143525704390468,0.34375115122660771,0.0046875826120633055,0.25779478848188292,0.010349423348338558,0.27470881000950836,0.008978652002885985,0.25070640462775429,0.011197764112868051,0.24256096528936211,0.007136031066330796,0.44494846874533101,0.0082094440777842094,0.23364825166091077,0.0038642882578531247,0.41795141630873428,0.0095611436957061223,0.21106858233875031,0.008681293567964956,0.21786231850755217,0.0081067039790790781,0.24443404146707789,0.0087300683252290196,0.27659089029682471,0.0041871944911075348,0.31473965647603608,0.0081823051768896565,0.32978799588168678,0.012320661602995605,0.21135323120694977,0.0090684908080813382,0.23820440102587384,0.0079543992131731224,0.37714131565607317,0.0093957558226418179,0.23972378822295501,0.010125143166597369,0.21273518045947987,0.010405727938441108,0.25702140027659631,0.0068374447894919308,0.29989398283311103,0.0060163326242403054,0.24054595307871485,0.011301351319596146,0.23576474585625168,0.0089297977159731919,0.23891742487990122,0.0042557058789799863,0.30127032320536917,0.010967225996937611,0.21233186354558928,0.0089742883574239572,0.30781972670298335,0.010722265108358463,0.25021487265949338,0.012188551301035256,0.31721228171862781,0.010167349229050633,0.22759554385738254,0.010003805928913064,0.25378133669465885,0.0054322425488931049,0.27652986273761798,0.0064355717893661585,0.25499633851914899,0.0052750472275923353,0.24063297758975916,0.0048876801318618332,0.333430874453297,0.0057833090155624623,0.28800702945104029,0.0074224399033437864,0.31100105043692755,0.0064621587920510272,0.24576856365779132,0.0067061200633666855,0.23347586419055433,0.0069985486226933182,0.24163025478727251,0.011024880555914756,0.23314035011593659,0.0055582798128324153,0.24231550028853557
18.288,0.0093026071424043288,0.19040825010767362,0.012710991746108364,0.20704511521455887,0.012596477875654249,0.20346916085837752,0.013177435416086208,0.19159575643043661,0.0093974524739850115,0.221685082351956,0.012341968266621624,0.18594821051029037,0.0096177792931394415,0.29445077376194168,0.011730571368067879,0.22995331822815748,0.012199681851322638,0.29825363609392069,0.0099787776335713823,0.2193922584478756,0.0057644012773450069,0.24750481432759538,0.012980620828263888,0.18984717201274889,0.010430849117056743,0.17681856592737188,0.014003965452928226,0.18026122246733095,0.011849446403480055,0.24242311910031622,0.012477067744513326,0.22939392674810452,0.0047357979542619524,0.34970678377043629,0.0056242960359238906,0.20427696993100736,0.012666586740483182,0.23000211483479782,0.01108940587180412,0.19966017173869446,0.013743158888339444,0.20397958844236047,0.0097462630781324153,0.26735277117924122,0.0099541411373384268,0.20217156828276214,0.0051962265527873515,0.27092998011616087,0.011328093058606825,0.17389174798466797,0.010104787145846394,0.16361746351577633,0.0097182061584457809,0.20264668699481192,0.010813729001740456,0.19959258004085015,0.0052041602288370953,0.25873384005949929,0.01087693472559844,0.32575314423059387,0.014244991961507587,0.18422698192863823,0.010730895522339412,0.20476260362396206,0.011172736610282199,0.27489296976616423,0.011038062839169574,0.20276980993048299,0.011858152185585341,0.18636607439624689,0.012524938694834523,0.22107068088907766,0.0087426013134590443,0.23730571581122756,0.0072741987819159798,0.20255143835142311,0.013275157130166923,0.19818901172590977,0.010852485878865522,0.18507566976883588,0.0054866911952161489,0.3105967581411932,0.013021562906902916,0.17363303619735487,0.011731982546133784,0.30966923422251674,0.013010196270656962,0.19795864713009431,0.014657766202682384,0.16874845920764586,0.012378169320308163,0.20177074663247427,0.01204057388852278,0.19487094352266493,0.006785775984296325,0.21930505620313107,0.0076629224286147764,0.19720008778344278,0.0063148350659964613,0.20616484412689015,0.0061663043384183784,0.23151668698862435,0.0069905641649647713,0.20276729511471006,0.0092888200430956951,0.21754040459837423,0.0077593345341444202,0.20481137892795134,0.0080134035227568505,0.19243986911134123,0.0083150840760896801,0.21207006205671414,0.013039826100222467,0.2014721528685629,0.0065117904611805754,0.18403907450781665
24.384,0.010756520370929175,0.1434210737850331,0.015032724624015522,0.18299218418762139,0.015023044524716467,0.1730459871347784,0.015443030036106808,0.15011814321965025,0.011268107352631132,0.18077106116886429,0.014208834253052201,0.14909913061147959,0.01075242646116008,0.23492537769244673,0.014196074698201996,0.1981891821156864,0.014849039660730355,0.18063626637910826,0.012010635988778462,0.18935275225861403,0.0069744804279586146,0.21188443829900169,0.015290791632388227,0.16126602433954978,0.012171297415897854,0.15572427671793421,0.016262063321496423,0.15146984134188368,0.014466618535520479,0.21237398390452095,0.015034222210022513,0.20411184832695228,0.005862391964694783,0.22058897891024659,0.0064119346159221139,0.17121858478447746,0.015356398935797691,0.20430998310892023,0.013123636510502712,0.16418426362157926,0.016375958119188926,0.16575621259895557,0.010734424617620785,0.22287993948197796,0.011724119168204932,0.16726787278436822,0.0057311076976305931,0.23113427521329891,0.013108791800459796,0.15125581489797638,0.011465127277339981,0.12928435230873933,0.011418356552000169,0.17565620706708646,0.012545143537180822,0.16132303970059936,0.0063436460693580181,0.22789157993593487,0.013357200804442342,0.18944886952213516,0.016554797460316927,0.16629214488688804,0.012720971570407651,0.18696225234302549,0.012684679490857295,0.26370611307200553,0.013066048595092446,0.18550459855959717,0.013773494254982236,0.16368026126268725,0.015010861184120339,0.19685339250275632,0.010703452300202278,0.19147875380217458,0.008499299965282205,0.17864796776435574,0.015595392947579171,0.17637013546053995,0.012578145173166841,0.14949554611108148,0.0066186776213436127,0.19580375666437708,0.014977747964949051,0.14223747599113862,0.014302764297249422,0.18156387646392405,0.015320037275273963,0.16736907184494323,0.016168883339918727,0.10395279208213284,0.014834826501158853,0.17693823650580273,0.01409615787165531,0.16514726858922241,0.0080973608337684619,0.18645631494559409,0.0088768217200662046,0.16246812333562596,0.007282631075133549,0.17078247580200925,0.0073206187921623644,0.18573955109187495,0.0078975532412830542,0.15218253383462849,0.011055916481170269,0.16530852948153352,0.0092329455278444949,0.1701096777641633,0.0092395501902207289,0.15297421103643036,0.0098563665229877157,0.19428864453828823,0.015390025919400642,0.18020877733158752,0.0074517524307997603,0.16279920431450814
30.48,0.011770041746707713,0.13396891187615026,0.017291889756571518,0.13452469177701057,0.017216031393099383,0.13435672217392178,0.017065636140447021,0.13798436652611459,0.012995971555839054,0.14807526445670577,0.016034219306103908,0.13481694065705652,0.012872279465786424,0.23244288060633367,0.01677647722603191,0.15739913319836971,0.016920516093696384,0.13006605442912209,0.014003907058025367,0.15386464802581729,0.0081249811745317448,0.16204048722653253,0.017393857440840769,0.12615074461058265,0.013798206933085663,0.13361013756037396,0.018377167308120335,0.12059425042759069,0.016907293581617196,0.14769054315887017,0.01761845307866506,0.14786616116049731,0.006704317662959574,0.16321081700220702,0.0071581727756686283,0.15562059128604486,0.017833984063780919,0.1407003307206029,0.014718286086486978,0.13180836226162032,0.01878085451770415,0.13079923757325168,0.012744177904321608,0.22726386814748725,0.01339225057591311,0.13865159541442135,0.0067140386486410448,0.22582136954607948,0.01484351016408818,0.12869639326942153,0.012420202915416493,0.1253701388850314,0.013026099050129027,0.13268261761132619,0.014394729111543266,0.14568801915332655,0.0074066307557470778,0.17307765082422333,0.01525509732105771,0.13661033403395895,0.018920983931124818,0.12515540330175789,0.01456515156669333,0.13572666687838197,0.015350404555783679,0.2469804432172728,0.01499794609746917,0.13707535622400116,0.01576579546326852,0.13413657077972821,0.017510509033609081,0.14445170207271599,0.012502010615892033,0.15567323516042891,0.0098432414523674967,0.16578452959411896,0.01785649492662195,0.12913155201305831,0.014122361810581654,0.12437024374007631,0.0074805478159655353,0.15269274129374205,0.016736919946244547,0.10994130181762535,0.016269994910583795,0.13150257982562508,0.017515457069161893,0.12306029146888178,0.017603664250227791,0.1404709271384548,0.016912313772407084,0.12979630829774391,0.016050663753893392,0.13161180613823389,0.0093634083847651817,0.15746253690593157,0.0099968784785020113,0.1390316005091736,0.008155333996731913,0.13745713101385867,0.0081238150970122311,0.16364307985742374,0.0088305035454173276,0.15790233984354127,0.012295042956283227,0.16305267156075956,0.0099557437270124047,0.18038439396246397,0.010295237987042955,0.1288932072033841,0.01131083378263913,0.14012456763404571,0.017649481130597274,0.13051614469709533,0.0083004013091534934,0.13603538474068172
36.576000000000001,0.013016486600436233,0.13074279079172685,0.019199208335032938,0.10230994526124117,0.019183275253184955,0.10568327640669913,0.019030169186625617,0.12568216715028876,0.014524201124646467,0.11838211190998552,0.018136423427695256,0.12588179487155762,0.014832417314364988,0.1355968213349931,0.018843443177844935,0.11274177368963995,0.018806567688350359,0.11094666201400553,0.015603066516592217,0.11636124562548807,0.0088350417044271937,0.14324131298100901,0.019292209353979021,0.10083508488949407,0.015249405977733863,0.10826925410834347,0.020269421226049016,0.093883997803213798,0.018891210466332596,0.10849074554355206,0.019764004815536782,0.10894701006028537,0.0074857254800025051,0.14707911241935806,0.0080051546253407397,0.14086081016703436,0.019859099620930323,0.10502077375887241,0.016318431214150868,0.11465532260223109,0.020802648400878403,0.10103321706499765,0.014677826526813931,0.13541064533856265,0.014831829648744863,0.11028166237275344,0.0076133159676433351,0.15165714298570362,0.016234476272197245,0.098334047541952851,0.013629687150787852,0.12285174891270566,0.013987466779952511,0.12229760607264213,0.016123404394142053,0.11699248690266277,0.0082627647325751296,0.13848518529451864,0.016980676577095271,0.11195649511414253,0.020846045219942634,0.094772017379531392,0.016047358094503347,0.10399430727525535,0.017836417585116015,0.1354659375527961,0.016550676328802059,0.10312464357484998,0.01735444997045283,0.10008024278290549,0.019553786462830514,0.10483111515423162,0.014039535584996599,0.12465041603098521,0.011000536176727905,0.1211668261048016,0.01976315829384782,0.099335150464454208,0.015339048024051038,0.094987074368447777,0.0082720166534074307,0.13510830796775464,0.018057373027973962,0.099124654599563211,0.018085947322501801,0.10866482751991745,0.018872285848847745,0.11500803994207506,0.020066003009817292,0.14956584796913894,0.018657934164182922,0.099269560625826508,0.017853261117468468,0.10392635008309764,0.010366279622273888,0.12997892693086363,0.01099062989135184,0.10768547352252125,0.0088081944894824998,0.12348056412659009,0.0090626452309423237,0.14546294603908597,0.010116741864242641,0.16180806863005129,0.013925464735380274,0.15696550427574055,0.011234497385035578,0.17278608671303386,0.01107807484278232,0.10850846746471184,0.012461919336684585,0.11191316951896252,0.01955436556662131,0.09988487530632148,0.0090029306905102194,0.11874089226324847
42.671999999999997,0.014207990442113842,0.10030174958369625,0.020807562045559898,0.086503474794152574,0.020974646875301973,0.090224675944396759,0.020981844898093991,0.092801458443096937,0.015702849779898886,0.088960169632333302,0.019828499772654457,0.088961812675551366,0.016001396273041334,0.084911441512813671,0.020543730556588088,0.090156856583454625,0.020616376540672516,0.095690179540107889,0.017078393782537338,0.096243470238340761,0.0098760155909049328,0.1415120552681709,0.021002095884370433,0.08652164636837216,0.016364167878528058,0.083407031256150649,0.021713879686125911,0.087107353301264664,0.02072694194844861,0.092714194774267081,0.021386590259585524,0.096190295638312689,0.0082357694701915389,0.13049927499782071,0.008687815125709963,0.11700745856176711,0.021701058863100101,0.088686192312064066,0.017912803765836448,0.094556545001951847,0.022405427972418193,0.075627740495707627,0.015851460136086012,0.08753992223554892,0.015981791730432304,0.0862775752621317,0.0081234405546372294,0.10950881629595738,0.017475365100244469,0.081659920490071258,0.014780386348996151,0.091937913958064485,0.015463236662854936,0.12069388916785387,0.017611114224464396,0.091408493488909504,0.0090420031289650468,0.11561566147632571,0.018582061857557237,0.094430390838626477,0.022263918608981526,0.079553923864999737,0.017385973369905893,0.086846114464787738,0.019322349323228259,0.077683746227050682,0.017936988907528921,0.083854330864942775,0.018642301594450607,0.079063825549988517,0.021076589874698997,0.093767723654338331,0.015321122348844012,0.09811597516201144,0.011901724476810534,0.097689442234893856,0.021365862390215429,0.081495106773535983,0.016342673417051749,0.079222949894156444,0.0090165015330657561,0.11388094593202819,0.01958769722874102,0.092757527510446469,0.019775889266118441,0.089562399633656822,0.020927240228734992,0.1152775344626953,0.022082789889628252,0.091283912695007768,0.020016294259444678,0.078948414822685054,0.019219600243181003,0.095308703464484945,0.01126822872146932,0.10191445287358401,0.011764682480699356,0.10249018512586343,0.009572516357407192,0.12026521306044047,0.010028003855217238,0.12069211767211807,0.011144032763106501,0.10949021625405771,0.015610207817969159,0.11352220804006739,0.012686468241563177,0.12254131926771573,0.011968907663313433,0.10460146042067861,0.013485936807809377,0.10039725018763397,0.021186298750057984,0.085652513104994291,0.009878515861500738,0.11731408185857412
48.768000000000001,0.01494225300026442,0.072460831416378824,0.022470049209878305,0.077746029119039967,0.022665508208496339,0.075905058448138357,0.022101397212950315,0.066284733983180799,0.016699049069949227,0.072930487138513439,0.021184081800540811,0.06984771337490997,0.017143029432329458,0.11170530245413292,0.022405179785186569,0.088313055085049552,0.022316903814098815,0.079486087099719743,0.018624474735534961,0.090511848351023078,0.010461283425175145,0.13080840851297801,0.022623635286356199,0.073378035279700868,0.017254648681485935,0.066392197187470345,0.023381390085369803,0.085714357005188355,0.022369892921837078,0.077601663042244626,0.023222515352038814,0.091574185302562061,0.0089557495663995183,0.11163357620595249,0.009218785524301179,0.097405392177346381,0.023332808876334377,0.074282090775598109,0.019066631669134061,0.070531691074704514,0.02372938142812624,0.059362542035333879,0.017011078673687594,0.10189568534190216,0.016922244442295231,0.070029890548992696,0.0086310695446530881,0.11940506080128836,0.018716444055751055,0.075310844955185696,0.015436502219515615,0.06216265057055434,0.016328415610020082,0.10154897397274121,0.018855128260165326,0.074530173234834074,0.0097233762862765759,0.10521725601750483,0.020012286251408246,0.076268382949640071,0.023838941908751722,0.074240225725820536,0.018512982481249732,0.071860471649540014,0.020790913463933119,0.11500373344459967,0.019202606401547518,0.070968441452297193,0.019977590186219394,0.071817174534335351,0.022841009853175703,0.090862697705671652,0.016420785152173885,0.085987562637853315,0.012666137320407967,0.093212744748162754,0.022956573035652902,0.071665034247273746,0.017401188506057697,0.073921519723123497,0.009719827133124484,0.10689661978446963,0.021190328090160786,0.077991352467780092,0.021350970794287872,0.078925008515442388,0.022059722164606631,0.095645730655225317,0.023109845114389977,0.051094020230489069,0.021367816134605127,0.070284998012751496,0.020830674972551245,0.093834259378400509,0.012212951669858292,0.098969121915609748,0.012634317296479609,0.10223444830046441,0.010379696260361497,0.11457161148916013,0.010628240495771402,0.10961963030276964,0.011855768976233597,0.086292403131494874,0.016649817396699199,0.085961135013741821,0.013619059204263416,0.093248676486667903,0.012871791698995156,0.094802996812736975,0.014362311289912185,0.085223531966755361,0.022866985383402951,0.076693487003582847,0.010333211271321818,0.12040195429392404
54.864000000000004,0.0155877594359189,0.061386653364075505,0.023466717444572804,0.060636581890165561,0.023681234098925173,0.062854116246806424,0.023323542188354467,0.057653448944476146,0.017758586232851103,0.064406715834283215,0.022233476312644971,0.051683150953185902,0.019027279990917557,0.12135973996524431,0.023779494011557909,0.060944234226779706,0.02360462240784111,0.058584448701482626,0.019657356893078581,0.059192866865284001,0.011213620505364758,0.11188246740815501,0.023575715430916338,0.059023356402638269,0.01802737385624904,0.0504820951799363,0.025062476893645259,0.063350900348276368,0.023760173545433336,0.060921260871123366,0.024841819844333406,0.0672994595783519,0.0095195931497734244,0.094709387154294666,0.0095738504262840984,0.08116388629024969,0.024697775510547748,0.058238261887320383,0.020019043272603575,0.050993841643335779,0.02502122630656111,0.051347472190121118,0.018709829077066066,0.10746646180409583,0.017878383697901849,0.056791660950114543,0.0093889799479871545,0.11755991809522759,0.019411495109354426,0.047688206311176769,0.015819918326591891,0.078023272013984596,0.01740911813879744,0.08854727251489769,0.019909607585009502,0.058710150182583284,0.01029562337251815,0.099017064122548681,0.021077629486000289,0.057698230243396355,0.025037950700721394,0.053045956042479248,0.019373836393635227,0.047357435662322055,0.023247425444316579,0.12943611313269096,0.020191370798033154,0.049740418892516701,0.020827077131580281,0.052853801429810325,0.024388050554190285,0.063539960389617539,0.017598748470357098,0.079974661966141156,0.013302203434077097,0.078478931208419547,0.023902352146675909,0.05713446342906818,0.018260911643854953,0.058618384519855224,0.010263114717158298,0.096847321337535305,0.022096472801416689,0.054599498915826751,0.02253556127088982,0.058014398713985907,0.023517773604672634,0.085233682572049579,0.023894389593701049,0.034594193249110741,0.022453009621974,0.062745172094820473,0.022484147062574171,0.071843074486191968,0.012864228016555618,0.083073975961553775,0.013512009282771058,0.083949078482294007,0.010886395436969841,0.075766121003084844,0.011335364690657277,0.092126506531448604,0.012337144020602103,0.0772967918136684,0.017782006059880583,0.076605135037826066,0.014302360804042824,0.076658764649940592,0.013396255693660399,0.072469396393747471,0.015034207791767347,0.064409650829095083,0.023864601314446059,0.060407528932658813,0.011045956558803333,0.10438084849402804
