J1,0.6979251466322178
F1,0.6252358132934287
N2,0.5244341652778715
K2,1.131061901361792
H2,1.194865615671993
H3,0.9712945456446674
F3,0.9479216246330181
D3,0.9525065441215428
B3,0.5233106016010617
P4,0.7097983485750369
N4,0.9418652255892848
H4,1.299217245778695
L5,1.285761071188394
G5,1.355902931722189
E5,1.295362352395821
C5,1.186165490449582
R6,0.6199629242107383
N6,0.9406818094925462
K6,1.339764548875287
H6,1.323927965641462
B6,1.145371485502695
M7,1.033342248144136
J7,1.300648026160333
F7,1.08601759962432
C7,1.239240780048543
R8,0.6680482371190015
N8,0.9677008229903102
L8,1.094629575241603
J8,0.9723251735856264
F8,1.328593425777112
D8,1.30628798474693
C8,0.9769163679736192
B8,1.229283827346223
P9,0.801931090796705
G9,1.295218845037378
E9,1.361740133374829
A9,0.7184593661516145
L10,1.063038437332666
J10,1.09805985535975
D10,1.294307788808567
R11,0.501292424165734
L11,1.312210766659786
H11,1.113733358200057
E11,1.322583379027191
A11,0.5256281608355946
K12,1.270631499422317
G12,1.080644429567104
D12,1.077793259585244
N13,0.647966399365019
L13,1.224592857528469
H13,0.9987205286164768
B13,0.5572271856924463
N14,0.5334632178177111
J14,0.8252437688024465
F14,1.187026038791165
D14,0.7733556474077741
L15,0.4949132495231817
H15,0.7048468857136921
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
