Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
F1,0.756629727999941,0.762162518979,0.0055327909786,L1,0.499734299914,0.483336198639,-0.016398101275,,
N2,0.4828982715340615,0.47065812925,-0.0122401422843,K1,0.766285325551,0.76226146327,-0.00402386228069,,
K2,1.043194175038874,1.04658173257,0.00338755752822,J1,0.905751187883,0.890144165827,-0.0156070220561,,
H2,1.032866181444284,1.06176425287,0.0288980714266,H1,0.881725098074,0.891151116241,0.00942601816672,,
H3,1.050243030057069,1.0789711092,0.0287280791448,G1,0.905751187883,0.885109413758,-0.0206417741253,,
D3,1.045014424261191,1.03848438841,-0.00653003585092,F1,0.766285325551,0.758233661615,-0.00805166393601,,
B3,0.4913226740116625,0.47065812925,-0.0206645447623,E1,0.499734299914,0.481322297811,-0.0184120021026,,
P4,0.8342178469376106,0.825929104232,-0.00828874270621,N2,0.485348870457,0.468231942432,-0.0171169280254,,
N4,1.038268294456988,1.03848438841,0.000216093949085,M2,0.843940073337,0.823685438514,-0.020254634823,,
H4,1.116985032319314,1.15893238278,0.0419473504562,K2,1.04651522195,1.0411867279,-0.00532849404841,,
L5,1.15834908664297,1.15387154268,-0.00447754396324,H2,1.04692618897,1.05629098411,0.00936479513906,,
G5,1.18452317021696,1.20751644773,0.022993277511,F2,1.04651522195,1.03615197583,-0.0103632461176,,
R6,0.7675568742364608,0.762162518979,-0.0053943552574,D2,0.843940073337,0.821671537686,-0.0222685356506,,
N6,1.048878430285856,1.05366690871,0.00478847841746,C2,0.485348870457,0.467224992018,-0.0181238784393,,
K6,1.203842475218568,1.22472330407,0.0208808288492,P3,0.485348870457,0.467224992018,-0.0181238784393,,
H6,1.111816144753264,1.14374986248,0.0319337177278,N3,0.941259326412,0.94351253776,0.00225321134795,,
B6,1.077756665667619,1.04658173257,-0.0311749331018,M3,1.04312781951,1.03313112459,-0.00999669491906,,
M7,1.094867538786522,1.11136048584,0.0164929470513,L3,1.12518268387,1.12375666184,-0.00142602203424,,
J7,1.115219941647564,1.15690804674,0.0416881050864,K3,1.05531552805,1.05226318245,-0.00305234559627,,
F7,1.1506517902113,1.15083503862,0.000183248407085,J3,1.15374120083,1.14490262053,-0.00883858030379,,
C7,1.171881859156763,1.15083503862,-0.0210468205429,H3,1.06345253548,1.07340914114,0.00995660566419,,
N8,1.061229143998849,1.0789711092,0.0177419652048,G3,1.15374120083,1.13181226515,-0.0219289356836,,
J8,1.130551142845783,1.16196888684,0.0314177439859,F3,1.05531552805,1.0482353808,-0.00708014725159,,
F8,1.125138152974714,1.1447620305,0.0196238775277,E3,1.12518268387,1.12073581059,-0.00444687327574,,
D8,1.15037387406603,1.15893238278,0.00855850870622,D3,1.04312781951,1.03313112459,-0.00999669491906,,
C8,1.090554658404058,1.0789711092,-0.0115835491952,C3,0.941259326412,0.94351253776,0.00225321134795,,
B8,1.078521985001941,1.06176425287,-0.0167577321334,B3,0.485348870457,0.468231942432,-0.0171169280254,,
E9,1.206509305552366,1.20751644773,0.00100714218103,P4,0.843940073337,0.821671537686,-0.0222685356506,,
A9,0.926808342068217,0.889695689485,-0.037112652583,N4,1.04312781951,1.03313112459,-0.00999669491906,,
L10,1.081793031786944,1.08200761326,0.000214581474437,M4,1.06025393385,1.08649949652,0.026245562674,,
J10,1.152059645861425,1.1548837107,0.00282406483665,K4,1.16065468091,1.16202077756,0.00136609665135,,
D10,1.180739177427832,1.16702972694,-0.0137094504946,J4,1.09994424348,1.1066385048,0.00669426132062,,
R11,0.4943504569819691,0.485840649548,-0.00850980743389,H4,1.12465529953,1.15295822384,0.0283029243069,,
L11,1.174152577487106,1.15387154268,-0.0202810348132,G4,1.09994424348,1.10563155439,0.00568731090679,,
E11,1.166642537018433,1.15387154268,-0.0127709943432,F4,1.16065468091,1.16101382715,0.000359146237515,,
A11,0.5158357902194692,0.483816313508,-0.0320194767107,D4,1.06025393385,1.08649949652,0.026245562674,,
K12,1.174420321638312,1.16702972694,-0.00739059470464,C4,1.04312781951,1.03313112459,-0.00999669491906,,
G12,1.120412856843904,1.11237265386,-0.00804020297881,B4,0.843940073337,0.823685438514,-0.020254634823,,
D12,1.084020460576619,1.09212929346,0.00810883288336,R5,0.499734299914,0.481322297811,-0.0184120021026,,
N13,0.9467827736761985,0.948401434639,0.00161866096271,N5,1.12518268387,1.12073581059,-0.00444687327574,,
L13,1.136358290657056,1.12654300614,-0.00981528452032,L5,1.15820741339,1.14792347177,-0.0102839416223,,
H13,1.08344028020944,1.0789711092,-0.00446917100524,K5,1.07664402093,1.07642999239,-0.000214028544316,,
N14,0.484361241791057,0.46964596123,-0.0147152805612,J5,1.18401132719,1.19021538915,0.00620406195862,,
F14,1.050689140556382,1.04658173257,-0.00410740799178,G5,1.18401132719,1.2012918437,0.0172805165108,,
L15,0.5083680011676264,0.483816313508,-0.0245516876597,F5,1.07664402093,1.07844389321,0.00179987228335,,
H15,0.8989031763034319,0.895768697604,-0.00313447869867,E5,1.15820741339,1.14792347177,-0.0102839416223,,
,,,,C5,1.12518268387,1.12375666184,-0.00142602203424,,
,,,,A5,0.499734299914,0.483336198639,-0.016398101275,,
,,,,R6,0.766285325551,0.758233661615,-0.00805166393601,,
,,,,P6,1.04651522195,1.03615197583,-0.0103632461176,,
,,,,N6,1.05531552805,1.0482353808,-0.00708014725159,,
,,,,M6,1.16065468091,1.16101382715,0.000359146237515,,
,,,,L6,1.07664402093,1.07844389321,0.00179987228335,,
,,,,K6,1.20393403674,1.21841000074,0.0144759639959,,
,,,,J6,1.14079521102,1.14490262053,0.00410740950621,,
,,,,H6,1.1099418684,1.13785396763,0.0279120992294,,
,,,,G6,1.14079521102,1.14792347177,0.00712826074771,,
,,,,F6,1.20393403674,1.21841000074,0.0144759639959,,
,,,,E6,1.07664402093,1.07642999239,-0.000214028544316,,
,,,,D6,1.16065468091,1.16202077756,0.00136609665135,,
,,,,C6,1.05531552805,1.05226318245,-0.00305234559627,,
,,,,B6,1.04651522195,1.0411867279,-0.00532849404841,,
,,,,A6,0.766285325551,0.76226146327,-0.00402386228069,,
,,,,R7,0.905751187883,0.885109413758,-0.0206417741253,,
,,,,N7,1.15374120083,1.13181226515,-0.0219289356836,,
,,,,M7,1.09994424348,1.10563155439,0.00568731090679,,
,,,,L7,1.18401132719,1.2012918437,0.0172805165108,,
,,,,K7,1.14079521102,1.14792347177,0.00712826074771,,
,,,,J7,1.11115828692,1.15094432301,0.0397860360892,,
,,,,H7,1.12450262244,1.15497212466,0.0304695022245,,
,,,,G7,1.11115828692,1.15195127342,0.040792986503,,
,,,,F7,1.14079521102,1.14490262053,0.00410740950621,,
,,,,E7,1.18401132719,1.19021538915,0.00620406195862,,
,,,,D7,1.09994424348,1.1066385048,0.00669426132062,,
,,,,C7,1.15374120083,1.14490262053,-0.00883858030379,,
,,,,A7,0.905751187883,0.890144165827,-0.0156070220561,,
,,,,R8,0.881725098074,0.891151116241,0.00942601816672,,
,,,,P8,1.04692618897,1.05629098411,0.00936479513906,,
,,,,N8,1.06345253548,1.07340914114,0.00995660566419,,
,,,,M8,1.12465529953,1.15295822384,0.0283029243069,,
,,,,K8,1.1099418684,1.13785396763,0.0279120992294,,
,,,,J8,1.12450262244,1.15597907508,0.0314764526384,,
,,,,G8,1.12450262244,1.15698602549,0.0324834030522,,
,,,,F8,1.1099418684,1.13886091804,0.0289190496432,,
,,,,D8,1.12465529953,1.15295822384,0.0283029243069,,
,,,,C8,1.06345253548,1.07340914114,0.00995660566419,,
,,,,B8,1.04692618897,1.05629098411,0.00936479513906,,
,,,,A8,0.881725098074,0.891151116241,0.00942601816672,,
,,,,R9,0.905751187883,0.890144165827,-0.0156070220561,,
,,,,N9,1.15374120083,1.14490262053,-0.00883858030379,,
,,,,M9,1.09994424348,1.1066385048,0.00669426132062,,
,,,,L9,1.18401132719,1.19021538915,0.00620406195862,,
,,,,K9,1.14079521102,1.14490262053,0.00410740950621,,
,,,,J9,1.11115828692,1.15295822384,0.0417999369169,,
,,,,H9,1.12450262244,1.15799297591,0.033490353466,,
,,,,G9,1.11115828692,1.15295822384,0.0417999369169,,
,,,,F9,1.14079521102,1.14893042218,0.00813521116154,,
,,,,E9,1.18401132719,1.2012918437,0.0172805165108,,
,,,,D9,1.09994424348,1.10563155439,0.00568731090679,,
,,,,C9,1.15374120083,1.13181226515,-0.0219289356836,,
,,,,A9,0.905751187883,0.885109413758,-0.0206417741253,,
,,,,R10,0.766285325551,0.76226146327,-0.00402386228069,,
,,,,P10,1.04651522195,1.0411867279,-0.00532849404841,,
,,,,N10,1.05531552805,1.05226318245,-0.00305234559627,,
,,,,M10,1.16065468091,1.16202077756,0.00136609665135,,
,,,,L10,1.07664402093,1.07642999239,-0.000214028544316,,
,,,,K10,1.20393403674,1.21941695115,0.0154829144097,,
,,,,J10,1.14079521102,1.14893042218,0.00813521116154,,
,,,,H10,1.1099418684,1.13886091804,0.0289190496432,,
,,,,G10,1.14079521102,1.14590957094,0.00511435992005,,
,,,,F10,1.20393403674,1.21941695115,0.0154829144097,,
,,,,E10,1.07664402093,1.07844389321,0.00179987228335,,
,,,,D10,1.16065468091,1.16101382715,0.000359146237515,,
,,,,C10,1.05531552805,1.0482353808,-0.00708014725159,,
,,,,B10,1.04651522195,1.03615197583,-0.0103632461176,,
,,,,A10,0.766285325551,0.758233661615,-0.00805166393601,,
,,,,R11,0.499734299914,0.483336198639,-0.016398101275,,
,,,,N11,1.12518268387,1.12375666184,-0.00142602203424,,
,,,,L11,1.15820741339,1.14792347177,-0.0102839416223,,
,,,,K11,1.07664402093,1.07844389321,0.00179987228335,,
,,,,J11,1.18401132719,1.2012918437,0.0172805165108,,
,,,,G11,1.18401132719,1.19021538915,0.00620406195862,,
,,,,F11,1.07664402093,1.07642999239,-0.000214028544316,,
,,,,E11,1.15820741339,1.14792347177,-0.0102839416223,,
,,,,C11,1.12518268387,1.12073581059,-0.00444687327574,,
,,,,A11,0.499734299914,0.481322297811,-0.0184120021026,,
,,,,P12,0.843940073337,0.823685438514,-0.020254634823,,
,,,,N12,1.04312781951,1.034138075,-0.00898974450523,,
,,,,M12,1.06025393385,1.08649949652,0.026245562674,,
,,,,K12,1.16065468091,1.16101382715,0.000359146237515,,
,,,,J12,1.09994424348,1.10563155439,0.00568731090679,,
,,,,H12,1.12465529953,1.15295822384,0.0283029243069,,
,,,,G12,1.09994424348,1.1066385048,0.00669426132062,,
,,,,F12,1.16065468091,1.16202077756,0.00136609665135,,
,,,,D12,1.06025393385,1.08649949652,0.026245562674,,
,,,,C12,1.04312781951,1.03313112459,-0.00999669491906,,
,,,,B12,0.843940073337,0.821671537686,-0.0222685356506,,
,,,,P13,0.485348870457,0.468231942432,-0.0171169280254,,
,,,,N13,0.941259326412,0.94351253776,0.00225321134795,,
,,,,M13,1.04312781951,1.03313112459,-0.00999669491906,,
,,,,L13,1.12518268387,1.12073581059,-0.00444687327574,,
,,,,K13,1.05531552805,1.0482353808,-0.00708014725159,,
,,,,J13,1.15374120083,1.13181226515,-0.0219289356836,,
,,,,H13,1.06345253548,1.07340914114,0.00995660566419,,
,,,,G13,1.15374120083,1.14490262053,-0.00883858030379,,
,,,,F13,1.05531552805,1.05226318245,-0.00305234559627,,
,,,,E13,1.12518268387,1.12375666184,-0.00142602203424,,
,,,,D13,1.04312781951,1.034138075,-0.00898974450523,,
,,,,C13,0.941259326412,0.94351253776,0.00225321134795,,
,,,,B13,0.485348870457,0.467224992018,-0.0181238784393,,
,,,,N14,0.485348870457,0.467224992018,-0.0181238784393,,
,,,,M14,0.843940073337,0.821671537686,-0.0222685356506,,
,,,,K14,1.04651522195,1.03615197583,-0.0103632461176,,
,,,,H14,1.04692618897,1.05629098411,0.00936479513906,,
,,,,F14,1.04651522195,1.0411867279,-0.00532849404841,,
,,,,D14,0.843940073337,0.823685438514,-0.020254634823,,
,,,,C14,0.485348870457,0.468231942432,-0.0171169280254,,
,,,,L15,0.499734299914,0.481322297811,-0.0184120021026,,
,,,,K15,0.766285325551,0.758233661615,-0.00805166393601,,
,,,,J15,0.905751187883,0.885109413758,-0.0206417741253,,
,,,,H15,0.881725098074,0.891151116241,0.00942601816672,,
,,,,G15,0.905751187883,0.890144165827,-0.0156070220561,,
,,,,F15,0.766285325551,0.76226146327,-0.00402386228069,,
,,,,E15,0.499734299914,0.483336198639,-0.016398101275,,
