Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,L13,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B08,uncertainty,H04,uncertainty,G12,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty
0.0,0.0037228603020024315,0.38826498743271204,0.0059775692344922401,0.3799477563441076,0.0071604118411761272,0.19398451772283284,0.0052817309065495682,0.40422207291708873,0.0043751210479420479,0.28462578095346075,0.0067215270387967962,0.32064932503870941,0.0049805880778866114,0.1915850980181496,0.006057894402067103,0.32403475671041798,0.0058143327485255143,0.39724921933790391,0.005531511680577395,0.26030394990801631,0.0032348117583727264,0.34379610890521317,0.0078838957637910878,0.18566077191215119,0.0042375261494499898,0.4584454473892281,0.0068880079800268121,0.11880190247515778,0.0065046042785796843,0.40091244684809901,0.0069464858038758032,0.3473626124174225,0.0027026992556651191,0.34776560740929868,0.0023098882603044294,0.39251189060968261,0.0070511087067049658,0.37338879488693422,0.0052509894361452182,0.49805505449996573,0.0047071447342596877,0.33643817832388623,0.0039912367332477381,0.4551388699017726,0.0023638253589448031,0.29985103415849229,0.0050110236236894064,0.36574776391018765,0.0035494175821139339,0.59677517038493111,0.0044325032367845919,0.37664593250603928,0.0057233229077062785,0.30343613766990962,0.0026061518350693376,0.40459092680662578,0.004763714635515409,0.40014272078185525,0.0062536636255238094,0.38814507832118861,0.0062370384906012058,0.43365971948259108,0.0051281848561157365,0.39723739936640612,0.0058691793702593375,0.36067306403998434,0.0071752438315494018,0.34146039868527966,0.0047222371210272861,0.39497927836258051,0.0035723537653815618,0.36147295349640995,0.0062833921201590828,0.36134109302948736,0.0048774387498068611,0.38377162597050163,0.0026647661059957463,0.20039831960607021,0.0053796004118394124,0.36283412096067824,0.0055112366825969608,0.43251909409141231,0.0047757744009489945,0.35850713453561095,0.0052483080659034547,0.40659892699212541,0.0052376768837800866,0.52563256430779481,0.0035455686430920833,0.34983202838270416,0.0038315157840771602,-0.021766263215767322,0.0023333992492752371,0.47788624259822077,0.0030686641011727894,0.35711525274582961,0.0030284271749541625,0.38566436550733318,0.0050506886277577297,0.36348655877320357,0.0032513085757863982,0.42893503765203128,0.0028679156815625069,0.51025945723040966,0.0039595730901442966,0.28220816361224599,0.0064418934723971203,0.35952528443821807
6.0960000000000001,0.0051932473230805213,0.30430697489736047,0.0084557777894286451,0.26972639373051155,0.0084476391615003442,0.30377834751494648,0.0073406064950997307,0.30234238428569266,0.0055273107292850079,0.31509853704977997,0.0088129173944629987,0.25096713784094649,0.0058347310189013728,0.34949082966894768,0.0078205685930174268,0.31743879113659218,0.0081698119522473616,0.29822170037511686,0.0068133800001714557,0.28745724887779134,0.0043499329391470561,0.27215398115351175,0.0091742799011066151,0.27700226359225405,0.0065433404101549785,0.34286543384956308,0.0075915031973071839,0.38297941617250425,0.0094656259723104128,0.30937667765688781,0.009251628455607095,0.27923991047867625,0.0036679016315934159,0.28439020852944252,0.0032595359306695133,0.30603533801331168,0.010125460631053391,0.29692863747316506,0.0081518586023764158,0.35642238527297343,0.0061848789290183254,0.32845484000673014,0.0059703366239675761,0.341609456204719,0.0030108963617917857,0.32131536762693336,0.0067811303187327318,0.2831802385287942,0.004925042170181952,0.33768233655745505,0.0061154386625578887,0.29833107941215692,0.0073220897617716123,0.28879598738888718,0.0038124555245274434,0.32230823935932779,0.0065735448474584651,0.33528362904935749,0.0088352926246084932,0.29617774771913008,0.0092490606186420906,0.32494050728037327,0.0070505908589073582,0.31372082041148996,0.0078385135173642175,0.26958770323328918,0.0095076147369312705,0.26687031961856822,0.0064804050521471927,0.30105541491402515,0.0048126084129688522,0.28705992819454434,0.0086506502831003463,0.25129361017301061,0.0066499423184092441,0.29511291845285031,0.0031341347681891024,0.30028355357977304,0.0072258434073825834,0.30994787304357518,0.0078203851757706958,0.31163808776779245,0.0063499102263245098,0.30759929895880511,0.0073047504948307316,0.30998130039866206,0.0088350138435253738,0.38323459041575758,0.0048323499636824183,0.27710909948287099,0.0037831932497136549,0.39039359707536797,0.0035867874554301143,0.35746408896810972,0.0042131070365308909,0.29202112589891704,0.0042309344943864454,0.30597562467029549,0.0069428757483883134,0.28461654251723001,0.0047875744061419163,0.33335090145172053,0.0046087397887528093,0.37827735018517072,0.0049718087406948877,0.31426086210055187,0.0089490909735426092,0.25611713573072364
12.192,0.0065624465111294873,0.23385088546989971,0.010207857705980126,0.25015180945247678,0.010935869829808657,0.26889987897713014,0.0094296340187153948,0.23828140946351917,0.0071326900066012349,0.27624331131686181,0.010847118498535681,0.19644289681176247,0.0077863670986120428,0.30880707328242218,0.010269661683114597,0.26488334277005121,0.01031894118474232,0.22300248220152175,0.0086868486168261896,0.24105586467694456,0.0053343172220277181,0.24157703794980076,0.0116487767288809,0.25348221091381123,0.0082253090242000327,0.23545295665048296,0.010537870907145044,0.34733978849662911,0.011834526224084266,0.21621587923787844,0.011724465059150485,0.22615192080248142,0.0045396834529260501,0.22958987537742342,0.0041034466406166979,0.24039142618907519,0.012494206953927479,0.209071445602935,0.010620738901679232,0.24724382338474507,0.0081078113225939944,0.26947391969954371,0.0076731847552684532,0.25145742848734792,0.0039355661675745642,0.28190543742393798,0.0085416404441005719,0.22190020635937277,0.0063190340924338196,0.24562838617233271,0.0077007181672426256,0.22950269307108676,0.0093088125813298138,0.24311670538953101,0.0047591611394280139,0.23808824354313549,0.0086780523420214913,0.26566696622734698,0.011112747596817676,0.21456540657450413,0.011779110365473237,0.22926890125199456,0.0091849319171620775,0.24978838223769154,0.009829552042300016,0.21927567524922634,0.011924667774474446,0.21617972641170519,0.0083242687347318319,0.23958665355137038,0.0060502077305644095,0.23716461924226057,0.010380190400415584,0.242535165306177,0.0085106523105600816,0.23655356736201477,0.0040145658512323627,0.27840175556574304,0.0093499148108874552,0.25191050730278952,0.0101385219171459,0.24291247268696708,0.0082252174431936276,0.24712714935190477,0.0094457929610852597,0.24505003777007098,0.011224954876963192,0.22630232578882975,0.0058862040233930608,0.2376503308728348,0.0052426714383457156,0.38403457303722155,0.004641039035716726,0.26170498613679566,0.0052359895142560908,0.22958253915095236,0.0053488194137871568,0.2410991236147785,0.0086185390715365993,0.21756724975291195,0.0060997469703162636,0.24747783965598821,0.0059736800345766552,0.26196343861998245,0.0064451731324420879,0.26833776577391,0.01069911511315268,0.23453150553446162
18.288,0.0078144352341418775,0.18951597524561545,0.012492958895180793,0.22534355457446942,0.01348762862720432,0.18741843963200572,0.011402448350944434,0.18587926740609592,0.0089665811521423434,0.22043803669487488,0.012739557305765471,0.15978362977424521,0.0098190507262645322,0.21855304049135241,0.012415354604016486,0.20615417933840835,0.012248395785285263,0.18705826320385796,0.010319375222937056,0.20676064937654925,0.0064661230872330175,0.22100394855453886,0.014155956308765044,0.17784005789416593,0.0098221335465092791,0.18659287662964549,0.013322068903659719,0.21002846264497468,0.014041376932389911,0.16774821468971621,0.01407956128859446,0.17841899260530561,0.0052982588118257682,0.18773837190655643,0.0049314069998687513,0.20837908981015416,0.014697186776334163,0.16037134623336693,0.013058492533532745,0.19701071488467203,0.0099216153280782503,0.20018747442784904,0.0093531612826863973,0.1997095434800687,0.0048157392155392161,0.21977189899286642,0.010001059532808417,0.18345894873744736,0.007641749326565834,0.20513533093688574,0.009121045926228491,0.19576965561368859,0.011286477700220905,0.18254809133714223,0.0056380336090791116,0.19478553237314203,0.010723737725750571,0.19782470437667374,0.013320024719391341,0.17523817642944983,0.014035277042391197,0.17147808733952333,0.011001305958144525,0.17801542785287119,0.011733047006009759,0.17426308638038956,0.014192445659538991,0.1717234501529081,0.010013461546247071,0.18910567584345414,0.0072076434054437451,0.19278736206976491,0.012665601704137958,0.22296386580718572,0.010175899320875139,0.18511655346844386,0.0049403366408412811,0.22157746413194332,0.011418518898090481,0.19015055473772186,0.012419798820469109,0.19810019432751141,0.0098462269159445039,0.2119787978909598,0.011478555434709693,0.18743119932478844,0.013142646127788716,0.15444108229727213,0.0070345414963201621,0.20541793418878274,0.00669235764408502,0.23087147905598482,0.0055727319331912101,0.20261548608838301,0.0061961620866687181,0.19548363141114511,0.0064194185494624604,0.20381856720578256,0.010253972647429515,0.18231055462043211,0.0071966043508616337,0.19154647300999303,0.0071401681225626863,0.19298178947748035,0.0077757501097222336,0.20315282014868824,0.012994970173283526,0.21606407974630559
24.384,0.0090379828934311086,0.15959688131241684,0.014814351551132483,0.15376369378541868,0.014984122924731547,0.15369175591024087,0.013346336030026457,0.15912583032006272,0.010639530968228242,0.17652590728613951,0.01450258205663984,0.13543920506234747,0.011577917695805328,0.16482672331209217,0.014567427064152547,0.16939880568756127,0.014371387907588186,0.16669176188762891,0.012204635176209969,0.18379032768285952,0.007456441621921002,0.16891174800955816,0.015673931125168787,0.14434984743861276,0.011362665237270815,0.1484369453761902,0.015393824581992059,0.14559517700763103,0.016168080001782614,0.14113262774133947,0.016109820296373929,0.1323371972434976,0.0060524877234860676,0.16906412424330283,0.0056728728779518881,0.17711694808702508,0.016834805600678005,0.13556397951812027,0.01529465415315783,0.15677277029083994,0.011599277536265986,0.15744073912844628,0.010884860388300227,0.15194156846143564,0.0056079949675325478,0.18402338679830244,0.011493120062366411,0.15242835382975714,0.0088887096787015393,0.16182487726592393,0.010746674250224001,0.17131401057696921,0.01284893023473372,0.14350900544123851,0.0064638940091261352,0.17389810966974503,0.01249228078865783,0.15610320422492352,0.015412925269248787,0.14767189148002766,0.015939868536230882,0.12915458032647062,0.012664372370605352,0.1472002100854316,0.013153964983341312,0.15016568162948776,0.016157707135887999,0.12839044044010672,0.011448910987080592,0.14212525537523685,0.0082617536578532894,0.15662789766210378,0.015005572154044043,0.1532010227460138,0.011596511542691729,0.13742876907834109,0.0057436000212713273,0.18403529777120034,0.013225880727935967,0.1493235641979031,0.014427344627561791,0.15254026154168232,0.011643491658102936,0.18630569742469757,0.013367167794239312,0.15291928729644677,0.014803216034038091,0.13417664014391026,0.0082270552497181789,0.16658955222729177,0.0077537250564019842,0.16911549028676695,0.0063179885000805586,0.17617931712366414,0.0071220370110106615,0.16130634000575411,0.0073865212647816472,0.16921539155966533,0.011897256525740202,0.14806200643519693,0.0082128362093426832,0.16570703177763205,0.0081083647397240943,0.15597285799589003,0.0090099405085660288,0.16296340325576697,0.015361414233832148,0.15184623051489643
30.48,0.010202862537482232,0.13332057982953555,0.016017239512693918,0.13690784722553351,0.016862701823927597,0.14010318578813852,0.015265284360524477,0.13053114539168875,0.012059698947481903,0.13936232591956998,0.016104115862098076,0.11135506262024279,0.013104671836511417,0.12960370955038761,0.016852359794720977,0.13844363437226587,0.016230616417580234,0.1236476289151013,0.013748222263134243,0.14979072579453573,0.0081834848782225186,0.13109953572566932,0.01754240012172726,0.1326828682354414,0.012685230307232119,0.12221105732859308,0.017210260338852722,0.11755880444112772,0.017975270777473712,0.10688985737661451,0.017640019605494321,0.11538655632628925,0.0066797597382781942,0.1580539317730581,0.0063737069617171207,0.1607610084575338,0.018584451293503831,0.10246140362383971,0.017176352984140573,0.11707017559775643,0.013070207350936924,0.12667709169175845,0.012213457165713506,0.12591152974594838,0.0062633841568132563,0.15807607172640636,0.01307496552273118,0.12957579056680474,0.010085278729178655,0.14440214227885748,0.012155426232617159,0.13135438347716169,0.014428625469914136,0.12791057613201076,0.0071520357852825744,0.14519235175459716,0.014209027356964346,0.13466853155843528,0.017286246700103317,0.1133334629731098,0.017614162979271646,0.10713937213127406,0.014296737985932397,0.13007270885396593,0.014853221805886632,0.13648424825352937,0.017663057502833056,0.11281197649818009,0.01286852902066226,0.12541902848320577,0.0092152602558381001,0.1290632566046794,0.016226980821063615,0.13578726932149759,0.012991057035229707,0.12167033901700795,0.0065186709122004626,0.16635132690411461,0.014984108174779603,0.12855137851571885,0.016365488461395183,0.12687577533892117,0.013498062809700437,0.14723108194702578,0.015066169742668653,0.12567586808137107,0.016472610925017492,0.11646102432613303,0.0090420391769695466,0.13644601758742395,0.0086745622603929123,0.14544883790667679,0.0070874024475277566,0.15593000893307832,0.0076670752600437719,0.15568953743900377,0.0082911235352265515,0.14174831158611667,0.012898704151619289,0.15059487077070627,0.0093304672855420243,0.14583876207805463,0.0090711202560992462,0.1339606391248537,0.010217708378437093,0.14314374134946492,0.016571366928119519,0.1346228546295084
36.576000000000001,0.010909733705764103,0.1318311663718896,0.017810263502791329,0.13377870822935761,0.018772180893021378,0.10390169307640242,0.016407578175108722,0.12384888802636705,0.013441137664008288,0.12092168691462524,0.017465754402658434,0.088055025398537171,0.014413977411386253,0.11317536412826916,0.018371496994921733,0.11350237508922856,0.017625200670168789,0.092541198949968415,0.015340524249006417,0.12940128150495409,0.0088714817912569077,0.11892946585426056,0.019446543234621055,0.10212213970456302,0.013978895149181528,0.11171058125262599,0.018993728681159339,0.10282377896116038,0.019699168221754673,0.090709459859424982,0.019436682153908282,0.10755234575066762,0.0073108826308842289,0.13984816778895984,0.0070036743497924247,0.13894022865313449,0.020250771895863051,0.086268983000021393,0.018983379252372392,0.10184578812982986,0.014398634790508718,0.11221752603781784,0.013531907498325408,0.11750555461780411,0.006825784118320976,0.13549449062788468,0.01414325246532913,0.1151062843040158,0.011248075112799622,0.11743221069752233,0.013212880044805307,0.10603422234830526,0.015849116976097158,0.10732536430927429,0.0078440032118879104,0.13442237975538282,0.015600101295199726,0.10947048958020811,0.018702621578118583,0.099283792529718598,0.019374029990031169,0.10037433385482596,0.015697210059578671,0.10325204441063983,0.016217786773834612,0.1123881085076712,0.019424996166669345,0.10517419390089672,0.014208115153054741,0.1112967954716016,0.010047816436060564,0.11396158479655197,0.018042346415629417,0.13293298712424539,0.014290156225224225,0.10883449144919771,0.0071606454898252292,0.14354782056640625,0.016437034775943157,0.10610220007471288,0.017998531978810947,0.10734066317100498,0.014800710958381575,0.11958413809867174,0.016513370348170554,0.099738796508760316,0.018068024278339954,0.096509957928062926,0.0099395303945179689,0.12813291958720532,0.0095834292644666457,0.12419289398073603,0.0078158913231737431,0.1363138190931811,0.0084743830046809,0.15208416399455343,0.0091257274366015537,0.12026789988231101,0.014458017982659841,0.15064104479385718,0.010440457976137341,0.13360700664738559,0.0099705594055487113,0.11914772072558565,0.011209751678423642,0.10843926465722976,0.018398992844712986,0.13234957181333462
42.671999999999997,0.011906249456989038,0.12677109178914547,0.019744679528866046,0.096955910243439414,0.020287614924959247,0.078856568484624731,0.018065864659731409,0.12054424686238784,0.014697190832372913,0.10379630813367277,0.018703951857616315,0.073045219217164212,0.015777263418908401,0.10407718934439653,0.020092157373749434,0.10138843283827476,0.018936382459968704,0.078522561896645832,0.016896288611884636,0.10196365892365795,0.0095815642847216619,0.10698061845800612,0.020942794224234007,0.075831179208273938,0.015155746967513367,0.093107229424134533,0.020692741918184463,0.086177709373476574,0.021248471735983439,0.07549969838966343,0.02122463392309068,0.084470727340675816,0.007948013714100725,0.12749945803148027,0.0075205046004481919,0.11971149735565587,0.021761083768171902,0.074904400075601785,0.020622800711706333,0.083995422787243826,0.015812419498623258,0.10499310281943156,0.014743223776367284,0.10083600500054173,0.0074189705238879569,0.12746700577889167,0.015372605895197107,0.10584685819289656,0.011998434487457134,0.10601289674679437,0.014225385844910657,0.096033770724059275,0.017211462444400687,0.091848701203607136,0.0084604255452071179,0.11607990533156455,0.016958605138894918,0.096354516805350163,0.020334871256601827,0.093233460710089561,0.021126393443790855,0.086263905180108777,0.017046550882313452,0.09271738683223682,0.017638359925026107,0.10025891001278246,0.02115717645114466,0.082578797337083704,0.015291273664848438,0.089427559573983392,0.010820890053709576,0.11074958597371633,0.019966880458404015,0.09560937843153762,0.01532583165677126,0.085435128203936728,0.0078061975073407276,0.13210726777108558,0.017849065952657596,0.091631752412981868,0.019643256044068289,0.092363908601976671,0.016204185448025231,0.10722031323873557,0.017884356676544887,0.086653021950845344,0.019442652296639856,0.079363935786613757,0.010817633878333281,0.11664498925960082,0.010444146138148657,0.11595294576209449,0.008428630114724155,0.1158903382949683,0.0093004719407515889,0.11548442550816196,0.0098308262629678324,0.10258235734088544,0.016011038421558141,0.10634856688782018,0.011321421723422223,0.10078029098456409,0.01070015106719936,0.10874993041517855,0.012152657690319681,0.098574183274883681,0.020358615164567776,0.095209594343190818
48.768000000000001,0.012876869230087346,0.10092273475433235,0.021051646428271804,0.065242669722074195,0.02159270617408772,0.067339588149449486,0.019680645634467323,0.086624394750591374,0.015686955571600839,0.082092338226162992,0.019654773344952095,0.059601243745891749,0.017195872791072504,0.092413949741941545,0.021833553425223275,0.083219686164005199,0.020304446997249981,0.072585981555277027,0.018089879577272577,0.078522875681343432,0.010190991045716606,0.098809168936538558,0.022203624134511817,0.062442215907232652,0.016084066333407358,0.076804915537968144,0.022106001583623074,0.069553328534773917,0.02249089932863706,0.060170330197524727,0.022548838655786153,0.064257924511899447,0.0084541988531877874,0.10900720720412002,0.0079767985869693987,0.11626580878559803,0.022998563088681302,0.059432915478618238,0.02189714414790947,0.064342657611751231,0.017132508757816769,0.090622964595172134,0.015718334363642932,0.08156158653070833,0.0079949437128312133,0.1238142535709186,0.016550790919385956,0.084448677146819764,0.013012496099133382,0.1119139813023108,0.015315197652172544,0.089707886878649723,0.018444011183768833,0.073704855125651295,0.0089487829988478262,0.10223208235034384,0.018199735873368844,0.079506766567639831,0.021955618180312463,0.077972717927075857,0.022662709202579293,0.071763031663799437,0.018255435057984003,0.076033813003589509,0.018844177430691108,0.06969275043841984,0.022438456369462196,0.060931290238698442,0.016365180572314821,0.082570858213530579,0.011441826246456951,0.084297222421170853,0.021243146647406227,0.063051464998069587,0.016313311460869919,0.077790656184268253,0.008425984599780386,0.1166102632799101,0.019212562394911564,0.080019136560755766,0.021149381827957215,0.073273807879862374,0.017518722799862631,0.084989347603810605,0.018983417541483694,0.067690797488857493,0.02056542520499793,0.063067872901625369,0.011466760240731108,0.085213992766732236,0.011137249777496682,0.088999038027889985,0.0089506321086336525,0.10500888729040861,0.0098563549526326528,0.092787496078529583,0.010450115189428656,0.098821105804320339,0.016993451213247735,0.07623751905368753,0.011993309467567898,0.075387702966539238,0.011300811099675368,0.08370359227507343,0.0129904495977989,0.096420182316725098,0.02170383995127179,0.067986154917618113
54.864000000000004,0.013373876514547405,0.071089639913614777,0.021953407247103165,0.049408148796908351,0.022512249295595903,0.044001323108608562,0.020603650424843384,0.049349800030955869,0.016627614626043043,0.074072621761816601,0.020326447966031256,0.044016244264559537,0.018400322443808976,0.072666995907200799,0.023032996425411352,0.055778271764208805,0.021396767589584528,0.050499515482927644,0.019011969009376458,0.054332069356177605,0.010507786260057819,0.086559707755058668,0.023030349936746585,0.045375554291243417,0.016733204412132836,0.060276599013754768,0.02318810550480464,0.053824376761334392,0.023325495565510775,0.044362792916304336,0.023451116379825884,0.043357658212775291,0.0088247559286278726,0.093351129348006767,0.0082905937903954667,0.09642152345192119,0.023819505508018909,0.048376510461480983,0.022967149309487452,0.054215628186891435,0.018113777307894628,0.067342015829935348,0.0165492159027886,0.06777522345908682,0.008422975747826222,0.10420353512441674,0.017217341858473525,0.056560569837931091,0.013919160159875125,0.085568634614503897,0.016237124215467674,0.072026820552389861,0.019262309414160031,0.05194201655674624,0.009277711293308866,0.083469946577335669,0.019072345906835059,0.054136288888007519,0.022972290732083407,0.048989657710862118,0.023382967203360153,0.039182158026475025,0.019129746638321087,0.049528356147531857,0.019545634556779174,0.050519575169756956,0.023197225274209476,0.049321954960095928,0.017191942123968851,0.059241092434909673,0.011889776725393444,0.057853897146314226,0.022144236694642164,0.050624219112635996,0.01705262578333348,0.055504684846731753,0.0089050186270156206,0.099644879505673564,0.020191698119706922,0.052652204804873627,0.022216365388868942,0.052089613824493612,0.018435051215644843,0.055480649520261278,0.019960846912527478,0.049223157684167192,0.021394985462336931,0.034347003790763733,0.011858570263776817,0.058865418025480259,0.01168680738966359,0.070528614630984504,0.0093704349235698928,0.084607230412680479,0.010251930228393477,0.086675524632689918,0.010869931071555263,0.089598187633148363,0.017731051526490706,0.053660934850592985,0.012602126411023954,0.074405114716045051,0.011730145148661173,0.056589948826189458,0.013615970976344148,0.075627747620857458,0.022682075999289796,0.053720420843677834
