Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.683851081040662,0.696547712731,0.0126966316902,L1,0.503610590028,0.500237325679,-0.00337326434933,,
F1,0.6142204920571827,0.622130222055,0.00790972999775,K1,0.623233452808,0.623556268788,0.000322815980324,,
N2,0.5251699517626022,0.521914667944,-0.00325528381915,J1,0.69724477872,0.698144339218,0.00089956049755,,
K2,1.130435996804425,1.13511479112,0.00467879431743,H1,0.685261574126,0.679248694709,-0.00601287941719,,
H2,1.181087646029136,1.17579635269,-0.0052912933428,G1,0.69724477872,0.698144339218,0.00089956049755,,
H3,0.9661425583999258,0.969411845211,0.0032692868113,F1,0.623233452808,0.623556268788,0.000322815980324,,
F3,0.9494480164495279,0.958497279912,0.0090492634621,E1,0.503610590028,0.500237325679,-0.00337326434933,,
D3,0.962715227341949,0.982310876929,0.0195956495865,N2,0.54355061241,0.52311100061,-0.0204396117997,,
B3,0.5324798696387296,0.521914667944,-0.0105652016951,M2,0.755056011857,0.740908166264,-0.0141478455934,,
P4,0.730330457748067,0.739213740719,0.00888328297096,K2,1.15471767276,1.13771670095,-0.0170009718129,,
N4,0.9597580386241887,0.982310876929,0.0225528383045,J2,0.801783219115,0.808534683453,0.0067514643378,,
H4,1.276852664264493,1.28891093852,0.0120582742553,H2,1.19470944281,1.17849151278,-0.0162179300282,,
L5,1.315489412810973,1.31867793479,0.0031885219759,G2,0.801783219115,0.808534683453,0.0067514643378,,
G5,1.329572701501787,1.3424915318,0.0129188303023,F2,1.15471767276,1.13771670095,-0.0170009718129,,
E5,1.317608384100335,1.31867793479,0.0010695506859,D2,0.755056011857,0.740908166264,-0.0141478455934,,
C5,1.221356673586546,1.22243131351,0.00107463992108,C2,0.54355061241,0.52311100061,-0.0204396117997,,
R6,0.603816322913344,0.622130222055,0.0183138991417,P3,0.54355061241,0.52311100061,-0.0204396117997,,
N6,0.9393731055909778,0.958497279912,0.0191241743211,N3,0.662872250464,0.650407974143,-0.0124642763212,,
K6,1.343759955160456,1.35439833031,0.0106383751506,M3,0.979192043306,0.984562529666,0.00537048635978,,
H6,1.334891209608855,1.32860026688,-0.00629094273392,L3,1.22628693256,1.22523337025,-0.00105356230926,,
B6,1.144599917483114,1.13511479112,-0.00948512636257,K3,0.961426401839,0.960694347128,-0.000732054710577,,
M7,1.034975216033785,1.06268176686,0.0277065508291,J3,1.21526987912,1.22026083222,0.00499095310213,,
J7,1.297119308158334,1.29883327061,0.00171396244552,H3,0.968816274514,0.971633930791,0.00281765627738,,
F7,1.077574071184528,1.10733226126,0.0297581900849,G3,1.21526987912,1.22026083222,0.00499095310213,,
C7,1.22033471017973,1.21747014747,-0.00286456271401,F3,0.961426401839,0.960694347128,-0.000732054710577,,
R8,0.6642363324724211,0.67769528176,0.0134589492878,E3,1.22628693256,1.22523337025,-0.00105356230926,,
N8,0.9512716785246128,0.969411845211,0.0181401666863,D3,0.979192043306,0.984562529666,0.00537048635978,,
L8,1.082157466298757,1.10634002806,0.0241825617559,C3,0.662872250464,0.650407974143,-0.0124642763212,,
J8,0.981641111169856,1.0120778732,0.0304367620291,B3,0.54355061241,0.52311100061,-0.0204396117997,,
F8,1.313373792157459,1.32860026688,0.0152264747161,P4,0.755056011857,0.740908166264,-0.0141478455934,,
D8,1.294055193769764,1.28891093852,-0.00514425525467,N4,0.979192043306,0.984562529666,0.00537048635978,,
C8,0.9628241425544276,0.969411845211,0.0065877026573,M4,1.14534229557,1.14965079222,0.00430849664579,,
