Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.7120975952137268,0.725777760209,0.0136801649947,L1,0.555495193143,0.546437297925,-0.00905789521841,,
F1,0.6687041400403694,0.667312329525,-0.00139181051477,K1,0.669035675955,0.669891650419,0.000855974463669,,
N2,0.5644164317415352,0.56650986283,0.00209343108757,J1,0.711867762581,0.728583063899,0.0167153013185,,
H2,1.215992543472231,1.21265367435,-0.00333886912129,H1,0.687042951236,0.713404250068,0.0263612988322,,
H3,1.062453441168411,1.08161046764,0.0191570264744,G1,0.711867762581,0.728583063899,0.0167153013185,,
F3,1.091796268350829,1.07858639364,-0.0132098747065,F1,0.669035675955,0.669891650419,0.000855974463669,,
B3,0.5780254550328627,0.56650986283,-0.0115155922034,E1,0.555495193143,0.546437297925,-0.00905789521841,,
P4,0.7653244323197154,0.777187018223,0.0118625859035,N2,0.570498292386,0.56869955821,-0.00179873417559,,
N4,1.104225143330204,1.09673083765,-0.00749430568129,M2,0.772059757507,0.780191030926,0.00813127341867,,
H4,1.219143816134988,1.21063762501,-0.0085061911152,K2,1.16638932413,1.18394747884,0.0175581547066,,
L5,1.232705337935406,1.22979009369,-0.00291524425303,J2,0.943333436449,0.948169903991,0.00483646754238,,
G5,1.198408403622517,1.18946910701,-0.00893929661129,H2,1.21695941624,1.21734086927,0.000381453025346,,
E5,1.275269637352309,1.22979009369,-0.045479543663,G2,0.943333436449,0.948169903991,0.00483646754238,,
C5,1.256289032605068,1.24491046369,-0.0113785689187,F2,1.16638932413,1.18394747884,0.0175581547066,,
R6,0.6609153428963035,0.667312329525,0.00639698662923,D2,0.772059757507,0.780191030926,0.00813127341867,,
N6,1.079138119321349,1.07858639364,-0.000551725676506,C2,0.570498292386,0.56869955821,-0.00179873417559,,
K6,1.203914430458481,1.18342095901,-0.020493471453,P3,0.570498292386,0.56869955821,-0.00179873417559,,
H6,1.178411676315632,1.17334071234,-0.00507096398259,N3,0.830057249272,0.820667867809,-0.00938938146303,,
B6,1.169579577125456,1.17938886034,0.00980928320915,M3,1.11713543607,1.10096996323,-0.0161654728442,,
M7,1.071023785631283,1.07354627031,0.00252248467871,L3,1.26015202714,1.24972233877,-0.010429688368,,
J7,1.189297452486785,1.17031663834,-0.0189808141535,K3,1.09076989581,1.08275538663,-0.00801450918164,,
F7,1.033783590352381,1.0402814563,0.00649786594915,H3,1.07349746129,1.08579114939,0.0122936881046,,
