Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,H04,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,C05,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B06,uncertainty,B08,uncertainty,L13,uncertainty,G12,uncertainty,F14,uncertainty,C07,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
0.0,0.0039662893040938755,0.13246552065227746,0.0047283773256004274,0.41158970939470846,0.0059626371123247448,0.38241304243187535,0.0053684425543142665,0.44356366353291515,0.0044277102017610355,0.15902789685210988,0.0052226960182951542,0.25267852005170666,0.0046483440656912341,0.17664913689430931,0.0055656732140963111,0.36298318469796331,0.0053989358775201881,0.38302706504817746,0.00511862595501164,0.1110384706894695,0.0027360871412470448,0.34700978484191358,0.0049989993547533279,0.34955705510110224,0.0050609261085284097,0.21681982152422069,0.0052099006493793775,0.45147211107388951,0.0056037110409283509,0.45048624280803601,0.0059684556519106089,0.20179025822717739,0.0025575797519276477,0.10268009137318576,0.0025161315652364714,0.23804345954977157,0.0055271621337608639,0.19677846737342625,0.0063260213707651133,0.289944938910911,0.0060888221255611542,0.24083868887350765,0.0044296052056580996,0.29213243464028082,0.004680316757233456,0.22505121740408132,0.0023108970634097871,0.27254646053549203,0.0050973738508350974,0.34552668551500221,0.0045235220457557433,0.22209782145806653,0.0041841366986043781,0.15253750301878627,0.0047297054749350443,0.31142284775387807,0.0023902766141248315,0.4501625169735366,0.0046027619563251652,0.37961296819679241,0.0064404417533556226,0.35967760094205858,0.0046808582597719309,0.28939288474509461,0.0049592526285652336,0.21925781276250556,0.0044632246557906484,0.41330647944513621,0.0045245141500740186,0.60380294087251418,0.0053205385100732359,0.35999738979539131,0.0040511363501952733,0.47564464832545539,0.0030420992265636042,0.44668295598143121,0.0049537551776679054,0.41085425366689587,0.0041549077517827812,0.46981254828180002,0.0025135324232060368,0.29295106695397816,0.0045074929388640257,0.37512526358153686,0.0051770946859778962,0.34353300928966429,0.0048492011240077329,0.2727553609743732,0.0049053432994343076,0.41954055525328354,0.0044912929757636817,0.5169597005541775,0.0063029713212307357,0.33735735753599377,0.0041153732726295772,-0.022070647428945503,0.0030527558224462932,0.36401394836231427,0.0025734416113548028,0.38175019838304519,0.0026113239622419997,0.41726900744817108,0.0032799547825017911,0.21687030746476466,0.0038779951249981351,0.46072612600904822,0.0032119769134555031,0.23745506888386433,0.0030723022093486056,0.33159464922145321,0.0037276368495615022,0.26428316141289465,0.0049493503616951677,0.39447759734663246,0.0025460880128002255,0.32140164037286989
6.0960000000000001,0.0044060015853680575,0.340760234816193,0.0065909866536820322,0.34993575212939027,0.0083988026550425865,0.29355389802873544,0.0081377481611535941,0.33854293224129872,0.0050406635124352183,0.35472835269403158,0.0063918471437449803,0.35451368675178069,0.0052754520105853563,0.27726768834813637,0.0074285961478617289,0.31924299251569194,0.0073511529165996552,0.30845414121430614,0.0055899525049214012,0.32576042985905268,0.0036059620767798957,0.34764664898166875,0.0066447559690455101,0.3375773190813256,0.0060212516363765947,0.29857738411568702,0.0076873483520042418,0.32811723851407859,0.0086878006505635604,0.3412196243530955,0.0070439410369697898,0.32679105853273532,0.0027756914744604786,0.30399158119701808,0.0030367545670419989,0.32510271759962134,0.0064857102369097214,0.38800425709970693,0.0080326222896683654,0.28023723813531343,0.007398373526191512,0.34567505700792744,0.005556977073303754,0.26768326994621877,0.0056046381245569822,0.32026370756305128,0.0028569766041776231,0.25981038685227054,0.0067381522772029705,0.27574656447355744,0.0053834628496537739,0.28533208593684595,0.0047791903140433399,0.36960239836993375,0.0061081727506822111,0.31624473199097436,0.003658790601973709,0.34780257959042349,0.0062494288494155592,0.33669314377650672,0.008684110568958469,0.27307896892777983,0.005898344342767258,0.33300855633661475,0.0058477842185891095,0.30191551312228554,0.0061856440153139737,0.33900686690969928,0.0063047765152036269,0.33139051216120718,0.0071177732032439434,0.33262229596832171,0.0062634142103947998,0.35217494161645557,0.0046820621873685892,0.34882563454587467,0.0068956001219245061,0.3369951010959566,0.0063781354388992859,0.34864379520137168,0.0031935339385839407,0.30222947109295512,0.0060998546826203006,0.32765057445087814,0.0068499773958225537,0.3167154440064856,0.0060692709058118655,0.39904432205831081,0.0072795574444465203,0.33227168458066136,0.0072712665563395102,0.37114330156917613,0.0084381748892946723,0.26323678087964431,0.0039123977491087201,0.28350386866670835,0.0041222948333884011,0.31004792960804678,0.003519262428491625,0.30180155557686855,0.0037026937924351916,0.32507705603755149,0.0039089375591485689,0.33325628103527311,0.0059193044788816212,0.35850328666324816,0.0042423008143713976,0.25619263745152504,0.0040421839617701041,0.31284171831645868,0.0045993191224384961,0.33285575670685547,0.0068134363465415784,0.33253853931561106,0.0033134010852040874,0.3374295695058861
12.192,0.0058429380307860341,0.32287416221011328,0.0088205046017019503,0.27695942087221237,0.010526257834314158,0.21174119999078042,0.010325656166320852,0.20852798161967487,0.0067676375991787803,0.32384454852022204,0.0086410360657021169,0.3075036233913635,0.0065798432306340441,0.32177166326799894,0.0097409083692606042,0.26323049135873272,0.0095216523343456434,0.24846950560688313,0.0073069687828032923,0.30294805954284726,0.0048305196157813679,0.29796951937900668,0.0088011096255031455,0.27542290555697846,0.007695935242212011,0.26250979979295697,0.0099020141582207791,0.24000819263284279,0.010942109606842183,0.21827688686685387,0.009257504344862947,0.29041132247581086,0.0035566181889944296,0.29540530175463753,0.0039992798039709745,0.29637567970404799,0.0090145749519094254,0.34338137207646363,0.010214827988609874,0.23159375431822379,0.0099174433877378572,0.29636077121027077,0.0068835900923166085,0.28400526377381596,0.0073077157456008374,0.28568587549832491,0.003517265107248015,0.28700302346132628,0.0084848706567226071,0.22214383257847534,0.0068097308232929086,0.25788938728060956,0.0064562639529915332,0.33231856231359008,0.0079051856125365774,0.26117636448103843,0.0046319273233295976,0.24810002341265316,0.0082602865537421653,0.2698500112016764,0.010931565728271319,0.21319302913745941,0.0077923016520353022,0.28264642397094553,0.0074545214104064375,0.34944868380388022,0.0082279207924775624,0.27126760814164241,0.008069124010311228,0.23441683805304486,0.0094010085110337056,0.27164504548685287,0.00802198208465244,0.23957522057291611,0.0058951543144437823,0.24297574899603758,0.0091375253873700515,0.26867845711915611,0.00816180272400608,0.23873036002182796,0.0040934056286380215,0.26545973469951101,0.0079993836245658926,0.26434062801627445,0.0089153074646097161,0.2585597305762975,0.0084345700415329062,0.33547910668691344,0.0091940446411092596,0.21343842960992004,0.009379508521586484,0.24419875472862548,0.010433395074860173,0.20052681588750801,0.004877369264563689,0.29509383002823514,0.0053033465124443617,0.25825658009869279,0.0045001511248902535,0.25143955904661403,0.0048043377987054174,0.24772254477157907,0.0051680173370166711,0.30191054158770253,0.0076396272262156829,0.23259296092851914,0.0048417877018637687,0.14501228539460767,0.0052133973516234281,0.26533307974996873,0.0060709696902927022,0.29541265396052691,0.0089845566017363113,0.26649586819136561,0.0043739762518442728,0.29070695696499677
18.288,0.0073299882480583169,0.2122000186641412,0.010934310247251831,0.2006635964125755,0.012466894361808383,0.16634204901655988,0.011589918323053682,0.20390892668119592,0.0085590711076827287,0.21804994030176064,0.010719061788989856,0.19858011573572315,0.0086371324613239101,0.27918062438414504,0.011904176752774874,0.19224677685443406,0.011659452382006689,0.19711396225071565,0.0091406954198806345,0.20647204808486641,0.0058636359784602641,0.2135556151369585,0.010939604139200474,0.20171336811986651,0.0093499554683367219,0.19310883291901509,0.012016531958253711,0.1906452084877962,0.012980139054608424,0.16623543365953461,0.011586228062820973,0.20925774690326934,0.004456340071270124,0.23130359945772946,0.0048609752386298034,0.21483496125238152,0.011431535170548821,0.21805347215993334,0.012131223149653321,0.17627733424209613,0.012408938957852205,0.20493816783124341,0.0087406210870603507,0.25366784948374954,0.0090102066500988582,0.20172738618484212,0.0044698440583114353,0.26996792659185609,0.010007100330775096,0.17138390103468878,0.0081988643084435139,0.1797384869909994,0.0083599504001722093,0.2370705989248291,0.0097143563522349829,0.20337099676785569,0.0054973675659959953,0.19579128497448042,0.010248853964282705,0.20048483790931398,0.012968753852494,0.16830459116763055,0.0094880501083456237,0.19597203250018685,0.0100251833481338,0.29749621445248109,0.010012412315797232,0.19683223077076212,0.0098933275772561616,0.20512732284487678,0.011584867588016075,0.2009445136724787,0.009560779170426411,0.18219535009238289,0.0069734612723465006,0.1852921224506712,0.011221619864107605,0.19479610318710577,0.0096875675215685048,0.17926944416512081,0.005009953955167519,0.21952004429305802,0.0099028561194232541,0.20836314787576918,0.010945748179709881,0.19274516174450099,0.011014306008963038,0.23463662046219336,0.010283210465576086,0.20390810608718932,0.011317319625723741,0.1832380110748538,0.012317243315987419,0.16358659757332755,0.0060563180475534011,0.21679993841776415,0.0064545169645547143,0.20639848773612124,0.005410901887671008,0.20611697634247692,0.0054768080724111566,0.24255442342235628,0.006334604162037313,0.21587547304882665,0.0086516609764440942,0.22530969799360548,0.0049416695387991798,0.42080642596164503,0.006391813158078654,0.210981814007459,0.0074301976471273729,0.2091139151013563,0.01108296752612899,0.19792631659127613,0.0054725909879056595,0.2300609527444224
24.384,0.0081263385378041644,0.1976381678366978,0.012818639661421724,0.15853503439360556,0.014338528178522247,0.14141939316436442,0.013817665829848575,0.20623240614577851,0.010029010860653664,0.16894848047967123,0.012504367439495746,0.15277633548296146,0.010621785521731911,0.18837559635728712,0.013636862995167349,0.15883031877324924,0.013519204622357265,0.15063158052703446,0.010595073391434543,0.16801260357674141,0.0063577889530189611,0.12401057414790465,0.012836703430641826,0.15969805448842653,0.010719151319991583,0.1426720383037581,0.014064781135326812,0.15796257176602113,0.014847822588945849,0.13831169838529042,0.013571120093590112,0.15930827989470969,0.0052282764717134292,0.19029325253872961,0.0055793033101387652,0.17380381314867505,0.013460639058147936,0.16267426678258634,0.013934908503285716,0.1470674646781199,0.014426291031665558,0.15126154563040964,0.010598639462240027,0.17688422745415547,0.010383142122755214,0.15534690270588375,0.0053975779811487002,0.20341734114283508,0.011265950533464419,0.13929025882154678,0.008956247541356337,0.1731880376414395,0.0097741500741922553,0.16969626380694935,0.011230901340474624,0.14481070252302933,0.0062741555029736124,0.17159625806369344,0.011962944339893445,0.15750686227801186,0.014805393934207964,0.13602733600312733,0.010966924827234338,0.14801922740246287,0.012585642109044443,0.20359915380739835,0.011587534122761917,0.15426954392505693,0.011553253217587371,0.1594636652123311,0.01352855429272737,0.15605950963983675,0.010972013796662759,0.13875801039091218,0.0078957549332616551,0.15448310684250816,0.013061203208937134,0.15267905814994864,0.011096000384376718,0.13754594443609444,0.0057928477897187481,0.18025585797889393,0.011690426575428394,0.16984800441714015,0.012695872174499153,0.15014376230028917,0.012973789487586982,0.16570434665307215,0.012161139590245326,0.20297061257488425,0.012928313780891073,0.15114031587822149,0.014093038789504377,0.13967145166648587,0.0069899048012151748,0.18595692361568741,0.0075506668923137751,0.17598433203895231,0.0062380895287860979,0.17755037874428417,0.0065604510211167673,0.22599747364512274,0.0072835569800123482,0.16738662045609687,0.010437066953198515,0.21608237285899179,0.0071073233136308561,0.47507780447871817,0.0074647887260328415,0.17332378722512606,0.0085851956688862471,0.16155171857293213,0.012967895874768241,0.15696201783061572,0.0062487822321677126,0.17281595065068009
30.48,0.0095151303257619835,0.19504884041497339,0.014578662976202906,0.13280436707173077,0.016025551554661233,0.11751413489426973,0.015366223286764612,0.1503914234995346,0.011391277731578676,0.13183333714013704,0.014000957054020694,0.13017672088981108,0.011948740923992498,0.14831464088805973,0.015631717506571413,0.14644836094827018,0.015275346254668459,0.12646846913630827,0.012267858079458306,0.15950576895123353,0.0064389812261061892,0.25241013208311175,0.014653229256728911,0.13502558573953552,0.012006749181519826,0.12136791616301312,0.015936636531677439,0.12809282500332883,0.01652870370192305,0.10984220664101368,0.015500717077719703,0.13386434031555305,0.0059384960041532079,0.16779027843731795,0.0061823964554777525,0.15736704435589932,0.015336754929650224,0.13363202860838622,0.015668015562749896,0.12093043437519559,0.016306357009483314,0.12214000725225162,0.01190756434568678,0.15092794212552044,0.011684361921398623,0.13121303983554128,0.0060084460622002664,0.17070332358673918,0.01267714904078051,0.13094143046481463,0.010304503998630419,0.17987864070365042,0.010475962842125578,0.093115423950048778,0.012475166568977996,0.14098189700105287,0.0069840347933991199,0.14620857096749321,0.013527905664413083,0.13138046230229461,0.01657380457111092,0.11462917057876068,0.012321984883017115,0.12752502655757364,0.014306354849256782,0.15723638681337077,0.013040604197057748,0.12884332495357631,0.012933361223364312,0.13652376571275429,0.01537537523782663,0.13130765266869351,0.012003509499684904,0.12886170133835811,0.0087986890876462637,0.13142665928373781,0.014868354533713398,0.13342964086934267,0.012116525789891671,0.12504726798134863,0.00650998971739504,0.16119186941649952,0.013379653109764975,0.14228127171302693,0.014338627491665487,0.12915541065473946,0.013924549581372667,0.075930979424541883,0.01352517961129066,0.15345219474680485,0.01451979653539341,0.12746915788394525,0.01549443905871937,0.10225227652945425,0.008059971614264836,0.16804000311895009,0.0085376301455349513,0.14816725798137306,0.0068950251528982426,0.1400902502990114,0.0073213350605409629,0.17704628483615589,0.0080699365954294035,0.13884927440192679,0.011722439008448876,0.17295843333631711,0.00885587628678388,0.20557878142044492,0.0083209140841768083,0.14894474566504012,0.0096722865251496482,0.14122121694804465,0.014735969047695432,0.13206693507928408,0.0066163893907101807,0.1181664505982654
36.576000000000001,0.010481063197066431,0.15447354986876949,0.01624392371548283,0.11319359400071746,0.017671407309104492,0.10097432008438299,0.016925483709707978,0.12492425689458295,0.01240622287863876,0.11898652570604801,0.015453628335511178,0.11180766419101301,0.013408048338997733,0.13579232219819068,0.017401852885878928,0.10818862216281667,0.017061041225645654,0.1126811790671771,0.013807805284715454,0.12677440517539815,0.0079571224996635471,0.29739775611027797,0.01628413629102313,0.11443871711346226,0.012962908580957685,0.11493004613900065,0.017463634637995419,0.093382673797702764,0.018203617572206246,0.097615343702076432,0.0172501387346095,0.10916057597811303,0.0066493665588860888,0.15021421917044167,0.0067601302894998265,0.13778490429988835,0.01703425353901588,0.10796735965905707,0.017181357473473786,0.096714674358244421,0.017693041531908215,0.1025795910268015,0.013435395322935492,0.14217398655930397,0.01267251660437615,0.11628425034884754,0.0066915179560509495,0.15495076698082585,0.013955063900393916,0.10871632444988477,0.011253702519911582,0.13325532624101175,0.010564040951128133,0.20467511316362166,0.014120058842433085,0.14491909934749414,0.0076592570257684317,0.13328768828221058,0.015081882462714809,0.11516747632940366,0.018175520717168166,0.093926860904173057,0.01355350006408961,0.11021753405496136,0.016194598968393925,0.13899989430314702,0.014352159594064683,0.10853625832092416,0.014489966475672774,0.12681487445033748,0.017065290628399333,0.10756709039248891,0.013268765534642632,0.12825113165239632,0.0096931344089243084,0.1205883487996145,0.016509935662391954,0.11061603354919385,0.013313446911729998,0.12229425377508191,0.007224158966427017,0.1444548732985331,0.014722762925465101,0.10379036907312952,0.015981191780695618,0.11434560351339064,0.014018482039237513,0.1996640434215278,0.014932798187738837,0.13041283043935845,0.016081571931199551,0.10761169542889078,0.016650975622189531,0.099653322933348193,0.0090101152240580889,0.13006587703921052,0.0093140813058922509,0.11155540792549577,0.007437250191479442,0.13713721450188965,0.0080981812401119315,0.15290582012728315,0.0088444940363271354,0.1194360118417928,0.013170577630349411,0.15630631990950344,0.0097632374797779579,0.13142750117400409,0.0092431039612821883,0.13139032537699152,0.010649959019616951,0.11188399363719927,0.016376759170275743,0.11117882422655181,0.0066477782893900666,0.21668214521878165
42.671999999999997,0.01145687736960007,0.12476490451971291,0.01784804487825602,0.097023005495862277,0.019275284052939438,0.086468737482452207,0.018519131912284565,0.090677622247893067,0.013552597328598447,0.11389916062999927,0.01689148985658424,0.094655249718656784,0.014861316179798309,0.10921900394773303,0.018946660319238702,0.089413696997086831,0.018603508199598592,0.090666163161194857,0.015123230557550724,0.1012288021653026,0.0091449809970479377,0.14498788935273826,0.017901944527920214,0.09925306229977332,0.014091365501092752,0.10861012130101021,0.018683364965001271,0.092169769529473852,0.019716152820279768,0.080746216851614094,0.018858882364169931,0.092898703013379644,0.0072823982814462368,0.13134697698516204,0.007304746873589279,0.12313339059711233,0.018637613131958029,0.093430926707329845,0.018526356516994157,0.081531173243488228,0.01922739944287323,0.092376127108866377,0.014932344686524735,0.11101492501814918,0.013797821882118064,0.1089523490407299,0.0073344260758136737,0.13074794668225334,0.015055058459685779,0.090028302218577855,0.012216752397386271,0.11861265067771645,0.01273083997479274,0.25749815744015242,0.015607666536527747,0.10743677597528616,0.0082633381563283377,0.11625897254582176,0.016381140778606047,0.092864272191935743,0.019635185708952559,0.079170096696695294,0.014720252117435259,0.094358733466599287,0.018090503763933945,0.10911579337618059,0.015598211421570069,0.095437433951103184,0.015868241322527826,0.098225055695575145,0.018624990861463069,0.091130844121556448,0.014549058373773106,0.10363179015496646,0.010536601625644267,0.11662577363831055,0.01807052362312505,0.0936810286982869,0.014527729579822029,0.10020676450643393,0.0078642754813706625,0.12895994316920145,0.015780311879593625,0.098020242821302228,0.017418005042441845,0.091648637784040893,0.01691550914283799,0.25816040268300844,0.016302176093517091,0.094559216358945236,0.017545236223123758,0.092491491499823331,0.018254270469617542,0.10450693642508828,0.009821170599726833,0.11330812253127123,0.0099518781711457772,0.11312766089155524,0.0081878592120505495,0.13683456552505452,0.0088797805311311151,0.11523231701499566,0.0095743848793048199,0.1094806563947343,0.01462206257363341,0.10908061706388285,0.010720214224735373,0.10895590742272203,0.010082300237978176,0.11625674812616438,0.011557512076007715,0.092129116277489959,0.017984859898325073,0.09654853014333184,0.0079210122745369104,0.254335946446343
48.768000000000001,0.01243250439885246,0.099793475054190395,0.019374779286070325,0.082775533662884759,0.020523120014207315,0.064160591147626525,0.019603883306324076,0.060248608228590766,0.014728113112845035,0.09367903259248031,0.018217116586150987,0.079310831670155887,0.016057730732172943,0.088904933366023564,0.020328999821915879,0.072823900434045893,0.020046605520238181,0.077436257362590202,0.016342945582730455,0.089026306585956227,0.0096519829596575756,0.09499061227553518,0.019503635536646712,0.085606429084117058,0.015164691388269549,0.08417964497479774,0.020328273850698769,0.095331924395015186,0.020983131431627333,0.065691054031837809,0.020314481768035193,0.075776756456719607,0.0078724558281780752,0.12575330188948614,0.0078183657035581517,0.12056168263286147,0.020136323755942417,0.079450886467420517,0.019612404718382975,0.060845408908304019,0.020721828332874781,0.07338429521273504,0.016061870266424159,0.085980297359724706,0.014885231509240694,0.088615371100091586,0.0078151932222481867,0.11868325418092218,0.015990146565222865,0.074229979121570977,0.013184474926125792,0.094320627376372063,0.014437721118232287,0.12675255788748235,0.016800398174271671,0.082992083263412217,0.0087660305402451431,0.10389577161830331,0.017548090736232726,0.078593333672800372,0.020883032319281326,0.060468836387223529,0.015726542533780599,0.08213701763163897,0.019622789316631074,0.081873718449402846,0.016731254507902284,0.083716345520694568,0.017021815083228281,0.080172513478201993,0.020009298715032056,0.075255168525452484,0.015411429628625453,0.078108182900408191,0.011227858451163501,0.088510236689877578,0.019607777823031195,0.082580366323152535,0.01533194409119672,0.075402284050732668,0.0084524466210547048,0.11442927776670565,0.017201181352396941,0.10193988305802774,0.018701917218360703,0.078432483053020308,0.019246479692244557,0.11579896774233553,0.017222199516091639,0.064162249501416926,0.018803468367370135,0.077268116067011269,0.019608577453406675,0.069303621282176431,0.01055159744589633,0.11006422947044459,0.010775393865596261,0.10688788740863234,0.0088107498958303575,0.11131397729890896,0.0094760125174949538,0.09703415540422218,0.010276734094623362,0.10620404794234464,0.015613743331677496,0.081683504430892881,0.011535772584351168,0.086085737307692589,0.01073008344916903,0.088731789464282673,0.012331447707972251,0.090770846330914062,0.019537926650030804,0.083517557883938762,0.0089610023988453864,0.13459124376906775
54.864000000000004,0.013034189047237021,0.076214677748638021,0.020560085472652315,0.058704730890831863,0.021503957058983423,0.0499332291065019,0.020335223583007607,0.052271923587681179,0.01548677172316959,0.068994134665211551,0.01929155625315928,0.063917359787678388,0.017095261118022408,0.072438937020552194,0.021356096976930826,0.05098400442591363,0.021174298477339662,0.056216814100575767,0.017320953070426411,0.068062262345461449,0.010147600154838813,0.092103321234158458,0.02069833781885794,0.05925331211235231,0.015656925707679299,0.072408758142552043,0.021670922086569313,0.061471352587959598,0.02184357842451946,0.05191148009768904,0.021410332429578096,0.056651718950638627,0.0083783365384706623,0.10769773700653155,0.0081930490608634124,0.09975166819100531,0.021366663377826053,0.062184868850114622,0.020422575614681658,0.049664321281580916,0.021672379669856592,0.049193472314598322,0.01695628078175274,0.063096797140132069,0.015564969944853423,0.065475709034140045,0.0082264628929206232,0.10073731722368386,0.01656877649820733,0.062715261488800578,0.013590075157707826,0.078843225551852122,0.015199337854641136,0.068504678973291891,0.017773011264324567,0.063014402583326717,0.0091041233978196735,0.083867425080661959,0.018498026660067602,0.057183508986621306,0.021623401466673992,0.056202311079659173,0.016474326502993446,0.061586941339927176,0.020991617444709034,0.071436775739426736,0.017572690124446989,0.058255960136018803,0.018000517293134111,0.05777958519140565,0.02101279604817255,0.048944215356544196,0.016179571233616193,0.061469209259955145,0.01158490996247743,0.057138098752055416,0.020762870928902638,0.055762070350653947,0.01601618306615198,0.059290777197486363,0.0089126213025810131,0.09823636784979152,0.018363276623623706,0.067021503923610781,0.019685618158686444,0.052955945500201156,0.020227690287044787,0.053575934322529724,0.017800579175762495,0.066194529279989311,0.019528062856642027,0.041260424745764315,0.020360845969976931,0.058252408506802814,0.011157867659754789,0.081818392557125516,0.011447753525088478,0.073820630026807874,0.0092234762239197746,0.089039981719035266,0.0099845502027101785,0.090979684095118016,0.010785000658286961,0.095457716067108914,0.01642653463067981,0.06485562437189038,0.012210575021234044,0.082000828797932135,0.011241972325394792,0.063620243878123803,0.012922618750779756,0.075663865694141158,0.020714806178134197,0.057541818741311902,0.009425553993953938,0.083626756494079621
