Detector Measurements,,,,Tilt Corrected,,,,,
Detector Location,Detector Data,Simulate Data,Difference,Detector Location,Detector Data,Simulate Data,Difference,MPACT Data,Difference
J1,0.7924450028389992,0.803944082964,0.0114990801254,L1,0.545429468109,0.531000302275,-0.014429165834,,
F1,0.7140125824082758,0.720742887346,0.00673030493793,K1,0.713219063344,0.722722528616,0.00950346527226,,
N2,0.5217123682365079,0.515245958409,-0.00646640982836,J1,0.795749048793,0.805032594375,0.00928354558233,,
K2,1.054807766671007,1.05154282173,-0.0032649449372,H1,0.781507301779,0.793991000188,0.0124836984091,,
H2,1.006652375473967,1.0094410119,0.00278863643175,G1,0.795749048793,0.803025031796,0.00727598300284,,
H3,1.029452713804953,1.03650646108,0.00705374727885,F1,0.713219063344,0.721718747327,0.00849968398251,,
F3,1.071771505094282,1.06557675834,-0.00619474674685,E1,0.545429468109,0.529996520985,-0.0154329471237,,
D3,1.064617568770959,1.06256948621,-0.00204808255764,N2,0.52430390882,0.515943582929,-0.00836032589117,,
B3,0.5317873766688653,0.515245958409,-0.0165414182604,M2,0.801159916998,0.808043938245,0.00688402124656,,
P4,0.7975850221300431,0.806951355095,0.00936633296524,K2,1.0548575889,1.05296657294,-0.0018910159577,,
N4,1.057610513757059,1.06256948621,0.00495897245236,J2,1.02953473761,1.03690607231,0.00737133469638,,
H4,1.122951687812196,1.12572220096,0.00277051314895,H2,0.997697722192,1.01080775877,0.013110036581,,
L5,1.307261858483597,1.27708823154,-0.030173626938,G2,1.02953473761,1.03088338457,0.00134864695791,,
G5,1.171445096977723,1.17784825123,0.00640315424597,F2,1.0548575889,1.05095901036,-0.00389857853719,,
E5,1.315595632225513,1.27708823154,-0.038507400688,D2,0.801159916998,0.808043938245,0.00688402124656,,
C5,1.220155832957712,1.20691854849,-0.0132372844697,C2,0.52430390882,0.515943582929,-0.00836032589117,,
R6,0.7107341537530012,0.720742887346,0.0100087335929,P3,0.52430390882,0.515943582929,-0.00836032589117,,
N6,1.069495014564825,1.06557675834,-0.00391825621685,N3,0.896880827687,0.90641450464,0.00953367695255,,
K6,1.216059354325613,1.21293309275,-0.00312626157815,M3,1.06054335536,1.06400816713,0.00346481176949,,
H6,1.037877006328446,1.04953797365,0.0116609673156,L3,1.21306466322,1.20855267285,-0.00451199036726,,
B6,1.062036480755662,1.05154282173,-0.0104936590272,K3,1.07159284138,1.06802329229,-0.00356954909153,,
M7,1.085269482868011,1.07961069495,-0.00565878791649,J3,1.15187087716,1.14932957676,-0.0025413004022,,
J7,1.03136033624758,1.05054039769,0.0191800614392,H3,1.030665315,1.0379098536,0.00724453859612,,
F7,1.074079448984041,1.0715913026,-0.00248814637527,G3,1.15187087716,1.13929176386,-0.0125791132997,,
C7,1.155619055785925,1.14777552992,-0.00784352587193,F3,1.07159284138,1.067019511,-0.00457333038128,,
R8,0.7697794733877943,0.792917418485,0.0231379450969,E3,1.21306466322,1.20754889156,-0.00551577165701,,
N8,1.030134344072674,1.03650646108,0.00637211700885,D3,1.06054335536,1.06400816713,0.00346481176949,,
L8,1.053848151332547,1.05655494195,0.00270679062078,C3,0.896880827687,0.90641450464,0.00953367695255,,
J8,1.028195172168209,1.04352342938,0.015328257214,B3,0.52430390882,0.515943582929,-0.00836032589117,,
F8,1.041526288387923,1.04953797365,0.00801168525561,P4,0.801159916998,0.808043938245,0.00688402124656,,
D8,1.118588607461499,1.12572220096,0.00713359349895,N4,1.06054335536,1.06400816713,0.00346481176949,,
C8,1.023286872739211,1.03650646108,0.0132195883389,M4,1.18790309349,1.19650729738,0.0086042038858,,
B8,0.9940805995628252,1.0094410119,0.0153604123387,K4,1.25253235295,1.24167745541,-0.0108548975357,,
G9,1.035436354149648,1.05154282173,0.0161064675828,J4,1.09040727112,1.08107244906,-0.00933482206485,,
E9,1.185436636605529,1.17784825123,-0.00758838538403,H4,1.11936723679,1.12724638838,0.00787915159341,,
A9,0.8033248178446144,0.801939234877,-0.00138558296774,G4,1.09040727112,1.08107244906,-0.00933482206485,,
L10,1.088761609321126,1.08863251135,-0.000129097974126,F4,1.25253235295,1.24167745541,-0.0108548975357,,
J10,1.071212300410386,1.07359615069,0.00238385028193,D4,1.18790309349,1.19650729738,0.0086042038858,,
D10,1.244287968229451,1.23999854193,-0.00428942630104,C4,1.06054335536,1.06400816713,0.00346481176949,,
R11,0.5380659187462047,0.530282319063,-0.00778359968341,B4,0.801159916998,0.808043938245,0.00688402124656,,
L11,1.293399620142051,1.27708823154,-0.016311388598,R5,0.545429468109,0.529996520985,-0.0154329471237,,
